Unit:(mV)
                     CH1         CH2
Frequency              ? 260.857 kHz
00001             -10.00      480.00
00002              -6.00      320.00
00003              -2.00      320.00
00004              -2.00      240.00
00005              -6.00      160.00
00006              -6.00       80.00
00007              -2.00        0.00
00008               2.00      -80.00
00009              -2.00      -80.00
00010               2.00     -160.00
00011               2.00     -160.00
00012              -6.00     -320.00
00013              -6.00     -320.00
00014              -4.00     -400.00
00015              20.00     -400.00
00016             158.00     -480.00
00017              90.00     -800.00
00018            -250.00     -960.00
00019            -250.00     -480.00
00020             250.00     -800.00
00021             250.00     -960.00
00022            -250.00    -1120.00
00023            -250.00     -720.00
00024             250.00    -1120.00
00025             250.00    -1520.00
00026            -250.00     -960.00
00027            -250.00    -1040.00
00028             250.00    -1600.00
00029             250.00    -1440.00
00030            -250.00    -1280.00
00031            -178.00    -1600.00
00032            -112.00    -1760.00
00033             -52.00    -1360.00
00034             250.00    -1680.00
00035             124.00    -1920.00
00036            -250.00    -1680.00
00037             -36.00    -1840.00
00038             250.00    -2080.00
00039              -6.00    -1920.00
00040            -208.00    -2000.00
00041            -140.00    -2240.00
00042              -4.00    -2000.00
00043             250.00    -2320.00
00044              30.00    -2400.00
00045            -250.00    -2320.00
00046              50.00    -2400.00
00047             250.00    -2560.00
00048             -68.00    -2320.00
00049            -134.00    -2560.00
00050             -50.00    -2640.00
00051             -26.00    -2640.00
00052             174.00    -2720.00
00053              42.00    -2720.00
00054            -190.00    -2720.00
00055             -38.00    -2880.00
00056             112.00    -2720.00
00057              62.00    -2880.00
00058             -36.00    -3120.00
00059            -114.00    -2880.00
00060              12.00    -3120.00
00061             110.00    -3200.00
00062              -2.00    -2960.00
00063             -82.00    -3280.00
00064             -20.00    -3280.00
00065              42.00    -3200.00
00066              20.00    -3360.00
00067             -20.00    -3280.00
00068             -26.00    -3360.00
00069             -12.00    -3520.00
00070              20.00    -3440.00
00071              18.00    -3520.00
00072             -28.00    -3600.00
00073             -14.00    -3520.00
00074              -4.00    -3520.00
00075              10.00    -3680.00
00076              26.00    -3600.00
00077             -34.00    -3680.00
00078             -24.00    -3680.00
00079              32.00    -3680.00
00080              -4.00    -3680.00
00081             -20.00    -3760.00
00082               4.00    -3760.00
00083              -6.00    -3840.00
00084               0.00    -3840.00
00085               2.00    -3840.00
00086             -12.00    -3920.00
00087              -8.00    -3840.00
00088              -2.00    -3840.00
00089              10.00    -3920.00
00090               6.00    -3920.00
00091             -14.00    -3920.00
00092             -12.00    -4000.00
00093              10.00    -3920.00
00094               4.00    -4000.00
00095             -10.00    -4000.00
00096              -4.00    -4000.00
00097               4.00    -4000.00
00098              -2.00    -4000.00
00099              -6.00    -4000.00
00100              -6.00    -4000.00
00101               2.00    -4000.00
00102               6.00    -4000.00
00103               0.00    -4000.00
00104              -4.00    -4000.00
00105              -6.00    -4000.00
00106              -6.00    -4000.00
00107              10.00    -4000.00
00108               6.00    -3920.00
00109             -10.00    -4000.00
00110              -6.00    -3920.00
00111               6.00    -4000.00
00112               0.00    -3920.00
00113             -10.00    -3920.00
00114              -2.00    -3920.00
00115               6.00    -3920.00
00116               2.00    -3840.00
00117              -2.00    -3840.00
00118              -4.00    -3840.00
00119              -2.00    -3840.00
00120               2.00    -3840.00
00121               2.00    -3840.00
00122               2.00    -3840.00
00123               2.00    -3760.00
00124              -2.00    -3760.00
00125              -2.00    -3680.00
00126              -2.00    -3680.00
00127              -4.00    -3680.00
00128               2.00    -3600.00
00129               0.00    -3600.00
00130              -4.00    -3600.00
00131              -6.00    -3600.00
00132               2.00    -3520.00
00133              -2.00    -3520.00
00134              -4.00    -3440.00
00135              -4.00    -3440.00
00136               2.00    -3360.00
00137              -2.00    -3360.00
00138              -6.00    -3360.00
00139              -4.00    -3360.00
00140               4.00    -3280.00
00141              -2.00    -3280.00
00142              -2.00    -3200.00
00143               0.00    -3200.00
00144              -2.00    -3120.00
00145              -2.00    -3040.00
00146              -6.00    -2960.00
00147              -4.00    -3040.00
00148               4.00    -2880.00
00149               2.00    -2880.00
00150              -4.00    -2880.00
00151              -2.00    -2800.00
00152              -4.00    -2720.00
00153              -2.00    -2720.00
00154               2.00    -2640.00
00155              -4.00    -2560.00
00156              -2.00    -2560.00
00157               6.00    -2560.00
00158               0.00    -2400.00
00159              -4.00    -2400.00
00160              -4.00    -2320.00
00161               2.00    -2320.00
00162               2.00    -2240.00
00163              -2.00    -2080.00
00164               0.00    -2080.00
00165              -2.00    -2080.00
00166              -2.00    -2000.00
00167              -2.00    -1920.00
00168               2.00    -1840.00
00169               2.00    -1840.00
00170               2.00    -1760.00
00171               0.00    -1760.00
00172              -2.00    -1680.00
00173              -2.00    -1600.00
00174               0.00    -1520.00
00175               2.00    -1440.00
00176               2.00    -1440.00
00177               2.00    -1360.00
00178              -2.00    -1280.00
00179               2.00    -1200.00
00180               2.00    -1120.00
00181              -2.00    -1120.00
00182               2.00    -1040.00
00183               2.00     -960.00
00184              -2.00     -880.00
00185               0.00     -800.00
00186               2.00     -800.00
00187              -2.00     -720.00
00188              -2.00     -720.00
00189               2.00     -560.00
00190               2.00     -560.00
00191              -2.00     -480.00
00192              -4.00     -400.00
00193              -2.00     -320.00
00194              -2.00     -320.00
00195              -2.00     -160.00
00196              -4.00     -160.00
00197              -2.00      -80.00
00198               4.00      -80.00
00199               4.00       80.00
00200               2.00       80.00
00201               2.00      240.00
00202               8.00      240.00
00203               4.00      240.00
00204              -8.00      320.00
00205              -4.00      480.00
00206               4.00      480.00
00207              26.00      560.00
00208             122.00      720.00
00209             118.00      880.00
00210            -250.00      800.00
00211            -250.00      720.00
00212             250.00      960.00
00213             250.00     1040.00
00214            -202.00     1120.00
00215            -250.00      960.00
00216             162.00     1280.00
00217             250.00     1200.00
00218             -86.00     1200.00
00219            -250.00     1440.00
00220              58.00     1440.00
00221             250.00     1440.00
00222             106.00     1440.00
00223            -250.00     1760.00
00224            -250.00     1600.00
00225            -162.00     1600.00
00226             250.00     1920.00
00227             250.00     1840.00
00228            -250.00     1760.00
00229            -250.00     2080.00
00230             250.00     2080.00
00231             250.00     1920.00
00232            -250.00     2240.00
00233            -250.00     2240.00
00234             -18.00     2160.00
00235             250.00     2400.00
00236             214.00     2480.00
00237            -250.00     2400.00
00238            -244.00     2400.00
00239             250.00     2560.00
00240             222.00     2560.00
00241            -156.00     2640.00
00242            -206.00     2800.00
00243             -34.00     2720.00
00244             194.00     2720.00
00245             162.00     2880.00
00246            -194.00     2800.00
00247            -182.00     2880.00
00248             138.00     3040.00
00249             176.00     3040.00
