Unit:(mV)
                     CH1         CH2
Frequency              ? 260.865 kHz
00001              -6.00      320.00
00002              -4.00      320.00
00003              -4.00      240.00
00004              -4.00      160.00
00005              -4.00       80.00
00006              -2.00        0.00
00007               2.00      -80.00
00008               2.00        0.00
00009               2.00     -160.00
00010               4.00     -160.00
00011               0.00     -240.00
00012              -6.00     -320.00
00013              -4.00     -400.00
00014               6.00     -480.00
00015              88.00     -480.00
00016             178.00     -720.00
00017            -222.00     -880.00
00018            -250.00     -640.00
00019             250.00     -560.00
00020             250.00     -960.00
00021             -72.00    -1120.00
00022            -250.00     -800.00
00023             108.00     -800.00
00024             250.00    -1440.00
00025            -150.00    -1200.00
00026            -250.00     -880.00
00027             250.00    -1520.00
00028             250.00    -1440.00
00029            -250.00    -1280.00
00030            -166.00    -1440.00
00031             170.00    -1840.00
00032            -202.00    -1440.00
00033              54.00    -1600.00
00034             250.00    -1920.00
00035            -250.00    -1760.00
00036            -250.00    -1760.00
00037             250.00    -2080.00
00038             100.00    -1920.00
00039            -180.00    -2000.00
00040             -22.00    -2160.00
00041             -22.00    -2080.00
00042             102.00    -2160.00
00043             116.00    -2400.00
00044            -224.00    -2320.00
00045             -62.00    -2320.00
00046             226.00    -2560.00
00047             -14.00    -2400.00
00048             -96.00    -2560.00
00049              16.00    -2640.00
00050             -22.00    -2560.00
00051              54.00    -2720.00
00052              40.00    -2800.00
00053             -80.00    -2640.00
00054               4.00    -2880.00
00055              30.00    -2880.00
00056              -2.00    -2880.00
00057              22.00    -3120.00
00058             -44.00    -2960.00
00059             -12.00    -3040.00
00060              60.00    -3200.00
00061             -10.00    -3040.00
00062             -30.00    -3200.00
00063              20.00    -3280.00
00064              10.00    -3200.00
00065              -4.00    -3360.00
00066              -6.00    -3360.00
00067              10.00    -3360.00
00068              18.00    -3440.00
00069             -12.00    -3360.00
00070              -4.00    -3520.00
00071              10.00    -3600.00
00072               4.00    -3520.00
00073              -4.00    -3600.00
00074              -6.00    -3600.00
00075              20.00    -3600.00
00076               2.00    -3680.00
00077             -10.00    -3680.00
00078              20.00    -3760.00
00079              -2.00    -3760.00
00080             -12.00    -3760.00
00081              16.00    -3840.00
00082              10.00    -3840.00
00083              -4.00    -3840.00
00084              -4.00    -3920.00
00085               4.00    -3920.00
00086              10.00    -3920.00
00087              -2.00    -3920.00
00088               4.00    -3920.00
00089              12.00    -4000.00
00090              -4.00    -3920.00
00091              -4.00    -4000.00
00092              10.00    -4000.00
00093               4.00    -4000.00
00094              -4.00    -4000.00
00095               2.00    -4000.00
00096              10.00    -4000.00
00097               4.00    -4000.00
00098              -2.00    -4000.00
00099               2.00    -4080.00
00100               4.00    -4000.00
00101              -2.00    -4080.00
00102               4.00    -4000.00
00103              10.00    -4080.00
00104               4.00    -4000.00
00105              -6.00    -4000.00
00106               0.00    -4000.00
00107               8.00    -4000.00
00108               4.00    -4000.00
00109               2.00    -4000.00
00110               4.00    -4000.00
00111               2.00    -4000.00
00112              -2.00    -4000.00
00113               4.00    -3920.00
00114              10.00    -3920.00
00115               2.00    -3920.00
00116               2.00    -3920.00
00117               2.00    -3920.00
00118               2.00    -3840.00
00119              -2.00    -3920.00
00120               4.00    -3840.00
00121              10.00    -3840.00
00122               6.00    -3840.00
00123               0.00    -3840.00
00124               2.00    -3840.00
00125               4.00    -3760.00
00126               4.00    -3760.00
00127               4.00    -3680.00
00128               6.00    -3680.00
00129               4.00    -3680.00
00130              -2.00    -3600.00
00131               4.00    -3600.00
00132               4.00    -3600.00
00133               2.00    -3520.00
00134               2.00    -3440.00
00135               4.00    -3520.00
00136               4.00    -3440.00
00137               2.00    -3360.00
00138               2.00    -3360.00
00139               4.00    -3280.00
00140               4.00    -3280.00
00141               4.00    -3200.00
00142               4.00    -3200.00
00143               4.00    -3120.00
00144               2.00    -3200.00
00145               2.00    -3120.00
00146               6.00    -3040.00
00147               4.00    -2960.00
00148               2.00    -2960.00
00149               4.00    -2880.00
00150               6.00    -2800.00
00151               0.00    -2880.00
00152               2.00    -2720.00
00153               4.00    -2640.00
00154              -2.00    -2640.00
00155               2.00    -2640.00
00156               2.00    -2560.00
00157               4.00    -2560.00
00158               2.00    -2400.00
00159               0.00    -2400.00
00160               4.00    -2320.00
00161               2.00    -2240.00
00162               2.00    -2240.00
00163               0.00    -2240.00
00164              -4.00    -2240.00
00165              -2.00    -2080.00
00166               2.00    -2000.00
00167               2.00    -1840.00
00168               2.00    -1840.00
00169               2.00    -1760.00
00170               2.00    -1760.00
00171               4.00    -1680.00
00172              -2.00    -1680.00
00173              -4.00    -1600.00
00174               4.00    -1600.00
00175               6.00    -1440.00
00176              -2.00    -1440.00
00177              -4.00    -1360.00
00178              -4.00    -1280.00
00179               2.00    -1200.00
