Tiempo (s)	 Campo (A/m)	 Magnetizacion (A/m)
1.760000e-06	1.690219e+04	2.980896e+02
1.770000e-06	1.696970e+04	2.993816e+02
1.780000e-06	1.703263e+04	3.006997e+02
1.790000e-06	1.709123e+04	3.023882e+02
1.800000e-06	1.714567e+04	3.041631e+02
1.810000e-06	1.719604e+04	3.054817e+02
1.820000e-06	1.724233e+04	3.062975e+02
1.830000e-06	1.728421e+04	3.071573e+02
1.840000e-06	1.732109e+04	3.084671e+02
1.850000e-06	1.735256e+04	3.099126e+02
1.860000e-06	1.737877e+04	3.108488e+02
1.870000e-06	1.740026e+04	3.111695e+02
1.880000e-06	1.741733e+04	3.114783e+02
1.890000e-06	1.742980e+04	3.122977e+02
1.900000e-06	1.743736e+04	3.133617e+02
1.910000e-06	1.744012e+04	3.139583e+02
1.920000e-06	1.743855e+04	3.138849e+02
1.930000e-06	1.743285e+04	3.137393e+02
1.940000e-06	1.742266e+04	3.141446e+02
1.950000e-06	1.740760e+04	3.149409e+02
1.960000e-06	1.738815e+04	3.154110e+02
1.970000e-06	1.736532e+04	3.152046e+02
1.980000e-06	1.733931e+04	3.146918e+02
1.990000e-06	1.730857e+04	3.143146e+02
2.000000e-06	1.727076e+04	3.139298e+02
2.010000e-06	1.722504e+04	3.131308e+02
2.020000e-06	1.717326e+04	3.120702e+02
2.030000e-06	1.711868e+04	3.114657e+02
2.040000e-06	1.706310e+04	3.115943e+02
2.050000e-06	1.700534e+04	3.116752e+02
2.060000e-06	1.694257e+04	3.107606e+02
2.070000e-06	1.687298e+04	3.091799e+02
2.080000e-06	1.679718e+04	3.084843e+02
2.090000e-06	1.671714e+04	3.095333e+02
2.100000e-06	1.663421e+04	3.109634e+02
2.110000e-06	1.654808e+04	3.102986e+02
2.120000e-06	1.645755e+04	3.069009e+02
2.130000e-06	1.636178e+04	3.033939e+02
2.140000e-06	1.626069e+04	3.035303e+02
2.150000e-06	1.615472e+04	3.084896e+02
2.160000e-06	1.604440e+04	3.155793e+02
2.170000e-06	1.593025e+04	3.207634e+02
2.180000e-06	1.581267e+04	3.222361e+02
2.190000e-06	1.569147e+04	3.213007e+02
2.200000e-06	1.556585e+04	3.200996e+02
2.210000e-06	1.543503e+04	3.192382e+02
2.220000e-06	1.529917e+04	3.179747e+02
2.230000e-06	1.515947e+04	3.161922e+02
2.240000e-06	1.501714e+04	3.152420e+02
2.250000e-06	1.487217e+04	3.164469e+02
2.260000e-06	1.472324e+04	3.191927e+02
2.270000e-06	1.456889e+04	3.211255e+02
2.280000e-06	1.440880e+04	3.203761e+02
2.290000e-06	1.424386e+04	3.172970e+02
2.300000e-06	1.407521e+04	3.138533e+02
2.310000e-06	1.390328e+04	3.115624e+02
2.320000e-06	1.372783e+04	3.103185e+02
2.330000e-06	1.354853e+04	3.090774e+02
2.340000e-06	1.336544e+04	3.071945e+02
2.350000e-06	1.317890e+04	3.048339e+02
2.360000e-06	1.298920e+04	3.023617e+02
2.370000e-06	1.279646e+04	2.998178e+02
2.380000e-06	1.260066e+04	2.970869e+02
2.390000e-06	1.240158e+04	2.942594e+02
2.400000e-06	1.219878e+04	2.915331e+02
2.410000e-06	1.199176e+04	2.888548e+02
2.420000e-06	1.178049e+04	2.859492e+02
2.430000e-06	1.156557e+04	2.827600e+02
2.440000e-06	1.134785e+04	2.796288e+02
2.450000e-06	1.112776e+04	2.768567e+02
2.460000e-06	1.090503e+04	2.742215e+02
2.470000e-06	1.067909e+04	2.711765e+02
2.480000e-06	1.044978e+04	2.675500e+02
2.490000e-06	1.021747e+04	2.638141e+02
2.500000e-06	9.982786e+03	2.605075e+02
2.510000e-06	9.745977e+03	2.575314e+02
2.520000e-06	9.506869e+03	2.542585e+02
2.530000e-06	9.265107e+03	2.503444e+02
2.540000e-06	9.020462e+03	2.461940e+02
2.550000e-06	8.772936e+03	2.424658e+02
2.560000e-06	8.522747e+03	2.392455e+02
2.570000e-06	8.270305e+03	2.359428e+02
2.580000e-06	8.016105e+03	2.320222e+02
2.590000e-06	7.760501e+03	2.276188e+02
2.600000e-06	7.503483e+03	2.232953e+02
2.610000e-06	7.244742e+03	2.193288e+02
2.620000e-06	6.983979e+03	2.154636e+02
2.630000e-06	6.721154e+03	2.113606e+02
2.640000e-06	6.456403e+03	2.070492e+02
2.650000e-06	6.189779e+03	2.027758e+02
2.660000e-06	5.921199e+03	1.985490e+02
2.670000e-06	5.650649e+03	1.940945e+02
2.680000e-06	5.378374e+03	1.892944e+02
2.690000e-06	5.104750e+03	1.844465e+02
2.700000e-06	4.829995e+03	1.799075e+02
2.710000e-06	4.554066e+03	1.755792e+02
2.720000e-06	4.276877e+03	1.709750e+02
2.730000e-06	3.998515e+03	1.658370e+02
2.740000e-06	3.719193e+03	1.604929e+02
2.750000e-06	3.439020e+03	1.554454e+02
2.760000e-06	3.157958e+03	1.507144e+02
2.770000e-06	2.876035e+03	1.458042e+02
2.780000e-06	2.593500e+03	1.403553e+02
2.790000e-06	2.310658e+03	1.346244e+02
2.800000e-06	2.027572e+03	1.291564e+02
2.810000e-06	1.744033e+03	1.240806e+02
2.820000e-06	1.459894e+03	1.189561e+02
2.830000e-06	1.175363e+03	1.133578e+02
2.840000e-06	8.908727e+02	1.074163e+02
2.850000e-06	6.066641e+02	1.016138e+02
2.860000e-06	3.225962e+02	9.613742e+01
2.870000e-06	3.838998e+01	9.066262e+01
2.880000e-06	-2.460067e+02	8.483025e+01
2.890000e-06	-5.303704e+02	7.874028e+01
2.900000e-06	-8.144689e+02	7.279293e+01
2.910000e-06	-1.098264e+03	6.711713e+01
2.920000e-06	-1.381824e+03	6.138559e+01
2.930000e-06	-1.665139e+03	5.526960e+01
2.940000e-06	-1.948129e+03	4.890130e+01
2.950000e-06	-2.230779e+03	4.270213e+01
2.960000e-06	-2.513119e+03	3.680943e+01
2.970000e-06	-2.795024e+03	3.088573e+01
2.980000e-06	-3.076148e+03	2.457443e+01
2.990000e-06	-3.356185e+03	1.798523e+01
3.000000e-06	-3.635174e+03	1.155489e+01
3.010000e-06	-3.913404e+03	5.477483e+00
3.020000e-06	-4.190957e+03	-5.256359e-01
3.030000e-06	-4.467488e+03	-6.800096e+00
3.040000e-06	-4.742595e+03	-1.328644e+01
3.050000e-06	-5.016365e+03	-1.962689e+01
3.060000e-06	-5.289318e+03	-2.569010e+01
3.070000e-06	-5.561685e+03	-3.177737e+01
3.080000e-06	-5.832835e+03	-3.821546e+01
3.090000e-06	-6.101659e+03	-4.488994e+01
3.100000e-06	-6.367574e+03	-5.136375e+01
3.110000e-06	-6.631039e+03	-5.743297e+01
3.120000e-06	-6.892960e+03	-6.337642e+01
3.130000e-06	-7.153676e+03	-6.956868e+01
3.140000e-06	-7.412698e+03	-7.598373e+01
3.150000e-06	-7.669436e+03	-8.225428e+01
3.160000e-06	-7.923942e+03	-8.819066e+01
3.170000e-06	-8.176740e+03	-9.404275e+01
3.180000e-06	-8.428013e+03	-1.001477e+02
3.190000e-06	-8.677227e+03	-1.064485e+02
3.200000e-06	-8.923689e+03	-1.125447e+02
3.210000e-06	-9.167305e+03	-1.182134e+02
3.220000e-06	-9.408550e+03	-1.237012e+02
3.230000e-06	-9.647719e+03	-1.293993e+02
3.240000e-06	-9.884465e+03	-1.353400e+02
3.250000e-06	-1.011826e+04	-1.411810e+02
3.260000e-06	-1.034912e+04	-1.466741e+02
3.270000e-06	-1.057761e+04	-1.519763e+02
3.280000e-06	-1.080394e+04	-1.573986e+02
3.290000e-06	-1.102741e+04	-1.629635e+02
3.300000e-06	-1.124687e+04	-1.683841e+02
3.310000e-06	-1.146194e+04	-1.734790e+02
3.320000e-06	-1.167342e+04	-1.784330e+02
3.330000e-06	-1.188242e+04	-1.835382e+02
3.340000e-06	-1.208918e+04	-1.887753e+02
3.350000e-06	-1.229284e+04	-1.938200e+02
3.360000e-06	-1.249251e+04	-1.984748e+02
3.370000e-06	-1.268822e+04	-2.029386e+02
3.380000e-06	-1.288081e+04	-2.075456e+02
3.390000e-06	-1.307090e+04	-2.123269e+02
3.400000e-06	-1.325821e+04	-2.169842e+02
3.410000e-06	-1.344190e+04	-2.212985e+02
3.420000e-06	-1.362150e+04	-2.254123e+02
3.430000e-06	-1.379723e+04	-2.296105e+02
3.440000e-06	-1.396959e+04	-2.339157e+02
3.450000e-06	-1.413871e+04	-2.380585e+02
3.460000e-06	-1.430427e+04	-2.418529e+02
3.470000e-06	-1.446580e+04	-2.454484e+02
3.480000e-06	-1.462301e+04	-2.491104e+02
3.490000e-06	-1.477569e+04	-2.528437e+02
3.500000e-06	-1.492359e+04	-2.563884e+02
3.510000e-06	-1.506649e+04	-2.595961e+02
3.520000e-06	-1.520451e+04	-2.626558e+02
3.530000e-06	-1.533813e+04	-2.658459e+02
3.540000e-06	-1.546799e+04	-2.691478e+02
3.550000e-06	-1.559452e+04	-2.722634e+02
3.560000e-06	-1.571776e+04	-2.750238e+02
3.570000e-06	-1.583744e+04	-2.776296e+02
3.580000e-06	-1.595316e+04	-2.803838e+02
3.590000e-06	-1.606455e+04	-2.832700e+02
3.600000e-06	-1.617147e+04	-2.859565e+02
3.610000e-06	-1.627400e+04	-2.882321e+02
3.620000e-06	-1.637234e+04	-2.902905e+02
3.630000e-06	-1.646643e+04	-2.924762e+02
3.640000e-06	-1.655595e+04	-2.948304e+02
3.650000e-06	-1.664052e+04	-2.970430e+02
3.660000e-06	-1.672012e+04	-2.988721e+02
3.670000e-06	-1.679519e+04	-3.004606e+02
3.680000e-06	-1.686618e+04	-3.021297e+02
3.690000e-06	-1.693321e+04	-3.039395e+02
3.700000e-06	-1.699599e+04	-3.056183e+02
3.710000e-06	-1.705430e+04	-3.069493e+02
3.720000e-06	-1.710815e+04	-3.080796e+02
3.730000e-06	-1.715760e+04	-3.093251e+02
3.740000e-06	-1.720242e+04	-3.107409e+02
3.750000e-06	-1.724216e+04	-3.120443e+02
3.760000e-06	-1.727667e+04	-3.129967e+02
3.770000e-06	-1.730634e+04	-3.137210e+02
3.780000e-06	-1.733171e+04	-3.145224e+02
3.790000e-06	-1.735286e+04	-3.154611e+02
3.800000e-06	-1.736934e+04	-3.162621e+02
3.810000e-06	-1.738084e+04	-3.166915e+02
3.820000e-06	-1.738765e+04	-3.168920e+02
3.830000e-06	-1.739043e+04	-3.172123e+02
