Tiempo (s)	 Campo (A/m)	 Magnetizacion (A/m)
5.200000e-07	-1.127497e+04	-3.121235e+02
5.300000e-07	-1.105371e+04	-3.080431e+02
5.400000e-07	-1.082951e+04	-3.043409e+02
5.500000e-07	-1.060195e+04	-3.008452e+02
5.600000e-07	-1.037108e+04	-2.970899e+02
5.700000e-07	-1.013751e+04	-2.928569e+02
5.800000e-07	-9.901856e+03	-2.884143e+02
5.900000e-07	-9.664315e+03	-2.841786e+02
6.000000e-07	-9.424717e+03	-2.802251e+02
6.100000e-07	-9.182865e+03	-2.762251e+02
6.200000e-07	-8.938662e+03	-2.718498e+02
6.300000e-07	-8.691946e+03	-2.671237e+02
6.400000e-07	-8.442446e+03	-2.623311e+02
6.500000e-07	-8.190069e+03	-2.576534e+02
6.600000e-07	-7.935203e+03	-2.530125e+02
6.700000e-07	-7.678564e+03	-2.482603e+02
6.800000e-07	-7.420624e+03	-2.433996e+02
6.900000e-07	-7.161239e+03	-2.385291e+02
7.000000e-07	-6.899922e+03	-2.336324e+02
7.100000e-07	-6.636481e+03	-2.285521e+02
7.200000e-07	-6.371269e+03	-2.232170e+02
7.300000e-07	-6.104750e+03	-2.178027e+02
7.400000e-07	-5.836906e+03	-2.125667e+02
7.500000e-07	-5.567183e+03	-2.075354e+02
7.600000e-07	-5.295075e+03	-2.024471e+02
7.700000e-07	-5.020703e+03	-1.970479e+02
7.800000e-07	-4.744800e+03	-1.913828e+02
7.900000e-07	-4.468159e+03	-1.857219e+02
8.000000e-07	-4.191134e+03	-1.802152e+02
8.100000e-07	-3.913606e+03	-1.747129e+02
8.200000e-07	-3.635271e+03	-1.689674e+02
8.300000e-07	-3.355887e+03	-1.629530e+02
8.400000e-07	-3.075337e+03	-1.568998e+02
8.500000e-07	-2.793636e+03	-1.510132e+02
8.600000e-07	-2.510965e+03	-1.452368e+02
8.700000e-07	-2.227611e+03	-1.393428e+02
8.800000e-07	-1.943759e+03	-1.332112e+02
8.900000e-07	-1.659331e+03	-1.269459e+02
9.000000e-07	-1.374140e+03	-1.207105e+02
9.100000e-07	-1.088256e+03	-1.145250e+02
9.200000e-07	-8.021729e+02	-1.082776e+02
9.300000e-07	-5.164923e+02	-1.019009e+02
9.400000e-07	-2.314198e+02	-9.545883e+01
9.500000e-07	5.338883e+01	-8.903577e+01
9.600000e-07	3.384302e+02	-8.260072e+01
9.700000e-07	6.238280e+02	-7.604029e+01
9.800000e-07	9.092331e+02	-6.931578e+01
9.900000e-07	1.194204e+03	-6.252812e+01
1.000000e-06	1.478602e+03	-5.580005e+01
1.010000e-06	1.762594e+03	-4.912788e+01
1.020000e-06	2.046350e+03	-4.239074e+01
1.030000e-06	2.329833e+03	-3.549829e+01
1.040000e-06	2.612839e+03	-2.848871e+01
1.050000e-06	2.895128e+03	-2.146893e+01
1.060000e-06	3.176432e+03	-1.449251e+01
1.070000e-06	3.456486e+03	-7.528324e+00
1.080000e-06	3.735245e+03	-5.320158e-01
1.090000e-06	4.013113e+03	6.497549e+00
1.100000e-06	4.290785e+03	1.354626e+01
1.110000e-06	4.568582e+03	2.063210e+01
1.120000e-06	4.845878e+03	2.778532e+01
1.130000e-06	5.121306e+03	3.498713e+01
1.140000e-06	5.393754e+03	4.216570e+01
1.150000e-06	5.663247e+03	4.927082e+01
1.160000e-06	5.930823e+03	5.633105e+01
1.170000e-06	6.197490e+03	6.341147e+01
1.180000e-06	6.463304e+03	7.052264e+01
1.190000e-06	6.727458e+03	7.760021e+01
1.200000e-06	6.989214e+03	8.458260e+01
1.210000e-06	7.248654e+03	9.148447e+01
1.220000e-06	7.506528e+03	9.837126e+01
1.230000e-06	7.763428e+03	1.052718e+02
1.240000e-06	8.019177e+03	1.121439e+02
1.250000e-06	8.272946e+03	1.189305e+02
1.260000e-06	8.523881e+03	1.256244e+02
1.270000e-06	8.771620e+03	1.322585e+02
1.280000e-06	9.016366e+03	1.388512e+02
1.290000e-06	9.258631e+03	1.453919e+02
1.300000e-06	9.498879e+03	1.518833e+02
1.310000e-06	9.737260e+03	1.583594e+02
1.320000e-06	9.973506e+03	1.648300e+02
1.330000e-06	1.020708e+04	1.712201e+02
1.340000e-06	1.043756e+04	1.774115e+02
1.350000e-06	1.066495e+04	1.833681e+02
1.360000e-06	1.088965e+04	1.892009e+02
1.370000e-06	1.111201e+04	1.950717e+02
1.380000e-06	1.133195e+04	2.010217e+02
1.390000e-06	1.154892e+04	2.069180e+02
1.400000e-06	1.176231e+04	2.125891e+02
1.410000e-06	1.197184e+04	2.180078e+02
1.420000e-06	1.217757e+04	2.233219e+02
1.430000e-06	1.237979e+04	2.286984e+02
1.440000e-06	1.257877e+04	2.341515e+02
1.450000e-06	1.277471e+04	2.395332e+02
1.460000e-06	1.296766e+04	2.446868e+02
1.470000e-06	1.315733e+04	2.495953e+02
1.480000e-06	1.334323e+04	2.543798e+02
1.490000e-06	1.352499e+04	2.591668e+02
1.500000e-06	1.370278e+04	2.639667e+02
1.510000e-06	1.387725e+04	2.686739e+02
1.520000e-06	1.404891e+04	2.731734e+02
1.530000e-06	1.421754e+04	2.774466e+02
1.540000e-06	1.438236e+04	2.815855e+02
1.550000e-06	1.454273e+04	2.857098e+02
1.560000e-06	1.469875e+04	2.898637e+02
1.570000e-06	1.485096e+04	2.939765e+02
1.580000e-06	1.499960e+04	2.979205e+02
1.590000e-06	1.514415e+04	3.016199e+02
1.600000e-06	1.528381e+04	3.051165e+02
1.610000e-06	1.541839e+04	3.085331e+02
1.620000e-06	1.554848e+04	3.119635e+02
1.630000e-06	1.567488e+04	3.153850e+02
1.640000e-06	1.579780e+04	3.186764e+02
1.650000e-06	1.591674e+04	3.217260e+02
1.660000e-06	1.603102e+04	3.245311e+02
1.670000e-06	1.614043e+04	3.271998e+02
1.680000e-06	1.624526e+04	3.298558e+02
1.690000e-06	1.634587e+04	3.325374e+02
1.700000e-06	1.644234e+04	3.351792e+02
1.710000e-06	1.653455e+04	3.376849e+02
1.720000e-06	1.662240e+04	3.400140e+02
1.730000e-06	1.670595e+04	3.422020e+02
1.740000e-06	1.678530e+04	3.443093e+02
1.750000e-06	1.686051e+04	3.463634e+02
1.760000e-06	1.693148e+04	3.483540e+02
1.770000e-06	1.699807e+04	3.502686e+02
1.780000e-06	1.706012e+04	3.521046e+02
1.790000e-06	1.711750e+04	3.538371e+02
1.800000e-06	1.717022e+04	3.553977e+02
1.810000e-06	1.721843e+04	3.567251e+02
1.820000e-06	1.726225e+04	3.578522e+02
1.830000e-06	1.730158e+04	3.589136e+02
1.840000e-06	1.733609e+04	3.600231e+02
1.850000e-06	1.736552e+04	3.611399e+02
1.860000e-06	1.738983e+04	3.620990e+02
1.870000e-06	1.740920e+04	3.628102e+02
1.880000e-06	1.742378e+04	3.634005e+02
1.890000e-06	1.743368e+04	3.640938e+02
1.900000e-06	1.743903e+04	3.649232e+02
1.910000e-06	1.744012e+04	3.656257e+02
1.920000e-06	1.743704e+04	3.659086e+02
1.930000e-06	1.742952e+04	3.658248e+02
1.940000e-06	1.741713e+04	3.657908e+02
1.950000e-06	1.740001e+04	3.661385e+02
1.960000e-06	1.737904e+04	3.666677e+02
1.970000e-06	1.735500e+04	3.667579e+02
1.980000e-06	1.732736e+04	3.660035e+02
1.990000e-06	1.729400e+04	3.647029e+02
2.000000e-06	1.725283e+04	3.636229e+02
2.010000e-06	1.720382e+04	3.632524e+02
2.020000e-06	1.714952e+04	3.633541e+02
2.030000e-06	1.709307e+04	3.633093e+02
2.040000e-06	1.703568e+04	3.628482e+02
2.050000e-06	1.697576e+04	3.623276e+02
2.060000e-06	1.691061e+04	3.622611e+02
2.070000e-06	1.683890e+04	3.626856e+02
2.080000e-06	1.676147e+04	3.631154e+02
2.090000e-06	1.668004e+04	3.631099e+02
2.100000e-06	1.659541e+04	3.627565e+02
2.110000e-06	1.650693e+04	3.625150e+02
2.120000e-06	1.641353e+04	3.626595e+02
2.130000e-06	1.631485e+04	3.630114e+02
2.140000e-06	1.621136e+04	3.632380e+02
2.150000e-06	1.610375e+04	3.632783e+02
2.160000e-06	1.599238e+04	3.633488e+02
2.170000e-06	1.587730e+04	3.635682e+02
2.180000e-06	1.575846e+04	3.637343e+02
2.190000e-06	1.563565e+04	3.635498e+02
2.200000e-06	1.550837e+04	3.629792e+02
2.210000e-06	1.537611e+04	3.622523e+02
2.220000e-06	1.523890e+04	3.615222e+02
2.230000e-06	1.509735e+04	3.606606e+02
2.240000e-06	1.495216e+04	3.594874e+02
2.250000e-06	1.480339e+04	3.581266e+02
2.260000e-06	1.465046e+04	3.569755e+02
2.270000e-06	1.449276e+04	3.562696e+02
2.280000e-06	1.433033e+04	3.557706e+02
2.290000e-06	1.416376e+04	3.549823e+02
2.300000e-06	1.399362e+04	3.536376e+02
2.310000e-06	1.382006e+04	3.518625e+02
2.320000e-06	1.364291e+04	3.498536e+02
2.330000e-06	1.346202e+04	3.475396e+02
2.340000e-06	1.327734e+04	3.447017e+02
2.350000e-06	1.308890e+04	3.413885e+02
2.360000e-06	1.289679e+04	3.380271e+02
2.370000e-06	1.270129e+04	3.350043e+02
2.380000e-06	1.250275e+04	3.322079e+02
2.390000e-06	1.230124e+04	3.291378e+02
2.400000e-06	1.209629e+04	3.255076e+02
2.410000e-06	1.188733e+04	3.216188e+02
2.420000e-06	1.167438e+04	3.180275e+02
2.430000e-06	1.145822e+04	3.148772e+02
2.440000e-06	1.123976e+04	3.117032e+02
2.450000e-06	1.101913e+04	3.079556e+02
2.460000e-06	1.079553e+04	3.036327e+02
2.470000e-06	1.056817e+04	2.992800e+02
2.480000e-06	1.033718e+04	2.953712e+02
2.490000e-06	1.010357e+04	2.917995e+02
2.500000e-06	9.868197e+03	2.880441e+02
2.510000e-06	9.631043e+03	2.837712e+02
2.520000e-06	9.391340e+03	2.791585e+02
2.530000e-06	9.148453e+03	2.746239e+02
2.540000e-06	8.902428e+03	2.703418e+02
2.550000e-06	8.653772e+03	2.661143e+02
2.560000e-06	8.402927e+03	2.616700e+02
2.570000e-06	8.150103e+03	2.569699e+02
2.580000e-06	7.895511e+03	2.521750e+02
2.590000e-06	7.639478e+03	2.473952e+02
2.600000e-06	7.382165e+03	2.425736e+02
2.610000e-06	7.123248e+03	2.376180e+02
2.620000e-06	6.862047e+03	2.325531e+02
2.630000e-06	6.598075e+03	2.274819e+02
2.640000e-06	6.331445e+03	2.224331e+02
2.650000e-06	6.062748e+03	2.173243e+02
2.660000e-06	5.792582e+03	2.120880e+02
2.670000e-06	5.521229e+03	2.067723e+02
2.680000e-06	5.248711e+03	2.014677e+02
2.690000e-06	4.974996e+03	1.961651e+02
2.700000e-06	4.700101e+03	1.907501e+02
2.710000e-06	4.424070e+03	1.851542e+02
2.720000e-06	4.146962e+03	1.794570e+02
2.730000e-06	3.868863e+03	1.737906e+02
2.740000e-06	3.589850e+03	1.681601e+02
2.750000e-06	3.309943e+03	1.624184e+02
2.760000e-06	3.029161e+03	1.564437e+02
2.770000e-06	2.747682e+03	1.503030e+02
2.780000e-06	2.465880e+03	1.441930e+02
2.790000e-06	2.184087e+03	1.382217e+02
2.800000e-06	1.902272e+03	1.322912e+02
2.810000e-06	1.620077e+03	1.262182e+02
2.820000e-06	1.337225e+03	1.199395e+02
2.830000e-06	1.053890e+03	1.135613e+02
2.840000e-06	7.705521e+02	1.072103e+02
2.850000e-06	4.874886e+02	1.008847e+02
2.860000e-06	2.045150e+02	9.447972e+01
2.870000e-06	-7.870391e+01	8.793685e+01
2.880000e-06	-3.621519e+02	8.131870e+01
2.890000e-06	-6.454066e+02	7.472375e+01
2.900000e-06	-9.281040e+02	6.816206e+01
2.910000e-06	-1.210337e+03	6.155099e+01
2.920000e-06	-1.492491e+03	5.482694e+01
2.930000e-06	-1.774758e+03	4.802351e+01
2.940000e-06	-2.056954e+03	4.122060e+01
2.950000e-06	-2.338837e+03	3.443946e+01
2.960000e-06	-2.620427e+03	2.762089e+01
2.970000e-06	-2.901840e+03	2.070687e+01
2.980000e-06	-3.182869e+03	1.371185e+01
2.990000e-06	-3.462961e+03	6.692990e+00
3.000000e-06	-3.741725e+03	-3.302690e-01
3.010000e-06	-4.019352e+03	-7.390842e+00
3.020000e-06	-4.296322e+03	-1.450352e+01
3.030000e-06	-4.572700e+03	-2.161518e+01
3.040000e-06	-4.847915e+03	-2.866028e+01
3.050000e-06	-5.121405e+03	-3.565916e+01
3.060000e-06	-5.393342e+03	-4.271991e+01
3.070000e-06	-5.664465e+03	-4.991524e+01
3.080000e-06	-5.935089e+03	-5.717408e+01
3.090000e-06	-6.204427e+03	-6.433297e+01
3.100000e-06	-6.471146e+03	-7.130739e+01
3.110000e-06	-6.734603e+03	-7.818748e+01
3.120000e-06	-6.995398e+03	-8.513661e+01
3.130000e-06	-7.254632e+03	-9.220129e+01
3.140000e-06	-7.512744e+03	-9.925199e+01
3.150000e-06	-7.769216e+03	-1.061267e+02
3.160000e-06	-8.023352e+03	-1.128128e+02
3.170000e-06	-8.275083e+03	-1.194586e+02
3.180000e-06	-8.524840e+03	-1.262064e+02
3.190000e-06	-8.772780e+03	-1.330392e+02
3.200000e-06	-9.018408e+03	-1.398072e+02
3.210000e-06	-9.261088e+03	-1.463838e+02
3.220000e-06	-9.500738e+03	-1.527730e+02
3.230000e-06	-9.737861e+03	-1.590687e+02
3.240000e-06	-9.972906e+03	-1.653502e+02
3.250000e-06	-1.020578e+04	-1.716341e+02
3.260000e-06	-1.043609e+04	-1.778999e+02
3.270000e-06	-1.066362e+04	-1.841114e+02
3.280000e-06	-1.088842e+04	-1.902055e+02
3.290000e-06	-1.111032e+04	-1.961053e+02
3.300000e-06	-1.132878e+04	-2.017932e+02
3.310000e-06	-1.154324e+04	-2.073637e+02
3.320000e-06	-1.175378e+04	-2.129605e+02
3.330000e-06	-1.196113e+04	-2.186302e+02
3.340000e-06	-1.216595e+04	-2.242594e+02
3.350000e-06	-1.236813e+04	-2.296875e+02
3.360000e-06	-1.256694e+04	-2.348803e+02
3.370000e-06	-1.276186e+04	-2.399615e+02
3.380000e-06	-1.295308e+04	-2.450647e+02
3.390000e-06	-1.314121e+04	-2.501855e+02
3.400000e-06	-1.332654e+04	-2.552066e+02
3.410000e-06	-1.350868e+04	-2.600450e+02
3.420000e-06	-1.368704e+04	-2.647257e+02
3.430000e-06	-1.386132e+04	-2.693000e+02
3.440000e-06	-1.403170e+04	-2.737470e+02
3.450000e-06	-1.419848e+04	-2.780109e+02
3.460000e-06	-1.436171e+04	-2.821182e+02
3.470000e-06	-1.452116e+04	-2.861844e+02
3.480000e-06	-1.467657e+04	-2.902699e+02
3.490000e-06	-1.482764e+04	-2.942750e+02
3.500000e-06	-1.497399e+04	-2.980450e+02
3.510000e-06	-1.511533e+04	-3.015761e+02
3.520000e-06	-1.525169e+04	-3.050464e+02
3.530000e-06	-1.538365e+04	-3.085992e+02
3.540000e-06	-1.551209e+04	-3.121444e+02
3.550000e-06	-1.563762e+04	-3.154512e+02
3.560000e-06	-1.576010e+04	-3.184401e+02
3.570000e-06	-1.587882e+04	-3.213007e+02
3.580000e-06	-1.599305e+04	-3.242641e+02
3.590000e-06	-1.610248e+04	-3.273072e+02
3.600000e-06	-1.620732e+04	-3.301731e+02
3.610000e-06	-1.630793e+04	-3.326971e+02
3.620000e-06	-1.640445e+04	-3.350188e+02
3.630000e-06	-1.649676e+04	-3.373994e+02
3.640000e-06	-1.658459e+04	-3.398778e+02
3.650000e-06	-1.666777e+04	-3.422220e+02
3.660000e-06	-1.674632e+04	-3.442452e+02
3.670000e-06	-1.682035e+04	-3.460638e+02
3.680000e-06	-1.689000e+04	-3.479393e+02
3.690000e-06	-1.695531e+04	-3.499075e+02
3.700000e-06	-1.701630e+04	-3.517071e+02
3.710000e-06	-1.707294e+04	-3.531289e+02
3.720000e-06	-1.712512e+04	-3.543247e+02
3.730000e-06	-1.717262e+04	-3.556310e+02
3.740000e-06	-1.721520e+04	-3.571063e+02
3.750000e-06	-1.725282e+04	-3.584095e+02
3.760000e-06	-1.728566e+04	-3.592326e+02
3.770000e-06	-1.731392e+04	-3.597494e+02
3.780000e-06	-1.733754e+04	-3.604563e+02
3.790000e-06	-1.735630e+04	-3.615467e+02
3.800000e-06	-1.737015e+04	-3.626169e+02
3.810000e-06	-1.737952e+04	-3.631403e+02
3.820000e-06	-1.738497e+04	-3.631542e+02
3.830000e-06	-1.738657e+04	-3.632901e+02
