Unit:(mV)
                     CH1         CH2
Frequency              ?  98.419 kHz
00001            -140.00    -2640.00
00002            -180.00    -2720.00
00003            -160.00    -2720.00
00004            -180.00    -2720.00
00005            -200.00    -2880.00
00006            -180.00    -2880.00
00007            -180.00    -2880.00
00008            -180.00    -2960.00
00009            -180.00    -2960.00
00010            -180.00    -3040.00
00011            -200.00    -3040.00
00012            -200.00    -3120.00
00013            -180.00    -3120.00
00014            -200.00    -3200.00
00015            -200.00    -3200.00
00016            -220.00    -3280.00
00017            -200.00    -3360.00
00018            -200.00    -3360.00
00019            -220.00    -3360.00
00020            -200.00    -3520.00
00021            -200.00    -3520.00
00022            -220.00    -3520.00
00023            -220.00    -3600.00
00024            -220.00    -3680.00
00025            -220.00    -3680.00
00026            -220.00    -3680.00
00027            -220.00    -3760.00
00028            -240.00    -3760.00
00029            -220.00    -3840.00
00030            -220.00    -3840.00
00031            -220.00    -3920.00
00032            -260.00    -4000.00
00033            -260.00    -3920.00
00034            -260.00    -4000.00
00035            -260.00    -4000.00
00036            -260.00    -4080.00
00037            -280.00    -4160.00
00038            -260.00    -4160.00
00039            -260.00    -4160.00
00040            -260.00    -4240.00
00041            -260.00    -4240.00
00042            -280.00    -4320.00
00043            -280.00    -4320.00
00044            -280.00    -4400.00
00045            -280.00    -4400.00
00046            -280.00    -4480.00
00047            -280.00    -4480.00
00048            -280.00    -4560.00
00049            -300.00    -4560.00
00050            -280.00    -4640.00
00051            -280.00    -4720.00
00052            -280.00    -4720.00
00053            -300.00    -4800.00
00054            -280.00    -4800.00
00055            -300.00    -4800.00
00056            -300.00    -4880.00
00057            -300.00    -4880.00
00058            -300.00    -4880.00
00059            -300.00    -4960.00
00060            -300.00    -4960.00
00061            -300.00    -5040.00
00062            -300.00    -5120.00
00063            -300.00    -5120.00
00064            -340.00    -5120.00
00065            -320.00    -5200.00
00066            -340.00    -5200.00
00067            -340.00    -5200.00
00068            -340.00    -5280.00
00069            -340.00    -5280.00
00070            -360.00    -5280.00
00071            -340.00    -5360.00
00072            -340.00    -5440.00
00073            -360.00    -5440.00
00074            -360.00    -5440.00
00075            -360.00    -5520.00
00076            -360.00    -5520.00
00077            -380.00    -5520.00
00078            -380.00    -5520.00
00079            -360.00    -5600.00
00080            -360.00    -5600.00
00081            -380.00    -5680.00
00082            -360.00    -5760.00
00083            -360.00    -5760.00
00084            -380.00    -5760.00
00085            -380.00    -5760.00
00086            -380.00    -5840.00
00087            -380.00    -5840.00
00088            -380.00    -5920.00
00089            -380.00    -5920.00
00090            -360.00    -5920.00
00091            -380.00    -6000.00
00092            -380.00    -6000.00
00093            -380.00    -6080.00
00094            -400.00    -6080.00
00095            -380.00    -6080.00
00096            -380.00    -6080.00
00097            -400.00    -6160.00
00098            -380.00    -6160.00
00099            -400.00    -6160.00
00100            -420.00    -6240.00
00101            -400.00    -6240.00
00102            -420.00    -6240.00
00103            -420.00    -6240.00
00104            -420.00    -6320.00
00105            -420.00    -6400.00
00106            -420.00    -6320.00
00107            -420.00    -6400.00
00108            -420.00    -6480.00
00109            -420.00    -6480.00
00110            -420.00    -6480.00
00111            -420.00    -6480.00
00112            -420.00    -6480.00
00113            -420.00    -6560.00
00114            -420.00    -6560.00
00115            -440.00    -6560.00
00116            -440.00    -6640.00
00117            -420.00    -6560.00
00118            -420.00    -6720.00
00119            -420.00    -6720.00
00120            -440.00    -6720.00
00121            -440.00    -6720.00
00122            -440.00    -6720.00
00123            -440.00    -6720.00
00124            -440.00    -6720.00
00125            -440.00    -6800.00
00126            -440.00    -6800.00
00127            -440.00    -6800.00
00128            -440.00    -6880.00
00129            -440.00    -6800.00
00130            -440.00    -6880.00
00131            -440.00    -6880.00
00132            -440.00    -6880.00
00133            -460.00    -6880.00
00134            -460.00    -6960.00
00135            -440.00    -6880.00
00136            -460.00    -7040.00
00137            -460.00    -7040.00
00138            -460.00    -7040.00
00139            -460.00    -7040.00
00140            -460.00    -7040.00
00141            -460.00    -7040.00
00142            -460.00    -7120.00
00143            -460.00    -7120.00
00144            -460.00    -7120.00
00145            -460.00    -7200.00
00146            -500.00    -7120.00
00147            -460.00    -7200.00
00148            -460.00    -7200.00
00149            -460.00    -7200.00
00150            -460.00    -7200.00
00151            -480.00    -7280.00
00152            -460.00    -7200.00
00153            -460.00    -7200.00
00154            -500.00    -7200.00
00155            -460.00    -7280.00
00156            -500.00    -7360.00
