Unit:(mV)
                     CH1         CH2
Frequency              ?  98.262 kHz
00001             -76.00    -1120.00
00002             -74.00    -1120.00
00003               4.00    -1280.00
00004              38.00    -1200.00
00005              94.00    -1200.00
00006             -92.00    -1200.00
00007            -102.00    -1440.00
00008              90.00    -1280.00
00009              50.00    -1280.00
00010             -60.00    -1440.00
00011             -28.00    -1440.00
00012              42.00    -1360.00
00013              -2.00    -1440.00
00014             -58.00    -1600.00
00015              36.00    -1440.00
00016              42.00    -1440.00
00017             -72.00    -1600.00
00018              -8.00    -1600.00
00019              52.00    -1600.00
00020             -14.00    -1600.00
00021             -34.00    -1680.00
00022              12.00    -1680.00
00023              34.00    -1600.00
00024             -42.00    -1760.00
00025             -22.00    -1760.00
00026              52.00    -1760.00
00027              -2.00    -1760.00
00028             -38.00    -1920.00
00029               2.00    -1840.00
00030              16.00    -1760.00
00031             -20.00    -1840.00
00032              -2.00    -1920.00
00033              36.00    -1840.00
00034             -12.00    -1920.00
00035             -38.00    -2000.00
00036              14.00    -2000.00
00037              30.00    -2000.00
00038             -24.00    -2000.00
00039             -20.00    -2080.00
00040              20.00    -2080.00
00041               2.00    -2080.00
00042             -20.00    -2160.00
00043               6.00    -2240.00
00044              12.00    -2160.00
00045             -22.00    -2240.00
00046              -6.00    -2320.00
00047              24.00    -2240.00
00048             -10.00    -2240.00
00049             -28.00    -2400.00
00050              12.00    -2400.00
00051              22.00    -2320.00
00052             -20.00    -2400.00
00053             -20.00    -2400.00
00054              18.00    -2400.00
00055               8.00    -2400.00
00056             -20.00    -2560.00
00057              -2.00    -2480.00
00058              10.00    -2400.00
00059              -6.00    -2560.00
00060              -6.00    -2560.00
00061              12.00    -2560.00
00062              -6.00    -2560.00
00063             -18.00    -2640.00
00064               6.00    -2720.00
00065              12.00    -2640.00
00066             -14.00    -2640.00
00067             -14.00    -2720.00
00068              10.00    -2720.00
00069               4.00    -2720.00
00070             -12.00    -2800.00
00071              -4.00    -2720.00
00072               4.00    -2800.00
00073              -6.00    -2800.00
00074              -6.00    -2880.00
00075               4.00    -2880.00
00076               2.00    -2880.00
00077             -12.00    -2880.00
00078               4.00    -2880.00
00079               6.00    -2880.00
00080             -12.00    -2960.00
00081              -8.00    -2960.00
00082              14.00    -2960.00
00083               4.00    -2960.00
00084             -12.00    -3040.00
00085              -6.00    -3120.00
00086              10.00    -3120.00
00087               4.00    -3120.00
00088              -2.00    -3120.00
00089               2.00    -3200.00
00090              -2.00    -3120.00
00091              -6.00    -3200.00
00092               6.00    -3200.00
00093               4.00    -3200.00
00094             -10.00    -3200.00
00095              -6.00    -3280.00
00096              10.00    -3280.00
00097               6.00    -3280.00
00098             -10.00    -3280.00
00099              -4.00    -3360.00
00100               4.00    -3280.00
00101               2.00    -3360.00
00102              -4.00    -3360.00
00103               2.00    -3360.00
00104               2.00    -3440.00
00105              -6.00    -3360.00
00106               4.00    -3360.00
00107               6.00    -3360.00
00108              -2.00    -3440.00
00109              -2.00    -3440.00
00110               4.00    -3360.00
00111               4.00    -3440.00
00112              -4.00    -3520.00
00113              -2.00    -3520.00
00114               6.00    -3600.00
00115              -2.00    -3520.00
00116              -2.00    -3600.00
00117               2.00    -3520.00
00118               4.00    -3600.00
00119              -2.00    -3600.00
00120              -2.00    -3680.00
00121               4.00    -3680.00
00122              -4.00    -3680.00
00123               0.00    -3680.00
00124               4.00    -3680.00
00125              -2.00    -3680.00
00126              -4.00    -3680.00
00127               2.00    -3760.00
00128               4.00    -3680.00
00129              -2.00    -3680.00
00130              -6.00    -3760.00
00131               0.00    -3840.00
00132               2.00    -3840.00
00133              -2.00    -3840.00
00134              -2.00    -3840.00
00135               2.00    -3840.00
00136              -2.00    -3840.00
00137               2.00    -3840.00
00138               4.00    -3840.00
00139              -2.00    -3920.00
00140              -6.00    -3840.00
00141              -2.00    -3920.00
00142               4.00    -3920.00
00143              -2.00    -3920.00
00144              -4.00    -3920.00
00145              -2.00    -3920.00
00146               4.00    -3920.00
00147               2.00    -3920.00
00148               2.00    -3920.00
00149               2.00    -4000.00
00150              -2.00    -3920.00
00151               2.00    -4000.00
00152               0.00    -4000.00
00153               2.00    -4000.00
00154               2.00    -4000.00
00155               4.00    -4000.00
00156               2.00    -4000.00
00157              -2.00    -4000.00
00158              -2.00    -4000.00
00159               4.00    -4000.00
00160               4.00    -4080.00
00161               4.00    -4000.00
00162               2.00    -4080.00
00163               2.00    -4080.00
00164               2.00    -4000.00
00165               2.00    -4160.00
00166               2.00    -4080.00
00167               2.00    -4160.00
00168               2.00    -4160.00
00169               2.00    -4160.00
00170              -2.00    -4080.00
00171               2.00    -4160.00
00172               0.00    -4160.00
00173               4.00    -4160.00
00174               0.00    -4160.00
00175              -2.00    -4160.00
00176               2.00    -4160.00
00177               4.00    -4160.00
00178               2.00    -4160.00
00179               2.00    -4160.00
00180               2.00    -4160.00
00181              -2.00    -4240.00
00182               2.00    -4240.00
00183               4.00    -4160.00
00184              -2.00    -4240.00
00185              -4.00    -4240.00
00186              -2.00    -4240.00
00187               4.00    -4240.00
00188               4.00    -4160.00
00189              -2.00    -4240.00
00190              -4.00    -4240.00
00191               2.00    -4240.00
00192               2.00    -4240.00
00193               2.00    -4240.00
00194              -4.00    -4240.00
00195              -4.00    -4240.00
00196               2.00    -4240.00
00197               4.00    -4240.00
00198               0.00    -4240.00
00199              -4.00    -4240.00
00200              -2.00    -4320.00
00201               2.00    -4240.00
00202               2.00    -4320.00
00203              -2.00    -4240.00
00204               2.00    -4240.00
00205               2.00    -4320.00
00206               0.00    -4240.00
