Unit:(mV)
                     CH1         CH2
Frequency              ?  98.280 kHz
00001             -30.00     -800.00
00002              26.00     -800.00
00003              12.00     -720.00
00004             -42.00     -880.00
00005              -6.00     -800.00
00006              32.00     -800.00
00007             -22.00     -800.00
00008             -26.00     -960.00
00009              22.00     -960.00
00010              -4.00     -960.00
00011             -30.00     -960.00
00012              -2.00    -1040.00
00013              20.00     -960.00
00014             -14.00     -960.00
00015             -22.00    -1040.00
00016              10.00    -1040.00
00017               4.00    -1040.00
00018             -26.00    -1120.00
00019              -2.00    -1120.00
00020              22.00    -1040.00
00021             -18.00    -1040.00
00022             -26.00    -1120.00
00023              10.00    -1120.00
00024              10.00    -1120.00
00025             -22.00    -1120.00
00026             -14.00    -1280.00
00027              10.00    -1120.00
00028             -10.00    -1120.00
00029             -12.00    -1200.00
00030              10.00    -1280.00
00031               2.00    -1200.00
00032             -22.00    -1280.00
00033             -10.00    -1280.00
00034              14.00    -1280.00
00035              -4.00    -1280.00
00036             -18.00    -1360.00
00037               0.00    -1360.00
00038               4.00    -1360.00
00039             -16.00    -1440.00
00040              -6.00    -1360.00
00041              10.00    -1440.00
00042              -6.00    -1440.00
00043             -10.00    -1440.00
00044               2.00    -1360.00
00045               2.00    -1440.00
00046             -14.00    -1440.00
00047              -4.00    -1520.00
00048               6.00    -1440.00
00049              -6.00    -1520.00
00050             -16.00    -1600.00
00051               2.00    -1600.00
00052               4.00    -1520.00
00053             -10.00    -1600.00
00054              -6.00    -1600.00
00055               4.00    -1600.00
00056              -4.00    -1600.00
00057             -10.00    -1680.00
00058              -2.00    -1680.00
00059               0.00    -1680.00
00060              -6.00    -1680.00
00061              -6.00    -1680.00
00062               2.00    -1680.00
00063              -6.00    -1680.00
00064             -10.00    -1760.00
00065               2.00    -1760.00
00066               2.00    -1760.00
00067              -8.00    -1760.00
00068              -6.00    -1760.00
00069              -2.00    -1840.00
00070              -4.00    -1760.00
00071              -8.00    -1840.00
00072              -4.00    -1760.00
00073              -2.00    -1840.00
00074              -6.00    -1840.00
00075             -10.00    -1920.00
00076               2.00    -1840.00
00077              -6.00    -1920.00
00078             -10.00    -1920.00
00079              -2.00    -1920.00
00080              -2.00    -1920.00
00081             -10.00    -1920.00
00082             -10.00    -2000.00
00083              -4.00    -2000.00
00084              -2.00    -2000.00
00085              -6.00    -2000.00
00086              -2.00    -2080.00
00087              -4.00    -2000.00
00088              -6.00    -2000.00
00089              -4.00    -2000.00
00090              -2.00    -2080.00
00091              -6.00    -2080.00
00092             -10.00    -2080.00
00093              -4.00    -2080.00
00094              -2.00    -2080.00
00095              -6.00    -2160.00
00096              -4.00    -2160.00
00097              -2.00    -2080.00
00098              -4.00    -2080.00
00099              -6.00    -2160.00
00100              -4.00    -2240.00
00101              -2.00    -2240.00
00102              -6.00    -2240.00
00103              -6.00    -2240.00
00104              -6.00    -2240.00
00105              -4.00    -2240.00
00106              -6.00    -2320.00
00107              -2.00    -2320.00
00108               2.00    -2240.00
00109              -6.00    -2320.00
00110              -6.00    -2320.00
00111               2.00    -2240.00
00112              -4.00    -2320.00
00113              -6.00    -2320.00
00114              -6.00    -2320.00
00115              -2.00    -2320.00
00116              -4.00    -2320.00
00117              -2.00    -2400.00
00118              -4.00    -2400.00
00119              -4.00    -2400.00
00120              -2.00    -2400.00
00121              -2.00    -2400.00
00122              -4.00    -2400.00
00123              -6.00    -2400.00
00124              -4.00    -2400.00
00125              -4.00    -2400.00
00126              -2.00    -2400.00
00127              -6.00    -2480.00
00128              -2.00    -2480.00
00129               2.00    -2480.00
00130              -2.00    -2480.00
00131              -6.00    -2480.00
00132              -4.00    -2400.00
00133              -6.00    -2480.00
00134              -4.00    -2480.00
00135              -6.00    -2560.00
00136              -6.00    -2480.00
00137              -6.00    -2560.00
00138              -4.00    -2560.00
00139              -6.00    -2560.00
00140              -4.00    -2560.00
00141              -6.00    -2560.00
00142              -6.00    -2560.00
00143              -2.00    -2560.00
00144              -6.00    -2560.00
00145              -6.00    -2560.00
00146              -6.00    -2560.00
00147              -4.00    -2640.00
00148              -2.00    -2640.00
00149              -4.00    -2560.00
00150              -4.00    -2640.00
00151              -6.00    -2640.00
00152              -4.00    -2560.00
00153              -4.00    -2640.00
00154              -4.00    -2640.00
00155              -6.00    -2640.00
00156              -4.00    -2640.00
00157              -6.00    -2640.00
00158              -4.00    -2640.00
00159              -4.00    -2640.00
00160              -6.00    -2720.00
00161              -6.00    -2640.00
00162              -4.00    -2640.00
00163              -4.00    -2720.00
00164              -4.00    -2720.00
00165              -4.00    -2720.00
00166              -4.00    -2720.00
00167              -4.00    -2720.00
00168              -6.00    -2720.00
00169              -6.00    -2720.00
00170              -4.00    -2640.00
00171              -2.00    -2720.00
00172              -4.00    -2720.00
00173              -6.00    -2720.00
00174              -4.00    -2720.00
00175              -2.00    -2720.00
00176              -2.00    -2720.00
00177              -2.00    -2720.00
00178              -4.00    -2720.00
00179              -4.00    -2720.00
00180              -4.00    -2720.00
00181              -2.00    -2720.00
00182              -2.00    -2720.00
00183              -6.00    -2720.00
00184              -6.00    -2720.00
00185              -6.00    -2720.00
00186              -2.00    -2720.00
00187              -2.00    -2720.00
00188              -2.00    -2800.00
00189              -4.00    -2720.00
00190              -6.00    -2720.00
