Unit:(mV)
                     CH1         CH2
Frequency              ?  98.335 kHz
00001              30.00     -400.00
00002            -118.00     -240.00
00003             -16.00     -400.00
00004              52.00     -240.00
00005               6.00     -400.00
00006             -18.00     -320.00
00007              -2.00     -320.00
00008             -10.00     -400.00
00009             -38.00     -320.00
00010              36.00     -480.00
00011              38.00     -320.00
00012             -26.00     -400.00
00013             -46.00     -400.00
00014               4.00     -480.00
00015              38.00     -400.00
00016              -6.00     -400.00
00017             -12.00     -480.00
00018             -18.00     -400.00
00019              -4.00     -480.00
00020               4.00     -480.00
00021              12.00     -560.00
00022               0.00     -480.00
00023             -20.00     -560.00
00024              -6.00     -560.00
00025              -4.00     -480.00
00026               4.00     -480.00
00027              -4.00     -480.00
00028              -2.00     -640.00
00029              -8.00     -480.00
00030              -6.00     -560.00
00031               0.00     -640.00
00032               4.00     -560.00
00033               4.00     -640.00
00034             -14.00     -640.00
00035              -6.00     -640.00
00036              -2.00     -640.00
00037              -2.00     -640.00
00038              -2.00     -640.00
00039               6.00     -640.00
00040              -6.00     -640.00
00041             -22.00     -640.00
00042               2.00     -720.00
00043              14.00     -640.00
00044              -2.00     -640.00
00045             -18.00     -640.00
00046              -6.00     -720.00
00047               2.00     -720.00
00048               2.00     -720.00
00049               4.00     -720.00
00050              -6.00     -720.00
00051             -12.00     -720.00
00052              -6.00     -720.00
00053              10.00     -720.00
00054               4.00     -720.00
00055             -12.00     -720.00
00056              -6.00     -800.00
00057               4.00     -720.00
00058              -2.00     -800.00
00059              -6.00     -800.00
00060              -2.00     -800.00
00061              -2.00     -800.00
00062              -2.00     -800.00
00063              -4.00     -800.00
00064              -6.00     -800.00
00065              -2.00     -800.00
00066               0.00     -880.00
00067               2.00     -800.00
00068              -2.00     -800.00
00069              -8.00     -880.00
00070              -6.00     -880.00
00071               6.00     -800.00
00072              -4.00     -800.00
00073              -6.00     -960.00
00074               4.00     -960.00
00075               2.00     -880.00
00076             -10.00     -880.00
00077             -10.00     -880.00
00078               4.00     -960.00
00079               6.00     -880.00
00080              -6.00     -960.00
00081             -10.00    -1040.00
00082             -10.00     -960.00
00083              -4.00     -960.00
00084              12.00     -960.00
00085               4.00     -960.00
00086             -12.00     -960.00
00087             -16.00     -960.00
00088               2.00     -960.00
00089              10.00    -1040.00
00090              -4.00     -960.00
00091             -14.00     -960.00
00092             -12.00    -1040.00
00093              -4.00     -960.00
00094               2.00    -1040.00
00095               6.00    -1040.00
00096              -2.00    -1040.00
00097             -14.00    -1040.00
00098             -10.00    -1040.00
00099               2.00    -1040.00
00100              -2.00    -1040.00
00101              -6.00    -1040.00
00102              -4.00    -1040.00
00103               0.00    -1040.00
00104              -4.00    -1040.00
00105              -6.00    -1040.00
00106              -2.00    -1120.00
00107              -4.00    -1120.00
00108              -8.00    -1120.00
00109              -6.00    -1120.00
00110              -2.00    -1120.00
00111              -4.00    -1120.00
00112               2.00    -1040.00
00113              -6.00    -1120.00
00114             -10.00    -1120.00
00115              -4.00    -1120.00
00116               4.00    -1120.00
00117               2.00    -1120.00
00118              -6.00    -1120.00
00119             -10.00    -1200.00
00120              -4.00    -1200.00
00121              -2.00    -1120.00
00122               2.00    -1120.00
00123              -6.00    -1120.00
00124              -6.00    -1200.00
00125              -8.00    -1200.00
00126               2.00    -1200.00
00127               4.00    -1200.00
00128               0.00    -1120.00
00129             -12.00    -1200.00
00130              -6.00    -1200.00
00131               2.00    -1200.00
00132              -2.00    -1200.00
00133              -6.00    -1200.00
00134              -6.00    -1280.00
00135              -2.00    -1200.00
00136              -2.00    -1200.00
00137               2.00    -1200.00
00138              -4.00    -1280.00
00139             -10.00    -1280.00
00140               2.00    -1280.00
00141              10.00    -1280.00
00142               2.00    -1280.00
00143             -10.00    -1280.00
00144             -14.00    -1280.00
00145              -4.00    -1280.00
00146               6.00    -1280.00
00147               4.00    -1280.00
00148              -6.00    -1360.00
00149             -12.00    -1280.00
00150              -6.00    -1280.00
00151               4.00    -1280.00
00152               4.00    -1280.00
00153              -6.00    -1360.00
00154              -8.00    -1360.00
00155               2.00    -1360.00
00156              -2.00    -1360.00
00157             -10.00    -1360.00
00158              -6.00    -1360.00
00159              -4.00    -1360.00
00160               2.00    -1280.00
00161               4.00    -1360.00
00162              -6.00    -1360.00
