   7.0847524e+03   4.5591190e+00   9.1299980e-01
   7.0754791e+03   4.4458794e+00   8.9032267e-01
   7.0651847e+03   3.9171813e+00   7.8444668e-01
   7.0527757e+03   3.3024707e+00   6.6134600e-01
   7.0371640e+03   3.1815495e+00   6.3713056e-01
   7.0186172e+03   3.7697967e+00   7.5493175e-01
   6.9987059e+03   4.6146801e+00   9.2412636e-01
   6.9787312e+03   4.9935597e+00   1.0000000e+00
   6.9582811e+03   4.6223083e+00   9.2565397e-01
   6.9355374e+03   3.9147503e+00   7.8395985e-01
   6.9090761e+03   3.5227389e+00   7.0545646e-01
   6.8792594e+03   3.6773865e+00   7.3642587e-01
   6.8477596e+03   4.0368226e+00   8.0840581e-01
   6.8157961e+03   4.1417957e+00   8.2942750e-01
   6.7829938e+03   3.9163585e+00   7.8428191e-01
   6.7479839e+03   3.6743450e+00   7.3581678e-01
   6.7099364e+03   3.7057426e+00   7.4210440e-01
   6.6693347e+03   3.9638039e+00   7.9378322e-01
   6.6273116e+03   4.1758865e+00   8.3625446e-01
   6.5844609e+03   4.1766875e+00   8.3641486e-01
   6.5404227e+03   4.0556262e+00   8.1217136e-01
   6.4944904e+03   3.9992353e+00   8.0087864e-01
   6.4463719e+03   4.0725643e+00   8.1556336e-01
   6.3962825e+03   4.1912060e+00   8.3932229e-01
   6.3444736e+03   4.2570410e+00   8.5250627e-01
   6.2908888e+03   4.2572172e+00   8.5254157e-01
   6.2353101e+03   4.2347775e+00   8.4804785e-01
   6.1776863e+03   4.2219614e+00   8.4548131e-01
   6.1182035e+03   4.2334174e+00   8.4777546e-01
   6.0570826e+03   4.2884601e+00   8.5879820e-01
   5.9944274e+03   4.3890211e+00   8.7893635e-01
   5.9302820e+03   4.4785608e+00   8.9686738e-01
   5.8647096e+03   4.4723683e+00   8.9562729e-01
   5.7977113e+03   4.3576791e+00   8.7265986e-01
   5.7291085e+03   4.2382492e+00   8.4874308e-01
   5.6586432e+03   4.2391951e+00   8.4893251e-01
   5.5862711e+03   4.3656422e+00   8.7425454e-01
   5.5123052e+03   4.4871102e+00   8.9857947e-01
   5.4371774e+03   4.4767378e+00   8.9650232e-01
   5.3610277e+03   4.3433682e+00   8.6979400e-01
   5.2835675e+03   4.2028044e+00   8.4164497e-01
   5.2043763e+03   4.1341926e+00   8.2790492e-01
   5.1233218e+03   4.1020511e+00   8.2146832e-01
   5.0406765e+03   4.0268235e+00   8.0640341e-01
   4.9568522e+03   3.8948845e+00   7.7998157e-01
   4.8720582e+03   3.7643554e+00   7.5384208e-01
   4.7862016e+03   3.6770128e+00   7.3635102e-01
   4.6990486e+03   3.6103137e+00   7.2299400e-01
   4.6104301e+03   3.5329827e+00   7.0750785e-01
   4.5203236e+03   3.4716654e+00   6.9522858e-01
   4.4288222e+03   3.4781431e+00   6.9652578e-01
