Unit:(mV)
                     CH1         CH2
Frequency              ? 261.305 kHz
00001              42.00      200.00
00002               8.00      240.00
00003               2.00      240.00
00004              -4.00      320.00
00005            -154.00      240.00
00006            -216.00      280.00
00007             160.00      400.00
00008             246.00      400.00
00009              32.00      480.00
00010            -234.00      400.00
00011            -206.00      480.00
00012             128.00      480.00
00013             246.00      560.00
00014             -16.00      600.00
00015            -250.00      520.00
00016             -54.00      640.00
00017             198.00      600.00
00018              98.00      680.00
00019            -200.00      680.00
00020            -132.00      680.00
00021             174.00      800.00
00022             150.00      800.00
00023            -154.00      760.00
00024            -146.00      840.00
00025              98.00      880.00
00026             118.00      840.00
00027             -58.00      880.00
00028             -94.00      960.00
00029              32.00      960.00
00030              40.00     1000.00
00031             -34.00     1000.00
00032             -18.00     1080.00
00033              24.00     1080.00
00034             -16.00     1080.00
00035             -16.00     1120.00
00036              26.00     1160.00
00037              -8.00     1120.00
00038             -42.00     1160.00
00039              10.00     1240.00
00040              38.00     1200.00
00041             -22.00     1200.00
00042             -42.00     1280.00
00043               6.00     1280.00
00044              30.00     1280.00
00045              -8.00     1320.00
00046             -24.00     1320.00
00047              -2.00     1360.00
00048               2.00     1360.00
00049             -10.00     1360.00
00050              -2.00     1400.00
00051               2.00     1440.00
00052              -6.00     1440.00
00053             -10.00     1480.00
00054              -8.00     1480.00
00055               2.00     1520.00
00056               2.00     1480.00
00057             -10.00     1520.00
00058              -8.00     1520.00
00059              -2.00     1520.00
00060              -8.00     1560.00
00061              -6.00     1560.00
00062               2.00     1600.00
00063              -4.00     1600.00
00064              -8.00     1600.00
00065               0.00     1640.00
00066               0.00     1640.00
00067             -12.00     1640.00
00068             -16.00     1680.00
00069              -6.00     1640.00
00070               0.00     1680.00
00071               0.00     1680.00
00072              -6.00     1680.00
00073              -8.00     1720.00
00074             -10.00     1680.00
00075             -10.00     1720.00
00076              -2.00     1760.00
00077              -2.00     1760.00
00078              -8.00     1760.00
00079              -6.00     1760.00
00080              -8.00     1760.00
00081             -10.00     1760.00
00082              -8.00     1720.00
00083              -6.00     1800.00
00084              -2.00     1760.00
00085              -6.00     1800.00
00086              -6.00     1800.00
00087              -8.00     1800.00
00088              -8.00     1800.00
00089             -10.00     1760.00
00090              -8.00     1800.00
00091              -2.00     1760.00
00092              -6.00     1760.00
00093              -8.00     1800.00
00094              -8.00     1800.00
00095              -8.00     1800.00
00096              -8.00     1800.00
00097              -4.00     1800.00
00098              -2.00     1760.00
00099              -6.00     1800.00
00100              -8.00     1800.00
00101             -10.00     1760.00
00102              -6.00     1760.00
00103              -2.00     1760.00
00104              -2.00     1720.00
00105              -6.00     1760.00
00106              -8.00     1720.00
00107              -8.00     1720.00
00108              -4.00     1680.00
00109               0.00     1720.00
00110             -10.00     1680.00
00111              -8.00     1680.00
00112              -6.00     1680.00
00113              -2.00     1680.00
00114              -6.00     1680.00
00115              -6.00     1640.00
00116              -6.00     1640.00
00117              -8.00     1640.00
00118              -6.00     1600.00
00119              -4.00     1600.00
00120              -6.00     1600.00
00121              -6.00     1560.00
00122              -8.00     1520.00
00123              -6.00     1520.00
00124              -6.00     1520.00
00125              -2.00     1520.00
00126              -2.00     1520.00
00127              -6.00     1480.00
00128              -8.00     1480.00
00129              -8.00     1440.00
00130              -6.00     1440.00
00131              -6.00     1440.00
00132              -6.00     1360.00
00133              -8.00     1360.00
00134              -4.00     1360.00
00135              -8.00     1320.00
00136              -6.00     1320.00
00137              -2.00     1320.00
00138              -4.00     1280.00
00139              -6.00     1280.00
00140              -6.00     1240.00
00141              -6.00     1200.00
00142              -8.00     1200.00
00143             -10.00     1160.00
00144              -6.00     1200.00
00145               0.00     1160.00
00146              -6.00     1120.00
00147              -6.00     1120.00
00148              -8.00     1080.00
00149              -2.00     1080.00
00150               0.00     1040.00
00151               0.00     1000.00
00152             -10.00     1000.00
00153             -10.00      960.00
00154              -8.00      920.00
00155              -2.00      880.00
00156              -2.00      880.00
00157              -6.00      840.00
00158              -6.00      800.00
00159              -2.00      800.00
00160              -8.00      800.00
00161              -6.00      720.00
00162               0.00      720.00
00163              -6.00      680.00
00164              -6.00      680.00
00165              -6.00      640.00
00166              -2.00      640.00
00167               0.00      640.00
00168              -2.00      560.00
00169              -6.00      520.00
00170              -2.00      520.00
00171              -2.00      520.00
00172              -6.00      440.00
00173              -8.00      440.00
00174              -6.00      400.00
00175               2.00      360.00
00176               0.00      360.00
00177              -8.00      320.00
00178              -2.00      320.00
00179               0.00      240.00
00180               2.00      240.00
00181              -2.00      200.00
00182              -6.00      160.00
00183              -2.00      160.00
00184               0.00      160.00
00185               0.00       80.00
00186               0.00       80.00
00187               0.00       40.00
00188              -2.00        0.00
00189              -2.00        0.00
00190              -2.00      -40.00
00191               0.00      -80.00
00192              26.00      -80.00
00193              46.00     -160.00
00194              12.00     -120.00
00195             -10.00     -160.00
00196             -12.00     -280.00
00197            -142.00     -280.00
00198            -192.00     -200.00
00199             130.00     -280.00
00200             246.00     -320.00
00201              62.00     -400.00
00202            -244.00     -480.00
00203            -234.00     -400.00
00204             136.00     -440.00
00205             246.00     -520.00
00206              14.00     -520.00
00207            -254.00     -520.00
00208             -96.00     -480.00
00209             246.00     -600.00
00210             160.00     -600.00
00211            -242.00     -640.00
00212            -192.00     -600.00
00213             186.00     -680.00
00214             210.00     -800.00
00215            -126.00     -720.00
00216            -200.00     -800.00
00217              54.00     -800.00
00218             158.00     -840.00
00219               0.00     -880.00
00220            -106.00     -880.00
00221             -38.00     -920.00
00222              42.00     -920.00
00223              50.00     -960.00
00224              -2.00     -960.00
00225             -50.00    -1040.00
00226             -26.00    -1040.00
00227              50.00    -1040.00
00228              42.00    -1080.00
00229             -54.00    -1080.00
00230             -50.00    -1120.00
00231              40.00    -1120.00
00232              50.00    -1200.00
00233             -34.00    -1200.00
00234             -48.00    -1200.00
00235              22.00    -1200.00
00236              48.00    -1240.00
00237              -8.00    -1280.00
00238             -38.00    -1280.00
00239              -2.00    -1280.00
00240              20.00    -1320.00
00241              10.00    -1360.00
00242             -14.00    -1360.00
00243             -10.00    -1360.00
00244              10.00    -1400.00
00245              10.00    -1400.00
00246             -10.00    -1440.00
00247              -8.00    -1400.00
00248               2.00    -1440.00
00249              10.00    -1480.00
00250               2.00    -1480.00
00251             -14.00    -1480.00
00252              -8.00    -1520.00
00253              10.00    -1480.00
00254              12.00    -1520.00
00255              -6.00    -1560.00
00256             -10.00    -1560.00
00257               0.00    -1600.00
00258              14.00    -1560.00
00259               4.00    -1600.00
00260              -8.00    -1640.00
00261              -4.00    -1600.00
00262              -2.00    -1640.00
00263               0.00    -1680.00
00264               6.00    -1680.00
00265              -2.00    -1680.00
00266              -6.00    -1680.00
00267               2.00    -1680.00
00268               6.00    -1680.00
00269              -2.00    -1680.00
00270              -4.00    -1680.00
00271               0.00    -1680.00
00272               2.00    -1720.00
00273               2.00    -1720.00
00274              -2.00    -1720.00
00275               2.00    -1760.00
00276               2.00    -1720.00
00277              -2.00    -1720.00
00278              -2.00    -1760.00
00279               2.00    -1720.00
00280               0.00    -1720.00
00281               0.00    -1720.00
00282              -2.00    -1720.00
00283               0.00    -1720.00
00284               0.00    -1720.00
00285               0.00    -1720.00
00286               0.00    -1760.00
00287               0.00    -1720.00
00288               2.00    -1720.00
00289               0.00    -1720.00
00290               2.00    -1720.00
00291              -2.00    -1720.00
00292              -6.00    -1680.00
00293               0.00    -1720.00
00294               2.00    -1720.00
00295               0.00    -1680.00
00296               0.00    -1680.00
00297               0.00    -1680.00
00298               0.00    -1680.00
00299              -2.00    -1640.00
00300               2.00    -1680.00
00301               2.00    -1600.00
00302               0.00    -1600.00
00303               2.00    -1600.00
00304               2.00    -1600.00
00305               0.00    -1600.00
00306              -2.00    -1600.00
00307               0.00    -1600.00
00308               0.00    -1560.00
00309              -2.00    -1560.00
00310               0.00    -1520.00
00311               6.00    -1480.00
00312               0.00    -1480.00
00313               0.00    -1480.00
00314              -6.00    -1480.00
00315              -2.00    -1480.00
00316               2.00    -1440.00
00317               6.00    -1440.00
00318               2.00    -1400.00
00319              -2.00    -1400.00
00320              -8.00    -1400.00
00321               0.00    -1400.00
00322               6.00    -1360.00
00323               6.00    -1320.00
00324               0.00    -1360.00
00325               0.00    -1320.00
00326              -6.00    -1280.00
00327              -2.00    -1280.00
00328              -2.00    -1240.00
00329               2.00    -1200.00
00330               6.00    -1200.00
00331               0.00    -1200.00
00332              -6.00    -1200.00
00333              -6.00    -1120.00
00334              -6.00    -1120.00
00335               0.00    -1120.00
00336               6.00    -1080.00
00337               2.00    -1040.00
00338               0.00    -1040.00
00339              -6.00    -1040.00
00340             -10.00     -960.00
00341              -2.00     -960.00
00342               0.00     -960.00
00343               0.00     -920.00
00344               0.00     -880.00
00345              -2.00     -880.00
00346              -2.00     -800.00
00347               0.00     -800.00
00348               0.00     -760.00
00349              -2.00     -760.00
00350              -2.00     -720.00
00351              -2.00     -720.00
00352               0.00     -720.00
00353               0.00     -640.00
00354              -2.00     -640.00
00355              -2.00     -640.00
