Unit:(mV)
                     CH1         CH2
Frequency              ? 300.191 kHz
00001               6.00     -200.00
00002              32.00     -400.00
00003              30.00     -200.00
00004              -4.00     -800.00
00005             -28.00     -800.00
00006              -6.00     -800.00
00007              20.00    -1200.00
00008              12.00    -1200.00
00009              58.00    -1400.00
00010             250.00    -1600.00
00011             150.00    -2000.00
00012            -250.00    -2200.00
00013            -250.00    -2400.00
00014            -234.00    -2400.00
00015             250.00    -1800.00
00016             250.00    -2600.00
00017            -250.00    -3000.00
00018            -250.00    -2400.00
00019             250.00    -3600.00
00020             250.00    -3200.00
00021            -250.00    -2600.00
00022            -168.00    -4000.00
00023            -108.00    -4000.00
00024             -20.00    -3400.00
00025             250.00    -4200.00
00026            -250.00    -4000.00
00027            -250.00    -3800.00
00028             250.00    -4800.00
00029              -4.00    -4400.00
00030            -150.00    -4800.00
00031              12.00    -5000.00
00032            -206.00    -4600.00
00033             134.00    -5400.00
00034             156.00    -5600.00
00035            -184.00    -5200.00
00036            -106.00    -6000.00
00037             -22.00    -5800.00
00038             100.00    -5800.00
00039             -26.00    -6200.00
00040            -146.00    -6000.00
00041              14.00    -6400.00
00042             -30.00    -6400.00
00043              26.00    -6400.00
00044              -6.00    -6800.00
00045            -140.00    -6600.00
00046             -22.00    -7200.00
00047             -10.00    -6800.00
00048              22.00    -7000.00
00049              -6.00    -7400.00
00050            -166.00    -7200.00
00051             -44.00    -7600.00
00052              34.00    -7600.00
00053             -26.00    -7400.00
00054             -46.00    -8000.00
00055             -68.00    -7800.00
00056             -52.00    -8000.00
00057             -60.00    -8000.00
00058             -14.00    -8200.00
00059               0.00    -8400.00
00060             -92.00    -8000.00
00061             -82.00    -8400.00
00062             -24.00    -8400.00
00063             -22.00    -8400.00
00064             -50.00    -8400.00
00065             -70.00    -8400.00
00066             -38.00    -8400.00
00067             -44.00    -8600.00
00068             -68.00    -8800.00
00069             -44.00    -8800.00
00070             -52.00    -8800.00
00071             -54.00    -8800.00
00072             -42.00    -8800.00
00073             -60.00    -8800.00
00074             -76.00    -9000.00
00075             -54.00    -9000.00
00076             -22.00    -9000.00
00077             -50.00    -9000.00
00078             -94.00    -9000.00
00079             -60.00    -9000.00
00080             -28.00    -9000.00
00081             -44.00    -9000.00
00082             -68.00    -9000.00
00083             -74.00    -9000.00
00084             -52.00    -9000.00
00085             -44.00    -9000.00
00086             -46.00    -9200.00
00087             -68.00    -9000.00
00088             -92.00    -9000.00
00089             -50.00    -8800.00
00090             -28.00    -9000.00
00091             -60.00    -9000.00
00092             -88.00    -9000.00
00093             -70.00    -8800.00
00094             -38.00    -8800.00
00095             -46.00    -8800.00
00096             -66.00    -8800.00
00097             -62.00    -8800.00
00098             -60.00    -8600.00
00099             -48.00    -8800.00
00100             -56.00    -8800.00
00101             -70.00    -8600.00
00102             -78.00    -8400.00
00103             -62.00    -8400.00
00104             -58.00    -8400.00
00105             -78.00    -8200.00
00106             -74.00    -8200.00
00107             -38.00    -8400.00
00108             -30.00    -8000.00
00109             -50.00    -8200.00
00110             -68.00    -8000.00
00111             -52.00    -8000.00
00112             -34.00    -8000.00
00113             -36.00    -7800.00
00114             -46.00    -7400.00
00115             -58.00    -7400.00
00116             -46.00    -7400.00
00117             -26.00    -7200.00
00118             -30.00    -7200.00
00119             -54.00    -7200.00
00120             -54.00    -6800.00
00121             -28.00    -6800.00
00122             -20.00    -6800.00
00123             -38.00    -6600.00
00124             -50.00    -6400.00
00125             -38.00    -6400.00
00126             -26.00    -6000.00
00127             -22.00    -6000.00
00128             -38.00    -6000.00
00129             -42.00    -5800.00
00130             -32.00    -5600.00
00131             -22.00    -5600.00
00132             -26.00    -5600.00
00133             -42.00    -5200.00
00134             -34.00    -5200.00
00135             -14.00    -5000.00
00136             -14.00    -4600.00
00137             -28.00    -4800.00
00138             -36.00    -4600.00
00139             -22.00    -4400.00
00140             -12.00    -4200.00
00141             -18.00    -4200.00
00142             -28.00    -4000.00
00143             -32.00    -3800.00
00144             -20.00    -3600.00
00145              -6.00    -3600.00
00146             -14.00    -3400.00
00147             -28.00    -3400.00
00148             -22.00    -3000.00
00149              -4.00    -2800.00
00150             -10.00    -2800.00
00151             -24.00    -2600.00
00152             -28.00    -2400.00
00153             -10.00    -2200.00
00154              -2.00    -2000.00
00155              -6.00    -1800.00
00156             -22.00    -1800.00
00157             -20.00    -1600.00
00158              -2.00    -1400.00
00159               4.00    -1200.00
00160              -8.00    -1000.00
00161             -22.00    -1000.00
00162             -12.00     -800.00
00163               4.00     -400.00
00164               2.00     -400.00
00165             -10.00     -400.00
00166             -12.00        0.00
00167               0.00        0.00
00168              18.00      400.00
00169              34.00      400.00
00170              10.00      600.00
00171             -22.00      800.00
00172             -18.00      800.00
00173              10.00     1000.00
00174              16.00     1200.00
00175              12.00     1400.00
00176              70.00     1800.00
00177             250.00     2000.00
00178             180.00     2000.00
00179            -250.00     2200.00
00180            -250.00     2400.00
00181            -124.00     2200.00
00182             250.00     2600.00
00183             250.00     3000.00
00184             250.00     2800.00
00185            -250.00     2800.00
00186            -238.00     3200.00
00187             250.00     3200.00
00188             158.00     3600.00
00189            -250.00     3800.00
00190            -124.00     3600.00
00191              36.00     3800.00
00192             250.00     4400.00
00193              42.00     4000.00
00194            -250.00     4400.00
00195              58.00     4600.00
00196             250.00     4600.00
00197              26.00     4800.00
00198            -118.00     5200.00
00199            -156.00     5200.00
00200              52.00     5400.00
00201             250.00     5400.00
00202              42.00     5600.00
00203            -250.00     5800.00
00204             -30.00     6000.00
00205             250.00     6200.00
00206              66.00     6200.00
00207            -128.00     6200.00
00208             -14.00     6400.00
00209              78.00     6600.00
00210             100.00     6600.00
00211              54.00     6600.00
00212             -58.00     7000.00
00213             -30.00     7000.00
00214              70.00     6800.00
00215             114.00     7200.00
00216              42.00     7200.00
00217             -58.00     7400.00
00218              -2.00     7600.00
00219             102.00     7800.00
00220              66.00     7600.00
00221               2.00     7800.00
00222              34.00     7800.00
00223              46.00     8200.00
00224              14.00     8000.00
00225              44.00     8200.00
00226              74.00     8400.00
00227              20.00     8400.00
00228              14.00     8400.00
00229              66.00     8400.00
00230              62.00     8600.00
00231              26.00     8600.00
00232              34.00     8600.00
00233              54.00     8600.00
00234              44.00     8600.00
00235              36.00     8600.00
00236              54.00     8800.00
00237              46.00     8800.00
00238              34.00     8800.00
00239              58.00     8800.00
00240              58.00     9000.00
00241              24.00     8800.00
00242              36.00     9000.00
00243              82.00     9000.00
00244              62.00     8800.00
00245              18.00     9200.00
00246              30.00     9000.00
00247              68.00     9200.00
00248              66.00     9200.00
00249              50.00     9000.00
00250              44.00     9200.00
00251              42.00     9200.00
00252              52.00     9000.00
00253              70.00     9000.00
00254              58.00     9000.00
00255              28.00     9200.00
00256              50.00     9200.00
00257              82.00     9000.00
00258              58.00     9000.00
00259              24.00     8800.00
00260              38.00     8800.00
00261              70.00     8800.00
00262              66.00     8800.00
00263              46.00     8800.00
00264              44.00     8800.00
00265              46.00     8800.00
00266              58.00     8600.00
00267              66.00     8600.00
00268              58.00     8600.00
00269              52.00     8400.00
00270              78.00     8400.00
00271              84.00     8600.00
00272              52.00     8400.00
00273              18.00     8400.00
00274              42.00     8200.00
00275              66.00     8200.00
00276              52.00     8000.00
00277              26.00     8200.00
00278              26.00     8000.00
00279              36.00     7800.00
00280              50.00     7800.00
00281              44.00     7600.00
00282              30.00     7600.00
00283              20.00     7400.00
00284              40.00     7400.00
00285              46.00     7200.00
00286              28.00     7000.00
00287              18.00     6800.00
00288              36.00     6800.00
00289              46.00     6800.00
00290              30.00     6600.00
00291              16.00     6400.00
00292              20.00     6400.00
00293              30.00     6200.00
00294              36.00     6200.00
00295              30.00     6000.00
00296              14.00     6000.00
00297              18.00     5800.00
00298              34.00     5600.00
00299              32.00     5600.00
00300              14.00     5400.00
00301              12.00     5200.00
00302              28.00     4800.00
00303              28.00     4800.00
00304              10.00     4800.00
00305               4.00     4600.00
00306              14.00     4400.00
00307              28.00     4400.00
00308              26.00     4200.00
00309              12.00     3800.00
00310               6.00     3800.00
00311              10.00     3600.00
00312              18.00     3400.00
00313              10.00     3400.00
00314               2.00     3200.00
00315              18.00     3000.00
00316              24.00     2800.00
00317              14.00     2800.00
00318              -6.00     2400.00
00319              -2.00     2400.00
00320              28.00     2200.00
00321              16.00     2000.00
00322              -6.00     2000.00
00323             -14.00     1600.00
00324               4.00     1600.00
00325              26.00     1400.00
00326              18.00     1200.00
00327               2.00     1200.00
00328             -18.00      800.00
00329             -10.00      600.00
00330              18.00      400.00
00331              20.00      400.00
00332               2.00      200.00
00333             -20.00        0.00
00334              -6.00        0.00
00335              28.00     -200.00
00336              44.00     -400.00
00337               4.00     -400.00
00338             -30.00     -800.00
00339             -14.00     -800.00
00340              12.00    -1000.00
00341              20.00    -1200.00
00342              44.00    -1200.00
00343             250.00    -1600.00
00344             218.00    -2000.00
00345            -250.00    -2200.00
00346            -250.00    -2400.00
00347            -250.00    -2400.00
00348             250.00    -2000.00
00349             250.00    -2400.00
00350            -106.00    -3000.00
00351            -250.00    -2400.00
00352             246.00    -3400.00
00353             250.00    -3400.00
00354            -250.00    -2800.00
00355            -240.00    -3600.00
00356             -86.00    -4000.00
00357             -90.00    -3400.00
00358             250.00    -4200.00
00359            -182.00    -4400.00
00360            -250.00    -4000.00
00361             250.00    -4600.00
00362              82.00    -4400.00
00363            -190.00    -4600.00
00364              30.00    -5000.00
00365            -198.00    -4600.00
00366              78.00    -5200.00
00367             196.00    -5600.00
00368            -166.00    -5200.00
00369            -128.00    -5800.00
00370             -32.00    -5600.00
00371              90.00    -5800.00
00372              10.00    -6200.00
00373            -156.00    -6000.00
00374              -4.00    -6400.00
00375             -26.00    -6400.00
00376               6.00    -6000.00
00377              22.00    -7000.00
00378            -134.00    -6400.00
00379             -36.00    -6800.00
00380             -10.00    -7000.00
00381               4.00    -6800.00
00382              16.00    -7400.00
00383            -156.00    -7400.00
00384             -66.00    -7400.00
00385              38.00    -7600.00
00386             -22.00    -7400.00
00387             -46.00    -7800.00
00388             -66.00    -7600.00
00389             -52.00    -8000.00
00390             -60.00    -8000.00
00391             -28.00    -8000.00
00392               6.00    -8200.00
00393             -76.00    -8200.00
00394             -86.00    -8200.00
00395             -28.00    -8400.00
00396             -20.00    -8200.00
00397             -48.00    -8400.00
00398             -72.00    -8400.00
00399             -42.00    -8600.00
00400             -38.00    -8800.00
00401             -62.00    -8800.00
00402             -50.00    -8800.00
00403             -46.00    -8800.00
00404             -54.00    -8800.00
00405             -38.00    -8800.00
00406             -60.00    -9000.00
00407             -76.00    -8800.00
00408             -54.00    -9000.00
00409             -22.00    -9000.00
00410             -44.00    -9000.00
00411             -94.00    -9000.00
00412             -68.00    -8800.00
00413             -30.00    -9000.00
00414             -40.00    -9000.00
00415             -62.00    -9000.00
00416             -72.00    -9000.00
00417             -58.00    -9000.00
00418             -48.00    -9000.00
00419             -44.00    -9000.00
00420             -60.00    -9000.00
00421             -92.00    -9000.00
00422             -58.00    -9000.00
00423             -28.00    -9000.00
00424             -52.00    -8800.00
00425             -86.00    -9000.00
00426             -74.00    -9000.00
00427             -38.00    -8800.00
00428             -46.00    -9000.00
00429             -68.00    -8800.00
00430             -62.00    -8800.00
00431             -58.00    -8800.00
00432             -46.00    -8800.00
00433             -56.00    -8600.00
00434             -74.00    -8400.00
00435             -82.00    -8400.00
00436             -70.00    -8400.00
00437             -52.00    -8400.00
00438             -74.00    -8400.00
00439             -78.00    -8400.00
00440             -46.00    -8200.00
00441             -30.00    -8200.00
00442             -46.00    -8000.00
00443             -66.00    -8000.00
00444             -54.00    -7600.00
00445             -36.00    -7800.00
00446             -36.00    -7800.00
00447             -42.00    -7600.00
00448             -54.00    -7400.00
00449             -48.00    -7200.00
00450             -28.00    -7400.00
00451             -28.00    -7200.00
00452             -50.00    -7200.00
00453             -52.00    -6800.00
00454             -32.00    -6800.00
00455             -18.00    -6800.00
00456             -38.00    -6600.00
00457             -50.00    -6600.00
00458             -42.00    -6400.00
00459             -28.00    -6400.00
00460             -22.00    -6200.00
00461             -34.00    -6000.00
00462             -40.00    -5800.00
00463             -34.00    -5800.00
00464             -22.00    -5600.00
00465             -22.00    -5600.00
00466             -42.00    -5200.00
00467             -38.00    -5000.00
00468             -14.00    -5000.00
00469             -12.00    -5000.00
00470             -30.00    -4600.00
00471             -38.00    -4600.00
00472             -26.00    -4400.00
00473             -10.00    -4200.00
00474             -12.00    -4200.00
00475             -26.00    -4000.00
00476             -30.00    -4000.00
00477             -22.00    -3800.00
00478             -10.00    -3600.00
00479             -14.00    -3400.00
00480             -28.00    -3200.00
00481             -22.00    -3000.00
00482              -8.00    -2800.00
00483              -4.00    -2800.00
00484             -22.00    -2600.00
00485             -26.00    -2600.00
00486             -14.00    -2200.00
00487              -2.00    -2000.00
00488              -6.00    -1800.00
00489             -18.00    -1800.00
00490             -20.00    -1600.00
00491              -6.00    -1400.00
00492               2.00    -1200.00
00493              -6.00    -1000.00
00494             -20.00    -1000.00
00495             -12.00     -800.00
00496               4.00     -600.00
00497               0.00     -400.00
00498             -12.00     -200.00
00499             -12.00        0.00
00500               0.00        0.00
00501              12.00      400.00
00502              28.00      400.00
00503              10.00      600.00
00504             -22.00      600.00
00505             -20.00      800.00
00506              10.00     1000.00
00507              18.00     1200.00
00508              10.00     1200.00
00509              54.00     1600.00
00510             250.00     1800.00
00511             234.00     2000.00
00512            -250.00     2200.00
00513            -250.00     2200.00
00514            -182.00     2200.00
00515             200.00     2400.00
00516             250.00     3000.00
00517             250.00     3000.00
00518            -250.00     2800.00
00519            -250.00     3200.00
00520             250.00     3400.00
00521             250.00     3600.00
00522            -250.00     3800.00
00523            -160.00     3600.00
00524              12.00     3800.00
00525             250.00     4400.00
00526             130.00     4000.00
00527            -250.00     4400.00
00528             -34.00     4800.00
