Tiempo (s)	 Campo (A/m)	 Magnetizacion (A/m)
0.000000e+00	-5.178246e+04	-2.096213e+02
1.000000e-08	-5.177033e+04	-2.087212e+02
2.000000e-08	-5.174617e+04	-2.087188e+02
3.000000e-08	-5.170745e+04	-2.099130e+02
4.000000e-08	-5.165448e+04	-2.108871e+02
5.000000e-08	-5.159035e+04	-2.101574e+02
6.000000e-08	-5.151667e+04	-2.083014e+02
7.000000e-08	-5.143025e+04	-2.076752e+02
8.000000e-08	-5.132539e+04	-2.096503e+02
9.000000e-08	-5.119955e+04	-2.126450e+02
1.000000e-07	-5.105631e+04	-2.136698e+02
1.100000e-07	-5.090187e+04	-2.118892e+02
1.200000e-07	-5.073906e+04	-2.099283e+02
1.300000e-07	-5.056556e+04	-2.110603e+02
1.400000e-07	-5.037781e+04	-2.153847e+02
1.500000e-07	-5.017570e+04	-2.195566e+02
1.600000e-07	-4.996226e+04	-2.205424e+02
1.700000e-07	-4.973916e+04	-2.190376e+02
1.800000e-07	-4.950381e+04	-2.185113e+02
1.900000e-07	-4.925192e+04	-2.210333e+02
2.000000e-07	-4.898233e+04	-2.248343e+02
2.100000e-07	-4.869828e+04	-2.263930e+02
2.200000e-07	-4.840347e+04	-2.244349e+02
2.300000e-07	-4.809770e+04	-2.211328e+02
2.400000e-07	-4.777728e+04	-2.193748e+02
2.500000e-07	-4.743953e+04	-2.196208e+02
2.600000e-07	-4.708613e+04	-2.199842e+02
2.700000e-07	-4.672153e+04	-2.189679e+02
2.800000e-07	-4.634853e+04	-2.172012e+02
2.900000e-07	-4.596606e+04	-2.162118e+02
3.000000e-07	-4.557116e+04	-2.161955e+02
3.100000e-07	-4.516228e+04	-2.158132e+02
3.200000e-07	-4.474020e+04	-2.141332e+02
3.300000e-07	-4.430633e+04	-2.119839e+02
3.400000e-07	-4.386096e+04	-2.108843e+02
3.500000e-07	-4.340352e+04	-2.110065e+02
3.600000e-07	-4.293359e+04	-2.108938e+02
3.700000e-07	-4.245128e+04	-2.093106e+02
3.800000e-07	-4.195653e+04	-2.068038e+02
3.900000e-07	-4.144911e+04	-2.049747e+02
4.000000e-07	-4.092961e+04	-2.044489e+02
4.100000e-07	-4.039991e+04	-2.041647e+02
4.200000e-07	-3.986174e+04	-2.028172e+02
4.300000e-07	-3.931474e+04	-2.005170e+02
4.400000e-07	-3.875638e+04	-1.985507e+02
4.500000e-07	-3.818442e+04	-1.976569e+02
4.600000e-07	-3.759950e+04	-1.971046e+02
4.700000e-07	-3.700472e+04	-1.957073e+02
4.800000e-07	-3.640256e+04	-1.933702e+02
4.900000e-07	-3.579248e+04	-1.911591e+02
5.000000e-07	-3.517176e+04	-1.898798e+02
5.100000e-07	-3.453868e+04	-1.890640e+02
5.200000e-07	-3.389455e+04	-1.876329e+02
5.300000e-07	-3.324253e+04	-1.853043e+02
5.400000e-07	-3.258472e+04	-1.829189e+02
5.500000e-07	-3.192055e+04	-1.813365e+02
5.600000e-07	-3.124777e+04	-1.803683e+02
5.700000e-07	-3.056484e+04	-1.790582e+02
5.800000e-07	-2.987211e+04	-1.768518e+02
5.900000e-07	-2.917137e+04	-1.741620e+02
6.000000e-07	-2.846432e+04	-1.717478e+02
6.100000e-07	-2.775158e+04	-1.698271e+02
6.200000e-07	-2.703243e+04	-1.680044e+02
6.300000e-07	-2.630548e+04	-1.659079e+02
6.400000e-07	-2.556958e+04	-1.635894e+02
6.500000e-07	-2.482469e+04	-1.612573e+02
6.600000e-07	-2.407200e+04	-1.588879e+02
6.700000e-07	-2.331300e+04	-1.563178e+02
6.800000e-07	-2.254817e+04	-1.536070e+02
6.900000e-07	-2.177648e+04	-1.510408e+02
7.000000e-07	-2.099643e+04	-1.487059e+02
7.100000e-07	-2.020768e+04	-1.462679e+02
7.200000e-07	-1.941186e+04	-1.433457e+02
7.300000e-07	-1.861165e+04	-1.400319e+02
7.400000e-07	-1.780909e+04	-1.368412e+02
7.500000e-07	-1.700459e+04	-1.341054e+02
7.600000e-07	-1.619723e+04	-1.315735e+02
7.700000e-07	-1.538580e+04	-1.287188e+02
7.800000e-07	-1.456954e+04	-1.253457e+02
7.900000e-07	-1.374841e+04	-1.217374e+02
8.000000e-07	-1.292292e+04	-1.182332e+02
8.100000e-07	-1.209404e+04	-1.148450e+02
8.200000e-07	-1.126280e+04	-1.113756e+02
8.300000e-07	-1.042979e+04	-1.077658e+02
8.400000e-07	-9.594788e+03	-1.041274e+02
8.500000e-07	-8.757008e+03	-1.004557e+02
8.600000e-07	-7.915827e+03	-9.652189e+01
8.700000e-07	-7.071316e+03	-9.217782e+01
8.800000e-07	-6.224035e+03	-8.764720e+01
8.900000e-07	-5.374397e+03	-8.332061e+01
9.000000e-07	-4.522341e+03	-7.925125e+01
9.100000e-07	-3.667732e+03	-7.502310e+01
9.200000e-07	-2.811030e+03	-7.022033e+01
9.300000e-07	-1.953469e+03	-6.492276e+01
9.400000e-07	-1.096448e+03	-5.958359e+01
9.500000e-07	-2.406636e+02	-5.443946e+01
9.600000e-07	6.142356e+02	-4.920992e+01
9.700000e-07	1.469155e+03	-4.345123e+01
9.800000e-07	2.324620e+03	-3.707077e+01
9.900000e-07	3.180158e+03	-3.033706e+01
1.000000e-06	4.034458e+03	-2.343701e+01
1.010000e-06	4.886141e+03	-1.623306e+01
1.020000e-06	5.734518e+03	-8.542838e+00
1.030000e-06	6.579771e+03	-4.973399e-01
1.040000e-06	7.422498e+03	7.575222e+00
1.050000e-06	8.263059e+03	1.558904e+01
1.060000e-06	9.101293e+03	2.380663e+01
1.070000e-06	9.936753e+03	3.239739e+01
1.080000e-06	1.076914e+04	4.103796e+01
1.090000e-06	1.159854e+04	4.916041e+01
1.100000e-06	1.242526e+04	5.659419e+01
1.110000e-06	1.324957e+04	6.376176e+01
1.120000e-06	1.407157e+04	7.112103e+01
