Tiempo (s)	 Campo (A/m)	 Magnetizacion (A/m)
0.000000e+00	-5.180457e+04	-1.721024e+02
1.000000e-08	-5.179323e+04	-1.722435e+02
2.000000e-08	-5.176894e+04	-1.721299e+02
3.000000e-08	-5.172830e+04	-1.720437e+02
4.000000e-08	-5.167217e+04	-1.723027e+02
5.000000e-08	-5.160469e+04	-1.727371e+02
6.000000e-08	-5.152799e+04	-1.727580e+02
7.000000e-08	-5.143885e+04	-1.721227e+02
8.000000e-08	-5.133145e+04	-1.714879e+02
9.000000e-08	-5.120340e+04	-1.718411e+02
1.000000e-07	-5.105834e+04	-1.731879e+02
1.100000e-07	-5.090223e+04	-1.740361e+02
1.200000e-07	-5.073744e+04	-1.726343e+02
1.300000e-07	-5.056132e+04	-1.689271e+02
1.400000e-07	-5.037022e+04	-1.650406e+02
1.500000e-07	-5.016403e+04	-1.634232e+02
1.600000e-07	-4.994597e+04	-1.643541e+02
1.700000e-07	-4.971837e+04	-1.654950e+02
1.800000e-07	-4.947967e+04	-1.641579e+02
1.900000e-07	-4.922635e+04	-1.600377e+02
2.000000e-07	-4.895719e+04	-1.555656e+02
2.100000e-07	-4.867476e+04	-1.535292e+02
2.200000e-07	-4.838228e+04	-1.544703e+02
2.300000e-07	-4.807960e+04	-1.564780e+02
2.400000e-07	-4.776277e+04	-1.573270e+02
2.500000e-07	-4.742778e+04	-1.565234e+02
2.600000e-07	-4.707433e+04	-1.552477e+02
2.700000e-07	-4.670594e+04	-1.546802e+02
2.800000e-07	-4.632669e+04	-1.547818e+02
2.900000e-07	-4.593819e+04	-1.547019e+02
3.000000e-07	-4.553936e+04	-1.539635e+02
3.100000e-07	-4.512838e+04	-1.529036e+02
3.200000e-07	-4.470458e+04	-1.520462e+02
3.300000e-07	-4.426863e+04	-1.514218e+02
3.400000e-07	-4.382163e+04	-1.507007e+02
3.500000e-07	-4.336408e+04	-1.497949e+02
3.600000e-07	-4.289547e+04	-1.490122e+02
3.700000e-07	-4.241448e+04	-1.485660e+02
3.800000e-07	-4.191978e+04	-1.481786e+02
3.900000e-07	-4.141129e+04	-1.473770e+02
4.000000e-07	-4.089072e+04	-1.461072e+02
4.100000e-07	-4.036059e+04	-1.448360e+02
4.200000e-07	-3.982233e+04	-1.439789e+02
4.300000e-07	-3.927508e+04	-1.433846e+02
4.400000e-07	-3.871676e+04	-1.425375e+02
4.500000e-07	-3.814639e+04	-1.412094e+02
4.600000e-07	-3.756524e+04	-1.397285e+02
4.700000e-07	-3.697531e+04	-1.385463e+02
4.800000e-07	-3.637695e+04	-1.376807e+02
4.900000e-07	-3.576816e+04	-1.367339e+02
5.000000e-07	-3.514663e+04	-1.354157e+02
5.100000e-07	-3.451232e+04	-1.338750e+02
5.200000e-07	-3.386777e+04	-1.324414e+02
5.300000e-07	-3.321578e+04	-1.311621e+02
5.400000e-07	-3.255696e+04	-1.297565e+02
5.500000e-07	-3.188980e+04	-1.280271e+02
5.600000e-07	-3.121273e+04	-1.261681e+02
5.700000e-07	-3.052603e+04	-1.245639e+02
5.800000e-07	-2.983147e+04	-1.233348e+02
5.900000e-07	-2.913051e+04	-1.221947e+02
6.000000e-07	-2.842327e+04	-1.207678e+02
6.100000e-07	-2.770896e+04	-1.189590e+02
6.200000e-07	-2.698701e+04	-1.169665e+02
6.300000e-07	-2.625732e+04	-1.150022e+02
6.400000e-07	-2.551981e+04	-1.131007e+02
6.500000e-07	-2.477434e+04	-1.111913e+02
6.600000e-07	-2.402137e+04	-1.092462e+02
6.700000e-07	-2.326240e+04	-1.072876e+02
6.800000e-07	-2.249915e+04	-1.053015e+02
6.900000e-07	-2.173182e+04	-1.032431e+02
7.000000e-07	-2.095845e+04	-1.011334e+02
7.100000e-07	-2.017646e+04	-9.906630e+01
7.200000e-07	-1.938512e+04	-9.706254e+01
7.300000e-07	-1.858650e+04	-9.496334e+01
7.400000e-07	-1.778381e+04	-9.255791e+01
7.500000e-07	-1.697870e+04	-8.983179e+01
7.600000e-07	-1.616992e+04	-8.702695e+01
7.700000e-07	-1.535486e+04	-8.440842e+01
7.800000e-07	-1.453215e+04	-8.199641e+01
7.900000e-07	-1.370305e+04	-7.957067e+01
8.000000e-07	-1.287032e+04	-7.692157e+01
8.100000e-07	-1.203608e+04	-7.403983e+01
8.200000e-07	-1.120045e+04	-7.105429e+01
8.300000e-07	-1.036207e+04	-6.805569e+01
8.400000e-07	-9.519704e+03	-6.504302e+01
8.500000e-07	-8.673306e+03	-6.200480e+01
8.600000e-07	-7.824012e+03	-5.895617e+01
8.700000e-07	-6.973231e+03	-5.586467e+01
8.800000e-07	-6.121832e+03	-5.261602e+01
8.900000e-07	-5.269940e+03	-4.913783e+01
9.000000e-07	-4.417314e+03	-4.553809e+01
9.100000e-07	-3.563873e+03	-4.202502e+01
9.200000e-07	-2.709989e+03	-3.864541e+01
9.300000e-07	-1.856318e+03	-3.516879e+01
9.400000e-07	-1.003352e+03	-3.131957e+01
9.500000e-07	-1.510412e+02	-2.711933e+01
9.600000e-07	7.011266e+02	-2.291260e+01
9.700000e-07	1.553656e+03	-1.900383e+01
9.800000e-07	2.406601e+03	-1.531671e+01
9.900000e-07	3.259581e+03	-1.148228e+01
1.000000e-06	4.112183e+03	-7.250705e+00
1.010000e-06	4.964265e+03	-2.738014e+00
1.020000e-06	5.815764e+03	1.758989e+00
1.030000e-06	6.666250e+03	6.112509e+00
1.040000e-06	7.514785e+03	1.044302e+01
1.050000e-06	8.360355e+03	1.487837e+01
1.060000e-06	9.202475e+03	1.935331e+01
1.070000e-06	1.004138e+04	2.371564e+01
1.080000e-06	1.087764e+04	2.796491e+01
1.090000e-06	1.171170e+04	3.227084e+01
1.100000e-06	1.254363e+04	3.673351e+01
1.110000e-06	1.337319e+04	4.121322e+01
1.120000e-06	1.419982e+04	4.547292e+01
1.130000e-06	1.502257e+04	4.945671e+01
1.140000e-06	1.584031e+04	5.334287e+01
1.150000e-06	1.665240e+04	5.730627e+01
1.160000e-06	1.745917e+04	6.130154e+01
1.170000e-06	1.826153e+04	6.513744e+01
1.180000e-06	1.905988e+04	6.872303e+01
1.190000e-06	1.985321e+04	7.215706e+01
1.200000e-06	2.063964e+04	7.556682e+01
1.210000e-06	2.141788e+04	7.894118e+01
1.220000e-06	2.218832e+04	8.218366e+01
1.230000e-06	2.295250e+04	8.528422e+01
1.240000e-06	2.371165e+04	8.834352e+01
1.250000e-06	2.446570e+04	9.140886e+01
1.260000e-06	2.521355e+04	9.436699e+01
1.270000e-06	2.595424e+04	9.707193e+01
1.280000e-06	2.668740e+04	9.954938e+01
1.290000e-06	2.741293e+04	1.019893e+02
1.300000e-06	2.813058e+04	1.045137e+02
1.310000e-06	2.884019e+04	1.070205e+02
1.320000e-06	2.954221e+04	1.093176e+02
1.330000e-06	3.023746e+04	1.113789e+02
1.340000e-06	3.092609e+04	1.133847e+02
1.350000e-06	3.160699e+04	1.154920e+02
1.360000e-06	3.227844e+04	1.176381e+02
1.370000e-06	3.293971e+04	1.196322e+02
1.380000e-06	3.359171e+04	1.214069e+02
1.390000e-06	3.423583e+04	1.230921e+02
1.400000e-06	3.487202e+04	1.248262e+02
1.410000e-06	3.549837e+04	1.265728e+02
1.420000e-06	3.611269e+04	1.281909e+02
1.430000e-06	3.671459e+04	1.296492e+02
1.440000e-06	3.730585e+04	1.310738e+02
1.450000e-06	3.788859e+04	1.325605e+02
1.460000e-06	3.846334e+04	1.340209e+02
1.470000e-06	3.902872e+04	1.352943e+02
1.480000e-06	3.958306e+04	1.363862e+02
1.490000e-06	4.012601e+04	1.375003e+02
1.500000e-06	4.065851e+04	1.387960e+02
1.510000e-06	4.118138e+04	1.401823e+02
1.520000e-06	4.169418e+04	1.414263e+02
1.530000e-06	4.219556e+04	1.424434e+02
1.540000e-06	4.268450e+04	1.433921e+02
1.550000e-06	4.316120e+04	1.444532e+02
1.560000e-06	4.362665e+04	1.455870e+02
1.570000e-06	4.408147e+04	1.465918e+02
1.580000e-06	4.452518e+04	1.473832e+02
1.590000e-06	4.495658e+04	1.481214e+02
1.600000e-06	4.537484e+04	1.490168e+02
1.610000e-06	4.578019e+04	1.500676e+02
1.620000e-06	4.617364e+04	1.510614e+02
1.630000e-06	4.655591e+04	1.518269e+02
1.640000e-06	4.692657e+04	1.524105e+02
1.650000e-06	4.728411e+04	1.529828e+02
1.660000e-06	4.762699e+04	1.536377e+02
1.670000e-06	4.795480e+04	1.543436e+02
1.680000e-06	4.826858e+04	1.550519e+02
1.690000e-06	4.856994e+04	1.557559e+02
1.700000e-06	4.885990e+04	1.564179e+02
1.710000e-06	4.913818e+04	1.569338e+02
1.720000e-06	4.940371e+04	1.572593e+02
