Tiempo (s)	 Campo (A/m)	 Magnetizacion (A/m)
0.000000e+00	-5.178490e+04	-1.546230e+02
1.000000e-08	-5.177289e+04	-1.529237e+02
2.000000e-08	-5.174835e+04	-1.537753e+02
3.000000e-08	-5.170969e+04	-1.565678e+02
4.000000e-08	-5.165739e+04	-1.575949e+02
5.000000e-08	-5.159371e+04	-1.548508e+02
6.000000e-08	-5.151972e+04	-1.513724e+02
7.000000e-08	-5.143293e+04	-1.521101e+02
8.000000e-08	-5.132881e+04	-1.575005e+02
9.000000e-08	-5.120501e+04	-1.619644e+02
1.000000e-07	-5.106386e+04	-1.601584e+02
1.100000e-07	-5.091023e+04	-1.539019e+02
1.200000e-07	-5.074699e+04	-1.509097e+02
1.300000e-07	-5.057298e+04	-1.559971e+02
1.400000e-07	-5.038549e+04	-1.650259e+02
1.500000e-07	-5.018398e+04	-1.692541e+02
1.600000e-07	-4.997041e+04	-1.653927e+02
1.700000e-07	-4.974598e+04	-1.595050e+02
1.800000e-07	-4.950860e+04	-1.599874e+02
1.900000e-07	-4.925465e+04	-1.678928e+02
2.000000e-07	-4.898348e+04	-1.759593e+02
2.100000e-07	-4.869909e+04	-1.771509e+02
2.200000e-07	-4.840656e+04	-1.722977e+02
2.300000e-07	-4.810659e+04	-1.680791e+02
2.400000e-07	-4.779433e+04	-1.686097e+02
2.500000e-07	-4.746392e+04	-1.711884e+02
2.600000e-07	-4.711415e+04	-1.707992e+02
2.700000e-07	-4.674931e+04	-1.668787e+02
2.800000e-07	-4.637469e+04	-1.636786e+02
2.900000e-07	-4.599178e+04	-1.643396e+02
3.000000e-07	-4.559793e+04	-1.667825e+02
3.100000e-07	-4.519016e+04	-1.666544e+02
3.200000e-07	-4.476853e+04	-1.631476e+02
3.300000e-07	-4.433547e+04	-1.599657e+02
3.400000e-07	-4.389262e+04	-1.603371e+02
3.500000e-07	-4.343904e+04	-1.627623e+02
3.600000e-07	-4.297243e+04	-1.630169e+02
3.700000e-07	-4.249171e+04	-1.596495e+02
3.800000e-07	-4.199795e+04	-1.557868e+02
3.900000e-07	-4.149299e+04	-1.550430e+02
4.000000e-07	-4.097789e+04	-1.569659e+02
4.100000e-07	-4.045263e+04	-1.578140e+02
4.200000e-07	-3.991692e+04	-1.554081e+02
4.300000e-07	-3.937062e+04	-1.517010e+02
4.400000e-07	-3.881342e+04	-1.499831e+02
4.500000e-07	-3.824464e+04	-1.506387e+02
4.600000e-07	-3.766386e+04	-1.509405e+02
4.700000e-07	-3.707170e+04	-1.488306e+02
4.800000e-07	-3.646953e+04	-1.455397e+02
4.900000e-07	-3.585819e+04	-1.437554e+02
5.000000e-07	-3.523723e+04	-1.440190e+02
5.100000e-07	-3.460564e+04	-1.441366e+02
5.200000e-07	-3.396338e+04	-1.421667e+02
5.300000e-07	-3.331201e+04	-1.388827e+02
5.400000e-07	-3.265347e+04	-1.365727e+02
5.500000e-07	-3.198841e+04	-1.360018e+02
5.600000e-07	-3.131565e+04	-1.355927e+02
5.700000e-07	-3.063342e+04	-1.336878e+02
5.800000e-07	-2.994098e+04	-1.306935e+02
5.900000e-07	-2.923902e+04	-1.283418e+02
6.000000e-07	-2.852894e+04	-1.273114e+02
6.100000e-07	-2.781192e+04	-1.264757e+02
6.200000e-07	-2.708879e+04	-1.245884e+02
6.300000e-07	-2.636011e+04	-1.219087e+02
6.400000e-07	-2.562610e+04	-1.195933e+02
6.500000e-07	-2.488608e+04	-1.179320e+02
6.600000e-07	-2.413855e+04	-1.160158e+02
6.700000e-07	-2.338217e+04	-1.132377e+02
6.800000e-07	-2.261686e+04	-1.103564e+02
6.900000e-07	-2.184383e+04	-1.085016e+02
7.000000e-07	-2.106444e+04	-1.074812e+02
7.100000e-07	-2.027901e+04	-1.058326e+02
7.200000e-07	-1.948696e+04	-1.026792e+02
7.300000e-07	-1.868806e+04	-9.891327e+01
7.400000e-07	-1.788321e+04	-9.607472e+01
7.500000e-07	-1.707397e+04	-9.439115e+01
7.600000e-07	-1.626115e+04	-9.257020e+01
7.700000e-07	-1.544437e+04	-8.956161e+01
7.800000e-07	-1.462292e+04	-8.589121e+01
7.900000e-07	-1.379707e+04	-8.283595e+01
8.000000e-07	-1.296809e+04	-8.066764e+01
8.100000e-07	-1.213708e+04	-7.837549e+01
8.200000e-07	-1.130380e+04	-7.514732e+01
8.300000e-07	-1.046713e+04	-7.146961e+01
8.400000e-07	-9.626572e+03	-6.832898e+01
8.500000e-07	-8.783145e+03	-6.571541e+01
8.600000e-07	-7.938616e+03	-6.260540e+01
8.700000e-07	-7.093886e+03	-5.848078e+01
8.800000e-07	-6.248301e+03	-5.421201e+01
8.900000e-07	-5.400574e+03	-5.096075e+01
9.000000e-07	-4.550251e+03	-4.853648e+01
9.100000e-07	-3.698173e+03	-4.550489e+01
9.200000e-07	-2.845642e+03	-4.101551e+01
9.300000e-07	-1.993371e+03	-3.593781e+01
9.400000e-07	-1.141322e+03	-3.175371e+01
9.500000e-07	-2.893104e+02	-2.864607e+01
9.600000e-07	5.625449e+02	-2.531007e+01
9.700000e-07	1.413982e+03	-2.071160e+01
9.800000e-07	2.264936e+03	-1.542809e+01
9.900000e-07	3.115432e+03	-1.081203e+01
1.000000e-06	3.965183e+03	-7.163158e+00
1.010000e-06	4.813539e+03	-3.383606e+00
1.020000e-06	5.660028e+03	1.477453e+00
1.030000e-06	6.504851e+03	6.941200e+00
1.040000e-06	7.348607e+03	1.180648e+01
1.050000e-06	8.191416e+03	1.581413e+01
1.060000e-06	9.032404e+03	1.995317e+01
1.070000e-06	9.870229e+03	2.501705e+01
1.080000e-06	1.070419e+04	3.045081e+01
1.090000e-06	1.153485e+04	3.510853e+01
1.100000e-06	1.236351e+04	3.886689e+01
1.110000e-06	1.319102e+04	4.283097e+01
1.120000e-06	1.401701e+04	4.780796e+01
1.130000e-06	1.484003e+04	5.313894e+01
1.140000e-06	1.565848e+04	5.752345e+01
1.150000e-06	1.647147e+04	6.074801e+01
1.160000e-06	1.727922e+04	6.397376e+01
1.170000e-06	1.808264e+04	6.818663e+01
1.180000e-06	1.888236e+04	7.290685e+01
1.190000e-06	1.967793e+04	7.688552e+01
1.200000e-06	2.046791e+04	7.980133e+01
1.210000e-06	2.125076e+04	8.263484e+01
1.220000e-06	2.202596e+04	8.625340e+01
1.230000e-06	2.279420e+04	9.020583e+01
1.240000e-06	2.355633e+04	9.339983e+01
1.250000e-06	2.431217e+04	9.568937e+01
1.260000e-06	2.506046e+04	9.811895e+01
1.270000e-06	2.580009e+04	1.014513e+02
1.280000e-06	2.653152e+04	1.050380e+02
1.290000e-06	2.725655e+04	1.076677e+02
1.300000e-06	2.797657e+04	1.092773e+02
1.310000e-06	2.869097e+04	1.111389e+02
1.320000e-06	2.939737e+04	1.141747e+02
1.330000e-06	3.009366e+04	1.176530e+02
1.340000e-06	3.077970e+04	1.200880e+02
1.350000e-06	3.145724e+04	1.211996e+02
1.360000e-06	3.212802e+04	1.223079e+02
1.370000e-06	3.279215e+04	1.246054e+02
1.380000e-06	3.344828e+04	1.276084e+02
1.390000e-06	3.409512e+04	1.298551e+02
1.400000e-06	3.473252e+04	1.308901e+02
1.410000e-06	3.536099e+04	1.318448e+02
1.420000e-06	3.598037e+04	1.338477e+02
1.430000e-06	3.658933e+04	1.364565e+02
1.440000e-06	3.718633e+04	1.382630e+02
1.450000e-06	3.777126e+04	1.388429e+02
1.460000e-06	3.834564e+04	1.393743e+02
1.470000e-06	3.891124e+04	1.410640e+02
1.480000e-06	3.946844e+04	1.435179e+02
1.490000e-06	4.001592e+04	1.452789e+02
1.500000e-06	4.055211e+04	1.457986e+02
1.510000e-06	4.107657e+04	1.461637e+02
1.520000e-06	4.159001e+04	1.476024e+02
1.530000e-06	4.209284e+04	1.498266e+02
1.540000e-06	4.258430e+04	1.514587e+02
1.550000e-06	4.306318e+04	1.519197e+02
1.560000e-06	4.352937e+04	1.521691e+02
1.570000e-06	4.398431e+04	1.533189e+02
1.580000e-06	4.442952e+04	1.550931e+02
1.590000e-06	4.486475e+04	1.562870e+02
1.600000e-06	4.528789e+04	1.565448e+02
1.610000e-06	4.569688e+04	1.569035e+02
1.620000e-06	4.609168e+04	1.582916e+02
1.630000e-06	4.647413e+04	1.601046e+02
1.640000e-06	4.684589e+04	1.609570e+02
1.650000e-06	4.720675e+04	1.606586e+02
1.660000e-06	4.755496e+04	1.606269e+02
1.670000e-06	4.788905e+04	1.620148e+02
1.680000e-06	4.820891e+04	1.640546e+02
1.690000e-06	4.851529e+04	1.649824e+02
1.700000e-06	4.880859e+04	1.644182e+02
1.710000e-06	4.908857e+04	1.639693e+02
1.720000e-06	4.935514e+04	1.651250e+02
1.730000e-06	4.960878e+04	1.672194e+02
1.740000e-06	4.985000e+04	1.682653e+02
1.750000e-06	5.007854e+04	1.676161e+02
1.760000e-06	5.029358e+04	1.668662e+02
1.770000e-06	5.049478e+04	1.677194e+02
1.780000e-06	5.068274e+04	1.696867e+02
1.790000e-06	5.085812e+04	1.707651e+02
1.800000e-06	5.102044e+04	1.701963e+02
1.810000e-06	5.116829e+04	1.695091e+02
1.820000e-06	5.130080e+04	1.703658e+02
1.830000e-06	5.141859e+04	1.721821e+02
1.840000e-06	5.152306e+04	1.728992e+02
1.850000e-06	5.161483e+04	1.719249e+02
1.860000e-06	5.169328e+04	1.711069e+02
1.870000e-06	5.175774e+04	1.721903e+02
1.880000e-06	5.180860e+04	1.742019e+02
1.890000e-06	5.184682e+04	1.745870e+02
1.900000e-06	5.187256e+04	1.728133e+02
1.910000e-06	5.188480e+04	1.714273e+02
1.920000e-06	5.188265e+04	1.727058e+02
1.930000e-06	5.186668e+04	1.752314e+02
1.940000e-06	5.183833e+04	1.753853e+02
1.950000e-06	5.179821e+04	1.723104e+02
1.960000e-06	5.174564e+04	1.696908e+02
1.970000e-06	5.168019e+04	1.712575e+02
1.980000e-06	5.160310e+04	1.753706e+02
1.990000e-06	5.151598e+04	1.761665e+02
2.000000e-06	5.141753e+04	1.708237e+02
2.010000e-06	5.130238e+04	1.640569e+02
2.020000e-06	5.116449e+04	1.633591e+02
2.030000e-06	5.100270e+04	1.698305e+02
2.040000e-06	5.082275e+04	1.757474e+02
2.050000e-06	5.063327e+04	1.726846e+02
2.060000e-06	5.043928e+04	1.612340e+02
2.070000e-06	5.023918e+04	1.508334e+02
2.080000e-06	5.002750e+04	1.495758e+02
2.090000e-06	4.980014e+04	1.556702e+02
2.100000e-06	4.955692e+04	1.602154e+02
2.110000e-06	4.929999e+04	1.575846e+02
2.120000e-06	4.903091e+04	1.511475e+02
2.130000e-06	4.874956e+04	1.482720e+02
2.140000e-06	4.845502e+04	1.514192e+02
2.150000e-06	4.814673e+04	1.560089e+02
