Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-51809.800677	-728.288226
0.0000000100	-51802.947065	-728.271591
0.0000000200	-51773.562443	-728.183035
0.0000000300	-51722.404000	-727.973763
0.0000000400	-51661.164216	-727.585727
0.0000000500	-51587.571523	-726.985976
0.0000000600	-51497.404131	-726.189344
0.0000000700	-51396.695580	-725.256714
0.0000000800	-51280.698573	-724.267948
0.0000000900	-51146.917852	-723.281700
0.0000001000	-50990.397517	-722.302216
0.0000001100	-50795.980489	-721.271546
0.0000001200	-50568.356368	-720.094450
0.0000001300	-50326.475274	-718.687477
0.0000001400	-50072.747246	-717.030639
0.0000001500	-49791.629067	-715.196220
0.0000001600	-49489.977154	-713.337332
0.0000001700	-49179.356156	-711.635694
0.0000001800	-48851.040211	-710.226820
0.0000001900	-48511.731281	-709.132609
0.0000002000	-48163.190512	-708.230698
0.0000002100	-47791.987357	-707.276360
0.0000002200	-47411.120069	-705.971684
0.0000002300	-47023.021766	-704.057180
0.0000002400	-46606.864889	-701.391282
0.0000002500	-46172.360627	-697.987745
0.0000002600	-45730.536584	-693.997816
0.0000002700	-45267.413623	-689.646049
0.0000002800	-44782.547914	-685.146440
0.0000002900	-44282.733730	-680.631826
0.0000003000	-43764.146960	-676.121985
0.0000003100	-43234.578744	-671.538458
0.0000003200	-42697.767973	-666.754611
0.0000003300	-42142.053238	-661.656305
0.0000003400	-41566.036453	-656.186900
0.0000003500	-40980.104321	-650.360025
0.0000003600	-40389.764874	-644.239396
0.0000003700	-39783.259945	-637.899495
0.0000003800	-39150.639569	-631.387745
0.0000003900	-38496.145066	-624.705573
0.0000004000	-37826.481946	-617.814784
0.0000004100	-37149.958863	-610.662857
0.0000004200	-36466.359219	-603.212253
0.0000004300	-35768.459992	-595.458310
0.0000004400	-35051.139287	-587.427444
0.0000004500	-34319.298856	-579.158070
0.0000004600	-33580.664150	-570.675449
0.0000004700	-32837.830733	-561.974200
0.0000004800	-32086.974494	-553.017660
0.0000004900	-31321.358853	-543.754178
0.0000005000	-30534.023540	-534.141569
0.0000005100	-29729.387411	-524.166849
0.0000005200	-28914.924702	-513.850904
0.0000005300	-28093.030365	-503.235540
0.0000005400	-27268.378016	-492.359347
0.0000005500	-26435.428552	-481.234515
0.0000005600	-25590.651686	-469.836315
0.0000005700	-24736.674052	-458.110726
0.0000005800	-23874.399303	-445.996734
0.0000005900	-23000.880354	-433.452660
0.0000006000	-22117.600514	-420.473853
0.0000006100	-21229.836131	-407.093273
0.0000006200	-20335.937903	-393.364657
0.0000006300	-19438.269713	-379.336217
0.0000006400	-18538.272258	-365.027207
0.0000006500	-17625.624522	-350.418161
0.0000006600	-16697.962624	-335.459063
0.0000006700	-15764.924071	-320.091315
0.0000006800	-14829.479025	-304.273140
0.0000006900	-13879.483182	-287.996798
0.0000007000	-12915.659113	-271.290164
0.0000007100	-11950.823094	-254.202646
0.0000007200	-10983.140296	-236.782592
0.0000007300	-10010.478520	-219.056873
0.0000007400	-9034.046781	-201.021846
0.0000007500	-8059.306954	-182.649272
0.0000007600	-7084.864499	-163.903797
0.0000007700	-6100.838685	-144.763605
0.0000007800	-5112.096646	-125.234940
0.0000007900	-4120.704894	-105.354653
0.0000008000	-3127.126792	-85.180816
0.0000008100	-2133.042716	-64.776920
0.0000008200	-1139.287081	-44.197809
0.0000008300	-150.039067	-23.484092
0.0000008400	837.714099	-2.667335
0.0000008500	1825.973241	18.217028
0.0000008600	2812.165872	39.115832
0.0000008700	3798.787250	59.950640
0.0000008800	4784.199613	80.620930
0.0000008900	5765.907702	101.017678
0.0000009000	6749.825217	121.042516
0.0000009100	7734.534540	140.625343
0.0000009200	8713.330161	159.733989
0.0000009300	9687.366947	178.372824
0.0000009400	10658.688331	196.571460
0.0000009500	11625.536712	214.368235
0.0000009600	12585.945884	231.794525
0.0000009700	13538.494682	248.864940
0.0000009800	14488.447915	265.575657
0.0000009900	15434.885946	281.909912
0.0000010000	16373.586986	297.847262
0.0000010100	17303.593235	313.372463
0.0000010200	18221.640704	328.480726
0.0000010300	19126.466228	343.178114
0.0000010400	20021.959609	357.477938
0.0000010500	20915.792148	371.395453
0.0000010600	21806.163635	384.943388
0.0000010700	22684.719258	398.130026
0.0000010800	23558.129908	410.960128
0.0000010900	24425.738702	423.437682
0.0000011000	25284.104119	435.568724
0.0000011100	26133.917660	447.362685
0.0000011200	26969.091636	458.831597
0.0000011300	27793.933057	469.987648
0.0000011400	28614.772833	480.840459
0.0000011500	29430.425026	491.395614
0.0000011600	30241.295306	501.655323
0.0000011700	31038.561051	511.620992
0.0000011800	31813.272707	521.296369
0.0000011900	32570.594779	530.689456
0.0000012000	33316.749879	539.811881
0.0000012100	34056.748056	548.675626
0.0000012200	34790.647005	557.288522
0.0000012300	35516.820503	565.650833
0.0000012400	36227.902611	573.755106
0.0000012500	36920.903634	581.590078
0.0000012600	37599.319242	589.147435
0.0000012700	38268.182562	596.428503
0.0000012800	38931.143720	603.447474
0.0000012900	39582.180716	610.228999
0.0000013000	40211.103911	616.800466
0.0000013100	40818.021602	623.181981
0.0000013200	41411.968564	629.378622
0.0000013300	41991.704710	635.378952
0.0000013400	42553.436997	641.161202
0.0000013500	43104.550898	646.704858
0.0000013600	43644.717970	652.002524
0.0000013700	44168.298804	657.066244
0.0000013800	44680.295457	661.924677
0.0000013900	45179.267231	666.611707
0.0000014000	45654.564667	671.151431
0.0000014100	46105.384421	675.546718
0.0000014200	46541.727057	679.777450
0.0000014300	46964.847750	683.810240
0.0000014400	47374.151756	687.615862
0.0000014500	47768.113158	691.186336
0.0000014600	48143.564726	694.543065
0.0000014700	48504.133509	697.730993
0.0000014800	48849.556753	700.800250
0.0000014900	49179.888606	703.783057
0.0000015000	49494.306191	706.676702
0.0000015100	49789.630740	709.441397
0.0000015200	50065.468124	712.015365
0.0000015300	50322.181401	714.341405
0.0000015400	50559.450122	716.393255
0.0000015500	50778.297777	718.189422
0.0000015600	50978.790054	719.787304
0.0000015700	51153.893004	721.259364
0.0000015800	51304.232438	722.661683
0.0000015900	51437.259515	724.009227
0.0000016000	51552.645795	725.269554
0.0000016100	51650.105444	726.378315
0.0000016200	51729.341093	727.269676
0.0000016300	51795.891843	727.907487
0.0000016400	51849.154961	728.302360
0.0000016500	51879.898607	728.506351
0.0000016600	51884.801100	728.587674
0.0000016700	51870.247498	728.597733
0.0000016800	51847.559228	728.546853
0.0000016900	51811.517638	728.401116
0.0000017000	51756.220563	728.102460
0.0000017100	51682.413657	727.602354
0.0000017200	51593.635197	726.892000
0.0000017300	51497.305273	726.012874
0.0000017400	51388.545212	725.040646
0.0000017500	51262.364496	724.048870
0.0000017600	51112.092234	723.069899
0.0000017700	50923.726214	722.073536
0.0000017800	50691.789475	720.976834
0.0000017900	50445.020553	719.683993
0.0000018000	50203.527980	718.140035
0.0000018100	49942.880230	716.373150
0.0000018200	49671.050421	714.503163
0.0000018300	49404.883100	712.707058
0.0000018400	49095.515212	711.151396
0.0000018500	48743.967600	709.917446
0.0000018600	48405.947297	708.950425
0.0000018700	48048.083860	708.056299
0.0000018800	47656.913026	706.951062
0.0000018900	47270.037661	705.345940
0.0000019000	46863.755904	703.036866
0.0000019100	46425.510688	699.964296
0.0000019200	45969.953115	696.221271
0.0000019300	45503.765616	692.008309
0.0000019400	45026.005475	687.554634
0.0000019500	44529.889957	683.037500
0.0000019600	44022.221328	678.530113
0.0000019700	43497.363727	673.995066
0.0000019800	42955.919889	669.320536
0.0000019900	42400.736592	664.379490
0.0000020000	41830.450365	659.084837
0.0000020100	41243.766974	653.418270
0.0000020200	40635.827276	647.424432
0.0000020300	40012.398511	641.178090
0.0000020400	39372.966712	634.743032
0.0000020500	38719.795453	628.142776
0.0000020600	38054.325435	621.355243
0.0000020700	37375.258873	614.330763
0.0000020800	36687.211688	607.021621
0.0000020900	35993.042197	599.406846
0.0000021000	35292.750400	591.499932
0.0000021100	34578.270865	583.336811
0.0000021200	33835.435386	574.951789
0.0000021300	33068.999250	566.354931
0.0000021400	32297.043544	557.522984
0.0000021500	31520.614834	548.408424
0.0000021600	30737.789526	538.961629
0.0000021700	29941.819501	529.154396
0.0000021800	29133.176117	518.992477
0.0000021900	28316.629748	508.510534
0.0000022000	27488.993635	497.751899
0.0000022100	26649.893178	486.743320
0.0000022200	25801.746409	475.477387
0.0000022300	24951.521589	463.911609
0.0000022400	24095.680440	451.984888
0.0000022500	23230.607452	439.643570
0.0000022600	22356.082482	426.864589
0.0000022700	21468.949842	413.664580
0.0000022800	20574.188510	400.090595
0.0000022900	19674.328362	386.196797
0.0000023000	18772.081253	372.018122
0.0000023100	17867.350425	357.553153
0.0000023200	16952.916401	342.763973
0.0000023300	16029.138694	327.592733
0.0000023400	15096.612046	311.986965
0.0000023500	14158.445989	295.921886
0.0000023600	13216.509969	279.409731
0.0000023700	12264.341700	262.492435
0.0000023800	11304.258907	245.221768
0.0000023900	10344.164574	227.636547
0.0000024000	9381.586522	209.747468
0.0000024100	8414.458240	191.536085
0.0000024200	7446.901209	172.967742
0.0000024300	6475.037170	154.011966
0.0000024400	5492.697660	134.660856
