Unit:(mV)
                     CH1         CH2
Frequency              ?           ?
00001             -30.00     3800.00
00002             -32.00     3800.00
00003             -26.00     3600.00
00004             -24.00     3600.00
00005             -30.00     3600.00
00006             -30.00     3600.00
00007             -26.00     3400.00
00008             -26.00     3600.00
00009             -26.00     3600.00
00010             -22.00     3400.00
00011             -24.00     3400.00
00012             -24.00     3200.00
00013             -26.00     3400.00
00014             -26.00     3200.00
00015             -22.00     3200.00
00016             -22.00     3200.00
00017             -16.00     3200.00
00018             -16.00     3200.00
00019             -24.00     3000.00
00020             -24.00     2800.00
00021             -18.00     2800.00
00022             -20.00     2800.00
00023             -16.00     2800.00
00024             -16.00     2800.00
00025             -16.00     2600.00
00026             -22.00     2800.00
00027             -26.00     2600.00
00028             -16.00     2600.00
00029             -10.00     2400.00
00030             -14.00     2400.00
00031             -16.00     2400.00
00032             -14.00     2200.00
00033             -16.00     2200.00
00034             -16.00     2200.00
00035             -14.00     2000.00
00036             -10.00     2000.00
00037             -14.00     2200.00
00038             -10.00     2000.00
00039             -14.00     1800.00
00040             -12.00     1800.00
00041             -16.00     1800.00
00042             -14.00     1600.00
00043              -8.00     1600.00
00044             -10.00     1600.00
00045             -10.00     1600.00
00046             -12.00     1600.00
00047             -14.00     1400.00
00048             -10.00     1400.00
00049              -8.00     1200.00
00050              -6.00     1200.00
00051             -10.00     1200.00
00052             -14.00     1200.00
00053             -10.00     1000.00
00054              -6.00      800.00
00055             -10.00     1000.00
00056             -10.00      800.00
00057              -8.00      800.00
00058              -2.00      600.00
00059              -8.00      600.00
00060             -10.00      600.00
00061              -8.00      400.00
00062              -6.00      400.00
00063              -8.00      400.00
00064             -10.00      400.00
00065              -6.00      200.00
00066               2.00      400.00
00067               0.00        0.00
00068              -2.00        0.00
00069               6.00        0.00
00070               2.00        0.00
00071              -6.00     -200.00
00072               0.00     -200.00
00073               0.00     -200.00
00074               0.00     -400.00
00075              40.00     -400.00
00076             168.00     -400.00
00077              56.00     -800.00
00078            -254.00     -800.00
00079            -254.00     -600.00
00080             246.00     -600.00
00081             246.00     -800.00
00082            -254.00    -1200.00
00083            -254.00     -800.00
00084             246.00    -1000.00
00085             246.00     -800.00
00086            -254.00    -1200.00
00087            -254.00    -1000.00
00088             198.00    -1200.00
00089             246.00    -1000.00
00090              -8.00    -1400.00
00091             -50.00    -1600.00
00092            -176.00    -1600.00
00093             -56.00    -1400.00
00094             246.00    -1600.00
00095              72.00    -1600.00
00096            -254.00    -1600.00
00097             -48.00    -2000.00
00098             200.00    -1600.00
00099              40.00    -2000.00
00100             -36.00    -2000.00
00101            -112.00    -2200.00
00102             -20.00    -2000.00
00103             184.00    -2400.00
00104              22.00    -2400.00
00105            -180.00    -2200.00
00106              24.00    -2400.00
00107             134.00    -2400.00
00108             -18.00    -2400.00
00109             -32.00    -2400.00
00110             -16.00    -2600.00
00111              14.00    -2800.00
00112              42.00    -2800.00
00113               4.00    -2800.00
00114             -42.00    -2800.00
00115              16.00    -2800.00
00116              42.00    -2800.00
00117               2.00    -2800.00
00118             -16.00    -3000.00
00119             -10.00    -3000.00
00120              20.00    -3000.00
00121              34.00    -3200.00
00122               0.00    -3200.00
00123             -18.00    -3200.00
00124              26.00    -3200.00
00125              30.00    -3200.00
00126             -16.00    -3200.00
00127             -14.00    -3200.00
00128              24.00    -3400.00
00129              32.00    -3200.00
00130              22.00    -3200.00
00131              -2.00    -3600.00
00132             -16.00    -3600.00
00133              -2.00    -3600.00
00134              24.00    -3600.00
00135              32.00    -3600.00
00136              14.00    -3600.00
00137               0.00    -3600.00
00138               6.00    -3800.00
00139              16.00    -3600.00
00140               6.00    -3800.00
00141               6.00    -3600.00
00142              26.00    -3600.00
00143              22.00    -3800.00
00144               8.00    -3800.00
00145              10.00    -3800.00
00146              14.00    -3800.00
00147              16.00    -3800.00
00148              10.00    -3800.00
00149              14.00    -3800.00
00150              18.00    -3800.00
00151              18.00    -4000.00
00152              14.00    -3800.00
00153              14.00    -3800.00
00154              12.00    -3800.00
00155              10.00    -3800.00
00156              22.00    -3800.00
00157              24.00    -3800.00
00158              18.00    -3800.00
00159              14.00    -4000.00
00160              16.00    -4000.00
00161              16.00    -3800.00
00162              16.00    -4000.00
00163              20.00    -3800.00
00164              24.00    -4000.00
00165              18.00    -3800.00
00166              14.00    -3800.00
00167              22.00    -3800.00
00168              22.00    -3800.00
00169              18.00    -3800.00
00170              22.00    -3800.00
00171              22.00    -4000.00
00172              20.00    -3800.00
00173              18.00    -3800.00
00174              22.00    -4000.00
00175              22.00    -3800.00
00176              22.00    -3800.00
00177              22.00    -3800.00
00178              24.00    -3800.00
00179              22.00    -3800.00
00180              24.00    -3800.00
00181              24.00    -3800.00
00182              24.00    -3800.00
00183              22.00    -3800.00
00184              24.00    -3600.00
00185              22.00    -3600.00
00186              24.00    -3600.00
00187              22.00    -3600.00
00188              24.00    -3600.00
00189              22.00    -3600.00
00190              22.00    -3400.00
00191              22.00    -3600.00
00192              20.00    -3600.00
00193              16.00    -3600.00
00194              22.00    -3200.00
00195              26.00    -3400.00
00196              22.00    -3200.00
00197              18.00    -3200.00
00198              18.00    -3200.00
00199              16.00    -3200.00
00200              22.00    -3000.00
00201              22.00    -3000.00
00202              22.00    -3000.00
00203              18.00    -3000.00
00204              14.00    -3000.00
00205              16.00    -2800.00
00206              16.00    -3000.00
00207              16.00    -2800.00
00208              16.00    -2800.00
00209              18.00    -2800.00
00210              16.00    -2800.00
00211              14.00    -2800.00
00212              12.00    -2600.00
00213              12.00    -2600.00
00214              14.00    -2400.00
00215              16.00    -2400.00
00216              16.00    -2400.00
00217              14.00    -2400.00
00218              12.00    -2400.00
00219              10.00    -2200.00
00220              10.00    -2200.00
00221              10.00    -2000.00
00222               8.00    -2000.00
00223              12.00    -2200.00
00224              14.00    -2000.00
00225              10.00    -2000.00
00226               6.00    -2000.00
00227               6.00    -1800.00
00228               8.00    -1600.00
00229              10.00    -1800.00
00230              10.00    -1400.00
00231               6.00    -1600.00
00232               4.00    -1600.00
00233               0.00    -1400.00
00234               6.00    -1400.00
00235               8.00    -1000.00
00236               8.00    -1200.00
00237               6.00    -1200.00
00238               0.00    -1000.00
00239               4.00    -1200.00
00240               0.00    -1000.00
00241               2.00     -800.00
00242               2.00     -800.00
00243               4.00     -800.00
00244               0.00     -600.00
00245               0.00     -600.00
00246              -2.00     -400.00
00247              -2.00     -600.00
00248               0.00     -400.00
00249               2.00     -400.00
00250               2.00     -400.00
00251              -2.00     -400.00
00252              -4.00     -200.00
00253              -2.00        0.00
00254               0.00        0.00
00255              -2.00        0.00
00256              -6.00      200.00
00257              -2.00      200.00
00258               0.00      200.00
00259               0.00      400.00
00260               6.00      400.00
00261               8.00      400.00
00262              -2.00      400.00
00263             -10.00      400.00
00264              -8.00      600.00
00265               2.00      800.00
00266              40.00      800.00
00267             184.00      800.00
00268              78.00     1000.00
00269            -254.00      800.00
00270            -254.00      800.00
00271             246.00     1200.00
00272             246.00     1200.00
00273            -254.00     1000.00
00274            -254.00     1200.00
00275             246.00     1600.00
00276             246.00     1400.00
00277            -254.00     1200.00
00278            -254.00     1600.00
00279             246.00     1800.00
00280             198.00     1400.00
00281            -254.00     1600.00
00282              26.00     2000.00
00283               0.00     1800.00
00284            -120.00     1800.00
00285             186.00     2000.00
00286              68.00     2000.00
00287            -254.00     2000.00
00288              54.00     2000.00
00289              88.00     2400.00
00290             -90.00     2200.00
00291              88.00     2400.00
00292             -70.00     2400.00
00293            -158.00     2400.00
00294             224.00     2600.00
00295              16.00     2400.00
00296            -254.00     2600.00
00297             120.00     2800.00
00298             106.00     2600.00
00299            -150.00     2600.00
00300              40.00     3200.00
00301              -2.00     2800.00
00302             -82.00     2800.00
00303              78.00     3200.00
00304             -32.00     3000.00
00305             -66.00     3200.00
