Unit:(mV)
                     CH1         CH2
Frequency              ? 261.451 kHz
00001             246.00     -600.00
00002             246.00    -1000.00
00003            -254.00    -1000.00
00004            -254.00    -1000.00
00005             246.00    -1000.00
00006             246.00    -1000.00
00007            -254.00    -1000.00
00008            -254.00    -1200.00
00009             246.00    -1400.00
00010             246.00    -1200.00
00011            -192.00    -1400.00
00012            -146.00    -1600.00
00013             112.00    -1400.00
00014             -14.00    -1400.00
00015               6.00    -1600.00
00016             110.00    -1800.00
00017            -120.00    -1600.00
00018            -150.00    -1600.00
00019             202.00    -2000.00
00020             170.00    -1800.00
00021            -248.00    -1800.00
00022            -134.00    -2200.00
00023             206.00    -2000.00
00024             120.00    -2200.00
00025            -138.00    -2400.00
00026             -68.00    -2400.00
00027              46.00    -2200.00
00028              50.00    -2400.00
00029              14.00    -2600.00
00030             -10.00    -2400.00
00031             -24.00    -2600.00
00032               4.00    -2600.00
00033              30.00    -2400.00
00034              -6.00    -2600.00
00035              -6.00    -2600.00
00036              14.00    -2600.00
00037              30.00    -2800.00
00038              -2.00    -2800.00
00039             -32.00    -2600.00
00040              -2.00    -2800.00
00041              50.00    -3000.00
00042              26.00    -3000.00
00043             -30.00    -3000.00
00044             -18.00    -3200.00
00045              22.00    -3000.00
00046              26.00    -3000.00
00047               0.00    -3000.00
00048              -4.00    -3200.00
00049               2.00    -3200.00
00050              20.00    -3200.00
00051              12.00    -3400.00
00052               0.00    -3200.00
00053               0.00    -3200.00
00054              10.00    -3400.00
00055              16.00    -3400.00
00056              10.00    -3400.00
00057               2.00    -3400.00
00058               2.00    -3400.00
00059              14.00    -3400.00
00060              14.00    -3400.00
00061               6.00    -3400.00
00062               2.00    -3600.00
00063              16.00    -3600.00
00064              16.00    -3400.00
00065               0.00    -3600.00
00066               2.00    -3800.00
00067              12.00    -3600.00
00068              16.00    -3800.00
00069              14.00    -3600.00
00070              10.00    -3800.00
00071               6.00    -3800.00
00072               8.00    -3800.00
00073              12.00    -3600.00
00074               8.00    -3800.00
00075              10.00    -3800.00
00076              10.00    -3800.00
00077              10.00    -3800.00
00078              14.00    -3800.00
00079               6.00    -3800.00
00080               6.00    -3800.00
00081              14.00    -3800.00
00082              18.00    -3800.00
00083              14.00    -3800.00
00084              14.00    -3800.00
00085              10.00    -3800.00
00086               6.00    -3800.00
00087              10.00    -3800.00
00088              18.00    -3800.00
00089              22.00    -3800.00
00090              14.00    -3800.00
00091              12.00    -3800.00
00092              10.00    -3800.00
00093              14.00    -3600.00
00094              22.00    -3800.00
00095              18.00    -3600.00
00096              16.00    -3600.00
00097              14.00    -3600.00
00098              14.00    -3600.00
00099              16.00    -3600.00
00100              16.00    -3400.00
00101              16.00    -3600.00
00102              22.00    -3400.00
00103              16.00    -3400.00
00104              14.00    -3400.00
00105              18.00    -3400.00
00106              22.00    -3600.00
00107              16.00    -3400.00
00108              16.00    -3400.00
00109              18.00    -3200.00
00110              18.00    -3400.00
00111              18.00    -3400.00
00112              14.00    -3200.00
00113              16.00    -3200.00
00114              16.00    -3200.00
00115              16.00    -3000.00
00116              18.00    -3000.00
00117              18.00    -3000.00
00118              16.00    -3000.00
00119              10.00    -3200.00
00120              10.00    -3000.00
00121              16.00    -3000.00
00122              18.00    -3000.00
00123              20.00    -3000.00
00124              14.00    -2800.00
00125               8.00    -2600.00
00126              10.00    -2800.00
00127              16.00    -2600.00
00128              16.00    -2600.00
00129              16.00    -2600.00
00130              14.00    -2600.00
00131              10.00    -2600.00
00132               8.00    -2400.00
00133               8.00    -2400.00
00134              12.00    -2400.00
00135              12.00    -2200.00
00136              10.00    -2400.00
00137               8.00    -2200.00
00138               8.00    -2400.00
00139               6.00    -2200.00
00140               6.00    -2000.00
00141              10.00    -2000.00
00142              12.00    -2200.00
00143              10.00    -1800.00
00144               2.00    -1800.00
00145               2.00    -1800.00
00146               6.00    -1600.00
00147               6.00    -1600.00
00148              10.00    -1600.00
00149               6.00    -1600.00
00150               0.00    -1400.00
00151               2.00    -1400.00
00152               6.00    -1400.00
00153               4.00    -1400.00
00154               0.00    -1400.00
00155               2.00    -1200.00
00156               4.00    -1200.00
00157               2.00    -1000.00
00158               2.00    -1000.00
00159               2.00    -1000.00
00160               2.00     -800.00
00161               0.00     -800.00
00162               0.00     -800.00
00163               2.00     -800.00
00164               6.00     -800.00
00165               2.00     -600.00
00166              -6.00     -600.00
00167              -2.00     -400.00
00168               2.00     -400.00
00169               2.00     -600.00
00170               0.00     -200.00
00171               0.00     -200.00
00172              -6.00     -200.00
00173              -6.00     -200.00
00174               2.00        0.00
00175               0.00        0.00
00176              -2.00      200.00
00177               0.00      200.00
00178               2.00      200.00
00179               2.00      400.00
00180               8.00      400.00
00181               6.00      600.00
00182               0.00      600.00
00183              -6.00      600.00
00184              -6.00      600.00
