Unit:(mV)
                     CH1         CH2
Frequency              ?           ?
00001              -8.00    -2800.00
00002             -10.00    -2600.00
00003              -2.00    -2800.00
00004               8.00    -2400.00
00005               2.00    -2400.00
00006              -6.00    -2400.00
00007             -10.00    -2400.00
00008              -6.00    -2200.00
00009               8.00    -2000.00
00010               8.00    -2200.00
00011              -2.00    -2000.00
00012             -14.00    -2000.00
00013              -8.00    -2000.00
00014               2.00    -2000.00
00015               8.00    -2000.00
00016               0.00    -1800.00
00017             -10.00    -1600.00
00018              -8.00    -1600.00
00019               0.00    -1600.00
00020               6.00    -1600.00
00021               0.00    -1400.00
00022              -6.00    -1200.00
00023              -6.00    -1400.00
00024              -2.00    -1200.00
00025               0.00    -1000.00
00026               0.00    -1200.00
00027               0.00    -1000.00
00028              -6.00    -1000.00
00029              -8.00     -800.00
00030              -2.00     -800.00
00031               0.00     -800.00
00032               2.00     -800.00
00033               0.00     -600.00
00034              -4.00     -600.00
00035              -4.00     -600.00
00036              -2.00     -400.00
00037               0.00     -400.00
00038               2.00     -400.00
00039               0.00     -400.00
00040              -4.00     -200.00
00041              -6.00        0.00
00042              -6.00        0.00
00043              -2.00        0.00
00044               0.00      200.00
00045               0.00      200.00
00046               0.00      200.00
00047               0.00      200.00
00048              -2.00      400.00
00049               2.00      400.00
00050              10.00      400.00
00051               6.00      400.00
00052              -6.00      400.00
00053             -10.00      600.00
00054              -2.00      600.00
00055              32.00      800.00
00056             168.00     1000.00
00057              96.00     1000.00
00058            -254.00      800.00
00059            -254.00      800.00
00060             246.00     1200.00
00061             246.00     1200.00
00062            -254.00     1000.00
00063            -254.00     1000.00
00064             246.00     1600.00
00065             246.00     1600.00
00066            -254.00     1200.00
00067            -254.00     1600.00
00068             246.00     1800.00
00069             234.00     1600.00
00070            -206.00     1600.00
00071              -4.00     2000.00
00072             -34.00     1800.00
00073            -102.00     1600.00
00074             206.00     2000.00
00075              78.00     1800.00
00076            -254.00     2000.00
00077              42.00     2200.00
00078             102.00     2000.00
00079             -74.00     2200.00
00080              78.00     2400.00
00081             -50.00     2200.00
00082            -144.00     2400.00
00083             194.00     2600.00
00084              26.00     2600.00
00085            -230.00     2800.00
00086             102.00     2800.00
00087              96.00     2800.00
00088            -120.00     2800.00
00089              46.00     3200.00
00090              -6.00     2800.00
00091             -66.00     2800.00
00092              80.00     3200.00
00093             -32.00     3000.00
00094             -50.00     3200.00
00095              58.00     3200.00
00096             -34.00     3200.00
00097              -2.00     3400.00
00098              40.00     3200.00
00099             -72.00     3400.00
00100               2.00     3400.00
00101              54.00     3400.00
00102             -34.00     3400.00
00103              -8.00     3600.00
00104              18.00     3600.00
00105             -22.00     3400.00
00106             -10.00     3600.00
00107             -14.00     3600.00
00108               8.00     3600.00
00109              26.00     4000.00
00110             -22.00     3800.00
00111             -18.00     3600.00
00112              14.00     3800.00
00113             -16.00     4000.00
00114             -12.00     4000.00
00115              16.00     4000.00
00116              -6.00     4000.00
