  -8.4897461e+03  -3.8758600e+01  -2.9190719e-01
  -8.7390980e+03  -4.1429289e+01  -3.1202126e-01
  -8.9850056e+03  -4.3966932e+01  -3.3113331e-01
  -9.2256949e+03  -4.6410321e+01  -3.4953549e-01
  -9.4627356e+03  -4.8853272e+01  -3.6793438e-01
  -9.6976970e+03  -5.1315443e+01  -3.8647801e-01
  -9.9323176e+03  -5.3794903e+01  -4.0515186e-01
  -1.0165812e+04  -5.6265452e+01  -4.2375859e-01
  -1.0396272e+04  -5.8609339e+01  -4.4141139e-01
  -1.0623662e+04  -6.0799305e+01  -4.5790494e-01
  -1.0847914e+04  -6.2998689e+01  -4.7446941e-01
  -1.1068722e+04  -6.5256824e+01  -4.9147637e-01
  -1.1287449e+04  -6.7441131e+01  -5.0792730e-01
  -1.1503040e+04  -6.9557403e+01  -5.2386582e-01
  -1.1716517e+04  -7.1591186e+01  -5.3918309e-01
  -1.1928459e+04  -7.3538169e+01  -5.5384663e-01
  -1.2137637e+04  -7.5435550e+01  -5.6813660e-01
  -1.2344702e+04  -7.7304155e+01  -5.8220984e-01
  -1.2549721e+04  -7.9155919e+01  -5.9615626e-01
  -1.2752251e+04  -8.1042346e+01  -6.1036372e-01
  -1.2951096e+04  -8.2902411e+01  -6.2437265e-01
  -1.3144415e+04  -8.4604179e+01  -6.3718937e-01
  -1.3330676e+04  -8.6174855e+01  -6.4901879e-01
  -1.3511925e+04  -8.7695632e+01  -6.6047240e-01
  -1.3691504e+04  -8.9264156e+01  -6.7228560e-01
  -1.3869343e+04  -9.0924494e+01  -6.8479030e-01
  -1.4044385e+04  -9.2511646e+01  -6.9674380e-01
  -1.4215437e+04  -9.3876203e+01  -7.0702085e-01
  -1.4383011e+04  -9.5122675e+01  -7.1640856e-01
  -1.4545980e+04  -9.6397215e+01  -7.2600764e-01
  -1.4702537e+04  -9.7716386e+01  -7.3594287e-01
  -1.4855720e+04  -9.9066904e+01  -7.4611419e-01
  -1.5006959e+04  -1.0039808e+02  -7.5613986e-01
  -1.5155982e+04  -1.0153667e+02  -7.6471503e-01
  -1.5301933e+04  -1.0249175e+02  -7.7190810e-01
  -1.5441200e+04  -1.0347417e+02  -7.7930712e-01
  -1.5572248e+04  -1.0461478e+02  -7.8789759e-01
  -1.5697807e+04  -1.0581590e+02  -7.9694372e-01
  -1.5820196e+04  -1.0686071e+02  -8.0481263e-01
  -1.5939241e+04  -1.0769762e+02  -8.1111572e-01
  -1.6054808e+04  -1.0850258e+02  -8.1717820e-01
  -1.6165805e+04  -1.0934462e+02  -8.2351998e-01
  -1.6271106e+04  -1.1021726e+02  -8.3009220e-01
  -1.6369040e+04  -1.1107104e+02  -8.3652237e-01
  -1.6461349e+04  -1.1175588e+02  -8.4168016e-01
  -1.6549736e+04  -1.1235655e+02  -8.4620407e-01
  -1.6633451e+04  -1.1305135e+02  -8.5143691e-01
  -1.6714234e+04  -1.1385436e+02  -8.5748472e-01
  -1.6791128e+04  -1.1455041e+02  -8.6272692e-01
  -1.6861576e+04  -1.1501013e+02  -8.6618924e-01
  -1.6928309e+04  -1.1539165e+02  -8.6906264e-01
  -1.6993575e+04  -1.1583779e+02  -8.7242276e-01
  -1.7054236e+04  -1.1630758e+02  -8.7596088e-01
  -1.7109577e+04  -1.1676399e+02  -8.7939836e-01
  -1.7160690e+04  -1.1716771e+02  -8.8243892e-01
  -1.7208461e+04  -1.1742649e+02  -8.8438791e-01
  -1.7252037e+04  -1.1758986e+02  -8.8561830e-01
  -1.7290599e+04  -1.1779763e+02  -8.8718307e-01
  -1.7324525e+04  -1.1813537e+02  -8.8972675e-01
  -1.7353846e+04  -1.1853840e+02  -8.9276216e-01
  -1.7376720e+04  -1.1889123e+02  -8.9541945e-01
  -1.7391683e+04  -1.1908174e+02  -8.9685429e-01
  -1.7402658e+04  -1.1907174e+02  -8.9677895e-01
  -1.7411620e+04  -1.1900572e+02  -8.9628176e-01
  -1.7416319e+04  -1.1907631e+02  -8.9681335e-01
  -1.7417131e+04  -1.1929019e+02  -8.9842419e-01
  -1.7415180e+04  -1.1946568e+02  -8.9974592e-01
  -1.7408865e+04  -1.1945136e+02  -8.9963802e-01
  -1.7397297e+04  -1.1937151e+02  -8.9903665e-01
  -1.7381602e+04  -1.1951558e+02  -9.0012171e-01
  -1.7362156e+04  -1.1971297e+02  -9.0160829e-01
  -1.7340051e+04  -1.1960291e+02  -9.0077943e-01
  -1.7312487e+04  -1.1932848e+02  -8.9871255e-01
  -1.7275068e+04  -1.1905916e+02  -8.9668422e-01
  -1.7231308e+04  -1.1860561e+02  -8.9326832e-01
  -1.7182260e+04  -1.1944542e+02  -8.9959329e-01
  -1.7128884e+04  -1.2196693e+02  -9.1858386e-01
  -1.7079227e+04  -1.2132890e+02  -9.1377854e-01
  -1.7031270e+04  -1.1926864e+02  -8.9826186e-01
  -1.6971204e+04  -1.2146311e+02  -9.1478933e-01
  -1.6898797e+04  -1.2683884e+02  -9.5527625e-01
  -1.6830011e+04  -1.3151706e+02  -9.9050984e-01
  -1.6764832e+04  -1.3001885e+02  -9.7922620e-01
  -1.6681811e+04  -1.2577683e+02  -9.4727782e-01
  -1.6587993e+04  -1.2694321e+02  -9.5606225e-01
  -1.6505530e+04  -1.2891513e+02  -9.7091365e-01
  -1.6418146e+04  -1.2837822e+02  -9.6686994e-01
  -1.6313715e+04  -1.3078411e+02  -9.8498971e-01
  -1.6211748e+04  -1.3277713e+02  -1.0000000e+00
  -1.6114205e+04  -1.2589029e+02  -9.4813227e-01
  -1.6002678e+04  -1.2051657e+02  -9.0766060e-01
  -1.5884406e+04  -1.2531841e+02  -9.4382527e-01
  -1.5770600e+04  -1.2627856e+02  -9.5105653e-01
  -1.5651538e+04  -1.2283222e+02  -9.2510067e-01
  -1.5525284e+04  -1.2348216e+02  -9.2999565e-01
  -1.5399133e+04  -1.2232012e+02  -9.2124388e-01
  -1.5266770e+04  -1.2119141e+02  -9.1274308e-01
