Tiempo (s)	 Campo (A/m)	 Magnetizacion (A/m)
0.000000e+00	-5.169278e+04	-6.516220e+02
1.000000e-08	-5.168113e+04	-6.511353e+02
2.000000e-08	-5.165798e+04	-6.505331e+02
3.000000e-08	-5.162163e+04	-6.507517e+02
4.000000e-08	-5.157105e+04	-6.515106e+02
5.000000e-08	-5.150759e+04	-6.513925e+02
6.000000e-08	-5.143319e+04	-6.496667e+02
7.000000e-08	-5.134712e+04	-6.476607e+02
8.000000e-08	-5.124545e+04	-6.476525e+02
9.000000e-08	-5.112458e+04	-6.502144e+02
1.000000e-07	-5.098512e+04	-6.531645e+02
1.100000e-07	-5.083161e+04	-6.537348e+02
1.200000e-07	-5.066812e+04	-6.517465e+02
1.300000e-07	-5.049468e+04	-6.500762e+02
1.400000e-07	-5.030835e+04	-6.516086e+02
1.500000e-07	-5.010718e+04	-6.559872e+02
1.600000e-07	-4.989236e+04	-6.598784e+02
1.700000e-07	-4.966606e+04	-6.605081e+02
1.800000e-07	-4.942810e+04	-6.584910e+02
1.900000e-07	-4.917584e+04	-6.568306e+02
2.000000e-07	-4.890747e+04	-6.573928e+02
2.100000e-07	-4.862467e+04	-6.589285e+02
2.200000e-07	-4.833100e+04	-6.587204e+02
2.300000e-07	-4.802775e+04	-6.557049e+02
2.400000e-07	-4.771192e+04	-6.514717e+02
2.500000e-07	-4.737901e+04	-6.482977e+02
2.600000e-07	-4.702753e+04	-6.467698e+02
2.700000e-07	-4.666075e+04	-6.456401e+02
2.800000e-07	-4.628380e+04	-6.436344e+02
2.900000e-07	-4.589936e+04	-6.407929e+02
3.000000e-07	-4.550605e+04	-6.379424e+02
3.100000e-07	-4.510069e+04	-6.353859e+02
3.200000e-07	-4.468155e+04	-6.326222e+02
3.300000e-07	-4.424960e+04	-6.292560e+02
3.400000e-07	-4.380690e+04	-6.256566e+02
3.500000e-07	-4.335430e+04	-6.224396e+02
3.600000e-07	-4.289072e+04	-6.195682e+02
3.700000e-07	-4.241439e+04	-6.163804e+02
3.800000e-07	-4.192445e+04	-6.125196e+02
3.900000e-07	-4.142150e+04	-6.084701e+02
4.000000e-07	-4.090682e+04	-6.049203e+02
4.100000e-07	-4.038127e+04	-6.017813e+02
4.200000e-07	-3.984493e+04	-5.981878e+02
4.300000e-07	-3.929765e+04	-5.935416e+02
4.400000e-07	-3.873967e+04	-5.882813e+02
4.500000e-07	-3.817133e+04	-5.833906e+02
4.600000e-07	-3.759240e+04	-5.792498e+02
4.700000e-07	-3.700196e+04	-5.752404e+02
4.800000e-07	-3.639938e+04	-5.705441e+02
4.900000e-07	-3.578541e+04	-5.651034e+02
5.000000e-07	-3.516205e+04	-5.595876e+02
