Unit:(mV)
                     CH1         CH2
Frequency              ? 260.866 kHz
00001               0.00    -3200.00
00002               0.00    -3000.00
00003               6.00    -2800.00
00004               6.00    -2800.00
00005               6.00    -2400.00
00006               2.00    -2400.00
00007               0.00    -2200.00
00008               0.00    -2000.00
00009               0.00    -1600.00
00010               2.00    -1600.00
00011               0.00    -1400.00
00012               0.00    -1000.00
00013               0.00     -800.00
00014              -2.00     -600.00
00015              -2.00     -600.00
00016              -6.00     -400.00
00017              -2.00        0.00
00018               0.00        0.00
00019               0.00      200.00
00020               0.00      400.00
00021              16.00      600.00
00022              22.00      800.00
00023               0.00     1000.00
00024             -10.00     1200.00
00025              -2.00     1200.00
00026               6.00     1600.00
00027              26.00     1800.00
00028             188.00     2000.00
00029             194.00     2400.00
00030            -226.00     2600.00
00031            -254.00     2600.00
00032             -84.00     2800.00
00033             -34.00     2800.00
00034             246.00     3400.00
00035             242.00     3600.00
00036            -254.00     3200.00
00037              70.00     4000.00
00038             182.00     4000.00
00039            -250.00     4000.00
00040              98.00     4400.00
00041              12.00     4400.00
00042             -24.00     4800.00
00043              88.00     5000.00
00044            -154.00     5200.00
00045             -14.00     5400.00
00046              30.00     5600.00
00047               6.00     5800.00
00048             -12.00     5800.00
00049             -32.00     6200.00
00050              22.00     6000.00
00051             -66.00     6400.00
00052              42.00     6600.00
00053             -32.00     6800.00
00054             -42.00     6800.00
00055              30.00     7200.00
00056             -38.00     7200.00
00057              -2.00     7600.00
00058             -38.00     7600.00
00059             -16.00     7800.00
00060              -2.00     7800.00
00061               0.00     8200.00
00062             -26.00     8200.00
00063             -26.00     8200.00
00064              -8.00     8800.00
00065             -26.00     8600.00
00066             -10.00     9000.00
00067             -26.00     9000.00
00068             -18.00     9200.00
00069             -24.00     9200.00
00070              -8.00     9400.00
00071             -22.00     9600.00
00072             -14.00     9600.00
00073             -24.00     9800.00
00074             -32.00     9800.00
00075             -14.00    10000.00
00076             -22.00    10000.00
00077             -16.00    10200.00
00078             -26.00    10400.00
00079             -32.00    10400.00
00080             -32.00    10600.00
00081             -18.00    10600.00
00082             -16.00    10600.00
00083             -18.00    10800.00
00084             -24.00    11200.00
00085             -32.00    11200.00
00086             -28.00    11200.00
00087             -24.00    11200.00
00088             -22.00    11400.00
00089             -20.00    11600.00
00090             -22.00    11600.00
00091             -28.00    11800.00
00092             -24.00    11800.00
00093             -28.00    11800.00
00094             -26.00    11800.00
00095             -24.00    12000.00
00096             -20.00    12000.00
00097             -24.00    12000.00
00098             -32.00    12000.00
00099             -26.00    12200.00
00100             -24.00    12200.00
00101             -26.00    12200.00
00102             -22.00    12200.00
00103             -22.00    12200.00
00104             -32.00    12400.00
00105             -30.00    12400.00
00106             -28.00    12400.00
00107             -26.00    12400.00
00108             -18.00    12400.00
00109             -24.00    12400.00
00110             -30.00    12600.00
00111             -30.00    12400.00
00112             -30.00    12600.00
00113             -26.00    12600.00
00114             -22.00    12400.00
00115             -26.00    12600.00
00116             -30.00    12400.00
00117             -22.00    12600.00
00118             -24.00    12400.00
00119             -26.00    12400.00
00120             -26.00    12400.00
00121             -30.00    12200.00
00122             -26.00    12400.00
00123             -22.00    12400.00
00124             -26.00    12200.00
00125             -26.00    12200.00
00126             -30.00    12200.00
00127             -34.00    12200.00
00128             -24.00    12200.00
00129             -18.00    12200.00
00130             -24.00    12200.00
00131             -26.00    12000.00
00132             -30.00    12000.00
00133             -32.00    12000.00
00134             -26.00    12000.00
00135             -18.00    11800.00
00136             -22.00    11800.00
00137             -24.00    11800.00
00138             -26.00    11600.00
00139             -26.00    11600.00
00140             -26.00    11400.00
00141             -24.00    11400.00
00142             -26.00    11200.00
00143             -24.00    11200.00
00144             -26.00    11000.00
00145             -24.00    11000.00
00146             -26.00    10800.00
00147             -26.00    10600.00
00148             -26.00    10600.00
00149             -24.00    10400.00
00150             -22.00    10400.00
00151             -20.00    10200.00
00152             -26.00    10000.00
00153             -26.00    10000.00
00154             -26.00     9800.00
00155             -26.00     9800.00
00156             -24.00     9600.00
00157             -20.00     9600.00
00158             -22.00     9400.00
00159             -24.00     9200.00
00160             -26.00     9000.00
00161             -26.00     9000.00
00162             -22.00     8800.00
00163             -16.00     8800.00
00164             -18.00     8400.00
00165             -24.00     8400.00
00166             -24.00     8200.00
00167             -18.00     8000.00
00168             -26.00     8000.00
00169             -24.00     7800.00
00170             -14.00     7600.00
00171             -14.00     7600.00
