Tiempo (s)	 Campo (A/m)	 Magnetizacion (A/m)
0.000000e+00	-5.177115e+04	-6.179315e+02
1.000000e-08	-5.175711e+04	-6.175624e+02
2.000000e-08	-5.173008e+04	-6.176147e+02
3.000000e-08	-5.168908e+04	-6.181058e+02
4.000000e-08	-5.163515e+04	-6.182783e+02
5.000000e-08	-5.157038e+04	-6.174626e+02
6.000000e-08	-5.149497e+04	-6.161028e+02
7.000000e-08	-5.140588e+04	-6.156009e+02
8.000000e-08	-5.129896e+04	-6.168811e+02
9.000000e-08	-5.117272e+04	-6.191781e+02
1.000000e-07	-5.102984e+04	-6.205498e+02
1.100000e-07	-5.087465e+04	-6.197927e+02
1.200000e-07	-5.070920e+04	-6.177833e+02
1.300000e-07	-5.053203e+04	-6.167434e+02
1.400000e-07	-5.034074e+04	-6.181098e+02
1.500000e-07	-5.013507e+04	-6.211812e+02
1.600000e-07	-4.991697e+04	-6.238702e+02
1.700000e-07	-4.968783e+04	-6.246668e+02
1.800000e-07	-4.944638e+04	-6.237835e+02
1.900000e-07	-4.919013e+04	-6.225126e+02
2.000000e-07	-4.891856e+04	-6.217429e+02
2.100000e-07	-4.863416e+04	-6.212433e+02
2.200000e-07	-4.833973e+04	-6.202241e+02
2.300000e-07	-4.803478e+04	-6.182993e+02
2.400000e-07	-4.771535e+04	-6.157969e+02
2.500000e-07	-4.737768e+04	-6.133106e+02
2.600000e-07	-4.702212e+04	-6.111693e+02
2.700000e-07	-4.665307e+04	-6.093350e+02
2.800000e-07	-4.627519e+04	-6.076022e+02
2.900000e-07	-4.588974e+04	-6.057413e+02
3.000000e-07	-4.549438e+04	-6.035337e+02
3.100000e-07	-4.508612e+04	-6.008708e+02
3.200000e-07	-4.466393e+04	-5.979030e+02
3.300000e-07	-4.422885e+04	-5.949883e+02
3.400000e-07	-4.378230e+04	-5.923626e+02
3.500000e-07	-4.332465e+04	-5.898614e+02
3.600000e-07	-4.285544e+04	-5.870649e+02
3.700000e-07	-4.237419e+04	-5.837594e+02
3.800000e-07	-4.188074e+04	-5.801935e+02
3.900000e-07	-4.137514e+04	-5.768080e+02
4.000000e-07	-4.085753e+04	-5.737384e+02
4.100000e-07	-4.032843e+04	-5.706645e+02
4.200000e-07	-3.978872e+04	-5.671702e+02
4.300000e-07	-3.923904e+04	-5.631834e+02
4.400000e-07	-3.867925e+04	-5.589995e+02
4.500000e-07	-3.810853e+04	-5.549056e+02
4.600000e-07	-3.752640e+04	-5.508730e+02
4.700000e-07	-3.693330e+04	-5.466503e+02
4.800000e-07	-3.633026e+04	-5.420935e+02
4.900000e-07	-3.571783e+04	-5.373236e+02
5.000000e-07	-3.509554e+04	-5.325564e+02
5.100000e-07	-3.446244e+04	-5.278414e+02
5.200000e-07	-3.381814e+04	-5.230136e+02
5.300000e-07	-3.316349e+04	-5.178827e+02
5.400000e-07	-3.250018e+04	-5.124298e+02
5.500000e-07	-3.182978e+04	-5.068133e+02
5.600000e-07	-3.115299e+04	-5.012045e+02
5.700000e-07	-3.046941e+04	-4.956230e+02
5.800000e-07	-2.977808e+04	-4.899122e+02
5.900000e-07	-2.907818e+04	-4.838647e+02
6.000000e-07	-2.836969e+04	-4.773964e+02
6.100000e-07	-2.765343e+04	-4.706238e+02
6.200000e-07	-2.693041e+04	-4.637630e+02
6.300000e-07	-2.620097e+04	-4.569209e+02
6.400000e-07	-2.546451e+04	-4.499818e+02
6.500000e-07	-2.472008e+04	-4.427305e+02
6.600000e-07	-2.396746e+04	-4.351020e+02
6.700000e-07	-2.320752e+04	-4.272776e+02
6.800000e-07	-2.244151e+04	-4.194888e+02
6.900000e-07	-2.166990e+04	-4.117313e+02
7.000000e-07	-2.089186e+04	-4.037282e+02
7.100000e-07	-2.010599e+04	-3.952090e+02
7.200000e-07	-1.931164e+04	-3.861909e+02
7.300000e-07	-1.850966e+04	-3.769350e+02
7.400000e-07	-1.770188e+04	-3.676370e+02
7.500000e-07	-1.688993e+04	-3.582334e+02
7.600000e-07	-1.607442e+04	-3.485425e+02
7.700000e-07	-1.525511e+04	-3.385274e+02
7.800000e-07	-1.443183e+04	-3.283238e+02
7.900000e-07	-1.360517e+04	-3.180024e+02
8.000000e-07	-1.277623e+04	-3.074084e+02
8.100000e-07	-1.194561e+04	-2.963253e+02
8.200000e-07	-1.111285e+04	-2.847668e+02
8.300000e-07	-1.027681e+04	-2.730003e+02
8.400000e-07	-9.436840e+03	-2.612358e+02
8.500000e-07	-8.593651e+03	-2.493614e+02
8.600000e-07	-7.748901e+03	-2.370696e+02
8.700000e-07	-6.903912e+03	-2.242303e+02
8.800000e-07	-6.058682e+03	-2.110430e+02
8.900000e-07	-5.212129e+03	-1.977732e+02
9.000000e-07	-4.363284e+03	-1.844059e+02
9.100000e-07	-3.512222e+03	-1.706495e+02
9.200000e-07	-2.659940e+03	-1.562815e+02
9.300000e-07	-1.807472e+03	-1.414042e+02
9.400000e-07	-9.552058e+02	-1.263090e+02
9.500000e-07	-1.029343e+02	-1.111428e+02
9.600000e-07	7.496772e+02	-9.578585e+01
9.700000e-07	1.602747e+03	-8.004450e+01
9.800000e-07	2.456081e+03	-6.387269e+01
9.900000e-07	3.309104e+03	-4.735663e+01
1.000000e-06	4.160818e+03	-3.055508e+01
1.010000e-06	5.010110e+03	-1.345969e+01
1.020000e-06	5.856446e+03	3.885075e+00
1.030000e-06	6.700333e+03	2.132689e+01
1.040000e-06	7.542871e+03	3.874466e+01
1.050000e-06	8.384597e+03	5.619401e+01
1.060000e-06	9.224797e+03	7.381266e+01
1.070000e-06	1.006212e+04	9.156321e+01
1.080000e-06	1.089596e+04	1.091583e+02
1.090000e-06	1.172707e+04	1.263166e+02
1.100000e-06	1.255669e+04	1.430590e+02
1.110000e-06	1.338501e+04	1.596593e+02
1.120000e-06	1.421077e+04	1.762796e+02
1.130000e-06	1.503241e+04	1.927310e+02
1.140000e-06	1.584944e+04	2.086589e+02
1.150000e-06	1.666253e+04	2.239287e+02
1.160000e-06	1.747224e+04	2.387421e+02
1.170000e-06	1.827782e+04	2.533602e+02
1.180000e-06	1.907752e+04	2.677949e+02
1.190000e-06	1.987004e+04	2.818359e+02
1.200000e-06	2.065555e+04	2.953328e+02
1.210000e-06	2.143517e+04	3.083476e+02
1.220000e-06	2.220964e+04	3.210121e+02
1.230000e-06	2.297847e+04	3.333306e+02
1.240000e-06	2.374037e+04	3.452112e+02
1.250000e-06	2.449424e+04	3.566549e+02
1.260000e-06	2.523983e+04	3.678006e+02
1.270000e-06	2.597755e+04	3.787407e+02
1.280000e-06	2.670806e+04	3.893649e+02
1.290000e-06	2.743186e+04	3.994750e+02
1.300000e-06	2.814911e+04	4.090398e+02
1.310000e-06	2.885943e+04	4.182511e+02
1.320000e-06	2.956185e+04	4.272992e+02
1.330000e-06	3.025545e+04	4.361573e+02
1.340000e-06	3.094011e+04	4.446508e+02
1.350000e-06	3.161674e+04	4.527032e+02
1.360000e-06	3.228648e+04	4.604246e+02
1.370000e-06	3.294944e+04	4.679466e+02
1.380000e-06	3.360428e+04	4.752612e+02
1.390000e-06	3.424924e+04	4.822943e+02
1.400000e-06	3.488354e+04	4.890811e+02
1.410000e-06	3.550780e+04	4.957491e+02
1.420000e-06	3.612291e+04	5.023010e+02
1.430000e-06	3.672874e+04	5.085251e+02
1.440000e-06	3.732397e+04	5.142264e+02
1.450000e-06	3.790742e+04	5.195145e+02
