Tiempo (s)	 Campo (A/m)	 Magnetizacion (A/m)
0.000000e+00	-5.189343e+04	-6.234707e+02
1.000000e-08	-5.188168e+04	-6.233594e+02
2.000000e-08	-5.185760e+04	-6.225620e+02
3.000000e-08	-5.182056e+04	-6.217181e+02
4.000000e-08	-5.176975e+04	-6.216487e+02
5.000000e-08	-5.170584e+04	-6.222345e+02
6.000000e-08	-5.163035e+04	-6.222306e+02
7.000000e-08	-5.154305e+04	-6.205306e+02
8.000000e-08	-5.144042e+04	-6.176574e+02
9.000000e-08	-5.131805e+04	-6.157164e+02
1.000000e-07	-5.117497e+04	-6.165394e+02
1.100000e-07	-5.101533e+04	-6.197560e+02
1.200000e-07	-5.084510e+04	-6.228307e+02
1.300000e-07	-5.066703e+04	-6.232212e+02
1.400000e-07	-5.047905e+04	-6.206729e+02
1.500000e-07	-5.027737e+04	-6.174805e+02
1.600000e-07	-5.006041e+04	-6.164771e+02
1.700000e-07	-4.982948e+04	-6.185880e+02
1.800000e-07	-4.958626e+04	-6.220609e+02
1.900000e-07	-4.933080e+04	-6.238932e+02
2.000000e-07	-4.906219e+04	-6.221586e+02
2.100000e-07	-4.878042e+04	-6.173902e+02
2.200000e-07	-4.848646e+04	-6.120909e+02
2.300000e-07	-4.818071e+04	-6.088617e+02
2.400000e-07	-4.786203e+04	-6.085473e+02
2.500000e-07	-4.752912e+04	-6.097244e+02
2.600000e-07	-4.718224e+04	-6.098941e+02
2.700000e-07	-4.682312e+04	-6.074775e+02
2.800000e-07	-4.645275e+04	-6.030263e+02
2.900000e-07	-4.607013e+04	-5.986288e+02
3.000000e-07	-4.567336e+04	-5.960204e+02
3.100000e-07	-4.526181e+04	-5.950941e+02
3.200000e-07	-4.483661e+04	-5.941596e+02
3.300000e-07	-4.439904e+04	-5.916356e+02
3.400000e-07	-4.394914e+04	-5.874955e+02
3.500000e-07	-4.348640e+04	-5.831099e+02
3.600000e-07	-4.301136e+04	-5.797859e+02
3.700000e-07	-4.252570e+04	-5.775555e+02
3.800000e-07	-4.203045e+04	-5.753492e+02
3.900000e-07	-4.152466e+04	-5.721826e+02
4.000000e-07	-4.100655e+04	-5.680458e+02
4.100000e-07	-4.047576e+04	-5.636976e+02
4.200000e-07	-3.993402e+04	-5.597923e+02
4.300000e-07	-3.938314e+04	-5.563217e+02
4.400000e-07	-3.882282e+04	-5.528130e+02
4.500000e-07	-3.825085e+04	-5.488782e+02
4.600000e-07	-3.766554e+04	-5.444995e+02
4.700000e-07	-3.706751e+04	-5.398923e+02
4.800000e-07	-3.645880e+04	-5.352389e+02
4.900000e-07	-3.584072e+04	-5.305747e+02
5.000000e-07	-3.521313e+04	-5.258339e+02
5.100000e-07	-3.457565e+04	-5.209267e+02
5.200000e-07	-3.392906e+04	-5.157993e+02
5.300000e-07	-3.327504e+04	-5.104822e+02
5.400000e-07	-3.261452e+04	-5.050820e+02
5.500000e-07	-3.194678e+04	-4.996768e+02
5.600000e-07	-3.127021e+04	-4.942035e+02
5.700000e-07	-3.058370e+04	-4.884928e+02
5.800000e-07	-2.988719e+04	-4.824506e+02
5.900000e-07	-2.918141e+04	-4.761674e+02
6.000000e-07	-2.846755e+04	-4.697932e+02
6.100000e-07	-2.774715e+04	-4.633181e+02
6.200000e-07	-2.702159e+04	-4.565619e+02
6.300000e-07	-2.629090e+04	-4.494254e+02
6.400000e-07	-2.555326e+04	-4.420856e+02
6.500000e-07	-2.480620e+04	-4.348370e+02
6.600000e-07	-2.404888e+04	-4.277213e+02
6.700000e-07	-2.328324e+04	-4.204077e+02
6.800000e-07	-2.251242e+04	-4.125238e+02
