Tiempo (s)	 Campo (A/m)	 Magnetizacion (A/m)
0.000000e+00	-5.185435e+04	-5.985003e+02
1.000000e-08	-5.184044e+04	-5.982488e+02
2.000000e-08	-5.181460e+04	-5.974480e+02
3.000000e-08	-5.177511e+04	-5.968162e+02
4.000000e-08	-5.172172e+04	-5.969825e+02
5.000000e-08	-5.165642e+04	-5.975629e+02
6.000000e-08	-5.158095e+04	-5.973166e+02
7.000000e-08	-5.149357e+04	-5.954723e+02
8.000000e-08	-5.138919e+04	-5.928746e+02
9.000000e-08	-5.126342e+04	-5.915522e+02
1.000000e-07	-5.111678e+04	-5.928878e+02
1.100000e-07	-5.095444e+04	-5.961319e+02
1.200000e-07	-5.078186e+04	-5.988252e+02
1.300000e-07	-5.060062e+04	-5.988649e+02
1.400000e-07	-5.040858e+04	-5.963387e+02
1.500000e-07	-5.020336e+04	-5.934519e+02
1.600000e-07	-4.998475e+04	-5.926345e+02
1.700000e-07	-4.975392e+04	-5.944964e+02
1.800000e-07	-4.951100e+04	-5.973209e+02
1.900000e-07	-4.925452e+04	-5.984196e+02
2.000000e-07	-4.898331e+04	-5.962088e+02
2.100000e-07	-4.869810e+04	-5.914171e+02
2.200000e-07	-4.840084e+04	-5.865524e+02
2.300000e-07	-4.809236e+04	-5.840376e+02
2.400000e-07	-4.777147e+04	-5.843988e+02
2.500000e-07	-4.743644e+04	-5.859067e+02
2.600000e-07	-4.708702e+04	-5.860047e+02
2.700000e-07	-4.672451e+04	-5.833999e+02
2.800000e-07	-4.634997e+04	-5.790532e+02
2.900000e-07	-4.596279e+04	-5.751941e+02
3.000000e-07	-4.556144e+04	-5.732642e+02
3.100000e-07	-4.514533e+04	-5.727001e+02
3.200000e-07	-4.471563e+04	-5.716529e+02
3.300000e-07	-4.427420e+04	-5.688481e+02
3.400000e-07	-4.382190e+04	-5.647222e+02
3.500000e-07	-4.335814e+04	-5.608022e+02
3.600000e-07	-4.288183e+04	-5.581116e+02
3.700000e-07	-4.239258e+04	-5.562709e+02
3.800000e-07	-4.189094e+04	-5.540760e+02
3.900000e-07	-4.137781e+04	-5.507730e+02
4.000000e-07	-4.085389e+04	-5.466763e+02
4.100000e-07	-4.031946e+04	-5.426551e+02
4.200000e-07	-3.977448e+04	-5.392143e+02
4.300000e-07	-3.921861e+04	-5.361339e+02
4.400000e-07	-3.865137e+04	-5.328627e+02
4.500000e-07	-3.807249e+04	-5.290868e+02
4.600000e-07	-3.748219e+04	-5.249024e+02
4.700000e-07	-3.688107e+04	-5.205800e+02
4.800000e-07	-3.626954e+04	-5.162853e+02
4.900000e-07	-3.564751e+04	-5.120041e+02
5.000000e-07	-3.501476e+04	-5.076248e+02
5.100000e-07	-3.437174e+04	-5.030393e+02
5.200000e-07	-3.371998e+04	-4.982115e+02
5.300000e-07	-3.306150e+04	-4.932075e+02
5.400000e-07	-3.239761e+04	-4.881450e+02
5.500000e-07	-3.172785e+04	-4.830696e+02
5.600000e-07	-3.105026e+04	-4.778800e+02
5.700000e-07	-3.036282e+04	-4.724239e+02
5.800000e-07	-2.966508e+04	-4.666796e+02
5.900000e-07	-2.895865e+04	-4.607887e+02
6.000000e-07	-2.824595e+04	-4.548616e+02
6.100000e-07	-2.752815e+04	-4.487919e+02
6.200000e-07	-2.680411e+04	-4.423567e+02
6.300000e-07	-2.607148e+04	-4.355231e+02
6.400000e-07	-2.532903e+04	-4.285674e+02
6.500000e-07	-2.457786e+04	-4.217908e+02
6.600000e-07	-2.382048e+04	-4.151263e+02
6.700000e-07	-2.305851e+04	-4.081368e+02
6.800000e-07	-2.229158e+04	-4.004705e+02
6.900000e-07	-2.151826e+04	-3.922724e+02
7.000000e-07	-2.073799e+04	-3.840500e+02
7.100000e-07	-1.995175e+04	-3.761216e+02
7.200000e-07	-1.916074e+04	-3.682716e+02
7.300000e-07	-1.836486e+04	-3.600039e+02
7.400000e-07	-1.756283e+04	-3.510852e+02
7.500000e-07	-1.675384e+04	-3.417535e+02
7.600000e-07	-1.593886e+04	-3.323952e+02
7.700000e-07	-1.512000e+04	-3.231135e+02
7.800000e-07	-1.429869e+04	-3.136793e+02
7.900000e-07	-1.347472e+04	-3.038463e+02
8.000000e-07	-1.264700e+04	-2.935997e+02
8.100000e-07	-1.181512e+04	-2.830714e+02
8.200000e-07	-1.097979e+04	-2.723187e+02
8.300000e-07	-1.014203e+04	-2.612897e+02
8.400000e-07	-9.302179e+03	-2.499810e+02
8.500000e-07	-8.459988e+03	-2.385054e+02
8.600000e-07	-7.615527e+03	-2.269341e+02
8.700000e-07	-6.769691e+03	-2.151307e+02
8.800000e-07	-5.923627e+03	-2.028481e+02
8.900000e-07	-5.077731e+03	-1.900097e+02
9.000000e-07	-4.231345e+03	-1.768260e+02
9.100000e-07	-3.383472e+03	-1.635774e+02
9.200000e-07	-2.533776e+03	-1.503066e+02
9.300000e-07	-1.682963e+03	-1.367821e+02
9.400000e-07	-8.322672e+02	-1.227594e+02
9.500000e-07	1.740587e+01	-1.082227e+02
9.600000e-07	8.659850e+02	-9.335056e+01
9.700000e-07	1.714051e+03	-7.829854e+01
9.800000e-07	2.562169e+03	-6.307889e+01
9.900000e-07	3.410294e+03	-4.762903e+01
1.000000e-06	4.257776e+03	-3.191302e+01
1.010000e-06	5.103976e+03	-1.591763e+01
1.020000e-06	5.948888e+03	3.860090e-01
1.030000e-06	6.793078e+03	1.698688e+01
1.040000e-06	7.636884e+03	3.373811e+01
1.050000e-06	8.479730e+03	5.040177e+01
1.060000e-06	9.320357e+03	6.685422e+01
1.070000e-06	1.015781e+04	8.321712e+01
1.080000e-06	1.099210e+04	9.970949e+01
1.090000e-06	1.182385e+04	1.163497e+02
1.100000e-06	1.265330e+04	1.328562e+02
1.110000e-06	1.347994e+04	1.488894e+02
1.120000e-06	1.430318e+04	1.643725e+02
1.130000e-06	1.512301e+04	1.795280e+02
1.140000e-06	1.593974e+04	1.946026e+02
1.150000e-06	1.675292e+04	2.096032e+02
1.160000e-06	1.756093e+04	2.243207e+02
1.170000e-06	1.836203e+04	2.385570e+02
1.180000e-06	1.915595e+04	2.522677e+02
1.190000e-06	1.994410e+04	2.655076e+02
1.200000e-06	2.072807e+04	2.783298e+02
1.210000e-06	2.150794e+04	2.907880e+02
1.220000e-06	2.228220e+04	3.029779e+02
1.230000e-06	2.304938e+04	3.149752e+02
1.240000e-06	2.380945e+04	3.267090e+02
1.250000e-06	2.456342e+04	3.379724e+02
1.260000e-06	2.531176e+04	3.486310e+02
1.270000e-06	2.605354e+04	3.588049e+02
1.280000e-06	2.678729e+04	3.687746e+02
1.290000e-06	2.751260e+04	3.786804e+02
1.300000e-06	2.823055e+04	3.883628e+02
1.310000e-06	2.894232e+04	3.975429e+02
1.320000e-06	2.964762e+04	4.061368e+02
1.330000e-06	3.034465e+04	4.143396e+02
1.340000e-06	3.103164e+04	4.223958e+02
1.350000e-06	3.170852e+04	4.303504e+02
1.360000e-06	3.237685e+04	4.380607e+02
1.370000e-06	3.303831e+04	4.454098e+02
1.380000e-06	3.369310e+04	4.524328e+02
1.390000e-06	3.433984e+04	4.592314e+02
1.400000e-06	3.497673e+04	4.658393e+02
1.410000e-06	3.560292e+04	4.722275e+02
1.420000e-06	3.621883e+04	4.783999e+02
1.430000e-06	3.682527e+04	4.843963e+02
1.440000e-06	3.742251e+04	4.901858e+02
1.450000e-06	3.800987e+04	4.956371e+02
1.460000e-06	3.858632e+04	5.006705e+02
1.470000e-06	3.915132e+04	5.054187e+02
1.480000e-06	3.970510e+04	5.101516e+02
1.490000e-06	4.024823e+04	5.150050e+02
1.500000e-06	4.078104e+04	5.198296e+02
1.510000e-06	4.130325e+04	5.243603e+02
1.520000e-06	4.181430e+04	5.285117e+02
1.530000e-06	4.231379e+04	5.324467e+02
1.540000e-06	4.280173e+04	5.363469e+02
1.550000e-06	4.327838e+04	5.401920e+02
1.560000e-06	4.374401e+04	5.438195e+02
1.570000e-06	4.419867e+04	5.471637e+02
1.580000e-06	4.464212e+04	5.503455e+02
1.590000e-06	4.507373e+04	5.535112e+02
1.600000e-06	4.549262e+04	5.566559e+02
1.610000e-06	4.589800e+04	5.596740e+02
1.620000e-06	4.628958e+04	5.625363e+02
1.630000e-06	4.666779e+04	5.653210e+02
1.640000e-06	4.703343e+04	5.680486e+02
1.650000e-06	4.738702e+04	5.705833e+02
1.660000e-06	4.772843e+04	5.727913e+02
1.670000e-06	4.805685e+04	5.747665e+02
1.680000e-06	4.837138e+04	5.767851e+02
1.690000e-06	4.867164e+04	5.789893e+02
1.700000e-06	4.895820e+04	5.811907e+02
1.710000e-06	4.923233e+04	5.830760e+02
1.720000e-06	4.949521e+04	5.845863e+02
1.730000e-06	4.974695e+04	5.859919e+02
1.740000e-06	4.998614e+04	5.875581e+02
1.750000e-06	5.021078e+04	5.892246e+02
1.760000e-06	5.041982e+04	5.907057e+02
1.770000e-06	5.061404e+04	5.918652e+02
1.780000e-06	5.079514e+04	5.928658e+02
1.790000e-06	5.096389e+04	5.939133e+02
1.800000e-06	5.111908e+04	5.949773e+02
1.810000e-06	5.125872e+04	5.958895e+02
1.820000e-06	5.138206e+04	5.966668e+02
1.830000e-06	5.149053e+04	5.975502e+02
1.840000e-06	5.158626e+04	5.986393e+02
1.850000e-06	5.167003e+04	5.996265e+02
1.860000e-06	5.174075e+04	6.000912e+02
1.870000e-06	5.179696e+04	6.000608e+02
1.880000e-06	5.183851e+04	6.000829e+02
1.890000e-06	5.186652e+04	6.006032e+02
1.900000e-06	5.188196e+04	6.013828e+02
1.910000e-06	5.188480e+04	6.017558e+02
1.920000e-06	5.187456e+04	6.014818e+02
1.930000e-06	5.185125e+04	6.010974e+02
1.940000e-06	5.181509e+04	6.012164e+02
1.950000e-06	5.176546e+04	6.016263e+02
1.960000e-06	5.170110e+04	6.014625e+02
1.970000e-06	5.162171e+04	6.004542e+02
1.980000e-06	5.152931e+04	5.996842e+02
1.990000e-06	5.142659e+04	6.005841e+02
2.000000e-06	5.131352e+04	6.029764e+02
2.010000e-06	5.118567e+04	6.044840e+02
2.020000e-06	5.103708e+04	6.024981e+02
2.030000e-06	5.086557e+04	5.970476e+02
2.040000e-06	5.067526e+04	5.915142e+02
2.050000e-06	5.047378e+04	5.900234e+02
2.060000e-06	5.026659e+04	5.937444e+02
2.070000e-06	5.005359e+04	5.996429e+02
2.080000e-06	4.983083e+04	6.029659e+02
2.090000e-06	4.959451e+04	6.011693e+02
2.100000e-06	4.934356e+04	5.957352e+02
2.110000e-06	4.907898e+04	5.904891e+02
2.120000e-06	4.880200e+04	5.882588e+02
2.130000e-06	4.851313e+04	5.888934e+02
2.140000e-06	4.821235e+04	5.900017e+02
2.150000e-06	4.789914e+04	5.892692e+02
2.160000e-06	4.757221e+04	5.862076e+02
2.170000e-06	4.722992e+04	5.821506e+02
2.180000e-06	4.687169e+04	5.789155e+02
2.190000e-06	4.649917e+04	5.773811e+02
2.200000e-06	4.611527e+04	5.769750e+02
2.210000e-06	4.572179e+04	5.762662e+02
2.220000e-06	4.531778e+04	5.741303e+02
2.230000e-06	4.490066e+04	5.706081e+02
2.240000e-06	4.446882e+04	5.667973e+02
2.250000e-06	4.402307e+04	5.638581e+02
2.260000e-06	4.356557e+04	5.619882e+02
2.270000e-06	4.309762e+04	5.603035e+02
2.280000e-06	4.261864e+04	5.577358e+02
2.290000e-06	4.212700e+04	5.540626e+02
2.300000e-06	4.162156e+04	5.500495e+02
2.310000e-06	4.110244e+04	5.466116e+02
2.320000e-06	4.057076e+04	5.439019e+02
2.330000e-06	4.002800e+04	5.412552e+02
2.340000e-06	3.947537e+04	5.379505e+02
2.350000e-06	3.891314e+04	5.339144e+02
2.360000e-06	3.834051e+04	5.296565e+02
2.370000e-06	3.775634e+04	5.256346e+02
2.380000e-06	3.716059e+04	5.218135e+02
2.390000e-06	3.655497e+04	5.178419e+02
2.400000e-06	3.594178e+04	5.135233e+02
2.410000e-06	3.532183e+04	5.089982e+02
2.420000e-06	3.469346e+04	5.044914e+02
2.430000e-06	3.405402e+04	5.000088e+02
2.440000e-06	3.340250e+04	4.953521e+02
2.450000e-06	3.274061e+04	4.903837e+02
2.460000e-06	3.207131e+04	4.851829e+02
2.470000e-06	3.139657e+04	4.799190e+02
2.480000e-06	3.071626e+04	4.746300e+02
2.490000e-06	3.002897e+04	4.691814e+02
2.500000e-06	2.933317e+04	4.634313e+02
2.510000e-06	2.862789e+04	4.573900e+02
2.520000e-06	2.791281e+04	4.512000e+02
2.530000e-06	2.718857e+04	4.449837e+02
2.540000e-06	2.645695e+04	4.387278e+02
2.550000e-06	2.572004e+04	4.322968e+02
2.560000e-06	2.497862e+04	4.255380e+02
2.570000e-06	2.423148e+04	4.183893e+02
2.580000e-06	2.347656e+04	4.109306e+02
2.590000e-06	2.271318e+04	4.033457e+02
2.600000e-06	2.194271e+04	3.957944e+02
2.610000e-06	2.116696e+04	3.882698e+02
2.620000e-06	2.038622e+04	3.805706e+02
2.630000e-06	1.959921e+04	3.724532e+02
2.640000e-06	1.880513e+04	3.638467e+02
2.650000e-06	1.800527e+04	3.549193e+02
2.660000e-06	1.720204e+04	3.459108e+02
2.670000e-06	1.639653e+04	3.368935e+02
2.680000e-06	1.558719e+04	3.277096e+02
2.690000e-06	1.477135e+04	3.181448e+02
2.700000e-06	1.394776e+04	3.081429e+02
2.710000e-06	1.311761e+04	2.978371e+02
2.720000e-06	1.228333e+04	2.873919e+02
2.730000e-06	1.144676e+04	2.768489e+02
2.740000e-06	1.060845e+04	2.661266e+02
2.750000e-06	9.768197e+03	2.551270e+02
2.760000e-06	8.925694e+03	2.437997e+02
2.770000e-06	8.080652e+03	2.321205e+02
2.780000e-06	7.232840e+03	2.200718e+02
2.790000e-06	6.382486e+03	2.076860e+02
2.800000e-06	5.530488e+03	1.950767e+02
2.810000e-06	4.677833e+03	1.823579e+02
2.820000e-06	3.824653e+03	1.695000e+02
2.830000e-06	2.970127e+03	1.563006e+02
2.840000e-06	2.113600e+03	1.425538e+02
2.850000e-06	1.255728e+03	1.282701e+02
2.860000e-06	3.982158e+02	1.136978e+02
2.870000e-06	-4.576702e+02	9.909645e+01
2.880000e-06	-1.312145e+03	8.448373e+01
2.890000e-06	-2.166315e+03	6.962307e+01
2.900000e-06	-3.020698e+03	5.426370e+01
2.910000e-06	-3.874588e+03	3.838229e+01
2.920000e-06	-4.726865e+03	2.218744e+01
2.930000e-06	-5.577111e+03	5.909259e+00
2.940000e-06	-6.425684e+03	-1.039403e+01
2.950000e-06	-7.272832e+03	-2.683224e+01
2.960000e-06	-8.118128e+03	-4.352104e+01
2.970000e-06	-8.960945e+03	-6.043642e+01
2.980000e-06	-9.801246e+03	-7.740145e+01
2.990000e-06	-1.063960e+04	-9.418197e+01
3.000000e-06	-1.147636e+04	-1.106040e+02
3.010000e-06	-1.231096e+04	-1.266327e+02
3.020000e-06	-1.314216e+04	-1.423848e+02
3.030000e-06	-1.396884e+04	-1.580544e+02
3.040000e-06	-1.479044e+04	-1.737626e+02
3.050000e-06	-1.560680e+04	-1.894277e+02
3.060000e-06	-1.641798e+04	-2.047795e+02
3.070000e-06	-1.722423e+04	-2.195438e+02
3.080000e-06	-1.802589e+04	-2.336507e+02
3.090000e-06	-1.882304e+04	-2.472726e+02
3.100000e-06	-1.961499e+04	-2.606477e+02
3.110000e-06	-2.040056e+04	-2.738607e+02
3.120000e-06	-2.117891e+04	-2.867888e+02
3.130000e-06	-2.195034e+04	-2.992487e+02
3.140000e-06	-2.271590e+04	-3.111767e+02
3.150000e-06	-2.347639e+04	-3.226680e+02
3.160000e-06	-2.423161e+04	-3.338647e+02
3.170000e-06	-2.498073e+04	-3.448287e+02
3.180000e-06	-2.572311e+04	-3.555150e+02
3.190000e-06	-2.645861e+04	-3.658330e+02
3.200000e-06	-2.718714e+04	-3.757155e+02
3.210000e-06	-2.790814e+04	-3.851509e+02
3.220000e-06	-2.862072e+04	-3.941911e+02
3.230000e-06	-2.932437e+04	-4.029376e+02
3.240000e-06	-3.001937e+04	-4.114878e+02
3.250000e-06	-3.070643e+04	-4.198553e+02
3.260000e-06	-3.138593e+04	-4.279427e+02
3.270000e-06	-3.205754e+04	-4.356271e+02
3.280000e-06	-3.272056e+04	-4.428964e+02
3.290000e-06	-3.337453e+04	-4.498902e+02
3.300000e-06	-3.401966e+04	-4.567759e+02
3.310000e-06	-3.465652e+04	-4.635783e+02
3.320000e-06	-3.528544e+04	-4.701477e+02
3.330000e-06	-3.590592e+04	-4.763126e+02
3.340000e-06	-3.651677e+04	-4.820547e+02
3.350000e-06	-3.711691e+04	-4.875238e+02
3.360000e-06	-3.770613e+04	-4.928907e+02
3.370000e-06	-3.828508e+04	-4.982082e+02
3.380000e-06	-3.885441e+04	-5.034135e+02
3.390000e-06	-3.941372e+04	-5.084245e+02
3.400000e-06	-3.996174e+04	-5.131954e+02
3.410000e-06	-4.049749e+04	-5.176955e+02
3.420000e-06	-4.102141e+04	-5.218962e+02
3.430000e-06	-4.153504e+04	-5.258259e+02
