Unit:(mV)
                     CH1         CH2
Frequency              ? 261.200 kHz
00001              26.00    -6000.00
00002              24.00    -5800.00
00003              24.00    -5600.00
00004              24.00    -5400.00
00005              22.00    -5200.00
00006              18.00    -5200.00
00007              22.00    -5000.00
00008              22.00    -4600.00
00009              18.00    -4400.00
00010              16.00    -4400.00
00011              14.00    -4000.00
00012              14.00    -4000.00
00013              14.00    -3800.00
00014              14.00    -3600.00
00015              14.00    -3600.00
00016              14.00    -3200.00
00017              10.00    -3000.00
00018              10.00    -3000.00
00019               8.00    -2800.00
00020               8.00    -2600.00
00021               8.00    -2600.00
00022               8.00    -2200.00
00023               6.00    -2000.00
00024               6.00    -1800.00
00025               6.00    -1800.00
00026               4.00    -1400.00
00027               4.00    -1200.00
00028               4.00    -1200.00
00029               0.00    -1000.00
00030               0.00     -600.00
00031               0.00     -600.00
00032              -2.00     -400.00
00033               0.00     -200.00
00034               2.00        0.00
00035               2.00      200.00
00036               2.00      400.00
00037              18.00      600.00
00038              18.00      800.00
00039              -2.00     1000.00
00040             -10.00     1000.00
00041               0.00     1200.00
00042               6.00     1400.00
00043              10.00     1800.00
00044             118.00     1800.00
00045             246.00     2400.00
00046            -128.00     2200.00
00047            -254.00     2600.00
00048            -118.00     2600.00
00049              48.00     2800.00
00050              56.00     2800.00
00051             246.00     3600.00
00052            -254.00     3000.00
00053            -176.00     3600.00
00054             246.00     4000.00
00055            -160.00     3400.00
00056             -88.00     4400.00
00057              34.00     4400.00
00058             -98.00     3800.00
00059             218.00     5000.00
00060            -174.00     4600.00
00061            -104.00     4800.00
00062             128.00     5400.00
00063            -114.00     4600.00
00064              34.00     5400.00
00065             -66.00     5800.00
00066             -16.00     5200.00
00067              42.00     6200.00
00068             -82.00     6000.00
00069             -14.00     6200.00
00070             -48.00     6800.00
00071             -12.00     6600.00
00072             -34.00     6800.00
00073               6.00     7200.00
00074             -64.00     7000.00
00075             -62.00     7400.00
00076              22.00     7600.00
00077             -70.00     7400.00
00078              -6.00     7600.00
00079             -50.00     7800.00
00080             -46.00     8000.00
00081             -10.00     8400.00
00082             -62.00     8400.00
00083             -54.00     8400.00
00084             -20.00     8800.00
00085             -48.00     8600.00
00086             -56.00     8800.00
00087             -26.00     9000.00
00088             -62.00     9200.00
00089             -44.00     9200.00
00090             -50.00     9200.00
00091             -50.00     9400.00
00092             -40.00     9600.00
00093             -54.00     9800.00
00094             -58.00     9800.00
00095             -58.00     9800.00
00096             -66.00    10000.00
00097             -64.00    10000.00
00098             -38.00    10200.00
00099             -62.00    10200.00
00100             -70.00    10400.00
00101             -68.00    10600.00
00102             -78.00    10600.00
00103             -66.00    10600.00
00104             -64.00    10800.00
00105             -70.00    10800.00
00106             -66.00    11000.00
00107             -78.00    11000.00
00108             -86.00    11000.00
00109             -82.00    11000.00
00110             -82.00    11200.00
00111             -74.00    11000.00
00112             -80.00    11200.00
00113             -96.00    11200.00
00114             -96.00    11400.00
00115             -90.00    11600.00
00116             -90.00    11400.00
00117             -96.00    11400.00
00118            -102.00    11400.00
00119            -104.00    11600.00
00120            -102.00    11800.00
00121            -106.00    11600.00
00122            -108.00    11600.00
00123            -106.00    11800.00
00124            -112.00    11800.00
00125            -114.00    11600.00
00126            -118.00    11600.00
00127            -126.00    11800.00
00128            -128.00    11600.00
00129            -128.00    11800.00
00130            -130.00    11600.00
00131            -134.00    11800.00
00132            -134.00    11600.00
00133            -136.00    11800.00
00134            -138.00    11800.00
00135            -144.00    11600.00
00136            -150.00    11600.00
00137            -144.00    11600.00
00138            -144.00    11600.00
00139            -146.00    11600.00
00140            -146.00    11600.00
00141            -148.00    11600.00
00142            -152.00    11400.00
00143            -152.00    11600.00
00144            -146.00    11400.00
00145            -140.00    11400.00
00146            -138.00    11200.00
00147            -142.00    11400.00
00148            -140.00    11400.00
00149            -138.00    11200.00
00150            -134.00    11000.00
00151            -128.00    11200.00
00152            -122.00    11000.00
00153            -120.00    11000.00
00154            -120.00    11000.00
00155            -120.00    10800.00
00156            -116.00    10800.00
00157            -112.00    10600.00
00158            -104.00    10600.00
00159            -102.00    10600.00
00160            -102.00    10400.00
00161             -98.00    10200.00
00162             -98.00    10200.00
00163             -90.00    10000.00
00164             -88.00    10000.00
00165             -80.00     9800.00
00166             -78.00     9800.00
00167             -78.00     9600.00
00168             -80.00     9400.00
00169             -78.00     9400.00
00170             -78.00     9200.00
00171             -70.00     9200.00
00172             -66.00     9200.00
00173             -62.00     9000.00
00174             -64.00     9000.00
00175             -62.00     8800.00
00176             -60.00     8600.00
00177             -58.00     8400.00
00178             -54.00     8400.00
00179             -56.00     8200.00
00180             -50.00     8000.00
00181             -48.00     7800.00
00182             -50.00     7800.00
00183             -50.00     7600.00
00184             -48.00     7400.00
00185             -42.00     7400.00
00186             -40.00     7400.00
00187             -40.00     7000.00
00188             -38.00     7000.00
00189             -40.00     6800.00
