Unit:(mV)
                     CH1         CH2
Frequency              ? 261.301 kHz
00001               0.00    -1380.00
00002               0.00    -1360.00
00003               0.00    -1380.00
00004               0.00    -1360.00
00005              -4.00    -1340.00
00006               0.00    -1320.00
00007               0.00    -1300.00
00008              -2.00    -1260.00
00009               0.00    -1260.00
00010              -4.00    -1220.00
00011               0.00    -1220.00
00012               4.00    -1160.00
00013               0.00    -1160.00
00014               0.00    -1140.00
00015              -4.00    -1120.00
00016              -2.00    -1120.00
00017               0.00    -1080.00
00018               0.00    -1060.00
00019              -2.00    -1040.00
00020               0.00    -1020.00
00021              -4.00     -980.00
00022               0.00     -980.00
00023               0.00     -940.00
00024               0.00     -940.00
00025               0.00     -900.00
00026               2.00     -860.00
00027               0.00     -860.00
00028              -4.00     -820.00
00029              -4.00     -780.00
00030              -4.00     -780.00
00031               2.00     -740.00
00032               2.00     -700.00
00033               0.00     -700.00
00034              -2.00     -660.00
00035               0.00     -640.00
00036               0.00     -620.00
00037              -2.00     -580.00
00038              -6.00     -580.00
00039               0.00     -520.00
00040               2.00     -500.00
00041               0.00     -500.00
00042              -6.00     -460.00
00043               0.00     -420.00
00044               0.00     -380.00
00045               0.00     -380.00
00046              -4.00     -340.00
00047               0.00     -320.00
00048               2.00     -300.00
00049              -6.00     -260.00
00050              -6.00     -240.00
00051              -4.00     -220.00
00052               0.00     -180.00
00053               0.00     -160.00
00054              -4.00     -120.00
00055              -6.00     -100.00
00056              -2.00      -80.00
00057               2.00      -20.00
00058               0.00      -20.00
00059               0.00        0.00
00060              -6.00       60.00
00061              -6.00       80.00
00062               0.00      140.00
00063               0.00      140.00
00064              18.00      180.00
00065              42.00      240.00
00066              10.00      220.00
00067               8.00      220.00
00068              -6.00      340.00
00069            -180.00      240.00
00070            -196.00      300.00
00071             192.00      400.00
00072             240.00      400.00
00073             -14.00      460.00
00074            -240.00      420.00
00075            -162.00      460.00
00076             162.00      480.00
00077             236.00      580.00
00078             -72.00      580.00
00079            -244.00      540.00
00080              10.00      640.00
00081             210.00      620.00
00082              36.00      700.00
00083            -212.00      660.00
00084             -72.00      720.00
00085             200.00      780.00
00086              98.00      780.00
00087            -180.00      780.00
00088            -108.00      820.00
00089             132.00      900.00
00090              88.00      860.00
00091             -88.00      880.00
00092             -68.00      960.00
00093              58.00      960.00
00094              28.00      980.00
00095             -46.00      980.00
00096             -12.00     1040.00
00097              24.00     1060.00
00098             -16.00     1060.00
00099              -8.00     1100.00
00100              24.00     1140.00
00101             -18.00     1140.00
00102             -40.00     1160.00
00103              24.00     1220.00
00104              36.00     1220.00
00105             -32.00     1220.00
00106             -40.00     1260.00
00107              16.00     1300.00
00108              22.00     1300.00
00109             -12.00     1340.00
00110             -16.00     1340.00
00111               4.00     1360.00
00112               0.00     1360.00
00113             -14.00     1400.00
00114              -6.00     1420.00
00115               4.00     1420.00
00116               0.00     1440.00
00117             -14.00     1460.00
00118             -12.00     1480.00
00119               2.00     1480.00
00120               2.00     1520.00
00121              -8.00     1540.00
00122              -6.00     1540.00
00123               0.00     1560.00
00124             -12.00     1560.00
00125              -4.00     1600.00
00126               8.00     1580.00
00127              -8.00     1600.00
00128             -14.00     1620.00
00129               0.00     1660.00
00130               4.00     1620.00
00131              -8.00     1640.00
00132              -8.00     1660.00
00133              -6.00     1680.00
00134              -6.00     1700.00
00135              -6.00     1700.00
00136               0.00     1700.00
00137              -4.00     1720.00
00138             -12.00     1700.00
00139              -2.00     1740.00
00140               2.00     1740.00
00141              -6.00     1740.00
00142              -6.00     1740.00
