   7.0742917e+03   4.3844186e+01   8.8102435e-01
   7.0639002e+03   4.0946181e+01   8.2279057e-01
   7.0515143e+03   3.9561406e+01   7.9496429e-01
   7.0360225e+03   4.2045827e+01   8.4488734e-01
   7.0175237e+03   4.6830224e+01   9.4102712e-01
   6.9974243e+03   4.9765010e+01   1.0000000e+00
   6.9770500e+03   4.8553467e+01   9.7565472e-01
   6.9562202e+03   4.5175614e+01   9.0777866e-01
   6.9333680e+03   4.3513371e+01   8.7437682e-01
   6.9071135e+03   4.5036085e+01   9.0497491e-01
   6.8776047e+03   4.7531404e+01   9.5511693e-01
   6.8462305e+03   4.8035537e+01   9.6524720e-01
   6.8141184e+03   4.6196221e+01   9.2828719e-01
   6.7810838e+03   4.4210926e+01   8.8839379e-01
   6.7460488e+03   4.3917208e+01   8.8249169e-01
   6.7082824e+03   4.4837166e+01   9.0097774e-01
   6.6680477e+03   4.5269360e+01   9.0966244e-01
   6.6261093e+03   4.4555903e+01   8.9532591e-01
   6.5828639e+03   4.3571725e+01   8.7554940e-01
   6.5380963e+03   4.3224445e+01   8.6857102e-01
   6.4914592e+03   4.3315927e+01   8.7040930e-01
   6.4429450e+03   4.3212360e+01   8.6832817e-01
   6.3928051e+03   4.3035199e+01   8.6476822e-01
   6.3411442e+03   4.3457664e+01   8.7325741e-01
   6.2877581e+03   4.4405350e+01   8.9230064e-01
   6.2323659e+03   4.4717029e+01   8.9856365e-01
   6.1748849e+03   4.3537667e+01   8.7486503e-01
   6.1154383e+03   4.1654176e+01   8.3701734e-01
   6.0541993e+03   4.0801072e+01   8.1987469e-01
   5.9913316e+03   4.1595522e+01   8.3583871e-01
   5.9270328e+03   4.2712980e+01   8.5829342e-01
   5.8614748e+03   4.2458269e+01   8.5317513e-01
   5.7946148e+03   4.0819153e+01   8.2023802e-01
   5.7261421e+03   3.9425750e+01   7.9223836e-01
   5.6557452e+03   3.9492594e+01   7.9358155e-01
   5.5834644e+03   4.0364526e+01   8.1110254e-01
   5.5097049e+03   4.0450704e+01   8.1283423e-01
   5.4348430e+03   3.9257144e+01   7.8885032e-01
   5.3588486e+03   3.7911744e+01   7.6181525e-01
   5.2813515e+03   3.7624178e+01   7.5603679e-01
   5.2020576e+03   3.8165530e+01   7.6691494e-01
   5.1210265e+03   3.8285635e+01   7.6932839e-01
   5.0385273e+03   3.7386910e+01   7.5126902e-01
