Tiempo (s)	 Campo (A/m)	 Magnetizacion (A/m)
5.900000e-07	-9.608311e+03	-9.872330e+01
6.000000e-07	-9.370110e+03	-9.743837e+01
6.100000e-07	-9.130129e+03	-9.632352e+01
6.200000e-07	-8.888399e+03	-9.516825e+01
6.300000e-07	-8.644717e+03	-9.383467e+01
6.400000e-07	-8.398375e+03	-9.242831e+01
6.500000e-07	-8.148344e+03	-9.109773e+01
6.600000e-07	-7.893891e+03	-8.979245e+01
6.700000e-07	-7.635119e+03	-8.834885e+01
6.800000e-07	-7.373010e+03	-8.677206e+01
6.900000e-07	-7.108920e+03	-8.527826e+01
7.000000e-07	-6.843891e+03	-8.400159e+01
7.100000e-07	-6.578286e+03	-8.277048e+01
7.200000e-07	-6.311956e+03	-8.129660e+01
7.300000e-07	-6.044691e+03	-7.955483e+01
7.400000e-07	-5.776490e+03	-7.784265e+01
7.500000e-07	-5.507424e+03	-7.641159e+01
7.600000e-07	-5.237342e+03	-7.513508e+01
7.700000e-07	-4.965857e+03	-7.364723e+01
7.800000e-07	-4.692669e+03	-7.178476e+01
7.900000e-07	-4.417883e+03	-6.977853e+01
8.000000e-07	-4.141927e+03	-6.796929e+01
8.100000e-07	-3.865133e+03	-6.642064e+01
8.200000e-07	-3.587442e+03	-6.489842e+01
8.300000e-07	-3.308518e+03	-6.319255e+01
8.400000e-07	-3.028118e+03	-6.134528e+01
8.500000e-07	-2.746315e+03	-5.952913e+01
8.600000e-07	-2.463441e+03	-5.779273e+01
8.700000e-07	-2.179918e+03	-5.602171e+01
8.800000e-07	-1.896179e+03	-5.412365e+01
8.900000e-07	-1.612625e+03	-5.214866e+01
9.000000e-07	-1.329513e+03	-5.019174e+01
9.100000e-07	-1.046844e+03	-4.825105e+01
9.200000e-07	-7.644242e+02	-4.625737e+01
9.300000e-07	-4.820735e+02	-4.421141e+01
9.400000e-07	-1.997108e+02	-4.219866e+01
9.500000e-07	8.281323e+01	-4.024401e+01
9.600000e-07	3.658657e+02	-3.822746e+01
9.700000e-07	6.498150e+02	-3.601327e+01
9.800000e-07	9.345645e+02	-3.363289e+01
9.900000e-07	1.219414e+03	-3.126052e+01
1.000000e-06	1.503574e+03	-2.899504e+01
1.010000e-06	1.786870e+03	-2.673796e+01
1.020000e-06	2.069814e+03	-2.433636e+01
1.030000e-06	2.352870e+03	-2.179633e+01
1.040000e-06	2.635695e+03	-1.926968e+01
1.050000e-06	2.917287e+03	-1.682798e+01
1.060000e-06	3.196960e+03	-1.433917e+01
1.070000e-06	3.475097e+03	-1.163120e+01
1.080000e-06	3.752821e+03	-8.734560e+00
1.090000e-06	4.030889e+03	-5.876804e+00
1.100000e-06	4.308942e+03	-3.224926e+00
1.110000e-06	4.585792e+03	-7.022669e-01
1.120000e-06	4.860352e+03	1.897227e+00
1.130000e-06	5.132307e+03	4.663623e+00
1.140000e-06	5.402091e+03	7.509360e+00
1.150000e-06	5.670461e+03	1.033408e+01
1.160000e-06	5.938109e+03	1.315949e+01
1.170000e-06	6.205401e+03	1.605627e+01
1.180000e-06	6.472189e+03	1.900013e+01
1.190000e-06	6.737825e+03	2.188568e+01
1.200000e-06	7.001582e+03	2.467536e+01
1.210000e-06	7.263236e+03	2.745095e+01
1.220000e-06	7.523158e+03	3.028074e+01
1.230000e-06	7.781648e+03	3.310253e+01
1.240000e-06	8.038107e+03	3.581449e+01
1.250000e-06	8.291061e+03	3.845460e+01
1.260000e-06	8.539248e+03	4.118910e+01
1.270000e-06	8.782812e+03	4.408495e+01
1.280000e-06	9.023343e+03	4.697221e+01
1.290000e-06	9.262629e+03	4.961974e+01
1.300000e-06	9.501274e+03	5.202451e+01
1.310000e-06	9.738463e+03	5.442926e+01
1.320000e-06	9.972965e+03	5.702396e+01
1.330000e-06	1.020430e+04	5.971467e+01
1.340000e-06	1.043298e+04	6.226506e+01
1.350000e-06	1.065970e+04	6.461594e+01
1.360000e-06	1.088450e+04	6.694554e+01
1.370000e-06	1.110659e+04	6.939422e+01
1.380000e-06	1.132509e+04	7.185073e+01
1.390000e-06	1.153991e+04	7.411482e+01
1.400000e-06	1.175197e+04	7.620838e+01
1.410000e-06	1.196257e+04	7.836804e+01
1.420000e-06	1.217215e+04	8.068895e+01
1.430000e-06	1.237962e+04	8.291828e+01
1.440000e-06	1.258278e+04	8.474762e+01
1.450000e-06	1.277977e+04	8.626496e+01
1.460000e-06	1.297038e+04	8.793470e+01
1.470000e-06	1.315616e+04	9.004688e+01
1.480000e-06	1.333923e+04	9.231034e+01
1.490000e-06	1.352072e+04	9.415386e+01
1.500000e-06	1.370028e+04	9.541365e+01
1.510000e-06	1.387676e+04	9.655271e+01
1.520000e-06	1.404935e+04	9.811274e+01
1.530000e-06	1.421802e+04	1.000671e+02
1.540000e-06	1.438313e+04	1.018780e+02
1.550000e-06	1.454498e+04	1.031703e+02
1.560000e-06	1.470354e+04	1.041642e+02
1.570000e-06	1.485855e+04	1.053447e+02
1.580000e-06	1.500941e+04	1.068340e+02
1.590000e-06	1.515519e+04	1.082856e+02
1.600000e-06	1.529493e+04	1.093909e+02
1.610000e-06	1.542845e+04	1.102903e+02
1.620000e-06	1.555665e+04	1.113513e+02
1.630000e-06	1.568102e+04	1.126503e+02
1.640000e-06	1.580239e+04	1.138807e+02
1.650000e-06	1.592018e+04	1.147943e+02
1.660000e-06	1.603307e+04	1.155510e+02
1.670000e-06	1.614037e+04	1.164896e+02
1.680000e-06	1.624303e+04	1.176474e+02
1.690000e-06	1.634294e+04	1.186939e+02
1.700000e-06	1.644131e+04	1.193620e+02
1.710000e-06	1.653739e+04	1.197758e+02
1.720000e-06	1.662881e+04	1.202435e+02
1.730000e-06	1.671333e+04	1.208474e+02
1.740000e-06	1.679055e+04	1.214277e+02
1.750000e-06	1.686215e+04	1.219478e+02
1.760000e-06	1.693037e+04	1.226384e+02
1.770000e-06	1.699605e+04	1.236379e+02
1.780000e-06	1.705800e+04	1.246417e+02
1.790000e-06	1.711442e+04	1.251663e+02
1.800000e-06	1.716491e+04	1.251842e+02
1.810000e-06	1.721116e+04	1.252570e+02
1.820000e-06	1.725531e+04	1.258738e+02
1.830000e-06	1.729762e+04	1.267997e+02
1.840000e-06	1.733585e+04	1.273443e+02
1.850000e-06	1.736725e+04	1.272764e+02
1.860000e-06	1.739108e+04	1.271816e+02
1.870000e-06	1.740902e+04	1.277102e+02
1.880000e-06	1.742315e+04	1.286587e+02
1.890000e-06	1.743382e+04	1.291475e+02
1.900000e-06	1.743974e+04	1.287577e+02
1.910000e-06	1.744012e+04	1.281467e+02
1.920000e-06	1.743602e+04	1.282470e+02
1.930000e-06	1.742935e+04	1.290318e+02
1.940000e-06	1.742055e+04	1.295094e+02
1.950000e-06	1.740793e+04	1.290593e+02
1.960000e-06	1.738949e+04	1.283681e+02
1.970000e-06	1.736487e+04	1.286082e+02
1.980000e-06	1.733515e+04	1.297988e+02
1.990000e-06	1.730073e+04	1.305342e+02
2.000000e-06	1.726018e+04	1.296423e+02
2.010000e-06	1.721187e+04	1.277639e+02
2.020000e-06	1.715650e+04	1.267019e+02
2.030000e-06	1.709748e+04	1.271304e+02
2.040000e-06	1.703823e+04	1.275039e+02
2.050000e-06	1.697904e+04	1.257609e+02
2.060000e-06	1.691694e+04	1.219638e+02
2.070000e-06	1.684857e+04	1.186329e+02
2.080000e-06	1.677308e+04	1.181252e+02
2.090000e-06	1.669223e+04	1.199997e+02
2.100000e-06	1.660814e+04	1.214893e+02
2.110000e-06	1.652136e+04	1.206183e+02
2.120000e-06	1.643089e+04	1.183980e+02
2.130000e-06	1.633549e+04	1.176021e+02
2.140000e-06	1.623460e+04	1.195869e+02
2.150000e-06	1.612828e+04	1.227773e+02
2.160000e-06	1.601692e+04	1.243813e+02
2.170000e-06	1.590127e+04	1.232219e+02
2.180000e-06	1.578221e+04	1.205895e+02
2.190000e-06	1.566001e+04	1.185468e+02
2.200000e-06	1.553358e+04	1.179099e+02
2.210000e-06	1.540106e+04	1.180165e+02
2.220000e-06	1.526146e+04	1.179977e+02
2.230000e-06	1.511572e+04	1.177180e+02
2.240000e-06	1.496593e+04	1.174596e+02
2.250000e-06	1.481349e+04	1.171968e+02
2.260000e-06	1.465808e+04	1.165933e+02
2.270000e-06	1.449847e+04	1.155978e+02
2.280000e-06	1.433409e+04	1.146396e+02
2.290000e-06	1.416558e+04	1.140829e+02
2.300000e-06	1.399391e+04	1.137181e+02
2.310000e-06	1.381948e+04	1.130343e+02
2.320000e-06	1.364206e+04	1.119170e+02
2.330000e-06	1.346136e+04	1.108139e+02
2.340000e-06	1.327723e+04	1.101397e+02
2.350000e-06	1.308924e+04	1.097258e+02
2.360000e-06	1.289660e+04	1.090506e+02
2.370000e-06	1.269881e+04	1.079279e+02
2.380000e-06	1.249639e+04	1.067316e+02
2.390000e-06	1.229063e+04	1.058805e+02
2.400000e-06	1.208246e+04	1.052878e+02
2.410000e-06	1.187172e+04	1.044991e+02
2.420000e-06	1.165756e+04	1.033032e+02
2.430000e-06	1.143956e+04	1.020004e+02
2.440000e-06	1.121814e+04	1.010028e+02
2.450000e-06	1.099401e+04	1.003202e+02
2.460000e-06	1.076746e+04	9.958379e+01
2.470000e-06	1.053833e+04	9.851756e+01
2.480000e-06	1.030669e+04	9.722180e+01
2.490000e-06	1.007312e+04	9.596305e+01
2.500000e-06	9.838310e+03	9.483414e+01
2.510000e-06	9.602531e+03	9.373585e+01
2.520000e-06	9.365521e+03	9.260703e+01
2.530000e-06	9.126645e+03	9.149940e+01
2.540000e-06	8.884939e+03	9.040338e+01
2.550000e-06	8.639120e+03	8.916219e+01
2.560000e-06	8.388066e+03	8.768622e+01
2.570000e-06	8.131743e+03	8.617697e+01
2.580000e-06	7.871631e+03	8.496677e+01
2.590000e-06	7.609904e+03	8.409750e+01
2.600000e-06	7.347937e+03	8.319145e+01
2.610000e-06	7.085635e+03	8.185093e+01
2.620000e-06	6.822240e+03	8.012605e+01
2.630000e-06	6.557584e+03	7.845490e+01
2.640000e-06	6.292250e+03	7.713727e+01
2.650000e-06	6.026532e+03	7.600471e+01
2.660000e-06	5.759602e+03	7.469070e+01
2.670000e-06	5.490071e+03	7.312088e+01
2.680000e-06	5.217342e+03	7.157422e+01
2.690000e-06	4.942187e+03	7.026187e+01
2.700000e-06	4.665931e+03	6.901784e+01
2.710000e-06	4.389274e+03	6.752447e+01
2.720000e-06	4.112073e+03	6.575278e+01
2.730000e-06	3.834026e+03	6.400420e+01
2.740000e-06	3.555143e+03	6.249405e+01
2.750000e-06	3.275454e+03	6.105297e+01
2.760000e-06	2.994639e+03	5.936438e+01
2.770000e-06	2.712383e+03	5.741615e+01
2.780000e-06	2.429045e+03	5.553941e+01
2.790000e-06	2.145547e+03	5.396343e+01
2.800000e-06	1.862331e+03	5.248401e+01
2.810000e-06	1.578679e+03	5.070776e+01
2.820000e-06	1.293495e+03	4.856465e+01
2.830000e-06	1.006821e+03	4.640880e+01
2.840000e-06	7.202049e+02	4.456263e+01
2.850000e-06	4.352018e+02	4.289512e+01
2.860000e-06	1.516103e+02	4.098541e+01
2.870000e-06	-1.324310e+02	3.866107e+01
2.880000e-06	-4.184288e+02	3.621994e+01
2.890000e-06	-7.058088e+02	3.406267e+01
2.900000e-06	-9.924055e+02	3.221406e+01
2.910000e-06	-1.276572e+03	3.032092e+01
2.920000e-06	-1.558552e+03	2.808321e+01
2.930000e-06	-1.839769e+03	2.555589e+01
2.940000e-06	-2.121126e+03	2.299447e+01
2.950000e-06	-2.402307e+03	2.052453e+01
2.960000e-06	-2.682598e+03	1.807470e+01
2.970000e-06	-2.961885e+03	1.558000e+01
2.980000e-06	-3.240600e+03	1.309524e+01
2.990000e-06	-3.518937e+03	1.065356e+01
3.000000e-06	-3.796595e+03	8.126990e+00
3.010000e-06	-4.073418e+03	5.355343e+00
3.020000e-06	-4.349921e+03	2.393735e+00
3.030000e-06	-4.626792e+03	-4.927301e-01
3.040000e-06	-4.903835e+03	-3.133230e+00
3.050000e-06	-5.179679e+03	-5.669417e+00
3.060000e-06	-5.452767e+03	-8.384514e+00
3.070000e-06	-5.722630e+03	-1.135178e+01
3.080000e-06	-5.990134e+03	-1.435748e+01
3.090000e-06	-6.256570e+03	-1.718879e+01
3.100000e-06	-6.522624e+03	-1.989216e+01
3.110000e-06	-6.788157e+03	-2.266295e+01
3.120000e-06	-7.052693e+03	-2.554116e+01
3.130000e-06	-7.315846e+03	-2.834947e+01
3.140000e-06	-7.577331e+03	-3.095981e+01
3.150000e-06	-7.836799e+03	-3.350443e+01
3.160000e-06	-8.093796e+03	-3.621586e+01
3.170000e-06	-8.347798e+03	-3.909969e+01
3.180000e-06	-8.598201e+03	-4.189420e+01
3.190000e-06	-8.844416e+03	-4.439366e+01
3.200000e-06	-9.086278e+03	-4.671469e+01
3.210000e-06	-9.324503e+03	-4.914879e+01
3.220000e-06	-9.560557e+03	-5.179081e+01
3.230000e-06	-9.795726e+03	-5.442763e+01
3.240000e-06	-1.003011e+04	-5.682104e+01
3.250000e-06	-1.026257e+04	-5.900213e+01
3.260000e-06	-1.049168e+04	-6.120145e+01
3.270000e-06	-1.071690e+04	-6.353726e+01
3.280000e-06	-1.093877e+04	-6.588710e+01
3.290000e-06	-1.115811e+04	-6.808514e+01
3.300000e-06	-1.137523e+04	-7.014036e+01
3.310000e-06	-1.158999e+04	-7.217805e+01
3.320000e-06	-1.180226e+04	-7.422646e+01
3.330000e-06	-1.201235e+04	-7.618395e+01
3.340000e-06	-1.222062e+04	-7.801048e+01
3.350000e-06	-1.242688e+04	-7.983183e+01
3.360000e-06	-1.263017e+04	-8.176289e+01
3.370000e-06	-1.282910e+04	-8.369225e+01
3.380000e-06	-1.302265e+04	-8.537788e+01
3.390000e-06	-1.321068e+04	-8.678102e+01
3.400000e-06	-1.339404e+04	-8.818422e+01
3.410000e-06	-1.357414e+04	-8.987439e+01
3.420000e-06	-1.375215e+04	-9.175893e+01
3.430000e-06	-1.392827e+04	-9.342867e+01
3.440000e-06	-1.410151e+04	-9.463644e+01
3.450000e-06	-1.427036e+04	-9.560918e+01
3.460000e-06	-1.443386e+04	-9.679120e+01
3.470000e-06	-1.459236e+04	-9.832338e+01
3.480000e-06	-1.474721e+04	-9.989369e+01
3.490000e-06	-1.489958e+04	-1.011261e+02
3.500000e-06	-1.504938e+04	-1.020139e+02
3.510000e-06	-1.519522e+04	-1.028846e+02
3.520000e-06	-1.533529e+04	-1.039916e+02
3.530000e-06	-1.546871e+04	-1.052553e+02
3.540000e-06	-1.559610e+04	-1.064232e+02
3.550000e-06	-1.571901e+04	-1.073755e+02
3.560000e-06	-1.583870e+04	-1.081962e+02
3.570000e-06	-1.595512e+04	-1.090013e+02
3.580000e-06	-1.606699e+04	-1.098146e+02
3.590000e-06	-1.617289e+04	-1.106209e+02
3.600000e-06	-1.627235e+04	-1.114347e+02
3.610000e-06	-1.636610e+04	-1.122490e+02
3.620000e-06	-1.645522e+04	-1.129812e+02
3.630000e-06	-1.654024e+04	-1.135687e+02
3.640000e-06	-1.662096e+04	-1.140982e+02
3.650000e-06	-1.669719e+04	-1.147301e+02
3.660000e-06	-1.676923e+04	-1.154595e+02
3.670000e-06	-1.683772e+04	-1.160609e+02
3.680000e-06	-1.690286e+04	-1.163714e+02
3.690000e-06	-1.696423e+04	-1.165657e+02
3.700000e-06	-1.702120e+04	-1.169916e+02
3.710000e-06	-1.707368e+04	-1.177042e+02
3.720000e-06	-1.712204e+04	-1.183215e+02
3.730000e-06	-1.716648e+04	-1.184821e+02
3.740000e-06	-1.720651e+04	-1.183578e+02
3.750000e-06	-1.724116e+04	-1.185044e+02
3.760000e-06	-1.726969e+04	-1.191563e+02
3.770000e-06	-1.729206e+04	-1.198734e+02
3.780000e-06	-1.730880e+04	-1.200659e+02
3.790000e-06	-1.732082e+04	-1.197679e+02
3.800000e-06	-1.732919e+04	-1.196191e+02
3.810000e-06	-1.733472e+04	-1.200260e+02
3.820000e-06	-1.733733e+04	-1.205842e+02
3.830000e-06	-1.733555e+04	-1.205347e+02
