Tiempo (s)	 Campo (A/m)	 Magnetizacion (A/m)
0.000000e+00	-1.737093e+04	-8.922081e+01
1.000000e-08	-1.736766e+04	-8.737865e+01
2.000000e-08	-1.735743e+04	-8.699583e+01
3.000000e-08	-1.734032e+04	-8.886875e+01
4.000000e-08	-1.731879e+04	-9.060566e+01
5.000000e-08	-1.729446e+04	-8.960179e+01
6.000000e-08	-1.726565e+04	-8.679073e+01
7.000000e-08	-1.722909e+04	-8.597274e+01
8.000000e-08	-1.718387e+04	-8.899896e+01
9.000000e-08	-1.713281e+04	-9.287347e+01
1.000000e-07	-1.707944e+04	-9.300653e+01
1.100000e-07	-1.702422e+04	-8.905256e+01
1.200000e-07	-1.696448e+04	-8.589178e+01
1.300000e-07	-1.689813e+04	-8.794545e+01
1.400000e-07	-1.682638e+04	-9.356461e+01
1.500000e-07	-1.675204e+04	-9.670117e+01
1.600000e-07	-1.667565e+04	-9.422213e+01
1.700000e-07	-1.659462e+04	-8.989533e+01
1.800000e-07	-1.650655e+04	-8.980974e+01
1.900000e-07	-1.641268e+04	-9.462232e+01
2.000000e-07	-1.631688e+04	-9.832120e+01
2.100000e-07	-1.622110e+04	-9.541709e+01
2.200000e-07	-1.612279e+04	-8.796772e+01
2.300000e-07	-1.601760e+04	-8.369955e+01
2.400000e-07	-1.590412e+04	-8.717429e+01
2.500000e-07	-1.578529e+04	-9.445719e+01
2.600000e-07	-1.566479e+04	-9.763005e+01
2.700000e-07	-1.554284e+04	-9.376030e+01
2.800000e-07	-1.541625e+04	-8.781890e+01
2.900000e-07	-1.528228e+04	-8.649592e+01
3.000000e-07	-1.514167e+04	-9.057696e+01
3.100000e-07	-1.499754e+04	-9.469518e+01
3.200000e-07	-1.485195e+04	-9.408178e+01
3.300000e-07	-1.470411e+04	-8.991542e+01
3.400000e-07	-1.455195e+04	-8.730368e+01
3.500000e-07	-1.439444e+04	-8.902290e+01
3.600000e-07	-1.423224e+04	-9.264179e+01
3.700000e-07	-1.406641e+04	-9.384948e+01
3.800000e-07	-1.389756e+04	-9.139624e+01
3.900000e-07	-1.372607e+04	-8.792540e+01
4.000000e-07	-1.355244e+04	-8.650129e+01
4.100000e-07	-1.337660e+04	-8.742409e+01
4.200000e-07	-1.319703e+04	-8.865370e+01
4.300000e-07	-1.301145e+04	-8.847914e+01
4.400000e-07	-1.281879e+04	-8.702235e+01
4.500000e-07	-1.262042e+04	-8.543285e+01
4.600000e-07	-1.241905e+04	-8.446606e+01
4.700000e-07	-1.221649e+04	-8.411470e+01
4.800000e-07	-1.201249e+04	-8.405869e+01
4.900000e-07	-1.180581e+04	-8.392668e+01
5.000000e-07	-1.159576e+04	-8.330165e+01
5.100000e-07	-1.138255e+04	-8.202802e+01
5.200000e-07	-1.116634e+04	-8.062247e+01
5.300000e-07	-1.094679e+04	-7.994033e+01
5.400000e-07	-1.072357e+04	-8.013870e+01
5.500000e-07	-1.049714e+04	-8.025533e+01
5.600000e-07	-1.026856e+04	-7.924272e+01
5.700000e-07	-1.003847e+04	-7.733842e+01
5.800000e-07	-9.806611e+03	-7.591823e+01
5.900000e-07	-9.572307e+03	-7.580601e+01
6.000000e-07	-9.335226e+03	-7.615217e+01
6.100000e-07	-9.095265e+03	-7.544453e+01
6.200000e-07	-8.851978e+03	-7.346270e+01
6.300000e-07	-8.604587e+03	-7.163321e+01
6.400000e-07	-8.352850e+03	-7.123342e+01
6.500000e-07	-8.097701e+03	-7.172357e+01
6.600000e-07	-7.840668e+03	-7.139359e+01
6.700000e-07	-7.582593e+03	-6.952369e+01
6.800000e-07	-7.323107e+03	-6.727451e+01
6.900000e-07	-7.061470e+03	-6.617549e+01
7.000000e-07	-6.797729e+03	-6.620213e+01
7.100000e-07	-6.532804e+03	-6.591812e+01
7.200000e-07	-6.267469e+03	-6.440948e+01
7.300000e-07	-6.001509e+03	-6.242576e+01
7.400000e-07	-5.734039e+03	-6.128752e+01
7.500000e-07	-5.464535e+03	-6.110576e+01
7.600000e-07	-5.193356e+03	-6.069071e+01
7.700000e-07	-4.921246e+03	-5.918800e+01
7.800000e-07	-4.648530e+03	-5.719150e+01
7.900000e-07	-4.374906e+03	-5.588175e+01
8.000000e-07	-4.099930e+03	-5.543491e+01
8.100000e-07	-3.823524e+03	-5.486004e+01
8.200000e-07	-3.545966e+03	-5.340383e+01
