Tiempo (s)	 Campo (A/m)	 Magnetizacion (A/m)
0.000000e+00	-1.736669e+04	-7.586050e+01
1.000000e-08	-1.735977e+04	-7.540531e+01
2.000000e-08	-1.734638e+04	-7.598572e+01
3.000000e-08	-1.732993e+04	-7.713318e+01
4.000000e-08	-1.731334e+04	-7.755332e+01
5.000000e-08	-1.729551e+04	-7.668565e+01
6.000000e-08	-1.727172e+04	-7.565511e+01
7.000000e-08	-1.723785e+04	-7.614135e+01
8.000000e-08	-1.719418e+04	-7.824402e+01
9.000000e-08	-1.714485e+04	-7.999837e+01
1.000000e-07	-1.709379e+04	-7.944913e+01
1.100000e-07	-1.704154e+04	-7.696181e+01
1.200000e-07	-1.698589e+04	-7.486028e+01
1.300000e-07	-1.692506e+04	-7.463666e+01
1.400000e-07	-1.685945e+04	-7.512980e+01
1.500000e-07	-1.679020e+04	-7.406801e+01
1.600000e-07	-1.671707e+04	-7.115501e+01
1.700000e-07	-1.663838e+04	-6.869949e+01
1.800000e-07	-1.655334e+04	-6.869045e+01
1.900000e-07	-1.646346e+04	-6.984479e+01
2.000000e-07	-1.637130e+04	-6.860564e+01
2.100000e-07	-1.627764e+04	-6.337829e+01
2.200000e-07	-1.618069e+04	-5.703323e+01
2.300000e-07	-1.607802e+04	-5.433224e+01
2.400000e-07	-1.596910e+04	-5.684531e+01
2.500000e-07	-1.585550e+04	-6.110430e+01
2.600000e-07	-1.573872e+04	-6.221018e+01
2.700000e-07	-1.561845e+04	-5.890700e+01
2.800000e-07	-1.549310e+04	-5.453573e+01
2.900000e-07	-1.536176e+04	-5.308021e+01
3.000000e-07	-1.522514e+04	-5.497991e+01
3.100000e-07	-1.508452e+04	-5.723658e+01
3.200000e-07	-1.494033e+04	-5.715172e+01
3.300000e-07	-1.479209e+04	-5.512462e+01
3.400000e-07	-1.463952e+04	-5.360589e+01
3.500000e-07	-1.448317e+04	-5.399676e+01
3.600000e-07	-1.432367e+04	-5.528535e+01
3.700000e-07	-1.416068e+04	-5.562347e+01
3.800000e-07	-1.399311e+04	-5.453179e+01
3.900000e-07	-1.382029e+04	-5.315389e+01
4.000000e-07	-1.364273e+04	-5.269341e+01
4.100000e-07	-1.346139e+04	-5.316984e+01
4.200000e-07	-1.327654e+04	-5.375142e+01
4.300000e-07	-1.308762e+04	-5.383021e+01
4.400000e-07	-1.289431e+04	-5.344389e+01
4.500000e-07	-1.269738e+04	-5.288307e+01
4.600000e-07	-1.249816e+04	-5.233054e+01
4.700000e-07	-1.229714e+04	-5.193830e+01
4.800000e-07	-1.209343e+04	-5.188759e+01
4.900000e-07	-1.188565e+04	-5.211068e+01
5.000000e-07	-1.167329e+04	-5.213904e+01
5.100000e-07	-1.145704e+04	-5.156347e+01
5.200000e-07	-1.123792e+04	-5.065241e+01
5.300000e-07	-1.101630e+04	-5.020038e+01
5.400000e-07	-1.079191e+04	-5.058624e+01
5.500000e-07	-1.056452e+04	-5.118874e+01
5.600000e-07	-1.033439e+04	-5.102518e+01
5.700000e-07	-1.010201e+04	-4.992703e+01
5.800000e-07	-9.867520e+03	-4.877309e+01
5.900000e-07	-9.630641e+03	-4.843259e+01
6.000000e-07	-9.391038e+03	-4.873220e+01
6.100000e-07	-9.148611e+03	-4.875486e+01
6.200000e-07	-8.903464e+03	-4.805874e+01
6.300000e-07	-8.655734e+03	-4.721681e+01
6.400000e-07	-8.405569e+03	-4.699417e+01
6.500000e-07	-8.153184e+03	-4.728586e+01
6.600000e-07	-7.898753e+03	-4.723482e+01
6.700000e-07	-7.642190e+03	-4.635840e+01
6.800000e-07	-7.383163e+03	-4.517251e+01
6.900000e-07	-7.121458e+03	-4.449712e+01
7.000000e-07	-6.857329e+03	-4.439703e+01
7.100000e-07	-6.591387e+03	-4.417171e+01
7.200000e-07	-6.324123e+03	-4.336504e+01
7.300000e-07	-6.055595e+03	-4.239378e+01
7.400000e-07	-5.785616e+03	-4.194317e+01
7.500000e-07	-5.514170e+03	-4.197766e+01
7.600000e-07	-5.241536e+03	-4.174116e+01
7.700000e-07	-4.968012e+03	-4.076295e+01
7.800000e-07	-4.693655e+03	-3.950118e+01
7.900000e-07	-4.418370e+03	-3.873668e+01
8.000000e-07	-4.142148e+03	-3.852734e+01
8.100000e-07	-3.865021e+03	-3.813932e+01
8.200000e-07	-3.586743e+03	-3.705649e+01
8.300000e-07	-3.306715e+03	-3.570668e+01
8.400000e-07	-3.024489e+03	-3.491480e+01
8.500000e-07	-2.740449e+03	-3.480244e+01
8.600000e-07	-2.455857e+03	-3.460221e+01
8.700000e-07	-2.172012e+03	-3.363670e+01
8.800000e-07	-1.889230e+03	-3.216666e+01
8.900000e-07	-1.606647e+03	-3.100474e+01
9.000000e-07	-1.323043e+03	-3.044287e+01
9.100000e-07	-1.037882e+03	-2.992874e+01
9.200000e-07	-7.516204e+02	-2.888386e+01
9.300000e-07	-4.651320e+02	-2.751702e+01
9.400000e-07	-1.789494e+02	-2.652384e+01
9.500000e-07	1.069430e+02	-2.609523e+01
9.600000e-07	3.927468e+02	-2.559718e+01
9.700000e-07	6.784501e+02	-2.437216e+01
9.800000e-07	9.638125e+02	-2.259724e+01
9.900000e-07	1.248640e+03	-2.105735e+01
1.000000e-06	1.532979e+03	-2.014014e+01
1.010000e-06	1.817044e+03	-1.937829e+01
1.020000e-06	2.100999e+03	-1.811094e+01
1.030000e-06	2.384791e+03	-1.635246e+01
1.040000e-06	2.668100e+03	-1.472515e+01
1.050000e-06	2.950435e+03	-1.359479e+01
1.060000e-06	3.231353e+03	-1.259013e+01
1.070000e-06	3.510775e+03	-1.112321e+01
1.080000e-06	3.789137e+03	-9.174908e+00
1.090000e-06	4.067114e+03	-7.297977e+00
1.100000e-06	4.345013e+03	-5.879347e+00
1.110000e-06	4.622345e+03	-4.674385e+00
1.120000e-06	4.898069e+03	-3.195489e+00
1.130000e-06	5.171419e+03	-1.364556e+00
1.140000e-06	5.442588e+03	4.595708e-01
1.150000e-06	5.712610e+03	2.046722e+00
1.160000e-06	5.982512e+03	3.611448e+00
1.170000e-06	6.252519e+03	5.445149e+00
1.180000e-06	6.521966e+03	7.430079e+00
1.190000e-06	6.789864e+03	9.163822e+00
1.200000e-06	7.055455e+03	1.053383e+01
1.210000e-06	7.318303e+03	1.191671e+01
1.220000e-06	7.578048e+03	1.368862e+01
1.230000e-06	7.834284e+03	1.570768e+01
1.240000e-06	8.086781e+03	1.749231e+01
1.250000e-06	8.335768e+03	1.886569e+01
1.260000e-06	8.581965e+03	2.018675e+01
1.270000e-06	8.826272e+03	2.185173e+01
1.280000e-06	9.069368e+03	2.375197e+01
1.290000e-06	9.311412e+03	2.542962e+01
1.300000e-06	9.551946e+03	2.670815e+01
1.310000e-06	9.790070e+03	2.792694e+01
1.320000e-06	1.002492e+04	2.946881e+01
1.330000e-06	1.025622e+04	3.124784e+01
1.340000e-06	1.048444e+04	3.286063e+01
1.350000e-06	1.071035e+04	3.416186e+01
1.360000e-06	1.093418e+04	3.543747e+01
1.370000e-06	1.115543e+04	3.694028e+01
1.380000e-06	1.137354e+04	3.847890e+01
1.390000e-06	1.158876e+04	3.968282e+01
1.400000e-06	1.180213e+04	4.058255e+01
1.410000e-06	1.201424e+04	4.164447e+01
1.420000e-06	1.222409e+04	4.314092e+01
