Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-51805.210434	-50.773332
0.0000000100	-51786.226795	-50.716939
0.0000000200	-51753.778447	-50.649186
0.0000000300	-51708.931553	-50.591106
0.0000000400	-51653.218169	-50.560010
0.0000000500	-51585.934529	-50.561689
0.0000000600	-51504.844808	-50.585493
0.0000000700	-51408.826170	-50.604365
0.0000000800	-51297.829658	-50.580352
0.0000000900	-51164.249531	-50.474254
0.0000001000	-51011.258989	-50.256568
0.0000001100	-50849.667846	-49.916261
0.0000001200	-50681.367099	-49.464474
0.0000001300	-50503.490592	-48.931798
0.0000001400	-50309.385398	-48.359881
0.0000001500	-50096.519011	-47.789976
0.0000001600	-49876.933171	-47.252082
0.0000001700	-49650.477553	-46.758121
0.0000001800	-49405.119462	-46.301225
0.0000001900	-49145.111563	-45.861113
0.0000002000	-48869.971203	-45.413507
0.0000002100	-48578.697936	-44.940166
0.0000002200	-48281.597897	-44.436054
0.0000002300	-47973.914744	-43.911206
0.0000002400	-47647.234658	-43.386827
0.0000002500	-47306.416162	-42.887207
0.0000002600	-46951.710432	-42.430516
0.0000002700	-46579.572023	-42.021847
0.0000002800	-46200.159395	-41.651034
0.0000002900	-45813.259962	-41.295962
0.0000003000	-45408.597652	-40.930110
0.0000003100	-44996.842319	-40.531533
0.0000003200	-44571.277452	-40.090033
0.0000003300	-44126.626781	-39.609968
0.0000003400	-43676.877584	-39.107795
0.0000003500	-43215.335696	-38.605353
0.0000003600	-42743.200842	-38.121421
0.0000003700	-42259.378927	-37.664660
0.0000003800	-41758.335596	-37.230473
0.0000003900	-41245.876596	-36.802823
0.0000004000	-40724.943649	-36.360218
0.0000004100	-40196.004783	-35.883574
0.0000004200	-39655.122093	-35.363019
0.0000004300	-39106.114546	-34.801183
0.0000004400	-38543.582161	-34.211842
0.0000004500	-37967.247150	-33.614541
0.0000004600	-37383.696727	-33.027263
0.0000004700	-36788.732766	-32.459901
0.0000004800	-36184.964661	-31.910886
0.0000004900	-35570.094325	-31.368135
0.0000005000	-34941.883804	-30.813845
0.0000005100	-34304.787985	-30.231243
0.0000005200	-33660.701320	-29.610746
0.0000005300	-33008.652105	-28.953275
0.0000005400	-32348.515818	-28.269555
0.0000005500	-31678.765988	-27.575808
0.0000005600	-30998.704434	-26.887513
0.0000005700	-30311.284052	-26.213648
0.0000005800	-29616.169058	-25.553539
0.0000005900	-28913.240515	-24.897458
0.0000006000	-28203.670217	-24.230675
0.0000006100	-27486.337457	-23.539381
0.0000006200	-26760.143879	-22.816249
0.0000006300	-26027.887789	-22.063551
0.0000006400	-25287.701345	-21.292706
0.0000006500	-24538.903128	-20.520432
0.0000006600	-23785.176409	-19.762941
0.0000006700	-23025.338224	-19.030286
0.0000006800	-22261.180845	-18.322878
0.0000006900	-21493.329021	-17.631377
0.0000007000	-20714.712884	-16.939946
0.0000007100	-19925.379259	-16.231659
0.0000007200	-19131.913225	-15.494153
0.0000007300	-18333.694302	-14.723588
0.0000007400	-17530.920446	-13.925632
0.0000007500	-16725.884156	-13.113266
0.0000007600	-15914.687442	-12.302278
0.0000007700	-15094.786628	-11.506057
0.0000007800	-14268.230753	-10.731419
0.0000007900	-13437.574667	-9.976757
0.0000008000	-12604.942976	-9.232937
0.0000008100	-11772.928313	-8.486459
0.0000008200	-10937.381509	-7.723698
0.0000008300	-10095.255212	-6.934839
0.0000008400	-9250.885372	-6.116354
0.0000008500	-8404.783386	-5.271466
0.0000008600	-7557.341713	-4.408739
0.0000008700	-6708.828292	-3.539459
0.0000008800	-5859.386537	-2.674720
0.0000008900	-5009.552322	-1.823052
0.0000009000	-4160.153936	-0.989069
0.0000009100	-3311.023488	-0.173245
0.0000009200	-2460.896857	0.627423
0.0000009300	-1608.402161	1.418235
0.0000009400	-754.218689	2.205472
0.0000009500	99.060927	2.995178
0.0000009600	952.048128	3.792152
0.0000009700	1804.025841	4.599212
0.0000009800	2654.826174	5.416751
0.0000009900	3505.003893	6.242708
0.0000010000	4354.258865	7.073027
0.0000010100	5203.513836	7.902638
0.0000010200	6051.504687	8.726803
0.0000010300	6898.367115	9.542524
0.0000010400	7744.774822	10.349538
0.0000010500	8589.388121	11.150522
0.0000010600	9432.618364	11.950289
0.0000010700	10273.058017	12.754138
0.0000010800	11108.550278	13.565839
0.0000010900	11940.242461	14.385952
0.0000011000	12770.581654	15.211140
0.0000011100	13599.126438	16.034827
0.0000011200	14423.808884	16.849093
0.0000011300	15245.213823	17.647211
0.0000011400	16062.675269	18.425942
0.0000011500	16874.198727	19.186746
0.0000011600	17680.008764	19.935376
0.0000011700	18480.703515	20.679935
0.0000011800	19276.220720	21.428028
0.0000011900	20068.192480	22.184003
0.0000012000	20855.043368	22.947295
0.0000012100	21630.456241	23.712509
0.0000012200	22396.104438	24.471244
0.0000012300	23157.988209	25.215027
0.0000012400	23915.966272	25.938287
0.0000012500	24668.517742	26.640293
0.0000012600	25415.025593	27.325323
0.0000012700	26154.355813	28.001010
0.0000012800	26886.714080	28.675491
0.0000012900	27609.041865	29.354400
0.0000013000	28320.895621	30.038855
0.0000013100	29026.711344	30.725157
0.0000013200	29725.324959	31.406277
0.0000013300	30416.785422	32.074553
0.0000013400	31102.096634	32.724512
0.0000013500	31779.383035	33.354743
0.0000013600	32448.463427	33.968112
0.0000013700	33108.111474	34.570267
0.0000013800	33757.883627	35.167070
0.0000013900	34399.200725	35.762012
0.0000014000	35032.262859	36.354657
0.0000014100	35655.568034	36.940786
0.0000014200	36267.035016	37.514178
0.0000014300	36866.209083	38.069336
0.0000014400	37456.478961	38.604065
0.0000014500	38039.508947	39.120801
0.0000014600	38612.259406	39.626115
0.0000014700	39175.320756	40.128474
0.0000014800	39728.376103	40.635049
0.0000014900	40269.014012	41.148764
0.0000015000	40799.383568	41.666714
0.0000015100	41317.579144	42.180590
0.0000015200	41824.272312	42.679046
0.0000015300	42322.859516	43.151181
0.0000015400	42808.425559	43.589951
0.0000015500	43281.449642	43.994317
0.0000015600	43743.358190	44.369424
0.0000015700	44194.922817	44.724789
0.0000015800	44637.036208	45.071204
0.0000015900	45065.960545	45.417438
0.0000016000	45480.635255	45.767856
0.0000016100	45884.362321	46.121647
0.0000016200	46276.700329	46.473763
0.0000016300	46655.386844	46.817031
0.0000016400	47022.216273	47.144593
0.0000016500	47377.532121	47.451783
0.0000016600	47720.205964	47.736930
0.0000016700	48048.001977	48.001030
0.0000016800	48359.548279	48.246689
0.0000016900	48657.299673	48.476955
0.0000017000	48942.969415	48.694549
0.0000017100	49217.585883	48.901696
0.0000017200	49479.979416	49.100391
0.0000017300	49729.674268	49.292668
0.0000017400	49966.995053	49.480463
0.0000017500	50191.300263	49.664930
0.0000017600	50400.603122	49.845421
0.0000017700	50594.105404	50.018694
0.0000017800	50774.895700	50.178950
0.0000017900	50944.296938	50.319037
0.0000018000	51098.858129	50.432681
0.0000018100	51236.409167	50.517040
0.0000018200	51361.199264	50.574554
0.0000018300	51474.456887	50.613172
0.0000018400	51574.449890	50.644494
0.0000018500	51658.972516	50.680212
0.0000018600	51729.164359	50.727961
0.0000018700	51788.053884	50.788127
0.0000018800	51833.616527	50.853011
0.0000018900	51863.129548	50.908999
0.0000019000	51879.158969	50.941290
0.0000019100	51884.801100	50.939676
0.0000019200	51878.861801	50.903249
0.0000019300	51857.054078	50.842054
0.0000019400	51819.207904	50.774650
