Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-51807.831873	-162.853846
0.0000000100	-51795.232763	-162.984320
0.0000000200	-51762.665605	-163.088468
0.0000000300	-51716.447719	-163.156457
0.0000000400	-51656.836159	-163.177467
0.0000000500	-51580.505586	-163.142485
0.0000000600	-51491.299397	-163.047106
0.0000000700	-51387.944523	-162.893795
0.0000000800	-51260.272207	-162.693124
0.0000000900	-51098.109671	-162.463627
0.0000001000	-50897.966907	-162.230177
0.0000001100	-50674.341963	-162.021007
0.0000001200	-50442.676766	-161.863785
0.0000001300	-50206.316756	-161.781321
0.0000001400	-49962.808109	-161.787603
0.0000001500	-49702.142717	-161.884844
0.0000001600	-49423.525369	-162.062107
0.0000001700	-49129.658906	-162.295823
0.0000001800	-48813.840460	-162.552246
0.0000001900	-48483.122264	-162.791558
0.0000002000	-48139.564631	-162.973063
0.0000002100	-47776.978730	-163.060707
0.0000002200	-47401.356563	-163.028063
0.0000002300	-47004.967190	-162.862014
0.0000002400	-46586.690079	-162.564486
0.0000002500	-46152.613637	-162.151942
0.0000002600	-45700.802095	-161.652628
0.0000002700	-45239.347891	-161.101972
0.0000002800	-44763.753043	-160.536789
0.0000002900	-44268.286551	-159.989176
0.0000003000	-43756.623122	-159.481018
0.0000003100	-43229.023831	-159.019962
0.0000003200	-42685.018786	-158.597486
0.0000003300	-42126.061806	-158.189368
0.0000003400	-41548.084599	-157.758494
0.0000003500	-40949.613247	-157.259603
0.0000003600	-40334.346576	-156.645225
0.0000003700	-39703.979379	-155.871951
0.0000003800	-39058.732533	-154.906082
0.0000003900	-38403.453459	-153.727831
0.0000004000	-37741.170319	-152.333496
0.0000004100	-37062.742500	-150.735316
0.0000004200	-36365.812510	-148.959112
0.0000004300	-35655.930599	-147.040120
0.0000004400	-34934.341767	-145.017700
0.0000004500	-34201.957657	-142.929768
0.0000004600	-33459.332505	-140.807765
0.0000004700	-32708.916114	-138.672907
0.0000004800	-31947.435404	-136.534197
0.0000004900	-31165.625220	-134.388405
0.0000005000	-30369.449421	-132.221875
0.0000005100	-29568.108919	-130.013776
0.0000005200	-28758.844668	-127.740186
0.0000005300	-27938.793179	-125.378291
0.0000005400	-27109.572939	-122.910045
0.0000005500	-26271.115684	-120.324716
0.0000005600	-25423.634248	-117.620017
0.0000005700	-24567.915803	-114.801713
0.0000005800	-23700.735433	-111.881922
0.0000005900	-22818.145297	-108.876472
0.0000006000	-21926.205661	-105.801851
0.0000006100	-21030.342303	-102.672311
0.0000006200	-20128.021074	-99.497606
0.0000006300	-19218.049157	-96.281731
0.0000006400	-18302.386440	-93.022800
0.0000006500	-17378.888339	-89.714025
0.0000006600	-16444.366045	-86.345523
0.0000006700	-15500.201090	-82.906590
0.0000006800	-14548.180651	-79.387996
0.0000006900	-13593.075847	-75.783870
0.0000007000	-12634.501132	-72.092874
0.0000007100	-11671.299869	-68.318474
0.0000007200	-10706.476099	-64.468326
0.0000007300	-9741.411353	-60.552922
0.0000007400	-8770.370687	-56.583809
0.0000007500	-7792.309874	-52.571715
0.0000007600	-6813.678745	-48.524949
0.0000007700	-5833.308678	-44.448367
0.0000007800	-4849.235765	-40.343068
0.0000007900	-3863.761220	-36.206846
0.0000008000	-2878.752545	-32.035311
0.0000008100	-1893.430610	-27.823425
0.0000008200	-907.879759	-23.567181
0.0000008300	79.124909	-19.265104
0.0000008400	1065.523156	-14.919330
0.0000008500	2051.612162	-10.536072
0.0000008600	3039.548572	-6.125432
0.0000008700	4025.954859	-1.700612
0.0000008800	5010.425378	2.723302
0.0000008900	5992.976208	7.130766
0.0000009000	6974.599317	11.507159
0.0000009100	7954.760568	15.839888
0.0000009200	8929.620585	20.119079
0.0000009300	9899.854054	24.337778
0.0000009400	10863.934873	28.491694
0.0000009500	11823.686324	32.578589
0.0000009600	12780.192761	36.597489
0.0000009700	13734.245372	40.547897
0.0000009800	14685.988730	44.429153
0.0000009900	15632.041288	48.240079
0.0000010000	16567.475297	51.978912
0.0000010100	17491.648158	55.643531
0.0000010200	18410.648275	59.231845
0.0000010300	19327.106203	62.742253
0.0000010400	20239.487798	66.174013
0.0000010500	21142.250853	69.527432
0.0000010600	22035.993746	72.803820
0.0000010700	22923.804865	76.005208
0.0000010800	23801.467326	79.133898
0.0000010900	24666.796346	82.191957
0.0000011000	25520.711607	85.180773
0.0000011100	26364.538436	88.100790
0.0000011200	27199.509775	90.951492
0.0000011300	28025.854539	93.731663
0.0000011400	28843.717298	96.439853
0.0000011500	29651.571951	99.074979
0.0000011600	30451.868300	101.636894
0.0000011700	31244.011986	104.126813
0.0000011800	32018.850337	106.547457
0.0000011900	32776.258808	108.902875
0.0000012000	33523.791683	111.197946
0.0000012100	34262.926898	113.437641
0.0000012200	34990.596169	115.626190
0.0000012300	35706.012324	117.766324
0.0000012400	36413.091045	119.858757
0.0000012500	37110.486979	121.902041
0.0000012600	37790.645843	123.892855
0.0000012700	38452.760367	125.826690
0.0000012800	39103.770372	127.698843
0.0000012900	39743.157803	129.505518
0.0000013000	40368.440694	131.244830
0.0000013100	40980.020672	132.917504
0.0000013200	41572.676827	134.527102
0.0000013300	42144.513517	136.079705
0.0000013400	42701.398272	137.583068
0.0000013500	43245.339145	139.045381
0.0000013600	43774.793953	140.473852
0.0000013700	44292.071950	141.873367
0.0000013800	44794.570722	143.245485
0.0000013900	45276.290229	144.587996
0.0000014000	45740.049740	145.895135
0.0000014100	46189.391451	147.158470
0.0000014200	46622.781221	148.368322
0.0000014300	47043.841569	149.515492
0.0000014400	47452.134766	150.592980
0.0000014500	47838.251084	151.597399
0.0000014600	48206.784913	152.529800
0.0000014700	48561.222243	153.395741
0.0000014800	48898.627299	154.204560
0.0000014900	49219.028221	154.967963
0.0000015000	49516.633784	155.698153
0.0000015100	49794.576518	156.405838
0.0000015200	50058.647649	157.098467
0.0000015300	50305.240735	157.779027
0.0000015400	50537.110801	158.445619
0.0000015500	50753.273921	159.091920
0.0000015600	50948.641695	159.708434
0.0000015700	51126.439039	160.284337
0.0000015800	51284.762344	160.809545
0.0000015900	51424.189893	161.276650
0.0000016000	51546.131357	161.682319
0.0000016100	51646.827684	162.027904
0.0000016200	51728.491724	162.319118
0.0000016300	51793.127510	162.564826
0.0000016400	51841.574399	162.775176
0.0000016500	51874.386626	162.959432
0.0000016600	51884.801100	163.123935
0.0000016700	51875.484480	163.270637
0.0000016800	51852.513112	163.396540
0.0000016900	51815.063720	163.494218
0.0000017000	51764.060004	163.553411
0.0000017100	51696.501945	163.563443
0.0000017200	51608.991917	163.516061
0.0000017300	51506.590180	163.408171
0.0000017400	51392.718477	163.243916
0.0000017500	51262.461121	163.035634
0.0000017600	51107.412413	162.803406
0.0000017700	50916.873478	162.573114
0.0000017800	50694.964796	162.373224
0.0000017900	50455.750705	162.230724
0.0000018000	50207.902000	162.166842
0.0000018100	49951.651615	162.193246
0.0000018200	49687.011611	162.309384
0.0000018300	49404.234955	162.501502
0.0000018400	49098.008280	162.743581
0.0000018500	48780.062625	163.000180
0.0000018600	48445.269465	163.230833
0.0000018700	48092.978162	163.395379
0.0000018800	47724.441755	163.459439
0.0000018900	47336.491535	163.399189
0.0000019000	46933.352425	163.204663
0.0000019100	46512.574620	162.881023
0.0000019200	46077.997496	162.447559
0.0000019300	45627.038739	161.934497
0.0000019400	45155.429207	161.378075
0.0000019500	44670.546453	160.814605
0.0000019600	44170.964798	160.274418
0.0000019700	43655.045656	159.776624
0.0000019800	43125.339255	159.325488
0.0000019900	42581.142769	158.909002
0.0000020000	42021.391947	158.499870
0.0000020100	41446.536580	158.058779
0.0000020200	40856.813622	157.539470
0.0000020300	40251.239146	156.894822
0.0000020400	39630.013929	156.083070
0.0000020500	38991.077732	155.073203
0.0000020600	38332.579132	153.848776
0.0000020700	37659.963933	152.409594
0.0000020800	36976.553455	150.771076
0.0000020900	36280.066585	148.961460
0.0000021000	35568.784410	147.017333
0.0000021100	34847.992085	144.978212
0.0000021200	34119.219805	142.881012
0.0000021300	33371.138157	140.755244
0.0000021400	32606.767186	138.619609
0.0000021500	31836.749562	136.480425
0.0000021600	31058.743943	134.332018
0.0000021700	30267.810523	132.158881
0.0000021800	29463.844855	129.939164
0.0000021900	28652.003604	127.648837
0.0000022000	27834.387208	125.265829
0.0000022100	27005.397253	122.773494
0.0000022200	26158.925232	120.162866
0.0000022300	25300.175976	117.433464
0.0000022400	24437.101373	114.592599
0.0000022500	23567.878139	111.653428
0.0000022600	22689.180934	108.632179
0.0000022700	21803.154342	105.545093
0.0000022800	20912.352612	102.405615
0.0000022900	20012.398211	99.222335
0.0000023000	19103.801155	95.997958
0.0000023100	18190.886792	92.729433
0.0000023200	17269.369974	89.409133
0.0000023300	16336.592007	86.026799
0.0000023400	15396.340082	82.571861
0.0000023500	14448.999746	79.035667
0.0000023600	13494.330022	75.413251
0.0000023700	12536.118101	71.704310
0.0000023800	11576.351939	67.913290
0.0000023900	10614.903043	64.048588
0.0000024000	9651.911965	60.121080
0.0000024100	8685.683912	56.142292
0.0000024200	7711.536129	52.122552
0.0000024300	6733.131265	48.069495
0.0000024400	5755.879017	43.987169
0.0000024500	4779.237211	39.875901
0.0000024600	3803.527147	35.732906
0.0000024700	2825.519888	31.553516
0.0000024800	1843.886088	27.332774
0.0000024900	860.244235	23.067099
0.0000025000	-122.566302	18.755720
0.0000025100	-1102.898894	14.401628
0.0000025200	-2082.613006	10.011908
0.0000025300	-3062.182547	5.597410
0.0000025400	-4041.744048	1.171855
0.0000025500	-5021.004349	-3.249454
0.0000025600	-5998.264636	-7.651059
0.0000025700	-6973.512850	-12.018693
0.0000025800	-7946.451810	-16.340303
0.0000025900	-8915.475088	-20.606642
0.0000026000	-9878.574631	-24.811363
0.0000026100	-10837.421112	-28.950673
0.0000026200	-11796.954339	-33.022674
0.0000026300	-12754.804833	-37.026560
0.0000026400	-13708.647260	-40.961841
0.0000026500	-14656.557912	-44.827770
0.0000026600	-15596.701446	-48.623035
0.0000026700	-16527.142093	-52.345773
0.0000026800	-17448.333664	-55.993829
0.0000026900	-18363.360525	-59.565183
0.0000027000	-19272.997787	-63.058388
0.0000027100	-20175.546637	-66.472921
0.0000027200	-21070.075333	-69.809316
0.0000027300	-21958.057793	-73.069067
0.0000027400	-22837.815303	-76.254306
0.0000027500	-23709.090810	-79.367327
0.0000027600	-24573.490740	-82.410084
0.0000027700	-25433.962928	-85.383777
0.0000027800	-26285.836681	-88.288636
0.0000027900	-27123.011534	-91.123966
0.0000028000	-27946.603924	-93.888454
0.0000028100	-28761.248439	-96.580678
0.0000028200	-29568.266386	-99.199709
0.0000028300	-30364.677845	-101.745666
0.0000028400	-31152.213713	-104.220083
0.0000028500	-31931.576818	-106.625994
0.0000028600	-32702.020188	-108.967678
0.0000028700	-33457.989552	-111.250099
0.0000028800	-34195.247930	-113.478142
0.0000028900	-34920.538313	-115.655772
0.0000029000	-35638.969199	-117.785321
0.0000029100	-36346.476316	-119.867038
0.0000029200	-37036.585713	-121.899034
0.0000029300	-37713.506234	-123.877663
0.0000029400	-38384.478899	-125.798285
0.0000029500	-39040.073958	-127.656299
0.0000029600	-39674.648775	-129.448239
0.0000029700	-40294.805793	-131.172736
0.0000029800	-40898.400429	-132.831123
0.0000029900	-41482.593310	-134.427545
0.0000030000	-42048.906522	-135.968531
0.0000030100	-42599.263771	-137.462042
0.0000030200	-43137.058665	-138.916179
0.0000030300	-43665.981988	-140.337759
0.0000030400	-44182.134139	-141.731020
0.0000030500	-44681.968902	-143.096732
0.0000030600	-45169.377840	-144.431879
0.0000030700	-45643.164189	-145.730031
0.0000030800	-46095.247571	-146.982354
0.0000030900	-46529.736403	-148.179122
0.0000031000	-46951.980159	-149.311467
0.0000031100	-47355.986839	-150.373061
0.0000031200	-47743.647992	-151.361425
0.0000031300	-48113.678489	-152.278594
0.0000031400	-48463.757017	-153.131025
0.0000031500	-48799.180790	-153.928702
0.0000031600	-49120.054254	-154.683605
0.0000031700	-49423.750873	-155.407780
0.0000031800	-49710.885109	-156.111373
0.0000031900	-49977.224000	-156.800953
0.0000032000	-50223.606901	-157.478466
0.0000032100	-50455.495699	-158.140997
0.0000032200	-50671.292003	-158.781413
0.0000032300	-50869.156452	-159.389766
0.0000032400	-51049.434391	-159.955212
0.0000032500	-51207.390882	-160.468095
0.0000032600	-51343.086150	-160.921782
0.0000032700	-51462.889701	-161.313925
0.0000032800	-51566.825655	-161.646869
0.0000032900	-51652.673123	-161.927132
0.0000033000	-51718.038506	-162.164029
0.0000033100	-51763.965957	-162.367702
0.0000033200	-51791.567966	-162.546946
0.0000033300	-51804.362610	-162.707260
