Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-51888.114389	-717.129301
0.0000000100	-51876.344144	-717.222134
0.0000000200	-51851.597221	-717.279535
0.0000000300	-51814.530447	-717.300713
0.0000000400	-51763.947336	-717.263983
0.0000000500	-51699.737828	-717.133379
0.0000000600	-51623.283025	-716.871917
0.0000000700	-51535.236199	-716.457122
0.0000000800	-51432.845795	-715.893077
0.0000000900	-51311.293931	-715.214011
0.0000001000	-51167.630238	-714.477077
0.0000001100	-51007.315221	-713.745719
0.0000001200	-50837.676883	-713.068571
0.0000001300	-50658.590954	-712.460779
0.0000001400	-50471.449194	-711.894372
0.0000001500	-50272.431370	-711.301591
0.0000001600	-50049.206986	-710.590960
0.0000001700	-49819.062908	-709.671590
0.0000001800	-49583.745894	-708.478300
0.0000001900	-49319.635216	-706.989670
0.0000002000	-49054.044046	-705.233251
0.0000002100	-48777.933047	-703.276261
0.0000002200	-48475.659234	-701.204768
0.0000002300	-48178.583201	-699.098012
0.0000002400	-47859.675792	-697.005987
0.0000002500	-47519.139432	-694.937136
0.0000002600	-47182.125053	-692.859555
0.0000002700	-46816.814050	-690.714584
0.0000002800	-46444.714729	-688.437719
0.0000002900	-46070.083958	-685.979602
0.0000003000	-45665.129307	-683.320274
0.0000003100	-45257.359211	-680.472451
0.0000003200	-44836.598218	-677.473567
0.0000003300	-44392.248445	-674.370076
0.0000003400	-43946.219343	-671.199937
0.0000003500	-43485.349597	-667.979392
0.0000003600	-43008.045104	-664.698272
0.0000003700	-42526.096702	-661.324829
0.0000003800	-42029.378671	-657.817706
0.0000003900	-41522.481680	-654.140328
0.0000004000	-41008.356088	-650.272521
0.0000004100	-40475.722309	-646.215459
0.0000004200	-39933.832672	-641.988738
0.0000004300	-39385.005568	-637.621196
0.0000004400	-38822.189930	-633.139231
0.0000004500	-38252.064040	-628.556962
0.0000004600	-37667.853743	-623.871567
0.0000004700	-37066.203935	-619.065041
0.0000004800	-36459.938627	-614.111162
0.0000004900	-35842.258806	-608.984707
0.0000005000	-35211.783384	-603.669361
0.0000005100	-34575.243896	-598.161520
0.0000005200	-33928.507685	-592.468964
0.0000005300	-33274.755909	-586.605310
0.0000005400	-32615.163738	-580.582669
0.0000005500	-31946.550026	-574.405407
0.0000005600	-31270.604759	-568.067257
0.0000005700	-30585.978784	-561.552638
0.0000005800	-29888.567855	-554.841386
0.0000005900	-29180.970859	-547.914933
0.0000006000	-28467.039968	-540.761569
0.0000006100	-27747.392952	-533.378983
0.0000006200	-27023.773049	-525.773391
0.0000006300	-26292.544655	-517.955883
0.0000006400	-25554.219034	-509.937511
0.0000006500	-24809.460105	-501.724941
0.0000006600	-24051.568280	-493.318023
0.0000006700	-23284.299881	-484.709782
0.0000006800	-22514.979357	-475.888371
0.0000006900	-21742.104891	-466.839936
0.0000007000	-20963.201862	-457.551205
0.0000007100	-20177.407525	-448.011005
0.0000007200	-19384.686378	-438.210552
0.0000007300	-18588.088206	-428.142927
0.0000007400	-17788.631971	-417.802432
0.0000007500	-16986.008788	-407.184391
0.0000007600	-16180.641153	-396.285539
0.0000007700	-15370.931389	-385.104676
0.0000007800	-14552.636779	-373.642954
0.0000007900	-13726.094616	-361.903261
0.0000008000	-12895.430453	-349.888542
0.0000008100	-12062.845528	-337.599466
0.0000008200	-11229.032168	-325.032291
0.0000008300	-10392.318138	-312.177849
0.0000008400	-9551.343641	-299.022301
0.0000008500	-8707.589190	-285.549643
0.0000008600	-7863.103357	-271.745227
0.0000008700	-7017.310980	-257.599122
0.0000008800	-6169.008480	-243.108072
0.0000008900	-5319.456241	-228.275295
0.0000009000	-4468.558403	-213.108114
0.0000009100	-3614.862861	-197.614282
0.0000009200	-2760.666713	-181.798316
0.0000009300	-1906.814951	-165.659233
0.0000009400	-1052.235361	-149.190554
0.0000009500	-198.078268	-132.382632
0.0000009600	655.482360	-115.226543
0.0000009700	1508.812211	-97.718257
0.0000009800	2362.145615	-79.861818
0.0000009900	3214.286087	-61.670732
0.0000010000	4063.738912	-43.167523
0.0000010100	4911.562110	-24.382121
0.0000010200	5759.498920	-5.350115
0.0000010300	6605.667633	13.888218
0.0000010400	7449.343975	33.287755
0.0000010500	8293.407311	52.797576
0.0000010600	9137.158210	72.360161
0.0000010700	9975.224932	91.911773
0.0000010800	10808.764909	111.384748
0.0000010900	11641.346281	130.711623
0.0000011000	12471.758365	149.830233
0.0000011100	13299.848494	168.688355
0.0000011200	14126.614327	187.246431
0.0000011300	14951.459399	205.477473
0.0000011400	15770.329160	223.364190
0.0000011500	16580.425907	240.894338
0.0000011600	17383.847924	258.055948
0.0000011700	18184.106545	274.834113
0.0000011800	18981.368635	291.210401
0.0000011900	19775.176196	307.164976
0.0000012000	20563.008448	322.680460
0.0000012100	21343.739919	337.745927
0.0000012200	22119.255871	352.359378
0.0000012300	22889.297119	366.527669
0.0000012400	23653.079027	380.263873
0.0000012500	24408.570776	393.583052
0.0000012600	25156.194862	406.498039
0.0000012700	25898.251936	419.016783
0.0000012800	26633.531313	431.142172
0.0000012900	27360.690949	442.874255
0.0000013000	28079.904811	454.213830
0.0000013100	28793.324439	465.165834
0.0000013200	29502.252823	475.741110
0.0000013300	30201.328871	485.955818
0.0000013400	30888.521762	495.828726
0.0000013500	31565.351066	505.377519
0.0000013600	32233.315047	514.615634
0.0000013700	32893.890667	523.550901
0.0000013800	33548.001029	532.186503
0.0000013900	34196.040220	540.523777
0.0000014000	34834.038906	548.565610
