Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-51857.147885	-1050.005157
0.0000000100	-51842.442640	-1050.230590
0.0000000200	-51816.375860	-1050.396736
0.0000000300	-51778.154280	-1050.460277
0.0000000400	-51725.870254	-1050.362695
0.0000000500	-51660.289508	-1050.052820
0.0000000600	-51583.122932	-1049.510661
0.0000000700	-51495.091391	-1048.763652
0.0000000800	-51391.731988	-1047.888114
0.0000000900	-51265.973748	-1046.993281
0.0000001000	-51117.481360	-1046.191092
0.0000001100	-50956.675173	-1045.560267
0.0000001200	-50785.804389	-1045.115959
0.0000001300	-50602.574948	-1044.795385
0.0000001400	-50412.391792	-1044.465417
0.0000001500	-50209.292089	-1043.951390
0.0000001600	-49984.996790	-1043.079668
0.0000001700	-49757.330811	-1041.721811
0.0000001800	-49518.111381	-1039.827401
0.0000001900	-49253.736265	-1037.435734
0.0000002000	-48989.509066	-1034.662992
0.0000002100	-48705.691841	-1031.668874
0.0000002200	-48402.222951	-1028.612813
0.0000002300	-48102.100321	-1025.612711
0.0000002400	-47776.364913	-1022.717936
0.0000002500	-47438.924697	-1019.903462
0.0000002600	-47098.616072	-1017.085305
0.0000002700	-46728.316649	-1014.150959
0.0000002800	-46355.011660	-1010.994446
0.0000002900	-45973.799294	-1007.545034
0.0000003000	-45566.313743	-1003.781626
0.0000003100	-45154.057517	-999.730033
0.0000003200	-44725.277290	-995.446087
0.0000003300	-44279.425932	-990.991710
0.0000003400	-43831.384433	-986.412621
0.0000003500	-43366.408099	-981.724814
0.0000003600	-42885.916506	-976.913220
0.0000003700	-42400.251366	-971.941460
0.0000003800	-41897.709592	-966.767896
0.0000003900	-41384.778124	-961.361536
0.0000004000	-40866.704630	-955.712080
0.0000004100	-40328.863932	-949.831096
0.0000004200	-39782.292473	-943.744756
0.0000004300	-39229.902978	-937.481592
0.0000004400	-38658.766962	-931.060204
0.0000004500	-38078.455571	-924.481424
0.0000004600	-37489.128664	-917.727453
0.0000004700	-36884.842126	-910.767734
0.0000004800	-36274.547037	-903.568910
0.0000004900	-35653.256387	-896.104975
0.0000005000	-35018.275503	-888.363941
0.0000005100	-34376.113490	-880.348920
0.0000005200	-33724.276411	-872.073671
0.0000005300	-33065.188923	-863.554659
0.0000005400	-32400.893250	-854.802713
0.0000005500	-31730.633883	-845.817287
0.0000005600	-31054.221168	-836.585165
0.0000005700	-30367.012768	-827.083725
0.0000005800	-29668.346015	-817.287299
