Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-51763.058159	-640.134091
0.0000000100	-51749.777866	-640.229167
0.0000000200	-51723.219792	-640.260469
0.0000000300	-51682.155962	-640.203898
0.0000000400	-51630.366926	-640.047103
0.0000000500	-51568.344535	-639.797391
0.0000000600	-51493.557183	-639.481270
0.0000000700	-51403.818699	-639.135257
0.0000000800	-51299.466304	-638.791100
0.0000000900	-51178.791701	-638.460975
0.0000001000	-51036.908502	-638.128520
0.0000001100	-50881.269650	-637.749599
0.0000001200	-50717.936039	-637.263174
0.0000001300	-50542.397989	-636.608933
0.0000001400	-50354.905532	-635.745705
0.0000001500	-50150.111701	-634.664336
0.0000001600	-49930.854054	-633.390563
0.0000001700	-49710.524290	-631.976994
0.0000001800	-49474.902496	-630.487064
0.0000001900	-49217.924465	-628.976588
0.0000002000	-48949.600251	-627.479067
0.0000002100	-48664.528195	-625.999300
0.0000002200	-48369.042648	-624.516630
0.0000002300	-48068.048511	-622.995597
0.0000002400	-47752.419495	-621.399368
0.0000002500	-47418.403009	-619.700713
0.0000002600	-47069.098171	-617.886820
0.0000002700	-46705.699232	-615.957094
0.0000002800	-46328.482959	-613.916054
0.0000002900	-45944.463906	-611.765371
0.0000003000	-45549.177641	-609.499129
0.0000003100	-45139.844976	-607.104722
0.0000003200	-44720.906923	-604.568983
0.0000003300	-44283.769753	-601.886588
0.0000003400	-43836.813335	-599.066470
0.0000003500	-43383.679650	-596.132576
0.0000003600	-42917.585661	-593.117603
0.0000003700	-42439.570988	-590.051390
0.0000003800	-41944.646852	-586.948213
0.0000003900	-41437.459049	-583.798183
0.0000004000	-40921.293823	-580.566737
0.0000004100	-40396.805872	-577.203364
0.0000004200	-39860.754200	-573.657067
0.0000004300	-39311.621315	-569.893297
0.0000004400	-38754.064539	-565.906111
0.0000004500	-38183.506748	-561.720773
0.0000004600	-37603.297092	-557.385369
0.0000004700	-37012.880814	-552.954012
0.0000004800	-36409.058855	-548.467464
0.0000004900	-35795.814097	-543.938117
0.0000005000	-35171.620831	-539.344814
0.0000005100	-34537.903600	-534.639529
0.0000005200	-33896.761386	-529.763555
0.0000005300	-33246.235858	-524.667382
0.0000005400	-32586.152642	-519.327026
0.0000005500	-31920.319019	-513.750906
0.0000005600	-31246.553357	-507.974802
0.0000005700	-30561.670577	-502.046849
0.0000005800	-29870.821078	-496.008171
0.0000005900	-29173.160584	-489.876315
0.0000006000	-28465.266734	-483.637549
0.0000006100	-27749.333915	-477.250751
0.0000006200	-27028.298399	-470.661273
0.0000006300	-26299.999520	-463.819535
0.0000006400	-25565.382723	-456.697401
0.0000006500	-24824.927106	-449.296378
0.0000006600	-24077.761659	-441.644777
0.0000006700	-23323.103785	-433.785173
0.0000006800	-22557.659024	-425.757022
0.0000006900	-21785.349803	-417.580983
0.0000007000	-21007.978595	-409.250658
0.0000007100	-20223.404480	-400.734544
0.0000007200	-19433.065978	-391.987092
0.0000007300	-18636.051369	-382.964400
0.0000007400	-17831.625756	-373.638527
0.0000007500	-17023.481276	-364.005126
0.0000007600	-16211.245759	-354.081857
0.0000007700	-15394.562242	-343.898617
0.0000007800	-14573.727235	-333.483671
0.0000007900	-13747.741827	-322.851177
0.0000008000	-12917.477030	-311.994794
0.0000008100	-12084.910918	-300.889519
0.0000008200	-11250.684209	-289.500626
0.0000008300	-10415.107392	-277.795854
0.0000008400	-9577.633924	-265.755923
0.0000008500	-8735.279833	-253.379303
0.0000008600	-7889.753416	-240.679647
0.0000008700	-7043.194370	-227.677268
0.0000008800	-6194.461906	-214.388387
0.0000008900	-5344.001402	-200.816635
0.0000009000	-4494.026985	-186.950216
0.0000009100	-3643.330427	-172.765740
0.0000009200	-2791.979170	-158.236969
0.0000009300	-1940.620923	-143.344781
0.0000009400	-1087.325314	-128.084247
0.0000009500	-235.117027	-112.466062
0.0000009600	615.201600	-96.512012
0.0000009700	1467.498300	-80.246715
0.0000009800	2321.414886	-63.689515
0.0000009900	3174.109261	-46.850356
0.0000010000	4025.176762	-29.731845
0.0000010100	4874.826711	-12.337091
0.0000010200	5722.336964	5.319595
0.0000010300	6568.058723	23.203441
0.0000010400	7413.814204	41.255367
0.0000010500	8258.320743	59.395556
0.0000010600	9098.702523	77.533675
0.0000010700	9934.636303	95.582413
0.0000010800	10769.686320	113.469679
0.0000010900	11603.764162	131.145333
0.0000011000	12436.080240	148.580360
0.0000011100	13267.147377	165.759299
0.0000011200	14096.310872	182.669248
0.0000011300	14922.504375	199.290002
0.0000011400	15742.460157	215.589273
0.0000011500	16556.908576	231.524815
0.0000011600	17366.800839	247.052490
0.0000011700	18170.205347	262.136866
0.0000011800	18967.515239	276.759975
0.0000011900	19760.512019	290.924566
0.0000012000	20549.735240	304.650418
0.0000012100	21332.592841	317.965069
0.0000012200	22108.896469	330.892500
0.0000012300	22878.692600	343.444183
0.0000012400	23638.423986	355.615901
0.0000012500	24389.921061	367.391473
0.0000012600	25136.450325	378.751762
0.0000012700	25877.133780	389.685265
0.0000012800	26609.615419	400.195969
0.0000012900	27333.511547	410.305312
0.0000013000	28050.468779	420.047446
0.0000013100	28761.363891	429.459702
0.0000013200	29463.794400	438.572070
0.0000013300	30156.592787	447.399868
0.0000013400	30841.554538	455.942466
0.0000013500	31519.570404	464.188468
0.0000013600	32189.884522	472.125134
0.0000013700	32853.671399	479.748110
0.0000013800	33510.370514	487.067429
0.0000013900	34156.424620	494.107272
0.0000014000	34793.150103	500.899553
0.0000014100	35420.931885	507.473937
0.0000014200	36038.797790	513.848419
0.0000014300	36644.837187	520.024420
0.0000014400	37236.748762	525.988573
0.0000014500	37818.657272	531.720664
0.0000014600	38393.708312	537.204668
0.0000014700	38959.409759	542.438466
0.0000014800	39515.195330	547.438260
0.0000014900	40062.246521	552.235750
0.0000015000	40596.667638	556.868974
0.0000015100	41119.371631	561.370284
0.0000015200	41633.577299	565.756142
0.0000015300	42136.712324	570.022776
0.0000015400	42626.778889	574.149502
0.0000015500	43104.135184	578.108532
0.0000015600	43569.274286	581.877497
0.0000015700	44023.296270	585.449835
0.0000015800	44468.104777	588.838975
0.0000015900	44902.908993	592.074642
0.0000016000	45323.605129	595.192739
0.0000016100	45729.944378	598.222740
0.0000016200	46123.505913	601.177569
0.0000016300	46506.227095	604.049965
0.0000016400	46879.059133	606.816780
0.0000016500	47237.756358	609.449520
0.0000016600	47582.994439	611.926966
0.0000016700	47916.304845	614.244843
0.0000016800	48234.366386	616.418662
0.0000016900	48536.268564	618.478537
0.0000017000	48826.136140	620.457974
0.0000017100	49105.601750	622.381062
0.0000017200	49372.829199	624.253164
0.0000017300	49625.476459	626.058900
0.0000017400	49863.820296	627.768360
0.0000017500	50090.216718	629.349241
0.0000017600	50304.138923	630.780208
0.0000017700	50504.385671	632.060268
0.0000017800	50691.510495	633.210399
0.0000017900	50866.444859	634.266693
0.0000018000	51029.148051	635.267574
0.0000018100	51176.966329	636.239959
0.0000018200	51307.761225	637.189702
0.0000018300	51424.665579	638.099977
0.0000018400	51530.472558	638.938230
0.0000018500	51622.650555	639.668959
0.0000018600	51699.533211	640.267369
0.0000018700	51764.624308	640.728614
0.0000018800	51817.720287	641.069135
0.0000018900	51853.507902	641.319713
0.0000019000	51874.466521	641.513171
0.0000019100	51884.801100	641.671735
0.0000019200	51881.783463	641.799208
0.0000019300	51866.582356	641.881119
0.0000019400	51837.833690	641.892789
0.0000019500	51795.996822	641.811969
0.0000019600	51742.381148	641.630768
0.0000019700	51676.014492	641.361699
0.0000019800	51598.314407	641.034932
0.0000019900	51507.829617	640.687282
0.0000020000	51405.971912	640.346857
0.0000020100	51292.699354	640.019202
0.0000020200	51156.697030	639.680522
0.0000020300	50990.893609	639.281088
0.0000020400	50809.128622	638.758247
0.0000020500	50620.525906	638.054860
0.0000020600	50422.149192	637.136892
0.0000020700	50221.903785	636.004083
0.0000020800	50012.124970	634.690029
0.0000020900	49779.915350	633.251751
0.0000021000	49539.094713	631.752464
0.0000021100	49281.342417	630.243511
0.0000021200	49004.820183	628.751436
0.0000021300	48725.868735	627.274019
0.0000021400	48428.048266	625.785702
0.0000021500	48116.540813	624.249436
0.0000021600	47794.495281	622.629954
0.0000021700	47453.623892	620.903465
0.0000021800	47103.316951	619.060664
0.0000021900	46740.157862	617.103010
0.0000022000	46368.676048	615.034996
0.0000022100	45983.618717	612.856639
0.0000022200	45585.332532	610.560034
0.0000022300	45175.401203	608.131704
0.0000022400	44746.414953	605.559657
0.0000022500	44308.931604	602.841705
0.0000022600	43859.810101	599.990735
0.0000022700	43401.705412	597.033731
0.0000022800	42931.914867	594.003893
0.0000022900	42444.446241	590.928287
0.0000023000	41949.161948	587.815690
0.0000023100	41441.382469	584.649723
0.0000023200	40923.613906	581.390686
0.0000023300	40395.314253	577.986331
0.0000023400	39855.466085	574.388273
0.0000023500	39306.079972	570.568284
0.0000023600	38743.199766	566.528414
0.0000023700	38169.702509	562.300824
0.0000023800	37580.874961	557.936896
0.0000023900	36980.424466	553.489170
0.0000024000	36372.731577	548.992412
0.0000024100	35755.264689	544.450650
0.0000024200	35129.501809	539.834939
0.0000024300	34494.896394	535.092802
0.0000024400	33853.109040	530.165984
0.0000024500	33199.589355	525.010113
0.0000024600	32536.701562	519.609120
0.0000024700	31868.494759	513.979190
0.0000024800	31190.351109	508.160888
0.0000024900	30503.871982	502.202425
0.0000025000	29812.769256	496.140322
0.0000025100	29114.942719	489.984590
0.0000025200	28405.816476	483.713835
0.0000025300	27688.037276	477.281956
0.0000025400	26964.452979	470.633796
0.0000025500	26234.172831	463.723835
0.0000025600	25496.703755	456.530995
0.0000025700	24752.180640	449.064180
0.0000025800	23999.915063	441.356739
0.0000025900	23237.659176	433.452144
0.0000026000	22466.439845	425.386413
0.0000026100	21690.880670	417.173835
0.0000026200	20910.893237	408.801148
0.0000026300	20125.897283	400.232023
0.0000026400	19335.818374	391.419799
0.0000026500	18540.521621	382.323411
0.0000026600	17740.432658	372.920443
0.0000026700	16937.488847	363.212562
0.0000026800	16132.425085	353.221654
0.0000026900	15319.003649	342.978546
0.0000027000	14497.874701	332.508977
0.0000027100	13672.162865	321.822268
0.0000027200	12842.778636	310.906918
0.0000027300	12011.680346	299.734449
0.0000027400	11178.151616	288.269588
0.0000027500	10340.998195	276.482504
0.0000027600	9500.361960	264.358191
0.0000027700	8657.795352	251.899431
0.0000027800	7812.973904	239.122506
0.0000027900	6964.756830	226.047700
0.0000028000	6115.595538	212.688706
0.0000028100	5267.197100	199.045298
0.0000028200	4418.245130	185.102181
0.0000028300	3568.320984	170.834312
0.0000028400	2716.628085	156.216347
0.0000028500	1863.801390	141.232238
0.0000028600	1011.677095	125.881075
0.0000028700	160.140054	110.176955
0.0000028800	-691.485400	94.143209
0.0000028900	-1542.408455	77.803802
0.0000029000	-2392.905875	61.175890
0.0000029100	-3244.078964	44.267136
