Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-51773.671135	-646.228938
0.0000000100	-51759.721805	-646.255870
0.0000000200	-51731.268584	-646.245963
0.0000000300	-51689.635781	-646.202316
0.0000000400	-51637.875667	-646.109791
0.0000000500	-51573.977997	-645.940192
0.0000000600	-51497.128630	-645.664554
0.0000000700	-51405.553956	-645.268767
0.0000000800	-51300.393768	-644.766950
0.0000000900	-51176.882687	-644.207064
0.0000001000	-51031.972997	-643.665285
0.0000001100	-50874.700143	-643.229215
0.0000001200	-50708.643695	-642.973854
0.0000001300	-50531.454813	-642.937115
0.0000001400	-50342.245552	-643.102525
0.0000001500	-50133.141949	-643.395089
0.0000001600	-49910.005809	-643.692657
0.0000001700	-49685.117744	-643.850509
0.0000001800	-49443.806476	-643.732780
0.0000001900	-49183.219832	-643.242130
0.0000002000	-48912.757728	-642.339472
0.0000002100	-48628.508101	-641.048427
0.0000002200	-48334.459098	-639.443755
0.0000002300	-48030.532356	-637.627641
0.0000002400	-47710.755727	-635.701124
0.0000002500	-47371.877210	-633.739016
0.0000002600	-47016.050470	-631.775081
0.0000002700	-46648.463948	-629.800729
0.0000002800	-46269.818799	-627.776143
0.0000002900	-45884.691332	-625.649041
0.0000003000	-45488.370565	-623.374402
0.0000003100	-45080.719911	-620.928817
0.0000003200	-44662.192864	-618.315532
0.0000003300	-44224.874369	-615.559673
0.0000003400	-43778.134272	-612.696452
0.0000003500	-43321.464316	-609.757213
0.0000003600	-42851.460697	-606.758363
0.0000003700	-42372.024452	-603.696728
0.0000003800	-41878.822371	-600.552251
0.0000003900	-41372.182388	-597.296270
0.0000004000	-40854.713941	-593.901811
0.0000004100	-40326.829430	-590.351994
0.0000004200	-39786.355782	-586.643737
0.0000004300	-39237.383101	-582.785933
0.0000004400	-38677.785878	-578.793456
0.0000004500	-38105.171902	-574.679715
0.0000004600	-37525.159507	-570.450813
0.0000004700	-36932.497108	-566.103397
0.0000004800	-36328.163950	-561.626671
0.0000004900	-35716.890425	-557.007308
0.0000005000	-35095.185619	-552.234956
0.0000005100	-34463.006159	-547.305886
0.0000005200	-33819.168880	-542.223301
0.0000005300	-33163.519700	-536.994235
0.0000005400	-32499.888127	-531.624447
0.0000005500	-31829.485483	-526.113534
0.0000005600	-31151.091699	-520.452365
0.0000005700	-30465.926845	-514.624018
0.0000005800	-29774.412068	-508.607944
0.0000005900	-29074.395980	-502.385798
0.0000006000	-28365.199115	-495.946703
0.0000006100	-27649.593739	-489.289888
0.0000006200	-26927.438709	-482.423677
0.0000006300	-26197.270853	-475.361181
0.0000006400	-25460.368829	-468.114306
0.0000006500	-24714.987180	-460.688279
0.0000006600	-23963.648601	-453.078707
0.0000006700	-23204.082248	-445.272155
0.0000006800	-22436.214316	-437.249904
0.0000006900	-21665.198620	-428.993385
0.0000007000	-20888.386544	-420.489179
0.0000007100	-20101.247426	-411.731741
0.0000007200	-19306.221407	-402.722915
0.0000007300	-18505.629170	-393.468597
0.0000007400	-17698.213744	-383.973947
0.0000007500	-16886.156949	-374.239118
0.0000007600	-16070.648421	-364.257172
0.0000007700	-15251.731534	-354.014974
0.0000007800	-14428.904863	-343.496664
0.0000007900	-13601.864440	-332.688302
0.0000008000	-12772.266699	-321.581822
0.0000008100	-11942.388953	-310.176720
0.0000008200	-11110.277266	-298.478787
0.0000008300	-10273.552366	-286.496326
0.0000008400	-9433.132630	-274.235274
0.0000008500	-8590.466016	-261.695065
0.0000008600	-7746.757376	-248.866778
0.0000008700	-6901.570346	-235.734287
0.0000008800	-6055.599610	-222.278000
0.0000008900	-5209.466047	-208.479826
0.0000009000	-4360.729515	-194.327617
0.0000009100	-3509.450882	-179.817531
0.0000009200	-2657.877027	-164.953584
0.0000009300	-1805.009295	-149.744709
0.0000009400	-952.187214	-134.200558
0.0000009500	-101.034506	-118.327750
0.0000009600	750.954027	-102.128084
0.0000009700	1604.664053	-85.599560
0.0000009800	2458.484787	-68.740020
0.0000009900	3311.358988	-51.552365
0.0000010000	4161.497826	-34.049743
0.0000010100	5010.514363	-16.259165
0.0000010200	5858.784097	1.777477
0.0000010300	6703.289382	20.005179
0.0000010400	7545.578221	38.359751
0.0000010500	8387.046452	56.772722
0.0000010600	9226.126661	75.175975
0.0000010700	10063.316081	93.505116
0.0000010800	10898.071830	111.701222
0.0000010900	11729.234705	129.711159
0.0000011000	12558.654401	147.487121
0.0000011100	13386.817124	164.986096
0.0000011200	14212.118560	182.169804
0.0000011300	15033.879241	199.005243
0.0000011400	15852.047047	215.465576
0.0000011500	16665.417126	231.530866
0.0000011600	17474.662475	247.188154
0.0000011700	18279.872116	262.430602
0.0000011800	19079.485107	277.255767
0.0000011900	19871.091741	291.663426
0.0000012000	20656.556930	305.653537
0.0000012100	21436.514491	319.224939
0.0000012200	22210.684418	332.375124
0.0000012300	22981.328807	345.101139
0.0000012400	23743.832167	357.401263
0.0000012500	24494.855751	369.276927
0.0000012600	25239.494787	380.734232
0.0000012700	25979.720340	391.784546
0.0000012800	26712.471392	402.443943
0.0000012900	27435.937427	412.731530
0.0000013000	28152.751849	422.667042
0.0000013100	28864.620931	432.268277
0.0000013200	29567.958269	441.549006
0.0000013300	30261.146611	450.517908
0.0000013400	30945.790270	459.178831
0.0000013500	31623.226495	467.532352
0.0000013600	32293.092726	475.578280
0.0000013700	32955.434615	483.318446
0.0000013800	33610.369339	490.759012
0.0000013900	34254.820662	497.911601
0.0000014000	34888.517327	504.792850
0.0000014100	35513.285065	511.422400
0.0000014200	36129.004420	517.819848
0.0000014300	36735.343267	524.001525
0.0000014400	37331.014200	529.978106
0.0000014500	37914.643068	535.753856
0.0000014600	38486.785691	541.327846
0.0000014700	39047.817566	546.696837
0.0000014800	39598.989197	551.858939
0.0000014900	40142.280397	556.816822
0.0000015000	40673.056264	561.579335
0.0000015100	41193.602859	566.160865
0.0000015200	41706.342828	570.578526
0.0000015300	42207.188343	574.848065
0.0000015400	42696.428157	578.979881
