Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-51697.944117	-659.391900
0.0000000100	-51687.346767	-659.433529
0.0000000200	-51664.593247	-659.373017
0.0000000300	-51627.157362	-659.229457
0.0000000400	-51575.274137	-659.023993
0.0000000500	-51511.699903	-658.773391
0.0000000600	-51437.966992	-658.485211
0.0000000700	-51350.589564	-658.156303
0.0000000800	-51248.015735	-657.775139
0.0000000900	-51130.617522	-657.327101
0.0000001000	-50991.496839	-656.800717
0.0000001100	-50835.951013	-656.192479
0.0000001200	-50673.497328	-655.508372
0.0000001300	-50499.401507	-654.761459
0.0000001400	-50314.050371	-653.966313
0.0000001500	-50115.074267	-653.132302
0.0000001600	-49895.942381	-652.258210
0.0000001700	-49670.407038	-651.330224
0.0000001800	-49438.267142	-650.324137
0.0000001900	-49183.650828	-649.211098
0.0000002000	-48914.964218	-647.964942
0.0000002100	-48634.238879	-646.568557
0.0000002200	-48339.438358	-645.017109
0.0000002300	-48037.083695	-643.317089
0.0000002400	-47721.172631	-641.481687
0.0000002500	-47387.739644	-639.524366
0.0000002600	-47036.265810	-637.453126
0.0000002700	-46670.236970	-635.267670
0.0000002800	-46293.187839	-632.960548
0.0000002900	-45908.804929	-630.521774
0.0000003000	-45515.947328	-627.945033
0.0000003100	-45107.619204	-625.232875
0.0000003200	-44690.929227	-622.398625
0.0000003300	-44260.413471	-619.463855
0.0000003400	-43814.456657	-616.452011
0.0000003500	-43362.864854	-613.380237
0.0000003600	-42899.645579	-610.252321
0.0000003700	-42424.093900	-607.055434
0.0000003800	-41934.711696	-603.762117
0.0000003900	-41431.616550	-600.337194
0.0000004000	-40917.447210	-596.747530
0.0000004100	-40393.599016	-592.971482
0.0000004200	-39858.045009	-589.004897
0.0000004300	-39308.631152	-584.861636
0.0000004400	-38752.054860	-580.568376
0.0000004500	-38183.596522	-576.155410
0.0000004600	-37603.608744	-571.646472
0.0000004700	-37014.568703	-567.050938
0.0000004800	-36411.213426	-562.360892
0.0000004900	-35796.397276	-557.553911
0.0000005000	-35174.359900	-552.600428
0.0000005100	-34542.849229	-547.473071
0.0000005200	-33903.260606	-542.154743
0.0000005300	-33255.481333	-536.642776
0.0000005400	-32595.521452	-530.947890
