Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-51909.598628	-917.508709
0.0000000100	-51892.905681	-917.593519
0.0000000200	-51865.078294	-917.585586
0.0000000300	-51825.625571	-917.489676
0.0000000400	-51771.072888	-917.305766
0.0000000500	-51702.137454	-917.030358
0.0000000600	-51622.055928	-916.659816
0.0000000700	-51531.597139	-916.194397
0.0000000800	-51425.812079	-915.641117
0.0000000900	-51298.377199	-915.013813
0.0000001000	-51149.537096	-914.329686
0.0000001100	-50989.128215	-913.603011
0.0000001200	-50817.816222	-912.837979
0.0000001300	-50633.560909	-912.023334
0.0000001400	-50443.707589	-911.131163
0.0000001500	-50238.855855	-910.121015
0.0000001600	-50013.557387	-908.948692
0.0000001700	-49786.273653	-907.577341
0.0000001800	-49542.483862	-905.987440
0.0000001900	-49278.007675	-904.182351
0.0000002000	-49015.736433	-902.187412
0.0000002100	-48730.554027	-900.042574
0.0000002200	-48430.286549	-897.790746
0.0000002300	-48128.433269	-895.465486
0.0000002400	-47795.914095	-893.081922
0.0000002500	-47459.440974	-890.633745
0.0000002600	-47115.762439	-888.097053
0.0000002700	-46742.782518	-885.439522
0.0000002800	-46372.719733	-882.631586
0.0000002900	-45987.510464	-879.655728
0.0000003000	-45577.311472	-876.510753
0.0000003100	-45163.657842	-873.209763
0.0000003200	-44730.862191	-869.772864
0.0000003300	-44284.772062	-866.217498
0.0000003400	-43836.510324	-862.550062
0.0000003500	-43370.822232	-858.761959
0.0000003600	-42895.234424	-854.831465
0.0000003700	-42412.411182	-850.730672
0.0000003800	-41909.365901	-846.434831
0.0000003900	-41396.893513	-841.930574
0.0000004000	-40876.540011	-837.219931
0.0000004100	-40342.778914	-832.318607
0.0000004200	-39804.130382	-827.249158
0.0000004300	-39250.939378	-822.031549
0.0000004400	-38679.471631	-816.674566
0.0000004500	-38101.127865	-811.171218
0.0000004600	-37507.968708	-805.499811
0.0000004700	-36902.195708	-799.630295
0.0000004800	-36291.443762	-793.533593
0.0000004900	-35669.380985	-787.190546
0.0000005000	-35040.598593	-780.597300
0.0000005100	-34403.823589	-773.765226
0.0000005200	-33756.178729	-766.715492
0.0000005300	-33104.272130	-759.470227
0.0000005400	-32443.024999	-752.043437
0.0000005500	-31769.882932	-744.434810
0.0000005600	-31089.879814	-736.628463
0.0000005700	-30401.261707	-728.596894
0.0000005800	-29702.349516	-720.308598
0.0000005900	-28998.077280	-711.736583
0.0000006000	-28287.087128	-702.864846
0.0000006100	-27566.536767	-693.690715
0.0000006200	-26837.865630	-684.222496
0.0000006300	-26102.256900	-674.473525
0.0000006400	-25360.324619	-664.454883
0.0000006500	-24610.617706	-654.169358
0.0000006600	-23853.374124	-643.608631
0.0000006700	-23091.046732	-632.754375
0.0000006800	-22325.056678	-621.582601
0.0000006900	-21553.738216	-610.069474
0.0000007000	-20773.508544	-598.196497
0.0000007100	-19984.494128	-585.953371
0.0000007200	-19190.534021	-573.337812
0.0000007300	-18393.348906	-560.352741
0.0000007400	-17591.073347	-547.002141
0.0000007500	-16783.687359	-533.287179
0.0000007600	-15971.302439	-519.203923
0.0000007700	-15154.294669	-504.743225
0.0000007800	-14335.025395	-489.892485
0.0000007900	-13513.141841	-474.638373
0.0000008000	-12687.710439	-458.969357
0.0000008100	-11859.303643	-442.877121
0.0000008200	-11027.046145	-426.356508
0.0000008300	-10188.626517	-409.404267
0.0000008400	-9344.083031	-392.017275
0.0000008500	-8496.655665	-374.191032
0.0000008600	-7647.427754	-355.918967
0.0000008700	-6796.549068	-337.192694
0.0000008800	-5944.921537	-318.002903
0.0000008900	-5091.807969	-298.340386
0.0000009000	-4237.780818	-278.196695
0.0000009100	-3383.742016	-257.564233
0.0000009200	-2529.565097	-236.435915
0.0000009300	-1672.812168	-214.804821
0.0000009400	-814.861088	-192.664337
0.0000009500	42.188061	-170.009143
0.0000009600	897.474938	-146.837088
0.0000009700	1752.415671	-123.151697
0.0000009800	2609.855870	-98.964794
0.0000009900	3467.841904	-74.298763
0.0000010000	4323.328472	-49.188038
0.0000010100	5175.854616	-23.679698
0.0000010200	6026.242406	2.166802
0.0000010300	6874.879575	28.280628
0.0000010400	7721.117124	54.581185
0.0000010500	8565.169714	80.980371
0.0000010600	9408.009183	107.385499
0.0000010700	10246.368936	133.702879
0.0000010800	11076.907450	159.841826
0.0000010900	11902.823113	185.718607
0.0000011000	12726.250962	211.259619
0.0000011100	13547.881583	236.403110
0.0000011200	14368.260813	261.099011
0.0000011300	15186.025763	285.306975
0.0000011400	15999.628819	308.993284
0.0000011500	16808.033252	332.127697
0.0000011600	17610.551791	354.681400
0.0000011700	18409.069857	376.626881
0.0000011800	19204.501033	397.939810
0.0000011900	19997.259671	418.602279
0.0000012000	20788.126253	438.606050
0.0000012100	21570.204774	457.954397
0.0000012200	22341.175474	476.661446
0.0000012300	23106.160434	494.748815
0.0000012400	23867.194845	512.240364
0.0000012500	24621.867435	529.156623
0.0000012600	25369.164775	545.510778
0.0000012700	26108.887175	561.307604
0.0000012800	26840.838259	576.545817
0.0000012900	27566.550671	591.223039
0.0000013000	28283.551564	605.341631
0.0000013100	28992.028981	618.913222
0.0000013200	29692.443878	631.960187
0.0000013300	30384.899419	644.513365
0.0000013400	31070.831718	656.606700
0.0000013500	31750.164234	668.270631
0.0000013600	32423.595886	679.526602
0.0000013700	33086.838317	690.384715
0.0000013800	33737.659961	700.845469
0.0000013900	34380.710290	710.905020
0.0000014000	35015.932745	720.562108
0.0000014100	35641.644915	729.824138
0.0000014200	36258.031522	738.710126
0.0000014300	36862.143794	747.249360
0.0000014400	37454.810436	755.476152
0.0000014500	38038.703986	763.422488
0.0000014600	38614.223828	771.111202
0.0000014700	39180.414789	778.552113
0.0000014800	39733.121612	785.742539
0.0000014900	40274.044997	792.671997
0.0000015000	40805.131937	799.329412
0.0000015100	41325.883205	805.710228
0.0000015200	41837.608447	811.820872
0.0000015300	42338.472167	817.678983
0.0000015400	42826.013169	823.309384
0.0000015500	43301.406302	828.737294
0.0000015600	43767.101109	833.981307
0.0000015700	44224.084398	839.048692
0.0000015800	44670.517353	843.934726
0.0000015900	45102.690706	848.626293
0.0000016000	45523.004076	853.108435
0.0000016100	45930.725287	857.371514
0.0000016200	46320.086576	861.416471
0.0000016300	46692.841884	865.256375
0.0000016400	47053.111513	868.913836
0.0000016500	47402.235050	872.415288
0.0000016600	47742.344214	875.784181
