Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-51816.083731	-755.137199
0.0000000100	-51792.449015	-755.622661
0.0000000200	-51741.165671	-756.028869
0.0000000300	-51672.330524	-756.180626
0.0000000400	-51593.993758	-755.931161
0.0000000500	-51509.241592	-755.215693
0.0000000600	-51408.450478	-754.076090
0.0000000700	-51290.688315	-752.645467
0.0000000800	-51157.681111	-751.098781
0.0000000900	-51005.136881	-749.590490
0.0000001000	-50820.392821	-748.206173
0.0000001100	-50597.963821	-746.948428
0.0000001200	-50360.091077	-745.761358
0.0000001300	-50106.851362	-744.579794
0.0000001400	-49833.661858	-743.377725
0.0000001500	-49548.068768	-742.190858
0.0000001600	-49249.018062	-741.100726
0.0000001700	-48927.497653	-740.186559
0.0000001800	-48589.020646	-739.467305
0.0000001900	-48244.601514	-738.862053
0.0000002000	-47876.934125	-738.189712
0.0000002100	-47488.354142	-737.211501
0.0000002200	-47086.698594	-735.700513
0.0000002300	-46665.459957	-733.510278
0.0000002400	-46234.841631	-730.614428
0.0000002500	-45796.601237	-727.102059
0.0000002600	-45338.518536	-723.132296
0.0000002700	-44864.258696	-718.868395
0.0000002800	-44380.375306	-714.418900
0.0000002900	-43877.504935	-709.808450
0.0000003000	-43356.777481	-704.986494
0.0000003100	-42822.271777	-699.865602
0.0000003200	-42267.709709	-694.369594
0.0000003300	-41684.093640	-688.470127
0.0000003400	-41078.877645	-682.198141
0.0000003500	-40467.520821	-675.629354
0.0000003600	-39846.632574	-668.854136
0.0000003700	-39211.553316	-661.946865
0.0000003800	-38564.711739	-654.946890
0.0000003900	-37908.261965	-647.855214
0.0000004000	-37238.247999	-640.642853
0.0000004100	-36552.149020	-633.262670
0.0000004200	-35855.509747	-625.658013
0.0000004300	-35152.179599	-617.766731
0.0000004400	-34439.654016	-609.524368
0.0000004500	-33703.131427	-600.871887
0.0000004600	-32939.586124	-591.770074
0.0000004700	-32166.371207	-582.216668
0.0000004800	-31387.366805	-572.257293
0.0000004900	-30600.816203	-561.980891
0.0000005000	-29805.772851	-551.495936
0.0000005100	-28996.966604	-540.892840
0.0000005200	-28175.145305	-530.206237
0.0000005300	-27346.465138	-519.393527
0.0000005400	-26509.780851	-508.340991
0.0000005500	-25663.870419	-496.897753
0.0000005600	-24806.763070	-484.925604
0.0000005700	-23941.208131	-472.345136
0.0000005800	-23073.713128	-459.159552
0.0000005900	-22201.162034	-445.446847
0.0000006000	-21323.402212	-431.324589
0.0000006100	-20437.072868	-416.903108
0.0000006200	-19537.988594	-402.247082
0.0000006300	-18624.637441	-387.360524
0.0000006400	-17698.439231	-372.198633
0.0000006500	-16764.389541	-356.697456
0.0000006600	-15821.953678	-340.804894
0.0000006700	-14871.100934	-324.497684
0.0000006800	-13917.804143	-307.777562
0.0000006900	-12962.887922	-290.651472
0.0000007000	-12005.328949	-273.109248
0.0000007100	-11047.831394	-255.113442
0.0000007200	-10085.965082	-236.609266
0.0000007300	-9122.448631	-217.551536
0.0000007400	-8153.066826	-197.935659
0.0000007500	-7182.080947	-177.816369
0.0000007600	-6209.216420	-157.302742
0.0000007700	-5229.997007	-136.529021
0.0000007800	-4255.436278	-115.612418
0.0000007900	-3277.714365	-94.615878
0.0000008000	-2295.180225	-73.532313
0.0000008100	-1316.113452	-52.297776
0.0000008200	-335.901428	-30.828611
0.0000008300	644.952769	-9.067563
0.0000008400	1616.382118	12.979440
0.0000008500	2585.397225	35.229421
0.0000008600	3562.599800	57.534884
0.0000008700	4543.759277	79.715574
0.0000008800	5524.384062	101.595869
0.0000008900	6501.724828	123.034289
0.0000009000	7470.878124	143.937452
0.0000009100	8434.684501	164.258822
0.0000009200	9400.247594	183.988703
0.0000009300	10369.706170	203.143528
0.0000009400	11335.147331	221.759427
0.0000009500	12293.928328	239.889833
0.0000009600	13248.340566	257.602763
0.0000009700	14198.903384	274.972784
0.0000009800	15149.160923	292.065935
0.0000009900	16090.650237	308.920912
0.0000010000	17026.838695	325.533721
0.0000010100	17959.086510	341.853412
0.0000010200	18876.945516	357.792800
0.0000010300	19777.283426	373.252064
0.0000010400	20664.407583	388.147620
0.0000010500	21549.423681	402.436348
0.0000010600	22428.848997	416.127182
0.0000010700	23301.446154	429.277130
0.0000010800	24170.927285	441.974631
0.0000010900	25034.130303	454.317044
0.0000011000	25889.099789	466.389654
0.0000011100	26730.810361	478.251225
0.0000011200	27560.300696	489.927499
0.0000011300	28384.306825	501.411215
0.0000011400	29201.164161	512.666411
0.0000011500	30006.335950	523.635690
0.0000011600	30799.959478	534.250559
0.0000011700	31586.235510	544.445235
0.0000011800	32366.218073	554.172958
0.0000011900	33135.721760	563.421351
0.0000012000	33894.441290	572.221587
0.0000012100	34634.143131	580.646431
0.0000012200	35348.793031	588.795424
0.0000012300	36050.122601	596.770356
0.0000012400	36746.334664	604.648529
0.0000012500	37433.855274	612.462949
0.0000012600	38105.489575	620.196354
0.0000012700	38764.689580	627.790649
0.0000012800	39413.624766	635.167383
0.0000012900	40046.108241	642.251010
0.0000013000	40665.607374	648.986721
0.0000013100	41277.071679	655.348259
0.0000013200	41874.788441	661.336447
0.0000013300	42457.978203	666.973111
0.0000013400	43018.499559	672.295832
0.0000013500	43549.829630	677.356112
0.0000013600	44064.463223	682.219196
0.0000013700	44565.853257	686.960671
0.0000013800	45053.372915	691.655340
0.0000013900	45530.550981	696.358046
0.0000014000	45995.417587	701.081956
0.0000014100	46440.701103	705.784068
0.0000014200	46871.732190	710.367323
0.0000014300	47297.035209	714.703191
0.0000014400	47704.893907	718.669798
0.0000014500	48087.441448	722.192787
0.0000014600	48455.247930	725.273138
0.0000014700	48812.346124	727.990095
0.0000014800	49155.712131	730.476905
0.0000014900	49477.112418	732.878109
0.0000015000	49770.298676	735.304673
0.0000015100	50045.795846	737.803709
0.0000015200	50305.238712	740.352768
0.0000015300	50542.471091	742.877881
0.0000015400	50755.141063	745.284816
0.0000015500	50944.164468	747.488966
0.0000015600	51115.116732	749.432397
0.0000015700	51268.288685	751.084949
0.0000015800	51402.549525	752.435133
0.0000015900	51523.184755	753.481246
0.0000016000	51624.954936	754.231138
0.0000016100	51708.806617	754.711747
0.0000016200	51785.677497	754.981187
0.0000016300	51846.708131	755.131806
0.0000016400	51878.807601	755.275350
0.0000016500	51884.801100	755.510360
0.0000016600	51877.901480	755.882724
0.0000016700	51863.181088	756.357116
0.0000016800	51829.153081	756.815431
