Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-51828.103491	-828.965871
0.0000000100	-51822.007351	-828.754248
0.0000000200	-51790.008996	-828.174361
0.0000000300	-51735.709896	-827.323526
0.0000000400	-51665.035060	-826.331963
0.0000000500	-51583.207155	-825.323651
0.0000000600	-51486.107298	-824.380022
0.0000000700	-51368.148361	-823.519042
0.0000000800	-51237.019103	-822.696974
0.0000000900	-51090.670675	-821.832166
0.0000001000	-50923.193865	-820.842461
0.0000001100	-50727.237797	-819.683115
0.0000001200	-50499.274971	-818.372010
0.0000001300	-50248.287872	-816.993368
0.0000001400	-49982.905304	-815.678433
0.0000001500	-49703.903579	-814.569048
0.0000001600	-49413.717191	-813.775217
0.0000001700	-49106.151831	-813.339118
0.0000001800	-48772.050496	-813.215443
0.0000001900	-48431.353406	-813.272725
0.0000002000	-48071.693128	-813.314232
0.0000002100	-47681.715872	-813.112140
0.0000002200	-47283.917715	-812.446128
0.0000002300	-46864.542340	-811.137704
0.0000002400	-46424.070179	-809.073815
0.0000002500	-45978.697432	-806.216676
0.0000002600	-45522.087241	-802.600045
0.0000002700	-45049.750872	-798.314697
0.0000002800	-44564.550467	-793.487213
0.0000002900	-44062.979716	-788.256428
0.0000003000	-43537.957044	-782.751355
0.0000003100	-42999.436575	-777.073478
0.0000003200	-42452.002202	-771.285205
0.0000003300	-41881.622916	-765.405315
0.0000003400	-41285.679297	-759.411331
0.0000003500	-40670.946634	-753.248019
0.0000003600	-40046.270251	-746.840493
0.0000003700	-39416.566532	-740.109845
0.0000003800	-38776.597010	-732.988752
0.0000003900	-38119.787118	-725.434338
0.0000004000	-37447.647101	-717.435821
0.0000004100	-36766.804309	-709.015278
0.0000004200	-36076.197332	-700.221180
0.0000004300	-35374.585226	-691.115994
0.0000004400	-34663.499426	-681.760687
0.0000004500	-33942.865960	-672.199931
0.0000004600	-33212.632047	-662.451733
0.0000004700	-32466.619173	-652.503999
0.0000004800	-31691.841942	-642.318543
0.0000004900	-30892.403440	-631.840793
0.0000005000	-30087.879428	-621.011866
0.0000005100	-29282.346789	-609.779304
0.0000005200	-28469.521446	-598.103772
0.0000005300	-27642.934396	-585.960948
0.0000005400	-26800.621167	-573.339881
0.0000005500	-25951.046828	-560.240245
0.0000005600	-25101.039450	-546.670729
0.0000005700	-24246.205457	-532.649352
0.0000005800	-23380.097035	-518.204517
0.0000005900	-22499.793867	-503.374244
0.0000006000	-21611.923303	-488.201095
0.0000006100	-20720.937090	-472.722035
0.0000006200	-19825.446347	-456.955177
0.0000006300	-18926.586451	-440.887864
0.0000006400	-18023.243212	-424.471431
0.0000006500	-17110.875114	-407.626594
0.0000006600	-16192.291518	-390.259967
0.0000006700	-15265.459372	-372.287932
0.0000006800	-14330.394475	-353.660758
0.0000006900	-13390.249458	-334.378934
0.0000007000	-12440.107940	-314.495756
0.0000007100	-11480.582495	-294.104645
0.0000007200	-10512.174739	-273.314811
0.0000007300	-9540.899448	-252.222811
0.0000007400	-8565.610839	-230.888749
0.0000007500	-7583.874415	-209.324080
0.0000007600	-6599.793262	-187.493884
0.0000007700	-5613.821608	-165.331912
0.0000007800	-4628.029489	-142.763180
0.0000007900	-3641.804330	-119.727624
0.0000008000	-2655.705924	-96.199282
0.0000008100	-1669.824037	-72.197783
0.0000008200	-683.905166	-47.791456
0.0000008300	301.580668	-23.093003
0.0000008400	1284.510644	1.750764
0.0000008500	2264.430537	26.573764
0.0000008600	3248.310967	51.208825
0.0000008700	4231.673982	75.507363
0.0000008800	5209.703374	99.357635
0.0000008900	6190.124885	122.697533
0.0000009000	7176.096538	145.517896
0.0000009100	8162.321697	167.853977
0.0000009200	9145.087936	189.765960
0.0000009300	10123.281065	211.313180
0.0000009400	11093.420976	232.529474
0.0000009500	12061.812935	253.407477
0.0000009600	13025.990852	273.897154
0.0000009700	13975.921242	293.919169
0.0000009800	14917.439345	313.388546
0.0000009900	15847.556267	332.240433
0.0000010000	16763.441457	350.449206
0.0000010100	17677.467741	368.034805
0.0000010200	18585.426466	385.055021
0.0000010300	19483.837526	401.587478
0.0000010400	20379.275487	417.708291
0.0000010500	21272.210374	433.474632
0.0000010600	22153.781064	448.915988
0.0000010700	23021.986101	464.034872
0.0000010800	23883.685151	478.814174
0.0000010900	24739.871042	493.226592
0.0000011000	25593.464091	507.242207
0.0000011100	26441.565171	520.832606
0.0000011200	27279.849283	533.972588
0.0000011300	28112.187199	546.641969
0.0000011400	28933.213700	558.829616
0.0000011500	29741.666656	570.539814
0.0000011600	30548.118155	581.798639
0.0000011700	31349.943761	592.656552
0.0000011800	32139.195822	603.183858
0.0000011900	32914.036617	613.458142
0.0000012000	33662.906619	623.546168
0.0000012100	34387.257900	633.485616
0.0000012200	35104.759921	643.273016
0.0000012300	35816.859739	652.862750
0.0000012400	36518.118167	662.178516
0.0000012500	37203.090625	671.134431
0.0000012600	37874.227406	679.659647
0.0000012700	38533.477184	687.719130
0.0000012800	39179.936897	695.324521
0.0000012900	39817.065465	702.532146
0.0000013000	40446.880139	709.429178
0.0000013100	41065.584122	716.112252
0.0000013200	41662.599933	722.664621
0.0000013300	42239.400830	729.137792
0.0000013400	42797.993663	735.541922
0.0000013500	43335.458114	741.846650
0.0000013600	43857.249168	747.991394
0.0000013700	44363.403811	753.902013
0.0000013800	44855.849530	759.509557
0.0000013900	45337.649189	764.766645
0.0000014000	45806.965069	769.657860
0.0000014100	46263.654621	774.202084
0.0000014200	46708.113899	778.446731
0.0000014300	47140.432670	782.455820
0.0000014400	47551.227006	786.295233
0.0000014500	47934.460943	790.019038
0.0000014600	48301.678212	793.660056
0.0000014700	48662.194161	797.226290
0.0000014800	49004.465061	800.702903
0.0000014900	49326.019429	804.057893
0.0000015000	49630.912963	807.249062
0.0000015100	49911.794784	810.230436
0.0000015200	50176.749704	812.957626
0.0000015300	50431.312069	815.392816
0.0000015400	50661.614608	817.510538
0.0000015500	50857.871948	819.304534
0.0000015600	51033.085283	820.794374
0.0000015700	51196.158111	822.028830
0.0000015800	51339.633990	823.082511
0.0000015900	51468.101828	824.043631
0.0000016000	51582.792162	824.993859
0.0000016100	51677.019469	825.984960
0.0000016200	51759.929971	827.019692
0.0000016300	51832.432122	828.044626
0.0000016400	51875.810846	828.959663
0.0000016500	51884.801100	829.643592
