Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-51787.363946	-718.193422
0.0000000100	-51778.586664	-718.083697
0.0000000200	-51748.498062	-717.792332
0.0000000300	-51695.490627	-717.353221
0.0000000400	-51625.148036	-716.796421
0.0000000500	-51543.660452	-716.139611
0.0000000600	-51449.990977	-715.387296
0.0000000700	-51339.286794	-714.536571
0.0000000800	-51211.175719	-713.585055
0.0000000900	-51059.048360	-712.536226
0.0000001000	-50881.476541	-711.399826
0.0000001100	-50676.025467	-710.188778
0.0000001200	-50442.532570	-708.916652
0.0000001300	-50189.035421	-707.599436
0.0000001400	-49917.957633	-706.262040
0.0000001500	-49633.035477	-704.945406
0.0000001600	-49339.554508	-703.707133
0.0000001700	-49022.531449	-702.609531
0.0000001800	-48679.391301	-701.694335
0.0000001900	-48327.229327	-700.950973
0.0000002000	-47957.199772	-700.291393
0.0000002100	-47568.773478	-699.545568
0.0000002200	-47167.385061	-698.486037
0.0000002300	-46744.481299	-696.878927
0.0000002400	-46310.264386	-694.547058
0.0000002500	-45866.840718	-691.423342
0.0000002600	-45403.989005	-687.573688
0.0000002700	-44926.159605	-683.178418
0.0000002800	-44439.266920	-678.476419
0.0000002900	-43936.743015	-673.690706
0.0000003000	-43417.802067	-668.961686
0.0000003100	-42887.674667	-664.311684
0.0000003200	-42342.839751	-659.652198
0.0000003300	-41773.514355	-654.828743
0.0000003400	-41177.820796	-649.683965
0.0000003500	-40568.451026	-644.113796
0.0000003600	-39947.996817	-638.095928
0.0000003700	-39316.907678	-631.682597
0.0000003800	-38671.860977	-624.964845
0.0000003900	-38010.433101	-618.026489
0.0000004000	-37336.007234	-610.908557
0.0000004100	-36648.241471	-603.598322
0.0000004200	-35951.999813	-596.044921
0.0000004300	-35249.909897	-588.191467
0.0000004400	-34539.776822	-580.006989
0.0000004500	-33811.787347	-571.502979
0.0000004600	-33062.390131	-562.727557
0.0000004700	-32298.867196	-553.741091
0.0000004800	-31521.356422	-544.585477
0.0000004900	-30731.669349	-535.261513
0.0000005000	-29931.755395	-525.724394
0.0000005100	-29124.049355	-515.898714
