Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-51854.104700	-905.548485
0.0000000100	-51842.925465	-905.268536
0.0000000200	-51804.159482	-904.911326
0.0000000300	-51744.899633	-904.475620
0.0000000400	-51671.234439	-903.946782
0.0000000500	-51584.764476	-903.303999
0.0000000600	-51484.773153	-902.530311
0.0000000700	-51374.205362	-901.621570
0.0000000800	-51247.861734	-900.589166
0.0000000900	-51095.249498	-899.453240
0.0000001000	-50914.809926	-898.227872
0.0000001100	-50702.729816	-896.905414
0.0000001200	-50468.764505	-895.450229
0.0000001300	-50223.003955	-893.809917
0.0000001400	-49955.787027	-891.944319
0.0000001500	-49669.969746	-889.862175
0.0000001600	-49376.128581	-887.647457
0.0000001700	-49067.029431	-885.457045
0.0000001800	-48736.175796	-883.480696
0.0000001900	-48396.147530	-881.870476
0.0000002000	-48036.389006	-880.663348
0.0000002100	-47651.706190	-879.729363
0.0000002200	-47253.852473	-878.773230
0.0000002300	-46833.684569	-877.399003
0.0000002400	-46397.861205	-875.222416
0.0000002500	-45953.370558	-871.993500
0.0000002600	-45493.705625	-867.683584
0.0000002700	-45019.860261	-862.500622
0.0000002800	-44532.101229	-856.822397
0.0000002900	-44028.100860	-851.068671
0.0000003000	-43508.853011	-845.557885
0.0000003100	-42980.488050	-840.401025
0.0000003200	-42435.813729	-835.471359
0.0000003300	-41864.128032	-830.459418
0.0000003400	-41268.344506	-824.989788
0.0000003500	-40658.139964	-818.753555
0.0000003600	-40038.875832	-811.606601
0.0000003700	-39406.566345	-803.600247
0.0000003800	-38766.374190	-794.939305
0.0000003900	-38114.444318	-785.891052
0.0000004000	-37447.633096	-776.685151
0.0000004100	-36767.750343	-767.443271
0.0000004200	-36072.144105	-758.160263
0.0000004300	-35371.108415	-748.734861
0.0000004400	-34667.870600	-739.028133
0.0000004500	-33948.407120	-728.920322
0.0000004600	-33209.898629	-718.343111
0.0000004700	-32450.870095	-707.280085
0.0000004800	-31669.904009	-695.744488
0.0000004900	-30879.721444	-683.752569
0.0000005000	-30085.710003	-671.309164
0.0000005100	-29277.408258	-658.411916
0.0000005200	-28451.923671	-645.067971
0.0000005300	-27620.967784	-631.309185
0.0000005400	-26785.523951	-617.192755
0.0000005500	-25944.457096	-602.782910
0.0000005600	-25090.318710	-588.120836
0.0000005700	-24222.617116	-573.197861
0.0000005800	-23348.518389	-557.946833
0.0000005900	-22470.800027	-542.258393
0.0000006000	-21593.181034	-526.016800
