Unit:(mV)
                     CH1         CH2
Frequency              ? 299.474 kHz
00001              10.00    -6000.00
00002             -17.40    -6400.00
00003              25.00    -6400.00
00004             -25.00    -6800.00
00005               3.60    -7000.00
00006              25.00    -7200.00
00007             -25.00    -7200.00
00008               0.60    -7600.00
00009              25.00    -7800.00
00010             -25.00    -8000.00
00011              -5.40    -8400.00
00012              25.00    -8400.00
00013             -24.60    -8800.00
00014             -19.00    -9000.00
00015              25.00    -9200.00
00016              -4.40    -9200.00
00017             -12.40    -9600.00
00018              13.40    -9600.00
00019              -2.00    -9800.00
00020              -6.20   -10000.00
00021              -0.60   -10000.00
00022               1.40   -10400.00
00023               6.80   -10400.00
00024              -6.00   -10800.00
00025              -3.80   -10800.00
00026               9.00   -11000.00
00027              -5.20   -11000.00
00028              -6.20   -11200.00
00029              10.60   -11400.00
00030               0.20   -11600.00
00031              -8.20   -11800.00
00032               4.40   -12000.00
00033               1.80   -12000.00
00034              -6.00   -12200.00
00035               2.00   -12400.00
00036               2.80   -12400.00
00037              -3.00   -12400.00
00038              -0.60   -12400.00
00039               1.20   -12400.00
00040              -0.60   -12800.00
00041               0.40   -12800.00
00042               1.00   -13000.00
00043               0.40   -13000.00
00044              -0.60   -13000.00
00045              -1.20   -13200.00
00046               1.20   -13000.00
00047               0.20   -13200.00
00048              -1.00   -13200.00
00049              -0.40   -13400.00
00050              -0.40   -13400.00
00051               0.20   -13400.00
00052              -0.60   -13600.00
00053               0.20   -13600.00
00054               1.00   -13600.00
00055              -1.20   -13600.00
00056               0.40   -13600.00
00057               1.20   -13600.00
00058              -0.80   -13600.00
00059               0.20   -13400.00
00060               1.20   -13600.00
00061              -0.60   -13600.00
00062              -1.80   -13600.00
00063               1.00   -13800.00
00064               0.80   -13600.00
00065              -0.60   -13600.00
00066               0.40   -13600.00
00067              -0.60   -13600.00
00068              -1.20   -13600.00
00069               1.00   -13400.00
00070               0.40   -13200.00
00071              -0.20   -13400.00
00072              -0.20   -13200.00
00073               0.20   -13200.00
00074              -0.40   -13000.00
00075               0.00   -13000.00
00076               0.20   -13000.00
00077              -0.40   -12800.00
00078               0.60   -12800.00
00079              -0.40   -12800.00
00080              -1.20   -12400.00
00081               0.40   -12600.00
00082              -0.40   -12400.00
00083               0.20   -12200.00
00084               0.40   -12400.00
00085              -0.80   -12200.00
00086              -1.00   -12000.00
00087               0.60   -11800.00
00088              -0.40   -11600.00
00089              -0.60   -11400.00
00090               0.40   -11400.00
00091               0.20   -11000.00
00092              -0.60   -11000.00
00093               0.20   -10800.00
00094              -0.20   -10800.00
00095              -0.60   -10600.00
00096               0.20   -10400.00
00097               0.20   -10400.00
00098              -0.60    -9800.00
00099              -0.40   -10000.00
00100              -0.60    -9800.00
00101               0.20    -9600.00
00102              -0.40    -9400.00
00103              -0.60    -9200.00
00104               0.20    -9000.00
00105               0.20    -9000.00
00106              -0.60    -8800.00
00107               0.40    -8400.00
00108              -0.20    -8400.00
00109              -0.60    -8000.00
00110               0.40    -8000.00
00111              -0.20    -7600.00
00112              -1.00    -7400.00
00113              -0.40    -7200.00
00114              -0.40    -7000.00
00115              -0.60    -6600.00
00116              -0.20    -6600.00
00117               0.20    -6400.00
00118              -0.60    -6000.00
00119               0.20    -5800.00
00120               0.00    -5600.00
00121              -0.40    -5400.00
00122               0.00    -5000.00
00123               0.20    -4800.00
00124              -0.40    -4600.00
00125               0.00    -4400.00
00126              -0.60    -4200.00
00127              -0.60    -4000.00
00128               0.20    -3600.00
00129              -0.60    -3400.00
00130              -0.60    -3200.00
00131              -0.20    -3000.00
00132              -0.60    -2800.00
00133              -0.40    -2400.00
00134               0.60    -2200.00
00135              -0.40    -2000.00
00136              -0.40    -1800.00
