Unit:(mV)
                     CH1         CH2
Frequency              ? 299.701 kHz
00001             -25.00    -8000.00
00002              25.00    -8000.00
00003              -1.20    -9600.00
00004             -25.00    -8800.00
00005              25.00    -9600.00
00006              25.00   -10400.00
00007             -25.00   -11200.00
00008              25.00   -12000.00
00009              25.00   -12800.00
00010             -25.00   -12800.00
00011              25.00   -13600.00
00012             -21.40   -14400.00
00013               7.60   -14400.00
00014              10.20   -14400.00
00015             -25.00   -16000.00
00016              25.00   -16000.00
00017              -9.00   -16800.00
00018             -22.60   -16800.00
00019              25.00   -17600.00
00020               5.80   -18400.00
00021             -25.00   -18400.00
00022              19.20   -19200.00
00023              14.60   -20000.00
00024             -25.00   -20000.00
00025              25.00   -20800.00
00026               4.40   -20800.00
00027             -19.60   -22400.00
00028              16.20   -22400.00
00029              -4.40   -23200.00
00030             -10.80   -23200.00
00031              10.60   -24000.00
00032               3.20   -24800.00
00033              -8.60   -24800.00
00034              14.80   -25600.00
00035              -6.80   -26400.00
00036              -4.20   -26400.00
00037              10.80   -26400.00
00038              -7.00   -27200.00
00039               2.00   -27200.00
00040               6.40   -28000.00
00041              -2.20   -28800.00
00042              -2.60   -28000.00
00043               6.20   -28800.00
00044              -1.80   -29600.00
00045              -0.40   -29600.00
00046               7.20   -29600.00
00047              -2.80   -30400.00
00048               1.20   -30400.00
00049               4.40   -31200.00
00050              -1.20   -31200.00
00051               3.00   -31200.00
00052               4.40   -32000.00
00053              -1.80   -32000.00
00054               3.20   -32000.00
00055               2.80   -32000.00
00056              -1.20   -32000.00
00057               3.00   -32800.00
00058               3.40   -32800.00
00059               1.20   -32800.00
00060               2.00   -32800.00
00061               3.40   -33600.00
00062               1.00   -33600.00
00063               2.20   -33600.00
00064               3.80   -33600.00
00065               1.40   -33600.00
00066               3.00   -33600.00
00067               2.20   -33600.00
00068               2.20   -33600.00
00069               2.60   -33600.00
00070               1.40   -33600.00
00071               3.40   -33600.00
00072               2.60   -33600.00
00073               2.20   -33600.00
00074               3.40   -33600.00
00075               2.20   -33600.00
00076               2.60   -33600.00
