Tiempo (s)	 Campo (A/m)	 Magnetizacion (A/m)
0.000000e+00	-1.734232e+04	-2.741340e+02
1.000000e-08	-1.733640e+04	-2.743306e+02
2.000000e-08	-1.732600e+04	-2.745737e+02
3.000000e-08	-1.731192e+04	-2.747758e+02
4.000000e-08	-1.729500e+04	-2.747829e+02
5.000000e-08	-1.727464e+04	-2.746154e+02
6.000000e-08	-1.724845e+04	-2.745394e+02
7.000000e-08	-1.721413e+04	-2.748333e+02
8.000000e-08	-1.717188e+04	-2.754856e+02
9.000000e-08	-1.712461e+04	-2.761744e+02
1.000000e-07	-1.707539e+04	-2.765645e+02
1.100000e-07	-1.702477e+04	-2.765919e+02
1.200000e-07	-1.697074e+04	-2.764227e+02
1.300000e-07	-1.691121e+04	-2.761808e+02
1.400000e-07	-1.684615e+04	-2.758176e+02
1.500000e-07	-1.677691e+04	-2.753020e+02
1.600000e-07	-1.670402e+04	-2.748604e+02
1.700000e-07	-1.662638e+04	-2.748815e+02
1.800000e-07	-1.654280e+04	-2.754885e+02
1.900000e-07	-1.645385e+04	-2.762458e+02
2.000000e-07	-1.636144e+04	-2.764036e+02
2.100000e-07	-1.626654e+04	-2.755202e+02
2.200000e-07	-1.616794e+04	-2.738553e+02
2.300000e-07	-1.606362e+04	-2.721252e+02
2.400000e-07	-1.595341e+04	-2.708624e+02
2.500000e-07	-1.583950e+04	-2.700152e+02
2.600000e-07	-1.572431e+04	-2.691398e+02
2.700000e-07	-1.560785e+04	-2.679106e+02
2.800000e-07	-1.548750e+04	-2.663950e+02
2.900000e-07	-1.536037e+04	-2.648701e+02
3.000000e-07	-1.522555e+04	-2.634689e+02
3.100000e-07	-1.508437e+04	-2.620723e+02
3.200000e-07	-1.493878e+04	-2.605114e+02
3.300000e-07	-1.478985e+04	-2.587867e+02
3.400000e-07	-1.463763e+04	-2.570393e+02
3.500000e-07	-1.448168e+04	-2.553499e+02
3.600000e-07	-1.432156e+04	-2.536405e+02
3.700000e-07	-1.415690e+04	-2.517939e+02
3.800000e-07	-1.398763e+04	-2.498183e+02
3.900000e-07	-1.381421e+04	-2.478332e+02
4.000000e-07	-1.363743e+04	-2.458952e+02
