Tiempo (s)	 Campo (A/m)	 Magnetizacion (A/m)
0.000000e+00	-1.733905e+04	-2.726354e+02
1.000000e-08	-1.733542e+04	-2.728957e+02
2.000000e-08	-1.732616e+04	-2.731236e+02
3.000000e-08	-1.731299e+04	-2.734836e+02
4.000000e-08	-1.729821e+04	-2.737266e+02
5.000000e-08	-1.728196e+04	-2.735175e+02
6.000000e-08	-1.726126e+04	-2.730947e+02
7.000000e-08	-1.723228e+04	-2.732713e+02
8.000000e-08	-1.719396e+04	-2.744773e+02
9.000000e-08	-1.714918e+04	-2.759267e+02
1.000000e-07	-1.710217e+04	-2.761981e+02
1.100000e-07	-1.705464e+04	-2.749142e+02
1.200000e-07	-1.700467e+04	-2.735822e+02
1.300000e-07	-1.694930e+04	-2.742445e+02
1.400000e-07	-1.688768e+04	-2.771056e+02
1.500000e-07	-1.682150e+04	-2.798633e+02
1.600000e-07	-1.675244e+04	-2.798925e+02
1.700000e-07	-1.668002e+04	-2.771727e+02
1.800000e-07	-1.660227e+04	-2.746660e+02
1.900000e-07	-1.651836e+04	-2.754190e+02
2.000000e-07	-1.642977e+04	-2.793143e+02
2.100000e-07	-1.633858e+04	-2.829738e+02
2.200000e-07	-1.624500e+04	-2.830009e+02
2.300000e-07	-1.614694e+04	-2.791762e+02
2.400000e-07	-1.604235e+04	-2.743563e+02
2.500000e-07	-1.593151e+04	-2.714459e+02
2.600000e-07	-1.581681e+04	-2.708050e+02
2.700000e-07	-1.570033e+04	-2.706129e+02
2.800000e-07	-1.558185e+04	-2.692870e+02
2.900000e-07	-1.545927e+04	-2.670529e+02
3.000000e-07	-1.533060e+04	-2.651843e+02
3.100000e-07	-1.519532e+04	-2.642445e+02
3.200000e-07	-1.505407e+04	-2.635209e+02
3.300000e-07	-1.490756e+04	-2.620784e+02
3.400000e-07	-1.475618e+04	-2.599034e+02
3.500000e-07	-1.460034e+04	-2.577640e+02
3.600000e-07	-1.444080e+04	-2.561668e+02
3.700000e-07	-1.427825e+04	-2.548141e+02
3.800000e-07	-1.411273e+04	-2.531300e+02
3.900000e-07	-1.394375e+04	-2.510261e+02
4.000000e-07	-1.377098e+04	-2.489126e+02
4.100000e-07	-1.359466e+04	-2.470641e+02
4.200000e-07	-1.341509e+04	-2.452571e+02
4.300000e-07	-1.323196e+04	-2.431233e+02
4.400000e-07	-1.304433e+04	-2.406719e+02
4.500000e-07	-1.285150e+04	-2.382639e+02
4.600000e-07	-1.265379e+04	-2.361164e+02
4.700000e-07	-1.245242e+04	-2.340288e+02
4.800000e-07	-1.224849e+04	-2.316762e+02
4.900000e-07	-1.204223e+04	-2.290334e+02
5.000000e-07	-1.183308e+04	-2.263641e+02
5.100000e-07	-1.162050e+04	-2.238338e+02
5.200000e-07	-1.140459e+04	-2.213074e+02
5.300000e-07	-1.118591e+04	-2.185917e+02
5.400000e-07	-1.096495e+04	-2.157493e+02
5.500000e-07	-1.074164e+04	-2.130223e+02
5.600000e-07	-1.051549e+04	-2.104684e+02
5.700000e-07	-1.028602e+04	-2.078295e+02
5.800000e-07	-1.005323e+04	-2.048425e+02
5.900000e-07	-9.817680e+03	-2.015946e+02
6.000000e-07	-9.580287e+03	-1.984447e+02
6.100000e-07	-9.341771e+03	-1.955922e+02
6.200000e-07	-9.102177e+03	-1.928335e+02
6.300000e-07	-8.860735e+03	-1.898048e+02
6.400000e-07	-8.616287e+03	-1.863950e+02
6.500000e-07	-8.368041e+03	-1.828302e+02
6.600000e-07	-8.116084e+03	-1.793710e+02
6.700000e-07	-7.861224e+03	-1.760366e+02
6.800000e-07	-7.604272e+03	-1.726687e+02
6.900000e-07	-7.345451e+03	-1.691804e+02
7.000000e-07	-7.084481e+03	-1.656332e+02
7.100000e-07	-6.821221e+03	-1.620819e+02
7.200000e-07	-6.556169e+03	-1.584609e+02
7.300000e-07	-6.290225e+03	-1.546923e+02
7.400000e-07	-6.023886e+03	-1.508427e+02
7.500000e-07	-5.756700e+03	-1.470687e+02
7.600000e-07	-5.487578e+03	-1.433952e+02
7.700000e-07	-5.215768e+03	-1.396365e+02
7.800000e-07	-4.941560e+03	-1.356002e+02
7.900000e-07	-4.666069e+03	-1.313315e+02
8.000000e-07	-4.390298e+03	-1.270803e+02
8.100000e-07	-4.114383e+03	-1.230206e+02
8.200000e-07	-3.837654e+03	-1.190675e+02
8.300000e-07	-3.559339e+03	-1.150060e+02
8.400000e-07	-3.279186e+03	-1.107432e+02
8.500000e-07	-2.997508e+03	-1.063674e+02
8.600000e-07	-2.714819e+03	-1.019779e+02
8.700000e-07	-2.431514e+03	-9.755536e+01
8.800000e-07	-2.147800e+03	-9.305149e+01
8.900000e-07	-1.863702e+03	-8.854073e+01
9.000000e-07	-1.579010e+03	-8.417278e+01
9.100000e-07	-1.293317e+03	-7.995064e+01
9.200000e-07	-1.006366e+03	-7.563753e+01
9.300000e-07	-7.184772e+02	-7.096986e+01
9.400000e-07	-4.305803e+02	-6.595966e+01
9.500000e-07	-1.436123e+02	-6.092127e+01
9.600000e-07	1.422139e+02	-5.616468e+01
9.700000e-07	4.275064e+02	-5.168901e+01
9.800000e-07	7.129774e+02	-4.720699e+01
9.900000e-07	9.986311e+02	-4.244763e+01
1.000000e-06	1.283739e+03	-3.739330e+01
1.010000e-06	1.567667e+03	-3.222990e+01
1.020000e-06	1.850678e+03	-2.713039e+01
1.030000e-06	2.133809e+03	-2.212982e+01
1.040000e-06	2.417892e+03	-1.717437e+01
1.050000e-06	2.702682e+03	-1.221395e+01
1.060000e-06	2.986939e+03	-7.217815e+00
1.070000e-06	3.269349e+03	-2.147039e+00
1.080000e-06	3.549422e+03	3.027682e+00
1.090000e-06	3.827618e+03	8.275281e+00
1.100000e-06	4.104758e+03	1.351006e+01
1.110000e-06	4.381336e+03	1.867077e+01
1.120000e-06	4.657240e+03	2.377817e+01
1.130000e-06	4.931923e+03	2.889671e+01
1.140000e-06	5.204737e+03	3.405414e+01
1.150000e-06	5.475210e+03	3.922474e+01
1.160000e-06	5.743212e+03	4.438461e+01
1.170000e-06	6.008993e+03	4.954491e+01
1.180000e-06	6.273099e+03	5.471156e+01
1.190000e-06	6.536135e+03	5.984240e+01
1.200000e-06	6.798502e+03	6.488841e+01
1.210000e-06	7.060260e+03	6.987816e+01
1.220000e-06	7.321175e+03	7.491764e+01
1.230000e-06	7.580861e+03	8.007185e+01
1.240000e-06	7.838897e+03	8.526267e+01
1.250000e-06	8.094810e+03	9.032552e+01
1.260000e-06	8.348021e+03	9.518185e+01
1.270000e-06	8.597863e+03	9.993142e+01
1.280000e-06	8.843811e+03	1.047499e+02
1.290000e-06	9.085817e+03	1.097038e+02
1.300000e-06	9.324486e+03	1.146890e+02
1.310000e-06	9.560848e+03	1.195542e+02
1.320000e-06	9.795766e+03	1.242585e+02
1.330000e-06	1.002945e+04	1.288924e+02
1.340000e-06	1.026145e+04	1.335576e+02
1.350000e-06	1.049115e+04	1.382534e+02
1.360000e-06	1.071823e+04	1.428815e+02
1.370000e-06	1.094257e+04	1.473429e+02
1.380000e-06	1.116398e+04	1.516172e+02
1.390000e-06	1.138200e+04	1.557626e+02
1.400000e-06	1.159639e+04	1.598603e+02
1.410000e-06	1.180764e+04	1.639582e+02
1.420000e-06	1.201682e+04	1.680509e+02
1.430000e-06	1.222470e+04	1.720984e+02
1.440000e-06	1.243080e+04	1.760688e+02
1.450000e-06	1.263349e+04	1.799679e+02
1.460000e-06	1.283104e+04	1.838201e+02
1.470000e-06	1.302282e+04	1.876172e+02
1.480000e-06	1.320950e+04	1.912989e+02
1.490000e-06	1.339233e+04	1.948100e+02
1.500000e-06	1.357224e+04	1.981799e+02
1.510000e-06	1.374946e+04	2.015221e+02
1.520000e-06	1.392378e+04	2.049293e+02
1.530000e-06	1.409488e+04	2.083729e+02
1.540000e-06	1.426246e+04	2.117283e+02
1.550000e-06	1.442621e+04	2.149029e+02
1.560000e-06	1.458597e+04	2.179219e+02
1.570000e-06	1.474168e+04	2.208765e+02
1.580000e-06	1.489318e+04	2.238096e+02
1.590000e-06	1.503991e+04	2.266842e+02
1.600000e-06	1.518102e+04	2.294582e+02
1.610000e-06	1.531610e+04	2.321466e+02
1.620000e-06	1.544577e+04	2.347825e+02
1.630000e-06	1.557152e+04	2.373422e+02
1.640000e-06	1.569469e+04	2.397606e+02
1.650000e-06	1.581540e+04	2.420299e+02
1.660000e-06	1.593255e+04	2.442448e+02
1.670000e-06	1.604480e+04	2.465081e+02
1.680000e-06	1.615186e+04	2.488044e+02
1.690000e-06	1.625479e+04	2.510031e+02
1.700000e-06	1.635503e+04	2.529937e+02
1.710000e-06	1.645305e+04	2.547870e+02
1.720000e-06	1.654770e+04	2.564657e+02
1.730000e-06	1.663688e+04	2.580753e+02
1.740000e-06	1.671911e+04	2.596084e+02
1.750000e-06	1.679463e+04	2.610855e+02
1.760000e-06	1.686521e+04	2.625792e+02
1.770000e-06	1.693273e+04	2.641133e+02
1.780000e-06	1.699778e+04	2.655800e+02
1.790000e-06	1.705950e+04	2.668268e+02
1.800000e-06	1.711669e+04	2.678418e+02
1.810000e-06	1.716910e+04	2.687924e+02
1.820000e-06	1.721743e+04	2.698382e+02
1.830000e-06	1.726232e+04	2.709392e+02
1.840000e-06	1.730328e+04	2.719106e+02
1.850000e-06	1.733894e+04	2.726612e+02
1.860000e-06	1.736836e+04	2.733026e+02
1.870000e-06	1.739181e+04	2.739888e+02
1.880000e-06	1.741030e+04	2.747109e+02
1.890000e-06	1.742444e+04	2.753334e+02
1.900000e-06	1.743411e+04	2.758076e+02
1.910000e-06	1.743917e+04	2.762319e+02
1.920000e-06	1.744012e+04	2.766527e+02
1.930000e-06	1.743772e+04	2.769190e+02
1.940000e-06	1.743194e+04	2.768804e+02
1.950000e-06	1.742177e+04	2.767070e+02
1.960000e-06	1.740638e+04	2.768087e+02
1.970000e-06	1.738633e+04	2.772954e+02
1.980000e-06	1.736287e+04	2.776327e+02
1.990000e-06	1.733593e+04	2.771030e+02
2.000000e-06	1.730310e+04	2.757070e+02
2.010000e-06	1.726139e+04	2.744080e+02
2.020000e-06	1.721037e+04	2.742085e+02
2.030000e-06	1.715344e+04	2.749799e+02
2.040000e-06	1.709544e+04	2.754833e+02
2.050000e-06	1.703856e+04	2.747688e+02
2.060000e-06	1.698070e+04	2.734296e+02
2.070000e-06	1.691761e+04	2.731205e+02
2.080000e-06	1.684673e+04	2.746641e+02
2.090000e-06	1.676894e+04	2.768364e+02
2.100000e-06	1.668688e+04	2.773744e+02
2.110000e-06	1.660222e+04	2.753041e+02
2.120000e-06	1.651439e+04	2.720968e+02
2.130000e-06	1.642175e+04	2.703182e+02
2.140000e-06	1.632330e+04	2.711372e+02
2.150000e-06	1.621924e+04	2.732836e+02
2.160000e-06	1.611035e+04	2.744420e+02
2.170000e-06	1.599742e+04	2.734831e+02
2.180000e-06	1.588117e+04	2.712263e+02
2.190000e-06	1.576205e+04	2.692152e+02
2.200000e-06	1.563965e+04	2.680929e+02
2.210000e-06	1.551234e+04	2.672870e+02
2.220000e-06	1.537808e+04	2.660081e+02
2.230000e-06	1.523616e+04	2.641769e+02
2.240000e-06	1.508811e+04	2.622947e+02
2.250000e-06	1.493664e+04	2.606875e+02
2.260000e-06	1.478342e+04	2.591708e+02
2.270000e-06	1.462773e+04	2.574412e+02
2.280000e-06	1.446732e+04	2.555362e+02
2.290000e-06	1.430071e+04	2.537353e+02
2.300000e-06	1.412864e+04	2.521101e+02
2.310000e-06	1.395349e+04	2.503851e+02
2.320000e-06	1.377727e+04	2.482979e+02
2.330000e-06	1.360012e+04	2.459557e+02
2.340000e-06	1.342043e+04	2.437076e+02
2.350000e-06	1.323614e+04	2.417045e+02
2.360000e-06	1.304620e+04	2.397244e+02
2.370000e-06	1.285103e+04	2.374725e+02
2.380000e-06	1.265201e+04	2.349542e+02
2.390000e-06	1.245041e+04	2.324494e+02
2.400000e-06	1.224669e+04	2.301472e+02
2.410000e-06	1.204031e+04	2.279197e+02
2.420000e-06	1.183041e+04	2.255029e+02
2.430000e-06	1.161654e+04	2.228271e+02
2.440000e-06	1.139900e+04	2.200768e+02
2.450000e-06	1.117849e+04	2.174335e+02
2.460000e-06	1.095548e+04	2.148478e+02
2.470000e-06	1.072994e+04	2.121192e+02
2.480000e-06	1.050175e+04	2.091608e+02
2.490000e-06	1.027122e+04	2.061088e+02
2.500000e-06	1.003917e+04	2.031563e+02
2.510000e-06	9.806327e+03	2.003268e+02
2.520000e-06	9.572477e+03	1.974561e+02
2.530000e-06	9.336260e+03	1.943850e+02
2.540000e-06	9.095806e+03	1.911291e+02
2.550000e-06	8.849833e+03	1.878451e+02
2.560000e-06	8.598431e+03	1.846520e+02
2.570000e-06	8.342987e+03	1.815064e+02
2.580000e-06	8.085363e+03	1.782548e+02
2.590000e-06	7.826903e+03	1.747950e+02
2.600000e-06	7.567943e+03	1.711862e+02
2.610000e-06	7.308071e+03	1.676004e+02
2.620000e-06	7.046788e+03	1.641606e+02
2.630000e-06	6.783937e+03	1.608137e+02
2.640000e-06	6.519596e+03	1.573650e+02
2.650000e-06	6.253671e+03	1.536526e+02
2.660000e-06	5.985753e+03	1.496995e+02
2.670000e-06	5.715451e+03	1.456896e+02
2.680000e-06	5.442817e+03	1.417883e+02
2.690000e-06	5.168335e+03	1.379950e+02
2.700000e-06	4.892491e+03	1.341760e+02
2.710000e-06	4.615413e+03	1.302233e+02
2.720000e-06	4.337042e+03	1.261470e+02
2.730000e-06	4.057575e+03	1.220136e+02
2.740000e-06	3.777573e+03	1.178404e+02
2.750000e-06	3.497515e+03	1.135992e+02
2.760000e-06	3.217303e+03	1.093113e+02
2.770000e-06	2.936369e+03	1.050712e+02
2.780000e-06	2.654297e+03	1.009298e+02
2.790000e-06	2.371236e+03	9.678572e+01
2.800000e-06	2.087596e+03	9.245736e+01
2.810000e-06	1.803427e+03	8.788685e+01
2.820000e-06	1.518325e+03	8.322551e+01
2.830000e-06	1.232090e+03	7.867050e+01
2.840000e-06	9.453514e+02	7.423257e+01
2.850000e-06	6.592678e+02	6.972118e+01
2.860000e-06	3.744749e+02	6.497658e+01
2.870000e-06	9.040939e+01	6.006848e+01
2.880000e-06	-1.941453e+02	5.521504e+01
2.890000e-06	-4.797858e+02	5.052136e+01
2.900000e-06	-7.658336e+02	4.585948e+01
2.910000e-06	-1.051009e+03	4.103163e+01
2.920000e-06	-1.334704e+03	3.600771e+01
2.930000e-06	-1.617506e+03	3.094878e+01
2.940000e-06	-1.900464e+03	2.600685e+01
2.950000e-06	-2.183977e+03	2.116015e+01
2.960000e-06	-2.467463e+03	1.627062e+01
2.970000e-06	-2.750040e+03	1.125981e+01
2.980000e-06	-3.031343e+03	6.174400e+00
2.990000e-06	-3.311612e+03	1.089497e+00
3.000000e-06	-3.591118e+03	-3.990975e+00
3.010000e-06	-3.869701e+03	-9.107924e+00
3.020000e-06	-4.146923e+03	-1.426228e+01
3.030000e-06	-4.422558e+03	-1.940956e+01
3.040000e-06	-4.696792e+03	-2.453288e+01
3.050000e-06	-4.969960e+03	-2.966947e+01
3.060000e-06	-5.242202e+03	-3.484359e+01
3.070000e-06	-5.513405e+03	-4.001415e+01
3.080000e-06	-5.783376e+03	-4.513155e+01
3.090000e-06	-6.051912e+03	-5.022545e+01
3.100000e-06	-6.318704e+03	-5.537543e+01
3.110000e-06	-6.583359e+03	-6.058013e+01
3.120000e-06	-6.845684e+03	-6.571358e+01
3.130000e-06	-7.105989e+03	-7.066660e+01
3.140000e-06	-7.364982e+03	-7.550754e+01
3.150000e-06	-7.623229e+03	-8.042855e+01
3.160000e-06	-7.880664e+03	-8.550880e+01
3.170000e-06	-8.136576e+03	-9.059332e+01
3.180000e-06	-8.389987e+03	-9.547200e+01
3.190000e-06	-8.639994e+03	-1.001552e+02
3.200000e-06	-8.885882e+03	-1.048846e+02
3.210000e-06	-9.127254e+03	-1.098323e+02
3.220000e-06	-9.364368e+03	-1.148546e+02
3.230000e-06	-9.598371e+03	-1.196288e+02
3.240000e-06	-9.830866e+03	-1.240346e+02
3.250000e-06	-1.006285e+04	-1.283180e+02
3.260000e-06	-1.029391e+04	-1.328253e+02
3.270000e-06	-1.052258e+04	-1.376156e+02
3.280000e-06	-1.074772e+04	-1.424034e+02
3.290000e-06	-1.096942e+04	-1.468828e+02
3.300000e-06	-1.118864e+04	-1.510376e+02
3.310000e-06	-1.140591e+04	-1.550968e+02
3.320000e-06	-1.162062e+04	-1.592442e+02
3.330000e-06	-1.183179e+04	-1.634509e+02
3.340000e-06	-1.203946e+04	-1.675834e+02
3.350000e-06	-1.224494e+04	-1.715843e+02
3.360000e-06	-1.244954e+04	-1.754869e+02
3.370000e-06	-1.265288e+04	-1.793047e+02
3.380000e-06	-1.285277e+04	-1.830030e+02
3.390000e-06	-1.304673e+04	-1.865933e+02
3.400000e-06	-1.323387e+04	-1.901765e+02
3.410000e-06	-1.341521e+04	-1.938247e+02
3.420000e-06	-1.359263e+04	-1.974518e+02
3.430000e-06	-1.376758e+04	-2.008812e+02
3.440000e-06	-1.394054e+04	-2.040591e+02
3.450000e-06	-1.411122e+04	-2.071405e+02
3.460000e-06	-1.427874e+04	-2.103111e+02
3.470000e-06	-1.444184e+04	-2.135565e+02
3.480000e-06	-1.459958e+04	-2.166709e+02
3.490000e-06	-1.475227e+04	-2.195000e+02
3.500000e-06	-1.490165e+04	-2.221147e+02
3.510000e-06	-1.504941e+04	-2.247098e+02
3.520000e-06	-1.519531e+04	-2.273770e+02
3.530000e-06	-1.533672e+04	-2.300398e+02
3.540000e-06	-1.547070e+04	-2.325980e+02
3.550000e-06	-1.559665e+04	-2.350530e+02
3.560000e-06	-1.571695e+04	-2.374541e+02
3.570000e-06	-1.583457e+04	-2.397820e+02
3.580000e-06	-1.595018e+04	-2.419650e+02
3.590000e-06	-1.606162e+04	-2.440030e+02
3.600000e-06	-1.616637e+04	-2.459907e+02
3.610000e-06	-1.626414e+04	-2.479817e+02
3.620000e-06	-1.635706e+04	-2.498941e+02
3.630000e-06	-1.644728e+04	-2.516276e+02
3.640000e-06	-1.653479e+04	-2.532468e+02
3.650000e-06	-1.661773e+04	-2.549439e+02
3.660000e-06	-1.669455e+04	-2.567791e+02
3.670000e-06	-1.676570e+04	-2.585397e+02
3.680000e-06	-1.683302e+04	-2.599541e+02
3.690000e-06	-1.689798e+04	-2.610263e+02
3.700000e-06	-1.696043e+04	-2.620528e+02
3.710000e-06	-1.701909e+04	-2.632698e+02
3.720000e-06	-1.707275e+04	-2.645767e+02
3.730000e-06	-1.712113e+04	-2.656976e+02
3.740000e-06	-1.716478e+04	-2.665641e+02
3.750000e-06	-1.720434e+04	-2.673933e+02
3.760000e-06	-1.723993e+04	-2.683497e+02
3.770000e-06	-1.727076e+04	-2.692730e+02
3.780000e-06	-1.729557e+04	-2.698823e+02
3.790000e-06	-1.731356e+04	-2.701987e+02
3.800000e-06	-1.732538e+04	-2.705766e+02
3.810000e-06	-1.733288e+04	-2.712450e+02
3.820000e-06	-1.733761e+04	-2.719807e+02
3.830000e-06	-1.733938e+04	-2.723805e+02
