Unit:(mV)
                     CH1         CH2
Frequency              ? 303.176 kHz
00001               0.40     9000.00
00002               0.40     8800.00
00003               0.80     8400.00
00004               0.60     8000.00
00005               0.40     7600.00
00006               0.40     7200.00
00007               0.40     6800.00
00008               0.40     6400.00
00009               0.40     6000.00
00010               0.20     5600.00
00011               0.20     5200.00
00012              -0.20     4800.00
00013              -0.20     4400.00
00014              -0.40     4000.00
00015               0.20     3600.00
00016              -0.20     3000.00
00017              -0.60     2800.00
00018               0.20     2200.00
00019               0.20     1800.00
00020              -0.80     1400.00
00021              -0.40     1200.00
00022              -0.20      600.00
00023              -0.60        0.00
00024              -0.20     -200.00
00025               0.40     -800.00
00026               2.60     -800.00
00027               0.20    -1400.00
00028              -2.80    -1800.00
00029               0.40    -2000.00
00030               1.20    -2400.00
00031              -2.80    -2800.00
00032               0.20    -3200.00
00033              17.60    -3600.00
00034              25.00    -4400.00
00035             -25.00    -5000.00
00036             -25.00    -5200.00
00037              25.00    -5600.00
00038               0.60    -5800.00
00039             -25.00    -5800.00
00040              25.00    -6400.00
00041              25.00    -7200.00
00042             -25.00    -7000.00
00043              25.00    -8000.00
00044              25.00    -8200.00
00045             -25.00    -8400.00
00046              25.00    -9200.00
00047              25.00    -9200.00
00048             -25.00    -9600.00
00049               7.00   -10200.00
00050              19.60   -10200.00
00051              11.60   -10800.00
00052             -23.00   -11200.00
00053             -25.00   -11400.00
00054              25.00   -12000.00
00055             -16.40   -12200.00
00056             -25.00   -12600.00
00057              25.00   -13000.00
00058               5.20   -13200.00
00059             -25.00   -13800.00
00060               1.20   -14000.00
00061              25.00   -14400.00
00062             -25.00   -14600.00
00063             -20.40   -14800.00
00064              25.00   -15400.00
00065             -19.80   -15400.00
00066             -25.00   -15800.00
00067              23.60   -16200.00
00068              -4.60   -16400.00
00069             -18.60   -16800.00
00070               6.00   -17000.00
00071              11.00   -17200.00
00072             -14.00   -17400.00
00073              -5.20   -17600.00
00074               7.60   -18000.00
00075              -8.40   -18400.00
00076              -9.40   -18600.00
00077               4.20   -18600.00
00078               1.80   -19000.00
00079              -8.80   -19200.00
00080              -1.20   -19400.00
00081               0.60   -19600.00
00082              -6.80   -19600.00
00083              -7.80   -20000.00
00084               2.60   -20000.00
00085               0.20   -20200.00
00086              -9.40   -20400.00
00087               2.60   -20600.00
00088              -1.20   -20800.00
00089              -9.20   -21000.00
00090              -2.20   -21000.00
00091               0.40   -21200.00
00092              -4.80   -21400.00
00093              -5.40   -21200.00
00094               1.80   -21600.00
00095              -3.60   -21800.00
00096              -7.80   -21800.00
00097              -1.20   -21800.00
00098              -2.00   -21800.00
00099              -5.40   -21800.00
00100              -2.00   -21800.00
00101              -0.20   -22000.00
00102              -4.60   -22000.00
00103              -5.40   -22000.00
00104              -1.00   -21800.00
00105              -3.20   -22000.00
00106              -6.20   -22000.00
00107              -0.60   -22000.00
00108              -1.80   -22000.00
00109              -4.60   -22000.00
00110              -3.00   -22000.00
00111              -2.80   -22000.00
00112              -3.80   -21800.00
00113              -4.20   -22000.00
00114              -2.00   -22000.00
00115              -2.40   -21600.00
00116              -3.80   -21600.00
00117              -2.00   -21600.00
00118              -2.80   -21400.00
00119              -3.80   -21400.00
00120              -3.40   -21200.00
00121              -3.00   -21200.00
00122              -2.20   -21000.00
00123              -3.60   -20800.00
00124              -2.80   -20800.00
00125              -2.20   -20400.00
00126              -3.60   -20400.00
00127              -3.40   -20200.00
00128              -2.20   -20000.00
00129              -2.40   -19800.00
00130              -3.40   -19600.00
00131              -2.00   -19400.00
00132              -2.20   -19400.00
00133              -3.80   -19200.00
00134              -2.80   -19000.00
00135              -2.20   -18800.00
00136              -3.00   -18400.00
00137              -2.80   -18400.00
00138              -2.00   -18000.00
