Unit:(mV)
                     CH1         CH2
Frequency              ? 303.184 kHz
00001               1.40     9400.00
00002               1.40     9000.00
00003               0.20     8400.00
00004               1.00     8200.00
00005               1.40     7800.00
00006              -0.20     7400.00
00007               0.40     7000.00
00008               1.00     6400.00
00009              -0.60     6200.00
00010               0.60     5600.00
00011               1.00     5400.00
00012              -1.20     4800.00
00013               0.60     4400.00
00014               2.20     3800.00
00015              -1.00     3600.00
00016              -0.40     3200.00
00017               1.40     2800.00
00018              -1.20     2400.00
00019              -0.60     2000.00
00020               1.20     1400.00
00021              -0.80     1200.00
00022              -0.60      600.00
00023               1.00        0.00
00024              -0.60     -200.00
00025              -0.40     -800.00
00026               3.00    -1000.00
00027              -0.60    -1400.00
00028              -2.80    -1800.00
00029               2.00    -2200.00
00030               0.40    -2600.00
00031              -3.80    -3000.00
00032               2.60    -3200.00
00033              18.20    -3800.00
00034              25.00    -4600.00
00035             -25.00    -5200.00
00036             -25.00    -5600.00
00037              25.00    -6000.00
00038               0.40    -6000.00
00039             -25.00    -6000.00
00040              25.00    -6600.00
00041              25.00    -7400.00
00042             -25.00    -7200.00
00043              25.00    -8200.00
00044              25.00    -8800.00
00045             -25.00    -8600.00
00046               7.60    -9600.00
00047              25.00    -9400.00
00048             -25.00    -9800.00
00049              -1.20   -10600.00
00050              23.00   -10600.00
00051               9.40   -11400.00
00052             -21.80   -11600.00
00053             -25.00   -11800.00
00054              25.00   -12400.00
00055             -13.20   -12400.00
00056             -25.00   -13000.00
00057              25.00   -13600.00
00058               5.20   -13600.00
00059             -25.00   -14400.00
00060              -9.40   -14400.00
00061              25.00   -14800.00
00062             -18.00   -15200.00
00063             -21.80   -15400.00
00064              25.00   -15800.00
00065             -14.00   -16000.00
00066             -22.40   -16400.00
00067              17.00   -16800.00
00068              -3.20   -16800.00
00069             -15.80   -17200.00
00070               5.40   -17400.00
00071               7.80   -17800.00
00072             -12.60   -18000.00
00073              -2.00   -18400.00
00074               2.80   -18800.00
00075              -8.60   -18800.00
00076              -5.20   -19200.00
00077               3.00   -19400.00
00078              -1.20   -19600.00
00079              -5.20   -19800.00
00080              -0.60   -20000.00
00081              -3.20   -20400.00
00082              -3.40   -20400.00
00083              -6.60   -20400.00
00084               1.00   -20800.00
00085               0.60   -20800.00
00086              -8.20   -21000.00
00087               1.80   -21200.00
00088              -2.20   -21600.00
00089              -8.00   -21600.00
00090              -2.20   -21600.00
00091               0.20   -21800.00
00092              -4.40   -21800.00
00093              -4.60   -22000.00
00094               1.80   -22200.00
00095              -3.80   -22400.00
00096              -7.40   -22400.00
00097              -1.00   -22400.00
00098              -2.20   -22600.00
00099              -5.20   -22400.00
00100              -2.20   -22600.00
00101              -1.00   -22400.00
00102              -4.40   -22600.00
00103              -5.80   -22800.00
00104              -1.20   -22600.00
00105              -2.60   -22600.00
00106              -6.00   -22600.00
00107              -0.60   -22600.00
00108              -2.00   -22600.00
00109              -5.00   -22800.00
00110              -3.40   -22600.00
00111              -2.60   -22600.00
00112              -3.40   -22600.00
00113              -3.80   -22600.00
00114              -2.00   -22400.00
00115              -3.00   -22400.00
00116              -3.80   -22400.00
00117              -3.00   -22200.00
00118              -3.60   -22400.00
00119              -3.00   -22000.00
00120              -3.40   -21800.00
00121              -3.00   -21800.00
00122              -2.00   -21600.00
00123              -3.00   -21400.00
00124              -3.60   -21600.00
00125              -2.80   -21200.00
00126              -2.80   -21200.00
00127              -3.80   -21000.00
00128              -3.00   -20800.00
00129              -2.20   -20400.00
00130              -3.60   -20400.00
00131              -2.80   -20000.00
00132              -2.00   -20000.00
00133              -3.60   -19800.00
00134              -2.80   -19600.00
00135              -2.20   -19400.00
00136              -2.60   -19000.00
00137              -2.40   -18800.00
00138              -2.20   -18600.00
00139              -2.60   -18400.00
00140              -3.00   -18000.00
00141              -2.60   -18000.00
00142              -2.60   -17400.00
00143              -2.20   -17200.00
00144              -1.80   -16800.00
00145              -2.20   -16800.00
00146              -2.20   -16400.00
00147              -2.20   -16200.00
00148              -2.80   -15800.00
