Unit:(mV)
                     CH1         CH2
Frequency              ? 303.171 kHz
00001              -0.60     9400.00
00002               0.40     9000.00
00003              -0.40     8600.00
00004              -1.20     8200.00
00005              -0.20     8000.00
00006               0.40     7400.00
00007              -0.40     7000.00
00008              -0.60     6400.00
00009              -0.40     6000.00
00010               0.20     5800.00
00011              -0.60     5400.00
00012              -0.60     4800.00
00013              -0.20     4400.00
00014              -0.20     4000.00
00015              -1.20     3600.00
00016               0.20     3200.00
00017               0.40     2800.00
00018              -1.00     2200.00
00019              -0.20     2000.00
00020               0.40     1400.00
00021              -1.00     1000.00
00022              -0.60      600.00
00023               0.40      400.00
00024               0.00     -200.00
00025               0.20     -600.00
00026               3.60    -1000.00
00027               0.00    -1600.00
00028              -3.00    -1800.00
00029               1.20    -2200.00
00030               2.00    -2600.00
00031              -3.00    -3000.00
00032               2.00    -3200.00
00033              21.00    -4000.00
00034              25.00    -4600.00
00035             -25.00    -5000.00
00036             -25.00    -5600.00
00037              25.00    -6000.00
00038              -4.60    -6000.00
00039             -25.00    -6000.00
00040              25.00    -6800.00
00041              25.00    -7400.00
00042             -25.00    -7200.00
00043              25.00    -8200.00
00044              25.00    -8600.00
00045             -25.00    -8800.00
00046              25.00    -9600.00
00047              25.00    -9600.00
00048             -25.00    -9800.00
00049              -9.20   -10800.00
00050              22.80   -10600.00
00051              25.00   -11400.00
00052             -25.00   -11600.00
00053             -25.00   -12000.00
00054              25.00   -12400.00
00055             -25.00   -12600.00
00056             -25.00   -13200.00
00057              25.00   -13400.00
00058               2.00   -13800.00
00059             -25.00   -14400.00
00060               7.00   -14400.00
00061              25.00   -15200.00
00062             -25.00   -15200.00
00063             -12.40   -15600.00
00064              25.00   -16000.00
00065             -17.60   -16200.00
00066             -19.00   -16600.00
00067              19.40   -16800.00
00068               3.40   -17000.00
00069             -18.00   -17200.00
00070               3.40   -17400.00
00071              17.80   -17800.00
00072             -11.80   -18000.00
00073              -7.60   -18400.00
00074              13.00   -18800.00
00075              -2.20   -19000.00
00076             -14.00   -19200.00
00077               9.00   -19400.00
00078               7.40   -19600.00
00079             -11.60   -20000.00
00080               2.80   -20000.00
00081               7.60   -20400.00
00082              -6.40   -20600.00
00083              -6.60   -20800.00
00084               7.80   -20800.00
00085               0.20   -21000.00
00086              -7.40   -21200.00
00087               6.60   -21400.00
00088               1.40   -21600.00
00089              -5.80   -21800.00
00090               0.20   -21800.00
00091               3.40   -22000.00
00092              -2.60   -22000.00
00093              -2.20   -22200.00
00094               3.60   -22400.00
00095              -0.60   -22400.00
00096              -3.80   -22400.00
00097               0.40   -22600.00
00098               1.40   -22800.00
00099              -2.00   -22800.00
00100              -1.20   -22600.00
00101               2.00   -22800.00
00102              -0.60   -22800.00
00103              -3.00   -22800.00
00104               1.40   -22800.00
00105               0.20   -22800.00
00106              -3.40   -22800.00
00107               1.20   -22800.00
00108               1.00   -22800.00
00109              -1.40   -22800.00
00110              -0.60   -22800.00
00111               0.40   -22800.00
00112              -1.00   -22600.00
00113              -1.20   -22600.00
00114               0.20   -22600.00
00115              -0.40   -22600.00
00116              -0.60   -22400.00
00117              -0.40   -22400.00
00118              -0.80   -22400.00
00119               0.20   -22200.00
00120              -1.20   -22000.00
00121              -1.00   -22000.00
00122               0.40   -21800.00
00123              -1.00   -21600.00
00124              -1.20   -21600.00
00125               0.60   -21400.00
00126              -0.60   -21200.00
00127              -1.20   -21200.00
00128               0.60   -20800.00
00129              -0.20   -20800.00
00130              -1.00   -20400.00
00131               0.40   -20200.00
00132              -0.40   -20200.00
00133              -1.20   -20000.00
00134              -0.20   -19600.00
00135              -0.60   -19400.00
00136              -0.60   -19200.00
00137              -0.20   -18800.00
00138              -0.60   -18600.00
00139              -0.20   -18200.00
00140              -0.20   -18400.00
00141              -0.60   -18000.00
00142              -1.00   -17400.00
00143              -0.20   -17200.00
00144              -0.20   -17000.00
00145              -1.00   -16800.00
00146              -0.20   -16400.00
00147              -0.40   -16200.00
00148              -1.20   -16000.00
00149               0.20   -15600.00
00150              -0.40   -15200.00
00151              -1.00   -14800.00
00152              -0.20   -14600.00
00153              -0.20   -14400.00
00154              -1.20   -13800.00
00155               0.00   -13400.00
00156              -0.40   -13200.00
00157              -1.00   -12800.00
00158               0.20   -12400.00
00159               0.20   -12200.00
00160              -1.20   -11600.00
00161               0.00   -11400.00
00162              -0.40   -11000.00
00163              -1.80   -10600.00
00164              -0.20   -10000.00
00165              -0.40    -9800.00
00166              -1.40    -9400.00
00167              -0.20    -9000.00
00168               0.00    -8400.00
00169              -1.20    -8200.00
00170              -0.40    -7800.00
00171               0.00    -7400.00
00172              -1.00    -6800.00
00173              -1.20    -6600.00
00174               0.40    -6000.00
00175              -1.40    -5800.00
00176              -1.00    -5200.00
