Unit:(mV)
                     CH1         CH2
Frequency              ?           ?
00001               4.00    -2400.00
00002               6.00    -2400.00
00003               6.00    -2400.00
00004               4.00    -2400.00
00005               6.00    -2200.00
00006               6.00    -2200.00
00007               2.00    -2200.00
00008               2.00    -2200.00
00009               4.00    -2200.00
00010               2.00    -2000.00
00011               4.00    -2000.00
00012               2.00    -2000.00
00013               0.00    -2000.00
00014               0.00    -1800.00
00015               0.00    -1600.00
00016               2.00    -1800.00
00017               4.00    -1600.00
00018               0.00    -1600.00
00019               2.00    -1600.00
00020               0.00    -1400.00
00021               0.00    -1400.00
00022              -2.00    -1200.00
00023               0.00    -1200.00
00024               2.00    -1200.00
00025               0.00    -1000.00
00026              -2.00    -1000.00
00027               0.00    -1200.00
00028              -2.00    -1000.00
00029              -2.00    -1000.00
00030               0.00     -800.00
00031               2.00     -800.00
00032              -2.00     -600.00
00033              -2.00     -600.00
00034               0.00     -600.00
00035              -2.00     -600.00
00036              -2.00     -400.00
00037              -2.00     -200.00
00038               0.00     -200.00
00039              -2.00     -200.00
00040              -6.00        0.00
00041              -2.00        0.00
00042              -2.00        0.00
00043              -2.00        0.00
00044              -2.00      200.00
00045               0.00      200.00
00046               0.00      200.00
00047               0.00      400.00
00048               0.00      200.00
00049               8.00      400.00
00050               0.00      400.00
00051              -4.00      600.00
00052              -8.00      600.00
00053               0.00      800.00
00054              22.00      800.00
00055             128.00     1000.00
00056              86.00     1200.00
00057            -254.00      800.00
00058            -254.00      800.00
00059             246.00     1200.00
00060             246.00     1400.00
00061            -254.00     1000.00
00062            -254.00     1200.00
00063             246.00     1600.00
00064             246.00     1600.00
00065            -254.00     1200.00
00066            -230.00     1600.00
00067             246.00     1800.00
00068              22.00     1600.00
00069            -254.00     1400.00
00070             142.00     2000.00
00071             200.00     2000.00
00072            -216.00     1600.00
00073               0.00     2000.00
00074             144.00     2000.00
00075            -130.00     1800.00
00076             -16.00     2200.00
00077              64.00     2400.00
00078             -54.00     2000.00
00079              22.00     2400.00
00080             -28.00     2400.00
00081             -70.00     2400.00
00082             118.00     2600.00
00083             -34.00     2600.00
00084            -150.00     2600.00
00085             114.00     2800.00
00086              26.00     2800.00
00087            -126.00     2600.00
00088              62.00     3000.00
00089               0.00     3200.00
00090             -72.00     2800.00
00091              58.00     3200.00
00092             -34.00     3200.00
00093             -46.00     3200.00
00094              48.00     3200.00
00095             -48.00     3200.00
00096             -18.00     3200.00
00097              40.00     3400.00
00098             -58.00     3400.00
00099             -10.00     3400.00
00100              24.00     3600.00
00101             -42.00     3400.00
00102              -6.00     3600.00
00103              10.00     3600.00
00104             -22.00     3600.00
00105             -16.00     3600.00
00106             -18.00     3600.00
00107               0.00     3600.00
00108               2.00     3600.00
00109             -32.00     3800.00
00110             -10.00     4000.00
00111               0.00     3800.00
00112             -28.00     4000.00
00113             -14.00     3800.00
00114               6.00     4000.00
00115             -10.00     4000.00
00116             -24.00     4000.00
00117              -6.00     4200.00
00118              -6.00     4000.00
00119             -22.00     4000.00
00120             -14.00     4200.00
00121              -2.00     4200.00
00122              -8.00     4000.00
00123             -18.00     4200.00
00124             -16.00     4200.00
00125              -6.00     4400.00
00126             -16.00     4200.00
00127             -22.00     4200.00
00128              -6.00     4200.00
00129              -6.00     4200.00
00130             -22.00     4400.00
00131             -14.00     4400.00
00132             -10.00     4400.00
00133             -14.00     4400.00
00134             -16.00     4200.00
00135              -8.00     4200.00
00136              -8.00     4400.00
