Unit:(mV)
                     CH1         CH2
Frequency              ?  98.217 kHz
00001               0.40    -6400.00
00002               0.40    -6400.00
00003              -0.40    -7200.00
00004               0.40    -6400.00
00005               0.60    -7200.00
00006              -0.60    -7200.00
00007               0.40    -7200.00
00008               1.00    -7200.00
00009              -0.20    -7200.00
00010               0.40    -7200.00
00011               0.60    -7200.00
00012               0.40    -7200.00
00013               0.20    -8000.00
00014               0.60    -7200.00
00015               1.00    -7200.00
00016               0.20    -8000.00
00017              -0.20    -7200.00
00018               1.20    -7200.00
00019               0.20    -8000.00
00020              -0.40    -7200.00
00021               1.00    -8000.00
00022               1.00    -8000.00
00023               0.20    -7200.00
00024               1.00    -8000.00
00025               0.60    -8000.00
00026               0.20    -8000.00
00027               1.00    -8000.00
00028               0.40    -8000.00
00029               0.40    -8000.00
00030               0.40    -8000.00
00031               0.40    -8000.00
00032               0.60    -8000.00
00033               1.00    -8000.00
00034               0.20    -8000.00
00035               0.20    -8000.00
00036               1.40    -8000.00
00037               0.80    -8000.00
00038               0.20    -8000.00
00039               1.00    -8800.00
00040               1.00    -8000.00
00041               0.40    -8800.00
00042               0.60    -8000.00
00043               0.40    -9600.00
00044               0.40    -8800.00
00045               0.40    -8800.00
00046               0.60    -8800.00
00047               0.20    -8800.00
00048               0.20    -8000.00
00049               1.00    -9600.00
00050               0.40    -8800.00
00051               0.60    -9600.00
00052               0.40    -8800.00
00053               0.80    -9600.00
00054               0.60    -8800.00
00055               0.20    -8800.00
00056               0.60    -9600.00
00057               0.40    -9600.00
00058               0.20    -8800.00
00059               0.60    -9600.00
00060               0.40    -8800.00
00061               0.40    -8800.00
00062               1.00    -9600.00
00063               0.20    -9600.00
00064               0.60    -8800.00
00065               1.20    -9600.00
00066               0.40    -9600.00
00067               0.60    -9600.00
00068               0.40    -9600.00
00069               0.40    -9600.00
00070               1.00   -10400.00
00071               0.40    -9600.00
00072               0.40    -9600.00
00073               1.40    -9600.00
00074               0.60   -10400.00
00075               0.40    -9600.00
00076               1.20    -9600.00
00077               0.80    -9600.00
00078               0.40    -9600.00
00079               1.40    -9600.00
00080              -0.20    -9600.00
00081               0.80    -9600.00
00082               1.40   -10400.00
00083               0.20   -10400.00
00084               0.80   -10400.00
00085               0.40   -10400.00
00086               0.60   -10400.00
00087               1.00   -10400.00
00088               0.20    -9600.00
00089               0.80    -9600.00
00090               1.20    -9600.00
00091               1.00   -10400.00
00092               1.00    -9600.00
00093               1.40   -10400.00
00094               0.60   -10400.00
00095               0.40   -10400.00
00096               1.40   -10400.00
00097               0.60   -10400.00
00098               0.60    -9600.00
00099               1.20   -10400.00
00100               0.60   -10400.00
00101               0.40   -10400.00
00102               1.00   -10400.00
00103               1.40    -9600.00
00104               0.60   -10400.00
00105               1.00   -10400.00
00106               1.20   -10400.00
00107               1.00   -10400.00
00108               0.80   -10400.00
00109               1.00   -10400.00
00110               0.40   -10400.00
00111               1.00   -10400.00
00112               1.00   -10400.00
00113               0.20   -10400.00
00114               0.60   -10400.00
00115               1.20   -10400.00
00116               0.40   -10400.00
00117               1.00   -11200.00
00118               1.20   -10400.00
00119               0.40   -10400.00
00120               1.00   -10400.00
00121               0.60   -10400.00
00122               0.60   -10400.00
00123               1.00   -10400.00
00124               0.40   -10400.00
00125               0.60   -10400.00
00126               0.40   -10400.00
00127               0.40   -11200.00
00128               1.00   -10400.00
00129               1.00   -10400.00
00130               0.40   -10400.00
00131               1.20   -11200.00
00132               1.20   -10400.00
00133               0.80   -10400.00
00134               1.00   -10400.00
00135               0.80   -10400.00
00136               0.40   -10400.00
00137               1.00   -10400.00
00138               0.60   -10400.00
00139               0.40   -10400.00
00140               1.00   -11200.00
00141               1.20   -10400.00
00142               0.60   -10400.00
00143               1.20   -11200.00
00144               1.00   -10400.00
00145               0.80   -10400.00
00146               1.20   -10400.00
00147               1.00   -10400.00
00148               0.60   -11200.00
00149               1.00   -10400.00
00150               1.00   -11200.00
00151               0.40   -10400.00
00152               1.00   -10400.00
00153               1.20   -11200.00
00154               0.80   -11200.00
00155               0.80   -10400.00
00156               1.20   -11200.00
00157               1.00   -10400.00
00158               1.00   -10400.00
00159               1.00   -10400.00
00160               0.60   -10400.00
00161               1.20   -10400.00
00162               1.40   -11200.00
00163               0.20   -11200.00
00164               1.00   -10400.00
00165               1.00   -10400.00
00166               0.40   -10400.00
00167               1.20   -10400.00
00168               0.40   -10400.00
00169               1.00   -10400.00
00170               1.40   -10400.00
00171               0.60   -10400.00
00172               0.60   -11200.00
00173               1.00   -11200.00
00174               1.00   -10400.00
00175               0.60   -10400.00
00176               0.60   -11200.00
00177               0.40   -10400.00
00178               1.00   -10400.00
00179               0.80   -10400.00
00180               0.20   -10400.00
00181               1.00   -10400.00
00182               0.60   -10400.00
00183               0.40   -10400.00
00184               1.20   -10400.00
00185               0.40    -9600.00
00186               0.60   -10400.00
00187               1.00   -10400.00
00188               0.80   -10400.00
00189               0.40   -10400.00
00190               0.80   -10400.00
00191               0.40   -11200.00
00192               0.40   -10400.00
00193               0.40   -10400.00
00194               1.00   -10400.00
00195               0.60   -10400.00
00196               0.40   -10400.00
00197               1.00    -9600.00
00198               0.60   -10400.00
00199               0.60   -10400.00
00200               1.00   -10400.00
00201               0.40   -10400.00
00202               0.40   -10400.00
00203               1.00   -10400.00
00204               1.00   -10400.00
00205               0.00   -10400.00
00206               0.60   -10400.00
00207               1.00    -9600.00
00208               0.20    -9600.00
00209               0.60   -10400.00
00210               0.60    -9600.00
00211               0.80    -9600.00
00212               1.20    -9600.00
00213               0.40    -9600.00
00214               0.80   -10400.00
00215               1.20    -9600.00
00216               0.20    -9600.00
00217               0.20    -9600.00
00218               2.60    -9600.00
00219               0.60    -9600.00
00220              -1.20    -9600.00
00221               0.40    -9600.00
00222               1.40    -9600.00
00223               0.60    -9600.00
00224               1.20    -9600.00
00225               1.20    -9600.00
00226              -0.20    -9600.00
00227               0.40    -9600.00
00228               1.20    -9600.00
00229               0.40    -9600.00
00230               0.40    -9600.00
00231               0.80    -9600.00
00232               0.40    -9600.00
00233               0.60    -9600.00
00234               0.80    -8800.00
00235              -1.00    -9600.00
00236               0.40    -8800.00
00237               2.60    -9600.00
00238               0.40    -8800.00
00239              -0.20    -9600.00
00240               1.20    -9600.00
00241              -0.40    -9600.00
00242               0.40    -8000.00
00243               1.80    -8800.00
00244              -0.20    -8800.00
00245              -0.20    -8800.00
00246               1.00    -8800.00
00247              -0.40    -8800.00
00248               0.20    -8800.00
00249               1.20    -8000.00
00250               0.20    -8800.00
00251               0.40    -8000.00
00252               0.60    -8000.00
00253               0.20    -8000.00
00254               0.40    -8000.00
00255               0.40    -8000.00
00256               0.20    -8000.00
00257               0.40    -8000.00
00258               0.20    -8000.00
00259               0.00    -8000.00
00260               0.40    -8000.00
00261               0.20    -8000.00
00262               0.20    -8000.00
00263               0.60    -8000.00
00264               0.40    -8000.00
00265               0.60    -8000.00
00266               0.40    -8000.00
00267               0.20    -8000.00
00268               0.40    -7200.00
00269               0.40    -7200.00
00270               0.20    -8000.00
00271               0.20    -8000.00
00272               0.40    -7200.00
00273               0.20    -7200.00
00274               0.40    -8000.00
00275               0.40    -8000.00
00276               0.40    -8000.00
00277               0.40    -7200.00
00278               0.40    -6400.00
00279               0.40    -7200.00
00280               0.40    -7200.00
00281               0.40    -7200.00
00282               0.40    -7200.00
00283               0.40    -7200.00
00284               0.00    -7200.00
00285               0.20    -7200.00
00286               0.40    -6400.00
00287               0.20    -6400.00
00288               0.20    -7200.00
00289               0.40    -7200.00
00290               0.60    -6400.00
00291               0.20    -6400.00
00292               0.40    -7200.00
00293               0.60    -6400.00
00294               0.40    -7200.00
00295               0.20    -6400.00
00296               0.00    -6400.00
00297               0.40    -6400.00
00298               0.40    -6400.00
00299              -0.40    -6400.00
00300               0.20    -6400.00
00301               1.00    -6400.00
00302              -0.20    -6400.00
00303               0.20    -6400.00
00304               0.80    -6400.00
00305              -0.40    -6400.00
00306               0.00    -6400.00
00307               1.00    -5600.00
00308              -0.40    -5600.00
00309               0.20    -6400.00
00310               0.40    -5600.00
00311              -0.60    -6400.00
00312               0.20    -6400.00
00313              -0.20    -6400.00
00314              -0.20    -5600.00
00315               0.40    -4800.00
00316              -0.60    -4800.00
00317               0.20    -4800.00
00318               0.60    -4800.00
00319              -0.60    -5600.00
00320               0.20    -4800.00
00321               0.60    -4800.00
00322              -1.00    -4800.00
00323               0.40    -4800.00
00324               0.60    -4800.00
00325              -1.00    -4800.00
00326               0.20    -4000.00
00327               0.20    -4000.00
00328              -0.80    -4000.00
00329              -0.20    -4800.00
00330               0.20    -4000.00
00331              -0.20    -4000.00
00332               0.20    -4000.00
00333              -0.60    -4000.00
00334               0.60    -4000.00
00335               0.40    -4000.00
00336              -1.00    -4800.00
00337               0.40    -4000.00
00338              -0.20    -4000.00
00339              -1.20    -4000.00
00340               0.40    -4000.00
00341               0.00    -3200.00
00342              -0.60    -3200.00
00343               1.00    -3200.00
00344               0.20    -4000.00
00345              -0.60    -3200.00
00346               0.80    -3200.00
00347              -0.40    -3200.00
00348              -0.60    -3200.00
00349               0.40    -3200.00
00350              -0.60    -3200.00
00351              -0.40    -3200.00
00352               0.20    -3200.00
00353              -0.20    -3200.00
00354              -0.60    -3200.00
00355               0.20    -3200.00
00356               0.40    -3200.00
00357              -0.40    -3200.00
00358              -0.40    -2400.00
00359               0.40    -2400.00
00360              -0.20    -2400.00
00361              -0.60    -2400.00
00362               0.40    -2400.00
00363              -0.40    -2400.00
00364              -1.00    -1600.00
00365               0.20    -2400.00
00366              -0.40    -2400.00
00367              -1.00    -1600.00
00368               0.20    -2400.00
00369               0.00    -1600.00
00370              -0.60    -1600.00
00371               0.20    -1600.00
00372              -0.40    -1600.00
00373              -0.40    -1600.00
00374              -0.20    -1600.00
00375              -0.60    -1600.00
00376              -0.40    -1600.00
00377              -0.60    -1600.00
00378              -0.60    -1600.00
00379              -0.60    -1600.00
00380              -0.60    -1600.00
00381              -0.20     -800.00
00382              -0.60     -800.00
00383              -1.00    -1600.00
00384               0.20     -800.00
00385              -0.60     -800.00
00386              -1.00     -800.00
00387               0.60        0.00
00388              -0.60     -800.00
00389              -1.20     -800.00
00390               0.20     -800.00
00391              -0.60        0.00
00392              -1.20     -800.00
00393              -0.20     -800.00
00394              -0.60     -800.00
00395              -1.00        0.00
00396              -0.40        0.00
00397              -0.60     -800.00
00398              -0.60        0.00
00399               0.20        0.00
00400              -0.80        0.00
00401              -0.20        0.00
00402              -0.60        0.00
00403              -0.60        0.00
00404              -0.20        0.00
00405              -0.60        0.00
