Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-51732.926129	-491.421701
0.0000000100	-51719.469398	-492.313186
0.0000000200	-51686.623611	-493.284899
0.0000000300	-51638.264669	-494.222221
0.0000000400	-51571.935894	-495.013944
0.0000000500	-51492.387915	-495.571283
0.0000000600	-51400.113688	-495.843157
0.0000000700	-51292.896574	-495.825188
0.0000000800	-51168.664999	-495.560941
0.0000000900	-51010.460815	-495.135294
0.0000001000	-50814.198628	-494.661108
0.0000001100	-50592.343653	-494.261469
0.0000001200	-50357.196938	-494.050403
0.0000001300	-50113.457573	-494.115127
0.0000001400	-49861.112674	-494.502527
0.0000001500	-49597.786207	-495.211762
0.0000001600	-49314.423110	-496.193845
0.0000001700	-49014.016445	-497.357911
0.0000001800	-48698.533270	-498.582882
0.0000001900	-48361.165706	-499.732537
0.0000002000	-48008.996986	-500.671633
0.0000002100	-47642.099645	-501.280816
0.0000002200	-47263.265364	-501.468478
0.0000002300	-46869.418998	-501.178404
0.0000002400	-46452.127286	-500.392806
0.0000002500	-46020.785072	-499.131072
0.0000002600	-45575.279729	-497.445132
0.0000002700	-45110.994250	-495.412588
0.0000002800	-44633.502451	-493.128851
0.0000002900	-44137.932967	-490.699272
0.0000003000	-43621.100900	-488.231957
0.0000003100	-43089.960634	-485.831545
0.0000003200	-42545.206511	-483.593920
0.0000003300	-41985.153499	-481.601649
0.0000003400	-41408.725491	-479.919934
0.0000003500	-40813.058270	-478.592983
0.0000003600	-40198.113181	-477.640999
0.0000003700	-39566.441871	-477.058187
0.0000003800	-38921.804277	-476.812376
0.0000003900	-38264.809320	-476.846846
0.0000004000	-37595.890309	-477.084768
0.0000004100	-36914.952275	-477.436285
0.0000004200	-36215.358180	-477.807759
0.0000004300	-35501.177196	-478.112221
0.0000004400	-34774.994848	-478.279594
0.0000004500	-34038.942360	-478.265124
0.0000004600	-33294.687101	-478.054469
0.0000004700	-32538.391826	-477.664336
0.0000004800	-31773.173670	-477.138215
0.0000004900	-30993.668312	-476.537556
0.0000005000	-30195.013934	-475.929636
0.0000005100	-29386.262263	-475.373993
0.0000005200	-28572.249347	-474.909763
0.0000005300	-27748.057056	-474.546203
0.0000005400	-26912.678479	-474.258265
0.0000005500	-26071.305662	-473.988260
0.0000005600	-25223.312027	-473.653584
0.0000005700	-24365.863901	-473.159311
0.0000005800	-23500.749390	-472.413519
0.0000005900	-22625.528038	-471.342526
0.0000006000	-21733.327544	-469.903113
0.0000006100	-20832.247598	-468.089178
0.0000006200	-19927.539897	-465.931202
0.0000006300	-19014.376505	-463.488169
0.0000006400	-18092.697772	-460.832986
0.0000006500	-17164.013115	-458.033760
0.0000006600	-16231.297938	-455.134177
0.0000006700	-15294.637663	-452.136589
0.0000006800	-14348.762932	-448.991083
0.0000006900	-13394.579016	-445.592838
0.0000007000	-12434.914814	-441.788608
0.0000007100	-11468.381647	-437.391460
