Unit:(mV)
                     CH1         CH2
Frequency              ? 299.904 kHz
00001              24.20    -6400.00
00002              -2.40    -8000.00
00003             -25.00    -8000.00
00004               7.00    -8800.00
00005              22.80    -9600.00
00006             -25.00    -9600.00
00007             -20.40    -9600.00
00008              25.00   -10400.00
00009               6.40   -11200.00
00010             -25.00   -11200.00
00011              25.00   -12800.00
00012             -12.60   -12800.00
00013             -25.00   -13600.00
00014              25.00   -14400.00
00015             -25.00   -14400.00
00016              23.40   -15200.00
00017              -8.60   -14400.00
00018             -23.40   -16000.00
00019              25.00   -16800.00
00020             -25.00   -17600.00
00021             -14.00   -17600.00
00022              25.00   -17600.00
00023             -13.40   -18400.00
00024             -25.00   -19200.00
00025              25.00   -20000.00
00026              -3.00   -20800.00
00027             -25.00   -20800.00
00028              25.00   -21600.00
00029             -10.80   -21600.00
00030              -9.60   -22400.00
00031              16.20   -23200.00
00032             -14.00   -23200.00
00033               0.80   -24000.00
00034               6.20   -24000.00
00035              -7.80   -24800.00
00036               5.20   -25600.00
00037               5.80   -25600.00
00038             -13.40   -26400.00
00039              10.00   -26400.00
00040               0.80   -27200.00
00041             -12.20   -27200.00
00042              13.00   -28000.00
00043              -4.20   -28800.00
00044              -6.20   -28000.00
00045               8.60   -28800.00
00046              -3.40   -28800.00
00047              -2.60   -29600.00
00048               6.60   -29600.00
00049              -2.00   -30400.00
00050              -3.40   -30400.00
00051               4.60   -30400.00
00052              -1.80   -31200.00
00053              -1.20   -31200.00
00054               5.00   -31200.00
00055              -1.20   -32000.00
00056               1.20   -32000.00
00057               2.40   -32000.00
00058              -2.20   -32800.00
00059               2.80   -32800.00
00060               0.40   -32800.00
00061               0.20   -32800.00
00062               5.20   -32800.00
00063               0.40   -33600.00
00064               1.80   -32800.00
00065               5.20   -33600.00
00066               2.20   -33600.00
00067               2.60   -33600.00
00068               5.20   -33600.00
00069               4.80   -33600.00
00070               3.60   -33600.00
00071               6.60   -33600.00
00072               6.80   -33600.00
00073               6.60   -33600.00
00074               9.80   -34400.00
00075               9.20   -33600.00
00076              11.80   -33600.00
00077              13.00   -33600.00
00078              11.80   -34400.00
00079              15.40   -33600.00
00080              14.60   -33600.00
00081              13.80   -33600.00
00082              15.80   -33600.00
00083              16.20   -33600.00
00084              17.20   -33600.00
00085              23.60   -32800.00
00086              22.80   -32800.00
00087               8.40   -32800.00
00088               8.60   -32800.00
00089              14.00   -32800.00
00090               8.20   -32000.00
00091               5.80   -32800.00
00092               8.20   -32000.00
00093               7.00   -32000.00
00094               4.40   -32000.00
00095               3.40   -31200.00
00096               5.20   -31200.00
00097               3.40   -30400.00
00098               1.20   -30400.00
00099               3.40   -29600.00
00100               2.20   -30400.00
00101               0.40   -29600.00
00102               2.20   -28800.00
00103               1.80   -28800.00
00104               0.00   -28800.00
00105               1.40   -28000.00
00106               1.00   -27200.00
00107               0.20   -27200.00
00108               0.40   -26400.00
00109               0.60   -26400.00
00110              -0.40   -27200.00
00111               0.60   -26400.00
00112               0.20   -25600.00
00113              -0.60   -25600.00
00114               0.40   -24800.00
00115               0.20   -24800.00
00116               0.20   -24000.00
00117               0.40   -23200.00
00118               0.20   -22400.00
00119              -0.20   -22400.00
00120               0.00   -22400.00
00121              -0.40   -20800.00
00122              -0.20   -20800.00
00123              -0.20   -20000.00
00124              -0.20   -20000.00
00125               0.20   -19200.00
00126               0.40   -18400.00
00127              -0.40   -17600.00
00128              -0.40   -17600.00
00129               0.40   -17600.00
00130              -0.60   -16800.00
00131              -0.20   -16000.00
00132              -0.20   -15200.00
00133              -0.60   -15200.00
00134               0.40   -14400.00
00135               0.20   -13600.00
00136              -0.40   -13600.00
00137               0.40   -12800.00
00138              -0.20   -11200.00
00139              -0.60   -11200.00
00140               0.40   -10400.00
00141              -0.20   -10400.00
00142              -0.80    -9600.00
00143               0.80    -8800.00
00144               0.20    -8000.00
00145              -0.80    -8000.00
00146               0.60    -6400.00
00147               0.40    -6400.00
00148              -0.60    -5600.00
00149               0.40    -5600.00
00150              -0.60    -4000.00
00151              -0.80    -4000.00
00152               0.20    -3200.00
00153              -0.60    -3200.00
00154              -0.40    -1600.00
00155               0.60    -1600.00
00156              -0.20     -800.00
00157               0.20        0.00
00158               0.40        0.00
00159               0.60      800.00
00160               3.20     1600.00
00161               0.40     2400.00
00162              -1.80     2400.00
00163               1.00     3200.00
00164               0.60     3200.00
00165              -1.20     4800.00
00166               6.00     4800.00
00167              25.00     7200.00
00168               9.40     7200.00
00169             -25.00     8000.00
00170               3.80     8000.00
00171              25.00     8800.00
00172             -25.00     8800.00
00173              -8.00     9600.00
00174              25.00    10400.00
00175             -25.00     9600.00
00176               0.40    12000.00
00177              25.00    12000.00
00178             -25.00    12000.00
00179              25.00    12800.00
00180              -3.80    13600.00
00181             -25.00    14400.00
00182              25.00    14400.00
00183             -25.00    16000.00
00184              25.00    16800.00
00185              25.00    16000.00
00186             -25.00    17600.00
00187              25.00    17600.00
00188              25.00    18400.00
00189             -25.00    19200.00
00190              -1.40    20000.00
00191              25.00    20800.00
00192             -25.00    20800.00
00193              10.00    21600.00
00194              25.00    21600.00
00195             -25.00    22400.00
00196              25.00    22400.00
00197              -9.20    23200.00
00198             -15.20    24000.00
00199              20.40    24000.00
00200             -10.80    24800.00
00201              -5.20    24800.00
00202              18.80    25600.00
00203             -11.60    25600.00
00204              -6.00    26400.00
00205              17.00    27200.00
00206             -18.00    27200.00
00207               3.20    28000.00
00208              10.80    28000.00
00209             -14.60    28800.00
00210               6.40    28800.00
00211               3.20    28800.00
00212              -8.60    28800.00
00213               4.40    30400.00
00214               2.00    30400.00
00215              -4.80    30400.00
00216              -0.20    31200.00
00217               0.80    31200.00
00218              -4.60    31200.00
00219               1.00    31200.00
00220               0.40    32800.00
00221              -3.80    32800.00
00222               3.00    32000.00
00223              -4.60    32800.00
00224              -1.20    32800.00
00225               0.20    32800.00
00226              -6.20    33600.00
00227               1.20    33600.00
00228              -1.20    33600.00
00229              -5.80    34400.00
00230              -1.00    34400.00
00231              -3.00    34400.00
00232              -5.20    33600.00
00233              -2.60    33600.00
00234              -3.80    34400.00
00235              -5.80    34400.00
00236              -5.00    33600.00
00237              -5.00    34400.00
00238              -8.60    34400.00
00239              -6.00    34400.00
00240              -8.60    34400.00
00241             -10.80    34400.00
00242              -7.60    34400.00
00243             -14.20    34400.00
00244             -14.00    34400.00
00245             -11.80    34400.00
00246             -16.20    34400.00
00247             -14.60    34400.00
00248             -14.60    34400.00
00249             -16.20    34400.00
00250             -15.80    33600.00
00251             -18.80    33600.00
00252             -25.00    33600.00
00253             -21.40    33600.00
00254              -8.20    33600.00
00255             -10.20    33600.00
00256             -13.80    33600.00
00257              -8.40    32800.00
00258              -7.00    32800.00
00259              -7.80    32000.00
00260              -7.40    32800.00
00261              -4.60    32000.00
00262              -3.80    32000.00
00263              -6.20    32000.00
00264              -2.60    31200.00
00265              -1.40    30400.00
00266              -5.20    30400.00
00267              -2.00    30400.00
00268              -1.20    29600.00
00269              -3.40    29600.00
00270              -2.20    28800.00
00271              -1.20    28800.00
00272              -2.00    28000.00
00273              -1.80    28000.00
00274              -0.40    27200.00
00275              -1.80    28000.00
00276              -1.40    27200.00
00277               0.20    27200.00
00278              -1.00    26400.00
00279              -0.80    25600.00
00280              -0.40    25600.00
00281              -1.20    24800.00
00282              -0.40    24000.00
00283              -1.00    24000.00
00284              -0.60    24000.00
00285              -0.60    23200.00
00286              -1.20    22400.00
00287              -0.60    21600.00
00288              -0.60    21600.00
00289              -1.40    21600.00
00290              -0.80    20800.00
00291              -0.20    20000.00
00292              -0.60    19200.00
00293              -1.00    19200.00
00294               0.20    18400.00
00295              -0.80    17600.00
00296              -1.00    17600.00
00297              -0.40    16000.00
00298              -1.40    16000.00
00299              -0.60    15200.00
00300              -0.60    15200.00
00301              -1.00    14400.00
00302              -0.40    13600.00
00303              -1.00    12800.00
00304              -0.60    12000.00
00305              -0.20    12000.00
00306              -0.40    11200.00
00307              -1.00    11200.00
00308              -1.00    11200.00
00309              -0.40     9600.00
00310              -0.60     8800.00
00311              -1.20     8000.00
00312              -0.60     8000.00
00313              -1.00     8000.00
00314              -0.60     6400.00
00315              -0.20     6400.00
00316              -1.00     5600.00
00317              -0.60     4800.00
00318              -0.40     4000.00
00319              -0.60     3200.00
00320              -0.60     1600.00
00321              -1.00     2400.00
00322              -1.00     1600.00
00323              -0.60      800.00
00324              -0.40        0.00
00325              -0.40        0.00
00326               0.60     -800.00
00327               4.20    -1600.00
00328              -2.40    -1600.00
00329              -0.40    -2400.00
00330               2.00    -3200.00
00331              -0.60    -3200.00
00332              -1.00    -4000.00
00333               4.40    -4800.00
00334              15.20    -5600.00
00335              21.80    -7200.00
00336             -25.00    -7200.00
00337             -22.20    -8800.00
00338              25.00    -8000.00
00339              -8.40    -9600.00
00340             -25.00    -9600.00
00341              25.00    -9600.00
00342              25.00   -11200.00
00343             -25.00   -10400.00
00344              21.60   -12000.00
00345              25.00   -12800.00
00346             -25.00   -12800.00
00347              25.00   -13600.00
00348              -0.60   -13600.00
00349             -13.80   -14400.00
00350              25.00   -14400.00
00351             -25.00   -16000.00
00352              25.00   -16000.00
00353              11.60   -16800.00
00354             -25.00   -17600.00
00355              25.00   -17600.00
00356              16.60   -19200.00
00357             -25.00   -19200.00
00358               6.00   -20000.00
00359              25.00   -20000.00
00360             -25.00   -20800.00
00361              15.00   -21600.00
00362              17.20   -22400.00
00363             -25.00   -22400.00
00364              15.00   -23200.00
00365              -3.00   -24000.00
00366             -10.20   -24000.00
00367               9.60   -24000.00
00368              -3.40   -25600.00
00369              -4.20   -24800.00
00370              12.20   -25600.00
00371              -9.20   -25600.00
00372              -2.20   -26400.00
00373              12.20   -26400.00
00374             -14.00   -27200.00
00375               4.20   -28000.00
00376               7.00   -28000.00
00377             -11.00   -28800.00
00378               4.20   -28800.00
00379               3.60   -28800.00
00380              -6.60   -28800.00
00381               4.20   -29600.00
00382               3.00   -29600.00
00383              -4.80   -29600.00
00384               2.20   -30400.00
00385               2.60   -31200.00
00386              -3.60   -31200.00
00387               2.80   -32000.00
00388               2.20   -32000.00
00389              -1.40   -32000.00
00390               3.40   -32000.00
00391              -0.60   -32800.00
00392               0.60   -32000.00
00393               2.80   -32800.00
00394              -0.40   -32800.00
00395               2.80   -33600.00
00396               3.80   -33600.00
00397              -0.20   -33600.00
00398               2.80   -33600.00
00399               5.60   -33600.00
00400               1.20   -33600.00
00401               3.00   -33600.00
00402               6.60   -33600.00
00403               3.40   -33600.00
00404               5.00   -33600.00
00405               8.60   -33600.00
00406               6.00   -33600.00
