Unit:(mV)
                     CH1         CH2
Frequency              ?  98.209 kHz
00001               0.20    -6400.00
00002               0.20    -7200.00
00003              -1.00    -6400.00
00004               0.40    -6400.00
00005               0.40    -7200.00
00006              -0.40    -7200.00
00007               0.40    -7200.00
00008              -0.40    -7200.00
00009              -0.40    -7200.00
00010               0.40    -7200.00
00011              -1.00    -7200.00
00012              -0.60    -7200.00
00013               1.00    -7200.00
00014               0.20    -7200.00
00015              -0.20    -7200.00
00016               0.40    -7200.00
00017              -0.60    -8000.00
00018              -0.40    -7200.00
00019               0.40    -7200.00
00020              -0.40    -8000.00
00021              -0.40    -8000.00
00022               0.20    -8000.00
00023               0.20    -8000.00
00024              -0.20    -7200.00
00025              -0.60    -8000.00
00026              -0.40    -8000.00
00027               0.20    -8000.00
00028              -0.40    -8000.00
00029              -0.60    -8000.00
00030               0.20    -8000.00
00031              -0.20    -8000.00
00032              -0.20    -8000.00
00033               0.40    -8000.00
00034              -1.00    -8000.00
00035              -0.60    -8000.00
00036               1.40    -8800.00
00037              -0.40    -8000.00
00038              -2.00    -8000.00
00039               0.60    -8800.00
00040              -0.20    -8800.00
00041              -0.20    -8000.00
00042               0.40    -8800.00
00043              -1.00    -8800.00
00044               0.40    -8000.00
00045               0.40    -8000.00
00046              -1.60    -8000.00
00047               0.20    -8800.00
00048               0.60    -8800.00
00049              -1.20    -8000.00
00050               0.20    -8800.00
00051               0.40    -9600.00
00052              -0.60    -8800.00
00053              -0.40    -9600.00
00054               0.20    -9600.00
00055              -0.20    -9600.00
00056               0.40    -9600.00
00057              -0.40    -9600.00
00058               0.20    -9600.00
00059               0.40    -9600.00
00060              -0.40    -9600.00
00061               0.40    -8800.00
00062               0.20    -8800.00
00063              -0.60    -9600.00
00064               2.00    -9600.00
00065              -1.20    -9600.00
00066              -2.00    -9600.00
00067               5.00    -9600.00
00068              -8.60    -9600.00
00069               4.40    -9600.00
00070               0.40    -9600.00
00071               2.60    -9600.00
00072               3.60    -9600.00
00073              -7.00    -9600.00
00074               4.00    -9600.00
00075              -0.20    -9600.00
00076              -8.40    -9600.00
00077               7.40    -9600.00
00078              -2.00    -9600.00
00079               1.00    -9600.00
00080               1.20   -10400.00
00081              -4.20    -9600.00
00082               6.20   -10400.00
00083              -3.60    -9600.00
00084               3.60    -9600.00
00085              -4.40   -10400.00
00086              -0.60   -10400.00
00087               4.00   -10400.00
00088              -6.20   -10400.00
00089               5.80   -10400.00
00090              -3.60    -9600.00
00091               4.40   -10400.00
00092              -1.60   -10400.00
00093              -1.40   -10400.00
00094               3.40   -10400.00
00095              -5.40   -10400.00
00096               3.40   -10400.00
00097              -5.80    -9600.00
00098               4.60   -10400.00
00099               1.20   -10400.00
00100              -2.40   -10400.00
00101               5.20   -10400.00
00102              -4.20   -10400.00
00103               1.20   -10400.00
00104              -1.80   -10400.00
00105              -1.20   -10400.00
00106              -0.40   -10400.00
00107               0.40   -10400.00
00108               1.00   -10400.00
00109              -1.40   -10400.00
00110               4.20   -10400.00
00111              -2.80   -10400.00
00112               0.60   -10400.00
00113              -0.40   -10400.00
00114              -2.80   -10400.00
00115               2.60   -10400.00
00116              -1.20   -11200.00
00117               1.00   -10400.00
00118               0.20   -10400.00
00119               0.60   -10400.00
00120               1.00   -10400.00
00121              -1.40   -10400.00
00122               0.20   -10400.00
00123              -1.20   -10400.00
00124               1.20   -11200.00
00125               0.20   -11200.00
00126               0.60   -10400.00
00127               1.20   -11200.00
00128              -1.00   -11200.00
00129               0.40   -10400.00
00130              -0.60   -11200.00
00131              -0.40   -11200.00
00132               1.20   -11200.00
00133               0.20   -11200.00
00134              -1.20   -11200.00
00135               1.00   -11200.00
00136               0.60   -10400.00
00137              -0.20   -10400.00
00138               0.40   -11200.00
00139              -0.40   -11200.00
00140              -0.40   -10400.00
00141               1.00   -11200.00
00142              -1.20   -10400.00
00143              -0.20   -10400.00
00144               2.00   -11200.00
00145               0.20   -11200.00
00146               0.20   -10400.00
00147               0.40   -10400.00
00148              -0.80   -11200.00
00149              -0.20   -10400.00
00150               0.20   -11200.00
00151              -0.60   -11200.00
00152               1.40   -10400.00
00153               1.00   -11200.00
00154              -0.80   -11200.00
00155               0.20   -11200.00
00156               0.00   -10400.00
00157              -1.20   -11200.00
00158               0.40   -11200.00
00159              -0.60   -10400.00
00160              -0.40   -11200.00
00161               1.00   -11200.00
00162               0.20   -11200.00
00163               0.00   -11200.00
00164               1.00   -11200.00
00165               0.20   -11200.00
00166              -0.60   -10400.00
00167              -0.60   -10400.00
00168              -1.80   -11200.00
00169               0.80   -10400.00
00170               0.60   -11200.00
00171              -0.20   -11200.00
00172               1.00   -10400.00
00173              -0.20   -11200.00
00174              -1.00   -10400.00
00175              -0.40   -10400.00
00176              -0.40   -11200.00
00177              -0.20   -10400.00
00178               1.00   -10400.00
00179              -0.20   -10400.00
00180              -0.40   -10400.00
00181               0.60   -10400.00
00182              -0.20   -10400.00
00183              -0.20   -10400.00
00184               0.40   -11200.00
00185              -0.60   -10400.00
00186              -0.60   -11200.00
00187               0.20   -10400.00
00188              -0.60   -10400.00
00189               0.40   -10400.00
00190               0.60   -10400.00
00191               0.40   -10400.00
00192               0.20   -11200.00
00193               0.20   -10400.00
00194              -0.20   -10400.00
00195              -0.40   -11200.00
00196              -0.40   -10400.00
00197               0.20   -10400.00
00198               0.40   -10400.00
00199               0.40   -10400.00
00200               0.20   -10400.00
00201              -0.40   -10400.00
00202               0.40   -10400.00
00203               0.20   -10400.00
00204              -0.40   -10400.00
00205               0.20   -10400.00
00206               0.20   -10400.00
00207              -0.20   -10400.00
00208               0.20   -10400.00
00209              -0.20    -9600.00
00210               0.40   -10400.00
00211               0.60   -10400.00
00212              -0.60   -10400.00
00213              -0.40   -10400.00
00214               0.40   -10400.00
00215              -0.20    -9600.00
00216               0.40    -9600.00
00217               0.20   -10400.00
00218               0.20   -10400.00
00219               0.40   -10400.00
00220              -0.20    -9600.00
00221              -0.60    -9600.00
00222               0.20    -9600.00
00223              -0.40   -10400.00
00224              -0.40    -9600.00
00225              -0.20   -10400.00
00226              -0.60    -9600.00
00227               0.20   -10400.00
00228               0.20    -9600.00
00229              -0.60    -9600.00
00230              -0.20    -9600.00
00231              -0.20    -9600.00
00232              -0.60    -9600.00
00233              -0.20    -9600.00
00234              -0.20    -9600.00
00235              -0.20    -9600.00
00236              -0.20    -9600.00
00237               0.20    -9600.00
00238              -0.80    -9600.00
00239              -0.40    -9600.00
00240              -0.20    -9600.00
00241              -0.60    -9600.00
00242              -0.20    -9600.00
00243              -0.20    -9600.00
00244               0.00    -9600.00
00245               0.80    -8800.00
00246              -0.60    -9600.00
00247              -0.40    -8800.00
00248               1.00    -8800.00
00249              -1.00    -8800.00
00250              -0.20    -8800.00
00251              -0.40    -9600.00
00252              -0.40    -8000.00
00253               0.00    -8800.00
00254              -0.20    -8000.00
00255               0.20    -8800.00
00256               0.40    -8800.00
00257              -0.40    -8000.00
00258               0.20    -8000.00
00259              -0.40    -8000.00
00260               0.00    -8800.00
00261               0.20    -8000.00
00262              -0.20    -8000.00
00263              -0.60    -8800.00
00264               0.20    -8000.00
00265               0.20    -8000.00
00266              -0.20    -8000.00
00267              -0.40    -8000.00
00268              -0.20    -8000.00
00269               0.20    -8000.00
00270               0.00    -8000.00
00271              -0.20    -8000.00
00272               0.20    -8000.00
00273              -0.40    -7200.00
00274               0.20    -8000.00
00275               0.20    -8000.00
00276              -0.60    -8000.00
00277               0.40    -8000.00
00278              -0.20    -7200.00
00279              -1.20    -7200.00
00280               0.20    -8000.00
00281               0.40    -7200.00
00282              -1.00    -8000.00
00283               0.40    -7200.00
00284              -0.20    -7200.00
00285              -0.60    -7200.00
00286               0.80    -7200.00
00287              -1.00    -7200.00
00288              -0.60    -7200.00
00289               0.40    -7200.00
00290              -1.00    -7200.00
00291              -0.40    -7200.00
00292              -0.40    -6400.00
00293              -0.60    -7200.00
00294               0.40    -7200.00
00295              -0.40    -7200.00
00296              -1.00    -6400.00
00297               0.20    -6400.00
00298               0.20    -7200.00
00299              -0.60    -6400.00
00300               0.20    -6400.00
00301              -0.60    -6400.00
00302              -0.60    -6400.00
00303              -0.40    -6400.00
00304              -0.60    -6400.00
00305              -0.60    -6400.00
00306              -0.20    -6400.00
00307              -0.40    -6400.00
00308              -0.60    -6400.00
00309              -0.20    -6400.00
00310              -0.40    -6400.00
00311              -0.20    -5600.00
00312              -0.40    -6400.00
00313              -0.40    -6400.00
00314              -0.20    -6400.00
00315              -0.60    -6400.00
00316              -0.40    -5600.00
