Tiempo_(s)	Campo_(A/m)	Magnetizacion_(A/m)
0.0000000000	-51757.255877	-603.024487
0.0000000100	-51741.185460	-603.474207
0.0000000200	-51705.963155	-603.708347
0.0000000300	-51659.309669	-603.652869
0.0000000400	-51598.749167	-603.285288
0.0000000500	-51521.836792	-602.641394
0.0000000600	-51430.046786	-601.811055
0.0000000700	-51318.142760	-600.923639
0.0000000800	-51183.060674	-600.125638
0.0000000900	-51019.285076	-599.554525
0.0000001000	-50823.642923	-599.313670
0.0000001100	-50606.925518	-599.453010
0.0000001200	-50376.389405	-599.959118
0.0000001300	-50134.780098	-600.756679
0.0000001400	-49886.472374	-601.721231
0.0000001500	-49627.800876	-602.700995
0.0000001600	-49342.517078	-603.543918
0.0000001700	-49038.054142	-604.125059
0.0000001800	-48720.027138	-604.369371
0.0000001900	-48385.423700	-604.265724
0.0000002000	-48039.880495	-603.869598
0.0000002100	-47675.285020	-603.293904
0.0000002200	-47291.446522	-602.689535
0.0000002300	-46892.090513	-602.219094
0.0000002400	-46477.301574	-602.028445
0.0000002500	-46046.561041	-602.221109
0.0000002600	-45598.591983	-602.839988
0.0000002700	-45137.019396	-603.859525
0.0000002800	-44657.708104	-605.189561
0.0000002900	-44157.800761	-606.689995
0.0000003000	-43641.144097	-608.193506
0.0000003100	-43108.190062	-609.532187
0.0000003200	-42561.842019	-610.563350
0.0000003300	-41998.392323	-611.190039
0.0000003400	-41413.075302	-611.372874
0.0000003500	-40810.105057	-611.131501
0.0000003600	-40195.042157	-610.535878
0.0000003700	-39566.931026	-609.689469
0.0000003800	-38924.115151	-608.707796
0.0000003900	-38263.278680	-607.696553
0.0000004000	-37585.650597	-606.733342
0.0000004100	-36900.874973	-605.856261
0.0000004200	-36205.717707	-605.061099
0.0000004300	-35496.426036	-604.307144
0.0000004400	-34774.137808	-603.529937
0.0000004500	-34043.148873	-602.657971
0.0000004600	-33301.580986	-601.629670
0.0000004700	-32542.271566	-600.407041
0.0000004800	-31770.666525	-598.983202
0.0000004900	-30991.304143	-597.382341
0.0000005000	-30201.110995	-595.652279
0.0000005100	-29395.506513	-593.851396
0.0000005200	-28579.517561	-592.032858
0.0000005300	-27758.622958	-590.229662
0.0000005400	-26929.482428	-588.443844
0.0000005500	-26085.940640	-586.642330
0.0000005600	-25227.970345	-584.760493
0.0000005700	-24361.620696	-582.712815
0.0000005800	-23486.424704	-580.408531
0.0000005900	-22603.523045	-577.768933
0.0000006000	-21716.125395	-574.742576
0.0000006100	-20820.575781	-571.314908
0.0000006200	-19909.699413	-567.509876
0.0000006300	-18985.796409	-563.382671
0.0000006400	-18060.088427	-559.004564
0.0000006500	-17130.205808	-554.442495
0.0000006600	-16192.644772	-549.737294
0.0000006700	-15251.264258	-544.884844
0.0000006800	-14304.832456	-539.824127
0.0000006900	-13352.445462	-534.434807
0.0000007000	-12395.562478	-528.545189
0.0000007100	-11435.709417	-521.949262
0.0000007200	-10473.468830	-514.429578
0.0000007300	-9509.186492	-505.781329
0.0000007400	-8542.756228	-495.832462
0.0000007500	-7576.790127	-484.455199
0.0000007600	-6607.629388	-471.565860
0.0000007700	-5632.076546	-457.112155
0.0000007800	-4654.903825	-441.049811
0.0000007900	-3676.763317	-423.312859
0.0000008000	-2698.185897	-403.783860
0.0000008100	-1719.793576	-382.271137
0.0000008200	-740.818706	-358.499652
0.0000008300	239.588114	-332.120376
0.0000008400	1221.269037	-302.740160
0.0000008500	2202.591971	-269.970550
0.0000008600	3183.171680	-233.490438
0.0000008700	4163.605751	-193.114354
0.0000008800	5144.491774	-148.856288
0.0000008900	6122.938596	-100.978566
0.0000009000	7097.526479	-50.016553
0.0000009100	8070.230460	3.227092
0.0000009200	9039.275640	57.720878
0.0000009300	10002.671943	112.273189
0.0000009400	10963.334942	165.624296
0.0000009500	11923.494317	216.550999
0.0000009600	12882.394629	263.971059
0.0000009700	13837.278153	307.034216
0.0000009800	14784.895749	345.188173
0.0000009900	15723.151165	378.211304
0.0000010000	16657.465889	406.208368
0.0000010100	17589.872289	429.570679
0.0000010200	18515.437462	448.907017
0.0000010300	19436.822341	464.955471
0.0000010400	20352.642924	478.488718
0.0000010500	21255.509238	490.225594
0.0000010600	22146.941544	500.760355
0.0000010700	23031.344695	510.517768
0.0000010800	23909.807693	519.737957
0.0000010900	24781.283827	528.490214
0.0000011000	25645.242221	536.710698
0.0000011100	26495.915611	544.255628
0.0000011200	27329.096452	550.959843
0.0000011300	28152.077924	556.690524
0.0000011400	28966.758968	561.387514
0.0000011500	29772.105082	565.084592
0.0000011600	30567.427543	567.909726
0.0000011700	31352.498960	570.066130
0.0000011800	32129.837459	571.799166
0.0000011900	32897.446407	573.356294
0.0000012000	33647.884161	574.948034
0.0000012100	34382.989503	576.717231
0.0000012200	35111.490392	578.721937
0.0000012300	35828.590178	580.934433
0.0000012400	36528.597694	583.255815
0.0000012500	37217.289587	585.542668
0.0000012600	37900.544952	587.640326
0.0000012700	38570.399755	589.416190
0.0000012800	39220.256096	590.786879
0.0000012900	39855.617216	591.734409
0.0000013000	40477.374806	592.308812
0.0000013100	41083.244687	592.617319
0.0000013200	41676.172511	592.802690
0.0000013300	42253.321629	593.015293
0.0000013400	42810.302226	593.384500
0.0000013500	43352.217263	593.994946
0.0000013600	43879.691581	594.872072
0.0000013700	44391.903029	595.979460
0.0000013800	44891.688257	597.228146
0.0000013900	45374.092768	598.495792
0.0000014000	45836.407681	599.651769
0.0000014100	46281.190584	600.583161
0.0000014200	46709.861217	601.216648
0.0000014300	47125.177304	601.532145
0.0000014400	47526.756435	601.565745
0.0000014500	47910.806383	601.401633
0.0000014600	48275.816275	601.154778
0.0000014700	48622.338580	600.947960
0.0000014800	48951.501763	600.887716
