Unit:(mV)
                     CH1         CH2
Frequency              ?           ?
00001               2.00    -2800.00
00002               0.00    -2800.00
00003              -6.00    -2800.00
00004              -6.00    -2800.00
00005              -2.00    -2400.00
00006               0.00    -2400.00
00007               0.00    -2400.00
00008               2.00    -2400.00
00009              -2.00    -2400.00
00010              -8.00    -2400.00
00011              -8.00    -2200.00
00012              -2.00    -2400.00
00013               0.00    -2000.00
00014               2.00    -2000.00
00015               2.00    -2000.00
00016              -4.00    -2000.00
00017              -6.00    -2000.00
00018              -4.00    -2000.00
00019              -2.00    -1600.00
00020               6.00    -1600.00
00021              -2.00    -1600.00
00022             -10.00    -1600.00
00023              -6.00    -1400.00
00024               0.00    -1400.00
00025              -2.00    -1200.00
00026             -10.00    -1200.00
00027               6.00    -1000.00
00028              10.00    -1200.00
00029              16.00    -1200.00
00030             -12.00     -800.00
00031             -10.00    -1000.00
00032              -8.00     -800.00
00033              -8.00     -800.00
00034              -6.00     -800.00
00035               2.00     -600.00
00036               6.00     -600.00
00037              10.00     -600.00
00038               2.00     -400.00
00039             -10.00     -600.00
00040              -8.00     -200.00
00041              -4.00     -400.00
00042               2.00     -200.00
00043               6.00     -200.00
00044              -8.00        0.00
00045             -10.00        0.00
00046               0.00        0.00
00047               4.00      200.00
00048               6.00      200.00
00049               0.00      400.00
00050              -2.00      200.00
00051              10.00      400.00
00052              10.00      400.00
00053              -2.00      400.00
00054             -14.00      600.00
00055             -10.00      600.00
00056               2.00      800.00
00057              32.00      800.00
00058             134.00      800.00
00059             144.00     1200.00
00060            -254.00      800.00
00061            -254.00      800.00
00062             246.00     1000.00
00063             246.00     1400.00
00064             -18.00     1200.00
00065            -254.00     1000.00
00066              56.00     1600.00
00067             246.00     1600.00
00068            -210.00     1200.00
00069            -254.00     1400.00
00070             246.00     1800.00
00071             246.00     1600.00
00072            -254.00     1600.00
00073             -72.00     2000.00
00074             118.00     1800.00
00075            -110.00     1800.00
00076              74.00     1800.00
00077             134.00     2000.00
00078            -214.00     2000.00
00079              -2.00     2000.00
00080             128.00     2400.00
00081             -88.00     2000.00
00082              32.00     2400.00
00083              22.00     2400.00
00084            -172.00     2400.00
00085             134.00     2600.00
00086             122.00     2400.00
00087            -238.00     2400.00
00088              26.00     2800.00
00089             158.00     2600.00
00090            -122.00     2800.00
00091              -2.00     2800.00
00092              46.00     3000.00
00093             -78.00     2800.00
00094              60.00     3200.00
00095              18.00     3200.00
00096             -86.00     3000.00
00097              40.00     3400.00
00098             -14.00     3200.00
00099             -24.00     3400.00
00100              72.00     3400.00
00101             -46.00     3400.00
00102             -50.00     3400.00
00103              50.00     3400.00
00104             -16.00     3400.00
00105             -18.00     3400.00
00106              30.00     3600.00
00107             -12.00     3400.00
00108             -12.00     3600.00
00109              -2.00     3600.00
00110              -8.00     3600.00
00111              10.00     3600.00
00112              -8.00     3800.00
00113             -16.00     3600.00
00114              16.00     4000.00
00115              -2.00     3800.00
00116             -28.00     3800.00
00117               6.00     4000.00
00118              10.00     4000.00
00119             -10.00     4000.00
00120               2.00     4000.00
00121               0.00     4000.00
00122             -24.00     4000.00
00123              -8.00     4000.00
00124              10.00     4200.00
00125               0.00     4000.00
00126              -6.00     4200.00
00127             -16.00     4200.00
00128               0.00     4200.00
00129               8.00     4200.00
00130             -18.00     4200.00
00131             -14.00     4200.00
00132               4.00     4200.00
00133              -8.00     4400.00
00134              -6.00     4000.00
00135               0.00     4200.00
00136             -14.00     4400.00
00137             -10.00     4200.00
00138               0.00     4400.00
00139               2.00     4200.00
00140              -2.00     4400.00
00141             -10.00     4400.00
00142             -14.00     4400.00
00143              -2.00     4400.00
00144              -2.00     4400.00
00145              -6.00     4400.00
00146               2.00     4400.00
00147              -4.00     4200.00
00148             -14.00     4400.00
