Unit:(mV)
                     CH1         CH2
Frequency              ?           ?
00001              10.00    -2800.00
00002               8.00    -2800.00
00003               2.00    -2400.00
00004              -2.00    -2600.00
00005               6.00    -2400.00
00006              14.00    -2600.00
00007              14.00    -2400.00
00008               6.00    -2400.00
00009              -2.00    -2400.00
00010              -2.00    -2200.00
00011               4.00    -2200.00
00012              10.00    -2000.00
00013              10.00    -2000.00
00014              10.00    -2000.00
00015               0.00    -2000.00
00016               2.00    -1800.00
00017               2.00    -1600.00
00018               2.00    -2000.00
00019               6.00    -1600.00
00020               6.00    -1600.00
00021               2.00    -1600.00
00022               0.00    -1400.00
00023               0.00    -1600.00
00024              -2.00    -1400.00
00025               0.00    -1400.00
00026               4.00    -1000.00
00027               6.00    -1400.00
00028               2.00    -1000.00
00029              -6.00    -1200.00
00030              -6.00     -800.00
00031              -2.00    -1000.00
00032               6.00     -800.00
00033               6.00     -800.00
00034               4.00     -600.00
00035              -2.00     -800.00
00036              -8.00     -400.00
00037              -2.00     -600.00
00038              -2.00     -400.00
00039               2.00     -600.00
00040               6.00     -400.00
00041              -2.00     -400.00
00042              -8.00     -200.00
00043              -6.00     -200.00
00044              -2.00        0.00
00045               0.00        0.00
00046              -2.00        0.00
00047               2.00      200.00
00048               6.00      200.00
00049              -2.00      400.00
00050              -6.00      400.00
00051              10.00      400.00
00052              12.00      400.00
00053              -2.00      600.00
00054             -10.00      600.00
00055              -6.00      600.00
00056              14.00      800.00
00057             114.00      800.00
00058             182.00     1000.00
00059            -198.00     1000.00
00060            -254.00      600.00
00061              94.00     1200.00
00062             246.00     1400.00
00063             224.00     1200.00
00064            -254.00      800.00
00065            -142.00     1200.00
00066             246.00     1600.00
00067             -16.00     1400.00
00068            -254.00     1400.00
00069             192.00     1800.00
00070             246.00     1600.00
00071            -254.00     1400.00
00072            -150.00     2000.00
00073             166.00     1800.00
00074            -114.00     1600.00
00075              26.00     2000.00
00076             184.00     2000.00
00077            -202.00     2000.00
00078             -64.00     2000.00
00079             154.00     2400.00
00080             -78.00     2400.00
00081               0.00     2400.00
00082              72.00     2400.00
00083            -178.00     2400.00
00084              74.00     2600.00
00085             170.00     2600.00
00086            -240.00     2600.00
00087             -38.00     2800.00
00088             198.00     2800.00
00089            -104.00     2600.00
00090             -42.00     2800.00
00091              58.00     3000.00
00092             -94.00     2800.00
00093              30.00     3200.00
00094              50.00     3200.00
00095             -90.00     3200.00
00096              22.00     3200.00
00097             -10.00     3200.00
00098             -58.00     3200.00
00099              66.00     3400.00
00100             -22.00     3400.00
00101             -74.00     3400.00
00102              36.00     3600.00
00103             -18.00     3400.00
00104             -40.00     3400.00
00105              32.00     3600.00
00106             -10.00     3600.00
00107             -40.00     3600.00
00108             -20.00     3800.00
00109              -8.00     3600.00
00110              12.00     3600.00
00111              -6.00     3800.00
00112             -34.00     3600.00
00113              -8.00     3800.00
00114             -10.00     4000.00
00115             -28.00     4000.00
00116               0.00     3800.00
00117               6.00     4000.00
00118             -30.00     4000.00
00119             -16.00     4000.00
00120               0.00     4000.00
00121             -26.00     4000.00
00122             -18.00     4000.00
00123              -2.00     4200.00
00124              -8.00     4200.00
00125              -6.00     4200.00
00126             -22.00     4200.00
00127             -16.00     4200.00
00128              -2.00     4200.00
00129             -20.00     4200.00
00130             -14.00     4200.00
00131               2.00     4400.00
00132             -18.00     4200.00
00133             -24.00     4400.00
00134             -10.00     4200.00
00135             -14.00     4400.00
00136             -14.00     4400.00
00137             -10.00     4400.00
00138             -16.00     4400.00
00139             -16.00     4400.00
00140             -18.00     4200.00
00141             -16.00     4400.00
00142              -8.00     4200.00
00143             -10.00     4400.00
00144             -16.00     4400.00
00145             -10.00     4400.00
00146             -14.00     4400.00
00147             -20.00     4400.00
00148             -16.00     4200.00
00149             -16.00     4200.00
00150             -22.00     4200.00
00151             -12.00     4400.00
00152             -10.00     4200.00
00153             -18.00     4200.00
00154             -22.00     4400.00
00155             -16.00     4200.00
00156             -14.00     4200.00
00157             -16.00     4200.00
00158             -18.00     4200.00
00159             -14.00     4200.00
00160             -16.00     4200.00
00161             -22.00     4000.00
00162             -16.00     4000.00
00163              -8.00     4200.00
00164             -16.00     4000.00
00165             -18.00     4000.00
00166             -18.00     4000.00
00167             -16.00     4000.00
00168             -18.00     4000.00
00169             -16.00     4000.00
00170             -14.00     4000.00
00171             -16.00     4000.00
00172             -16.00     4000.00
00173             -16.00     3800.00
00174             -16.00     3800.00
00175             -18.00     3800.00
00176             -14.00     3800.00
00177             -12.00     3800.00
00178             -14.00     3600.00
00179             -16.00     3600.00
00180             -16.00     3600.00
00181             -14.00     3600.00
00182             -14.00     3400.00
00183             -14.00     3600.00
00184             -14.00     3400.00
00185             -14.00     3400.00
00186             -16.00     3400.00
00187             -16.00     3400.00
00188             -14.00     3200.00
00189             -14.00     3200.00
00190             -14.00     3000.00
00191              -8.00     3200.00
00192             -10.00     3200.00
00193             -16.00     3000.00
00194             -14.00     3200.00
00195             -10.00     3200.00
00196             -10.00     2800.00
00197             -10.00     2800.00
00198              -8.00     2800.00
00199             -10.00     2800.00
00200             -16.00     2800.00
00201             -14.00     2600.00
00202              -8.00     2600.00
00203              -8.00     2600.00
00204             -10.00     2400.00
00205              -8.00     2400.00
00206              -8.00     2400.00
00207             -14.00     2200.00
00208             -14.00     2000.00
00209             -10.00     2400.00
00210              -6.00     2000.00
00211              -6.00     2000.00
00212              -8.00     2000.00
00213              -8.00     2000.00
00214             -12.00     2000.00
00215              -8.00     1800.00
00216              -2.00     1800.00
00217              -2.00     1600.00
00218              -8.00     1600.00
00219             -10.00     1400.00
00220             -10.00     1600.00
00221              -6.00     1400.00
00222             -10.00     1200.00
00223              -6.00     1200.00
00224              -6.00     1200.00
00225              -6.00     1200.00
00226              -8.00     1200.00
00227              -8.00     1000.00
00228              -8.00     1000.00
00229             -10.00     1000.00
00230              -8.00      800.00
00231               0.00      800.00
00232               0.00      800.00
00233              -6.00      600.00
00234              -8.00      400.00
00235             -10.00      400.00
00236              -6.00      400.00
00237              -4.00      200.00
00238              -4.00      400.00
00239               0.00      200.00
00240               0.00      200.00
00241              -6.00        0.00
00242               0.00        0.00
00243               8.00        0.00
00244               2.00        0.00
00245              -4.00        0.00
00246              -2.00     -200.00
00247               0.00     -400.00
00248              16.00     -400.00
00249             104.00     -400.00
00250             146.00     -600.00
00251            -160.00     -800.00
00252            -254.00     -600.00
00253              20.00     -400.00
00254             246.00     -800.00
00255             246.00     -800.00
00256            -254.00     -800.00
00257            -254.00     -800.00
00258             246.00    -1200.00
00259             166.00    -1000.00
00260            -254.00    -1000.00
00261             -58.00    -1200.00
00262             246.00    -1200.00
00263               0.00    -1400.00
00264             -82.00    -1400.00
00265             -64.00    -1600.00
00266            -130.00    -1400.00
00267             134.00    -1600.00
00268             246.00    -1400.00
00269            -190.00    -1600.00
00270            -174.00    -2000.00
00271             136.00    -2000.00
00272              92.00    -1800.00
00273             -26.00    -2000.00
00274             -54.00    -2200.00
00275             -58.00    -2000.00
00276              86.00    -2000.00
00277             118.00    -2400.00
00278            -138.00    -2200.00
00279             -70.00    -2400.00
00280             120.00    -2400.00
00281              44.00    -2400.00
00282             -54.00    -2400.00
00283             -24.00    -2800.00
00284             -10.00    -2600.00
00285              32.00    -2800.00
00286              48.00    -2800.00
00287             -26.00    -2600.00
00288             -26.00    -2800.00
00289              12.00    -3000.00
00290              16.00    -2800.00
00291               0.00    -3000.00
00292               2.00    -3000.00
00293               2.00    -3000.00
00294              18.00    -3200.00
00295               8.00    -3200.00
00296             -22.00    -3200.00
00297              -2.00    -3200.00
00298              32.00    -3200.00
00299              10.00    -3200.00
00300             -16.00    -3200.00
00301               0.00    -3400.00
00302              10.00    -3600.00
00303              10.00    -3200.00
00304               6.00    -3400.00
00305               2.00    -3600.00
00306               8.00    -3600.00
00307              10.00    -3600.00
00308              10.00    -3600.00
00309               2.00    -3600.00
00310              -4.00    -3600.00
00311               2.00    -3600.00
00312              24.00    -3600.00
00313              20.00    -3600.00
00314              -6.00    -3800.00
00315             -14.00    -3800.00
00316               6.00    -3800.00
00317              24.00    -3800.00
00318              22.00    -3800.00
00319               0.00    -3800.00
00320             -10.00    -3800.00
00321               6.00    -3800.00
00322              20.00    -4000.00
00323              20.00    -3800.00
00324               8.00    -3800.00
00325               0.00    -4000.00
00326              -2.00    -3800.00
00327               8.00    -4000.00
00328              14.00    -3800.00
00329              18.00    -3800.00
00330              16.00    -3800.00
00331               4.00    -4000.00
00332              -6.00    -4000.00
00333               2.00    -3800.00
00334              14.00    -4000.00
00335              22.00    -4000.00
00336              18.00    -3800.00
00337               4.00    -3800.00
00338              -2.00    -4000.00
00339               2.00    -3800.00
00340              14.00    -4000.00
00341              22.00    -4000.00
00342              10.00    -3800.00
00343               4.00    -3800.00
00344              14.00    -4000.00
00345              14.00    -4000.00
00346               6.00    -4000.00
00347               0.00    -3800.00
00348               0.00    -3800.00
00349              16.00    -3800.00
00350              26.00    -3800.00
00351              14.00    -3800.00
00352              -6.00    -3800.00
00353              -2.00    -3800.00
00354              10.00    -3800.00
00355              20.00    -3800.00
00356              14.00    -3600.00
00357               8.00    -3800.00
00358              10.00    -3800.00
00359               6.00    -3800.00
00360               6.00    -3600.00
00361              12.00    -3600.00
00362               6.00    -3400.00
00363              12.00    -3600.00
00364              22.00    -3600.00
00365               8.00    -3600.00
00366             -10.00    -3600.00
00367              -2.00    -3200.00
00368              26.00    -3400.00
00369              36.00    -3200.00
00370               6.00    -3200.00
00371             -18.00    -3200.00
00372               0.00    -3200.00
00373              22.00    -3200.00
00374              16.00    -3200.00
00375              10.00    -3000.00
00376               6.00    -3200.00
00377              -2.00    -3000.00
00378               6.00    -2800.00
00379              16.00    -3000.00
00380              20.00    -2800.00
00381              10.00    -3000.00
00382               0.00    -2800.00
00383               2.00    -2800.00
00384               6.00    -2800.00
00385               0.00    -2800.00
00386              14.00    -2800.00
00387              20.00    -2600.00
00388               8.00    -2400.00
00389             -10.00    -2400.00
00390               0.00    -2400.00
00391              16.00    -2400.00
00392              18.00    -2200.00
00393               8.00    -2200.00
00394              -4.00    -2200.00
00395              -2.00    -2200.00
00396               2.00    -2000.00
00397              10.00    -2000.00
00398              16.00    -2000.00
00399              10.00    -2000.00
00400              -6.00    -2000.00
00401              -2.00    -1600.00
00402               2.00    -1600.00
00403               8.00    -1600.00
00404               8.00    -1600.00
00405               2.00    -1600.00
00406              -2.00    -1400.00
00407               0.00    -1400.00
00408               2.00    -1000.00
00409              10.00    -1400.00
00410               6.00    -1200.00
00411              -6.00    -1200.00
00412              -6.00    -1000.00
00413               6.00    -1000.00
00414               6.00     -800.00
00415               0.00     -800.00
00416              -2.00     -800.00
00417              -2.00     -800.00
00418               2.00     -600.00
00419               0.00     -600.00
00420              -2.00     -600.00
00421               0.00     -600.00
00422               2.00     -400.00
00423               0.00     -200.00
00424              -2.00     -400.00
00425              -2.00     -200.00
00426              -8.00        0.00
00427              -2.00        0.00
00428               6.00        0.00
00429               0.00        0.00
00430              -2.00      200.00
00431              -2.00      400.00
00432              -2.00      200.00
00433               0.00      200.00
00434              10.00      400.00
00435               8.00      400.00
00436              -8.00      600.00
00437              -8.00      400.00
00438              -6.00      600.00
00439               8.00      800.00
00440             102.00     1000.00
00441             186.00     1000.00
00442            -154.00      800.00
00443            -254.00      800.00
00444              16.00     1000.00
00445             246.00     1200.00
