   1.2988857e+04   4.8374093e+01   6.5695428e-01
   1.3176112e+04   4.9439962e+01   6.7142953e-01
   1.3357882e+04   5.0378073e+01   6.8416972e-01
   1.3536681e+04   5.1137923e+01   6.9448903e-01
   1.3715120e+04   5.1728007e+01   7.0250279e-01
   1.3892014e+04   5.2428130e+01   7.1201095e-01
   1.4064603e+04   5.3390782e+01   7.2508444e-01
   1.4232603e+04   5.4451863e+01   7.3949467e-01
   1.4397194e+04   5.5386592e+01   7.5218895e-01
   1.4557122e+04   5.6097686e+01   7.6184611e-01
   1.4713037e+04   5.6729130e+01   7.7042156e-01
   1.4867266e+04   5.7442728e+01   7.8011273e-01
   1.5017975e+04   5.8209651e+01   7.9052808e-01
   1.5162983e+04   5.8992484e+01   8.0115951e-01
   1.5302360e+04   5.9737291e+01   8.1127451e-01
   1.5436496e+04   6.0419650e+01   8.2054143e-01
   1.5564145e+04   6.1084384e+01   8.2956898e-01
   1.5686776e+04   6.1710736e+01   8.3807528e-01
   1.5807612e+04   6.2275187e+01   8.4574092e-01
   1.5924143e+04   6.2827803e+01   8.5324584e-01
   1.6037268e+04   6.3436736e+01   8.6151558e-01
   1.6146410e+04   6.4018896e+01   8.6942171e-01
   1.6248807e+04   6.4477101e+01   8.7564446e-01
   1.6347336e+04   6.4886908e+01   8.8120993e-01
   1.6443712e+04   6.5371292e+01   8.8778821e-01
   1.6537828e+04   6.5895511e+01   8.9490747e-01
   1.6628500e+04   6.6269138e+01   8.9998159e-01
   1.6712282e+04   6.6490293e+01   9.0298503e-01
   1.6789036e+04   6.6818425e+01   9.0744130e-01
   1.6860986e+04   6.7234433e+01   9.1309098e-01
   1.6929423e+04   6.7597990e+01   9.1802834e-01
   1.6994520e+04   6.7958343e+01   9.2292219e-01
   1.7053843e+04   6.8260124e+01   9.2702058e-01
   1.7109333e+04   6.8486353e+01   9.3009293e-01
   1.7162634e+04   6.8661768e+01   9.3247519e-01
   1.7211952e+04   6.8858524e+01   9.3514727e-01
   1.7256931e+04   6.9106234e+01   9.3851136e-01
   1.7298755e+04   6.9292758e+01   9.4104448e-01
   1.7337350e+04   6.9431683e+01   9.4293118e-01
   1.7371170e+04   6.9588653e+01   9.4506294e-01
   1.7395914e+04   6.9716966e+01   9.4680552e-01
   1.7411661e+04   6.9767437e+01   9.4749096e-01
   1.7424326e+04   6.9787085e+01   9.4775779e-01
   1.7433977e+04   6.9826069e+01   9.4828721e-01
   1.7439431e+04   6.9991458e+01   9.5053332e-01
   1.7440115e+04   7.0129934e+01   9.5241392e-01
   1.7436854e+04   7.0075226e+01   9.5167095e-01
   1.7430366e+04   6.9993826e+01   9.5056548e-01
   1.7420687e+04   6.9899120e+01   9.4927931e-01
   1.7407597e+04   6.9863375e+01   9.4879386e-01
   1.7392001e+04   6.9980800e+01   9.5038858e-01
   1.7371917e+04   7.0137852e+01   9.5252145e-01
   1.7343689e+04   7.0189365e+01   9.5322103e-01
   1.7308685e+04   7.0091829e+01   9.5189643e-01
   1.7268947e+04   6.9753632e+01   9.4730347e-01
   1.7225013e+04   6.8292830e+01   9.2746475e-01
   1.7170705e+04   6.6291396e+01   9.0028387e-01
   1.7106148e+04   6.5928943e+01   8.9536151e-01
   1.7046235e+04   6.7379383e+01   9.1505950e-01
   1.6993377e+04   6.8251573e+01   9.2690445e-01
   1.6933185e+04   6.7176047e+01   9.1229805e-01
   1.6858402e+04   6.5647258e+01   8.9153602e-01
   1.6782341e+04   6.6514137e+01   9.0330885e-01
