Unit:(mV)
                     CH1         CH2
Frequency              ?           ?
00001               0.00    -2800.00
00002               0.00    -2600.00
00003               0.00    -2600.00
00004               6.00    -2400.00
00005               4.00    -2400.00
00006               2.00    -2400.00
00007               2.00    -2400.00
00008               6.00    -2200.00
00009               0.00    -2200.00
00010              -2.00    -2200.00
00011               0.00    -2000.00
00012               4.00    -2000.00
00013               8.00    -2000.00
00014               0.00    -2000.00
00015              -4.00    -2000.00
00016              -2.00    -1800.00
00017               6.00    -1800.00
00018              10.00    -1600.00
00019               6.00    -1600.00
00020              -2.00    -1600.00
00021              -4.00    -1600.00
00022              -2.00    -1400.00
00023               0.00    -1400.00
00024               2.00    -1400.00
00025               4.00    -1400.00
00026               0.00    -1000.00
00027              -6.00    -1000.00
00028              -2.00    -1000.00
00029               4.00    -1000.00
00030               2.00     -800.00
00031               2.00     -800.00
00032              -2.00     -800.00
00033              -4.00     -800.00
00034               0.00     -600.00
00035               6.00     -600.00
00036               0.00     -600.00
00037              -8.00     -600.00
00038              -2.00     -400.00
00039               8.00     -200.00
00040               2.00     -400.00
00041              -8.00     -200.00
00042             -10.00     -200.00
00043               0.00        0.00
00044               6.00        0.00
00045              -2.00        0.00
00046              -8.00        0.00
00047               2.00      200.00
00048               6.00      200.00
00049               0.00      400.00
00050              -2.00      200.00
00051               0.00      400.00
00052              -2.00      600.00
00053               0.00      400.00
00054               6.00      600.00
00055               6.00      800.00
00056              38.00      800.00
00057             168.00     1000.00
00058              10.00     1000.00
00059            -254.00      800.00
00060            -254.00     1000.00
00061             246.00     1200.00
00062             246.00     1200.00
00063            -254.00      800.00
00064            -254.00     1200.00
00065             246.00     1600.00
00066             246.00     1400.00
00067            -254.00     1000.00
00068            -192.00     1600.00
00069             246.00     1800.00
00070             -48.00     1600.00
00071            -254.00     1600.00
00072             130.00     2000.00
00073               6.00     1800.00
00074             -90.00     1800.00
00075             160.00     2000.00
00076             -38.00     2000.00
00077            -182.00     2000.00
00078             118.00     2200.00
00079              20.00     2000.00
00080             -90.00     2400.00
00081              94.00     2400.00
00082             -94.00     2400.00
00083             -80.00     2400.00
