Unit:(mV)
                     CH1         CH2
Frequency              ? 299.919 kHz
00001              25.00    -6400.00
00002               0.20    -8000.00
00003             -25.00    -7200.00
00004               4.20    -8000.00
00005              25.00    -8800.00
00006             -25.00    -8800.00
00007             -17.20    -8800.00
00008              25.00   -10400.00
00009             -25.00   -10400.00
00010             -25.00   -10400.00
00011              25.00   -11200.00
00012             -25.00   -12000.00
00013              -7.60   -12800.00
00014              24.40   -12800.00
00015             -15.60   -13600.00
00016              25.00   -14400.00
00017             -25.00   -14400.00
00018              15.40   -16000.00
00019              25.00   -16000.00
00020             -25.00   -16000.00
00021              15.40   -16800.00
00022              25.00   -17600.00
00023             -25.00   -18400.00
00024              -4.40   -19200.00
00025              25.00   -19200.00
00026             -23.00   -19200.00
00027               0.40   -20000.00
00028              25.00   -20800.00
00029             -16.20   -20800.00
00030               9.00   -22400.00
00031               6.60   -22400.00
00032              -7.00   -23200.00
00033              10.00   -23200.00
00034               3.60   -24000.00
00035              -1.20   -24000.00
00036              13.40   -24000.00
00037               0.20   -24800.00
00038              -4.20   -25600.00
00039              17.00   -25600.00
00040              -4.40   -26400.00
00041               2.00   -26400.00
00042              14.80   -27200.00
00043              -2.20   -27200.00
00044               4.00   -27200.00
00045              10.20   -27200.00
00046               1.20   -28800.00
00047               5.40   -28800.00
00048               9.80   -28000.00
00049               2.00   -29600.00
00050               5.80   -29600.00
00051               8.40   -29600.00
00052               2.80   -30400.00
00053               7.60   -29600.00
00054               9.00   -30400.00
00055               3.80   -30400.00
00056               8.20   -31200.00
00057               7.40   -31200.00
00058               5.20   -32000.00
00059               9.20   -32000.00
00060               6.80   -32000.00
00061               7.80   -32000.00
00062              10.20   -32000.00
00063               6.80   -32800.00
00064               7.60   -32800.00
00065              10.00   -32800.00
00066               7.80   -32800.00
00067               8.40   -32800.00
00068              10.60   -32800.00
00069               9.00   -32800.00
00070               8.20   -32800.00
00071              10.80   -32800.00
00072               8.60   -32800.00
00073               9.20   -32800.00
00074              11.20   -33600.00
00075               9.20   -32800.00
00076              10.80   -32800.00
00077               9.60   -32800.00
00078               9.00   -32800.00
00079              10.80   -32800.00
00080               9.20   -32800.00
00081               9.00   -32800.00
00082               9.80   -32800.00
00083               9.00   -32800.00
00084               8.40   -32800.00
00085               8.60   -32000.00
00086               8.60   -32800.00
00087               7.40   -32000.00
00088               8.20   -32000.00
00089               7.60   -32000.00
00090               6.80   -32000.00
00091               8.20   -32000.00
00092               7.40   -30400.00
00093               7.00   -31200.00
00094               7.40   -31200.00
00095               5.80   -30400.00
00096               5.80   -30400.00
00097               6.00   -29600.00
00098               6.00   -29600.00
00099               6.80   -28800.00
00100               5.80   -29600.00
00101               5.00   -28800.00
00102               5.20   -28800.00
00103               4.20   -28800.00
00104               5.20   -27200.00
00105               5.00   -27200.00
00106               5.00   -27200.00
00107               4.40   -26400.00
00108               4.20   -26400.00
00109               3.60   -26400.00
00110               4.40   -25600.00
00111               4.60   -25600.00
00112               3.80   -25600.00
00113               3.40   -24000.00
00114               3.40   -24000.00
00115               2.80   -23200.00
00116               3.00   -23200.00
00117               3.60   -22400.00
00118               3.40   -22400.00
00119               2.80   -22400.00
00120               2.60   -20800.00
00121               2.60   -20800.00
00122               1.80   -20000.00
00123               2.20   -20000.00
00124               2.00   -19200.00
00125               2.20   -17600.00
00126               2.60   -18400.00
00127               2.00   -17600.00
00128               1.80   -17600.00
00129               1.80   -16800.00
00130               1.20   -16000.00
00131               1.40   -16000.00
00132               1.20   -14400.00
00133               1.00   -14400.00
00134               1.40   -13600.00
00135               1.00   -13600.00
00136               1.00   -12800.00
00137               1.20   -12000.00
00138               1.00   -11200.00
00139               1.00   -10400.00
00140               0.60   -10400.00
00141               0.40    -9600.00
00142               0.40    -8800.00
00143               0.40    -8800.00
00144               0.40    -8000.00
00145               0.20    -8000.00
00146               0.40    -7200.00
00147               0.40    -6400.00
00148              -0.20    -6400.00
00149               0.40    -4800.00
00150               0.20    -4000.00
00151              -0.40    -4000.00
00152               0.20    -3200.00
00153               0.20    -2400.00
00154              -0.40    -1600.00
00155              -0.40     -800.00
00156              -0.40        0.00
00157              -0.40        0.00
00158               0.00      800.00
00159               0.20     1600.00
00160               2.00     1600.00
00161               2.20     1600.00
00162              -3.00     2400.00
00163              -0.60     3200.00
00164               1.00     4800.00
00165              -2.20     4800.00
00166               3.40     4800.00
00167              25.00     7200.00
00168              12.40     7200.00
00169             -25.00     8000.00
00170              -4.40     8000.00
00171              25.00     8800.00
00172             -25.00     8800.00
00173               1.80     9600.00
00174              25.00    10400.00
00175             -25.00    10400.00
00176              25.00    11200.00
00177              25.00    12000.00
00178             -25.00    12800.00
00179              25.00    12800.00
00180             -25.00    13600.00
00181              17.20    13600.00
00182              25.00    14400.00
00183             -25.00    15200.00
00184              25.00    15200.00
00185              -0.40    16000.00
00186             -25.00    16800.00
00187              25.00    17600.00
00188              -4.40    18400.00
00189             -25.00    18400.00
00190              14.60    19200.00
00191              14.40    19200.00
00192             -25.00    20800.00
00193              23.40    20800.00
00194              -0.20    21600.00
00195             -20.20    21600.00
00196              22.60    22400.00
00197             -25.00    22400.00
00198              -1.80    22400.00
00199               6.40    24000.00
00200             -15.60    24000.00
00201              -1.00    24800.00
00202              10.60    25600.00
00203             -20.60    25600.00
00204              -1.20    25600.00
00205               6.60    26400.00
00206             -23.00    26400.00
00207               5.20    27200.00
00208              -0.60    27200.00
00209             -12.60    28000.00
