Unit:(mV)
                     CH1         CH2
Frequency              ?  98.086 kHz
00001              -0.40    -6400.00
00002              -0.20    -6400.00
00003               0.20    -6400.00
00004              -0.60    -6400.00
00005               0.20    -6400.00
00006               0.60    -6400.00
00007              -1.20    -6400.00
00008              -0.40    -6400.00
00009               1.20    -6400.00
00010              -1.00    -6400.00
00011              -1.20    -6400.00
00012               1.00    -7200.00
00013              -0.60    -7200.00
00014              -1.00    -7200.00
00015               1.40    -7200.00
00016              -0.60    -7200.00
00017              -1.00    -7200.00
00018               1.80    -7200.00
00019              -0.20    -7200.00
00020              -1.00    -7200.00
00021               0.80    -7200.00
00022              -0.20    -7200.00
00023              -0.60    -7200.00
00024              -0.20    -7200.00
00025              -0.40    -7200.00
00026               0.60    -7200.00
00027              -0.40    -7200.00
00028              -1.00    -7200.00
00029               1.80    -8000.00
00030              -0.60    -7200.00
00031              -0.60    -7200.00
00032               1.80    -8000.00
00033              -0.60    -7200.00
00034              -0.20    -8000.00
00035               1.20    -8000.00
00036              -1.20    -8000.00
00037               0.20    -8000.00
00038               0.60    -8000.00
00039              -1.20    -8000.00
00040               0.40    -8000.00
00041               0.60    -8000.00
00042              -1.00    -8000.00
00043               0.60    -8000.00
00044               0.20    -8000.00
00045              -0.40    -8000.00
00046               0.60    -8000.00
00047              -0.60    -8000.00
00048               0.20    -8000.00
00049               0.00    -8000.00
00050              -1.00    -8000.00
00051               1.00    -8000.00
00052              -0.40    -8000.00
00053              -1.00    -8000.00
00054               1.00    -8800.00
00055              -0.40    -8000.00
00056              -0.60    -8000.00
00057               0.20    -8000.00
00058              -0.60    -8000.00
00059               0.20    -9600.00
00060               0.60    -8800.00
00061              -1.20    -8800.00
00062               0.00    -8000.00
00063               0.60    -8000.00
00064              -1.00    -8800.00
00065               0.40    -8000.00
00066               0.20    -8800.00
00067              -0.60    -9600.00
00068               0.40    -8000.00
00069               0.20    -8800.00
00070              -0.60    -8800.00
00071               0.20    -8800.00
00072               0.60    -9600.00
00073               0.00    -8800.00
00074              -0.20    -8800.00
00075              -1.20    -9600.00
00076               1.40    -9600.00
00077               1.00    -9600.00
00078              -1.20    -9600.00
00079               0.60    -9600.00
00080               0.20    -9600.00
00081              -1.40    -9600.00
00082               1.40    -9600.00
00083               0.60    -9600.00
00084              -1.00    -9600.00
00085               0.40    -9600.00
00086               0.60    -9600.00
00087              -0.80    -9600.00
00088               0.20    -9600.00
00089               0.40    -9600.00
00090              -0.60    -9600.00
00091               1.00    -9600.00
00092               1.20    -9600.00
00093              -2.20    -9600.00
00094              -0.40    -9600.00
00095               1.80    -9600.00
00096              -0.60    -9600.00
00097               0.20    -9600.00
00098               2.00    -9600.00
00099              -1.40    -9600.00
00100              -1.20    -9600.00
00101               2.80   -10400.00
00102              -1.20    -9600.00
00103              -1.40    -9600.00
00104               3.00   -10400.00
00105              -1.60    -9600.00
00106              -1.40    -9600.00
00107               3.00    -9600.00
00108              -1.40   -10400.00
00109              -1.20    -9600.00
00110               2.80   -10400.00
00111              -1.20    -9600.00
00112              -1.20    -9600.00
00113               2.20   -10400.00
00114              -1.20   -10400.00
00115              -1.00    -9600.00
00116               2.00   -10400.00
00117              -1.40    -9600.00
00118              -0.60   -10400.00
00119               1.20   -10400.00
00120              -1.20   -10400.00
00121               0.00   -10400.00
00122               1.80   -10400.00
00123              -0.60    -9600.00
00124               0.20   -10400.00
00125               1.20    -9600.00
00126              -1.00   -10400.00
00127              -0.40   -10400.00
00128               1.00   -10400.00
00129              -0.60    -9600.00
00130              -0.20   -10400.00
00131               0.40   -10400.00
00132              -0.20   -10400.00
00133              -0.20    -9600.00
00134               0.60   -10400.00
00135              -0.40   -10400.00
00136              -0.40   -10400.00
00137               1.20   -10400.00
00138               0.00   -10400.00
00139              -0.40   -10400.00
00140               1.00    -9600.00
00141               0.20   -10400.00
00142              -0.40   -10400.00
00143               0.60   -10400.00
00144              -0.40   -10400.00
00145              -0.20   -10400.00
00146               0.40   -10400.00
00147              -0.20    -9600.00
00148               0.20   -10400.00
00149               0.40   -10400.00
00150               0.40   -10400.00
00151               0.20   -10400.00
00152               0.00   -10400.00
00153               0.40   -10400.00
00154               0.40   -10400.00
00155               0.00    -9600.00
00156               0.60    -9600.00
00157              -0.20   -10400.00
00158              -0.40   -10400.00
00159               1.00   -10400.00
00160              -0.60   -10400.00
00161              -0.20   -10400.00
00162               1.20   -10400.00
00163              -0.60   -10400.00
00164               0.00   -10400.00
00165               1.00   -10400.00
00166              -0.40   -10400.00
00167               0.40   -10400.00
00168               0.60    -9600.00
00169              -0.40   -10400.00
00170               0.40   -10400.00
00171               0.20   -10400.00
00172              -0.40    -9600.00
00173               0.20   -10400.00
00174               0.40   -10400.00
00175               0.20    -9600.00
00176               0.20   -10400.00
00177               0.20   -10400.00
00178              -0.40   -10400.00
00179               0.20    -9600.00
00180               0.20    -9600.00
00181               0.20    -9600.00
00182               0.20   -10400.00
00183               0.20    -9600.00
00184              -0.40   -10400.00
00185              -0.20    -9600.00
00186              -0.20   -10400.00
00187               0.20    -9600.00
00188               0.20   -10400.00
00189               0.20   -10400.00
00190               0.40    -9600.00
00191              -0.20   -10400.00
00192              -0.20   -10400.00
00193               0.20    -9600.00
00194               0.00    -9600.00
00195              -0.20   -10400.00
00196              -0.40   -10400.00
00197              -0.40    -9600.00
00198              -0.40    -9600.00
00199               0.20    -9600.00
00200               0.20   -10400.00
00201               0.60    -9600.00
00202               0.20    -9600.00
00203              -0.40    -9600.00
00204               0.40    -9600.00
00205              -0.20    -9600.00
00206               0.20    -9600.00
00207               0.40    -9600.00
00208              -0.20    -9600.00
00209              -0.40    -9600.00
00210              -0.40    -9600.00
00211              -0.20    -9600.00
00212               0.40    -9600.00
00213              -0.20    -8800.00
00214               0.20    -9600.00
00215               0.20    -9600.00
00216               0.20    -9600.00
00217               0.40    -9600.00
00218               0.80    -9600.00
00219              -0.20    -9600.00
00220               0.40    -9600.00
00221               0.40    -9600.00
00222              -0.80    -9600.00
00223              -0.20    -9600.00
00224              -0.20    -9600.00
00225               0.20    -9600.00
00226               0.20    -9600.00
00227              -0.20    -9600.00
00228               0.20    -9600.00
00229               0.40    -9600.00
00230              -0.40    -9600.00
00231               0.20    -9600.00
00232               0.40    -9600.00
00233               0.00    -9600.00
00234               0.40    -8800.00
00235              -0.20    -9600.00
00236              -0.40    -8800.00
00237               0.40    -9600.00
00238              -0.60    -9600.00
00239              -0.40    -8800.00
00240               0.20    -8800.00
00241              -0.60    -8800.00
00242              -0.40    -8800.00
00243               0.40    -8000.00
00244               0.00    -8000.00
00245              -0.20    -8000.00
00246               0.20    -8800.00
00247              -0.40    -8000.00
00248              -0.20    -8000.00
00249              -0.20    -8000.00
00250              -0.60    -8000.00
