Unit:(mV)
                     CH1         CH2
Frequency              ?  98.087 kHz
00001              -0.20    -6400.00
00002              -0.40    -5600.00
00003               0.20    -6400.00
00004               0.20    -6400.00
00005              -0.60    -6400.00
00006               0.20    -5600.00
00007               0.20    -6400.00
00008              -0.60    -6400.00
00009              -0.20    -6400.00
00010              -0.60    -6400.00
00011              -0.60    -6400.00
00012               0.20    -6400.00
00013              -0.40    -6400.00
00014              -0.60    -6400.00
00015               0.20    -6400.00
00016               0.20    -6400.00
00017              -0.40    -6400.00
00018               0.20    -7200.00
00019              -0.20    -6400.00
00020              -0.60    -6400.00
00021               0.40    -7200.00
00022               0.20    -7200.00
00023              -1.00    -7200.00
00024              -0.60    -7200.00
00025               0.40    -7200.00
00026              -0.20    -6400.00
00027              -0.60    -7200.00
00028               0.40    -7200.00
00029               0.20    -7200.00
00030              -0.20    -7200.00
00031               0.60    -7200.00
00032              -0.40    -7200.00
00033               0.00    -7200.00
00034               0.40    -7200.00
00035              -0.20    -8000.00
00036               0.20    -8000.00
00037               0.20    -8000.00
00038              -1.20    -8000.00
00039               0.40    -8000.00
00040               0.60    -7200.00
00041              -1.00    -7200.00
00042               0.60    -8000.00
00043               0.60    -8000.00
00044              -1.00    -8000.00
00045               0.80    -8000.00
00046               0.00    -8000.00
00047              -1.20    -8000.00
00048               1.80    -8000.00
00049              -0.40    -8000.00
00050              -1.20    -8000.00
00051               1.20    -8000.00
00052              -0.60    -8000.00
00053              -1.00    -8000.00
00054               1.00    -8000.00
00055              -0.60    -8000.00
00056               0.20    -8000.00
00057               1.20    -8000.00
00058              -1.20    -8800.00
00059              -0.20    -8000.00
00060               0.60    -8000.00
00061              -1.00    -8800.00
00062               0.60    -8000.00
00063               1.00    -8000.00
00064              -1.40    -8800.00
00065              -0.40    -8800.00
00066               0.40    -8800.00
00067              -1.00    -8800.00
00068               0.40    -8800.00
00069               1.00    -8800.00
00070              -0.60    -9600.00
00071              -0.20    -8800.00
00072               0.40    -8800.00
00073              -0.40    -9600.00
00074               0.20    -8800.00
00075               0.60    -8800.00
00076              -0.40    -8800.00
00077              -0.20    -8800.00
00078              -0.40    -8800.00
00079               0.20    -9600.00
00080               0.60    -9600.00
00081               0.40    -9600.00
00082              -0.40    -9600.00
00083               1.00    -9600.00
00084               0.40    -9600.00
00085              -0.40    -9600.00
00086              -0.20    -9600.00
00087               0.40    -9600.00
00088              -0.60    -9600.00
00089               1.20    -9600.00
00090              -0.40    -9600.00
00091              -0.60    -9600.00
00092               1.20    -9600.00
00093              -0.20    -9600.00
00094              -0.40    -9600.00
00095               1.80    -9600.00
00096               0.20   -10400.00
00097               0.40    -9600.00
00098               1.60    -9600.00
00099              -1.20    -9600.00
00100               1.00    -9600.00
00101               2.00    -9600.00
00102              -0.60    -9600.00
00103               0.40   -10400.00
00104               1.00    -9600.00
00105              -0.60    -9600.00
00106               0.20   -10400.00
00107               1.00    -9600.00
00108               0.40   -10400.00
00109               1.20    -9600.00
00110               1.80    -9600.00
00111               0.20    -9600.00
00112               0.60    -9600.00
00113               0.80    -9600.00
00114              -0.20   -10400.00
00115               0.20    -9600.00
00116               1.00    -9600.00
00117               1.00    -9600.00
00118               0.80   -10400.00
00119               0.40   -10400.00
00120               1.20    -9600.00
00121               1.20   -10400.00
00122               0.60   -10400.00
00123               1.00    -9600.00
00124               0.80   -10400.00
00125               0.20   -10400.00
00126               2.00    -9600.00
00127               2.00    -9600.00
00128               0.60    -9600.00
00129               1.60    -9600.00
00130               1.20   -10400.00
00131              -0.20   -10400.00
00132               1.00   -10400.00
00133               1.80   -10400.00
00134               1.00   -10400.00
00135               1.80   -10400.00
00136               2.20   -10400.00
00137               1.40    -9600.00
00138               1.40   -10400.00
00139               2.60   -10400.00
00140               1.80    -9600.00
00141               1.60    -9600.00
00142               2.60   -10400.00
00143               1.80    -9600.00
00144               1.80   -10400.00
00145               2.60    -9600.00
00146               2.60   -10400.00
00147               2.00   -10400.00
00148               3.00   -10400.00
00149               2.60   -10400.00
00150               1.80   -10400.00
00151               3.40   -10400.00
00152               3.60   -10400.00
00153               2.60   -10400.00
00154               3.80   -10400.00
00155               4.20   -10400.00
00156               3.40    -9600.00
00157               3.60   -11200.00
00158               4.00    -9600.00
00159               3.40   -10400.00
00160               3.80   -10400.00
00161               4.60   -10400.00
00162               4.60   -10400.00
00163               4.40   -10400.00
00164               5.00   -10400.00
00165               4.80   -10400.00
00166               4.20   -10400.00
00167               5.00    -9600.00
00168               4.60    -9600.00
00169               4.20   -10400.00
00170               5.00   -10400.00
00171               5.20   -10400.00
00172               5.00   -10400.00
00173               5.40   -10400.00
00174               5.20    -9600.00
00175               5.00   -10400.00
00176               5.60    -9600.00
00177               5.80   -10400.00
00178               5.20   -10400.00
00179               5.60   -10400.00
00180               6.60   -10400.00
00181               6.60   -10400.00
00182               7.00    -9600.00
00183               7.60    -9600.00
00184               7.00   -10400.00
00185               7.20    -9600.00
00186               7.00   -10400.00
00187               5.80    -9600.00
00188               4.20   -10400.00
00189               4.20    -9600.00
00190               4.40   -10400.00
00191               3.40    -9600.00
00192               3.60    -9600.00
00193               3.60    -9600.00
00194               2.20    -9600.00
00195               3.00    -9600.00
00196               2.20    -9600.00
00197               2.00    -9600.00
00198               3.40   -10400.00
00199               1.40    -9600.00
