Tiempo (s)	 Campo (A/m)	 Magnetizacion (A/m)
0.000000e+00	-5.184385e+04	2.782488e+02
1.000000e-08	-5.183747e+04	2.792110e+02
2.000000e-08	-5.181890e+04	2.783717e+02
3.000000e-08	-5.178549e+04	2.768293e+02
4.000000e-08	-5.173459e+04	2.771458e+02
5.000000e-08	-5.166697e+04	2.796517e+02
6.000000e-08	-5.158716e+04	2.811771e+02
7.000000e-08	-5.149900e+04	2.786719e+02
8.000000e-08	-5.140081e+04	2.736881e+02
9.000000e-08	-5.128590e+04	2.716407e+02
1.000000e-07	-5.114864e+04	2.756783e+02
1.100000e-07	-5.099004e+04	2.821106e+02
1.200000e-07	-5.081693e+04	2.834071e+02
1.300000e-07	-5.063579e+04	2.760724e+02
1.400000e-07	-5.044785e+04	2.645403e+02
1.500000e-07	-5.025002e+04	2.565133e+02
1.600000e-07	-5.003955e+04	2.551278e+02
1.700000e-07	-4.981637e+04	2.569086e+02
1.800000e-07	-4.958122e+04	2.572777e+02
1.900000e-07	-4.933301e+04	2.562781e+02
2.000000e-07	-4.906939e+04	2.573913e+02
2.100000e-07	-4.878969e+04	2.613919e+02
2.200000e-07	-4.849609e+04	2.635776e+02
2.300000e-07	-4.819092e+04	2.583930e+02
2.400000e-07	-4.787368e+04	2.460040e+02
2.500000e-07	-4.754150e+04	2.327390e+02
2.600000e-07	-4.719283e+04	2.247475e+02
2.700000e-07	-4.682969e+04	2.223329e+02
2.800000e-07	-4.645569e+04	2.212137e+02
2.900000e-07	-4.607213e+04	2.183716e+02
3.000000e-07	-4.567676e+04	2.150622e+02
3.100000e-07	-4.526659e+04	2.139223e+02
3.200000e-07	-4.484115e+04	2.147290e+02
3.300000e-07	-4.440263e+04	2.145004e+02
3.400000e-07	-4.395311e+04	2.114352e+02
3.500000e-07	-4.349263e+04	2.071892e+02
3.600000e-07	-4.302001e+04	2.045432e+02
3.700000e-07	-4.253492e+04	2.037711e+02
3.800000e-07	-4.203837e+04	2.025437e+02
3.900000e-07	-4.153130e+04	1.992666e+02
4.000000e-07	-4.101342e+04	1.952073e+02
4.100000e-07	-4.048377e+04	1.926260e+02
4.200000e-07	-3.994216e+04	1.916186e+02
4.300000e-07	-3.938935e+04	1.900143e+02
4.400000e-07	-3.882606e+04	1.863943e+02
4.500000e-07	-3.825225e+04	1.820488e+02
4.600000e-07	-3.766774e+04	1.792061e+02
4.700000e-07	-3.707315e+04	1.779748e+02
4.800000e-07	-3.646982e+04	1.761772e+02
4.900000e-07	-3.585857e+04	1.723009e+02
5.000000e-07	-3.523893e+04	1.675685e+02
5.100000e-07	-3.460975e+04	1.643161e+02
5.200000e-07	-3.397029e+04	1.628506e+02
5.300000e-07	-3.332060e+04	1.609994e+02
5.400000e-07	-3.266108e+04	1.569625e+02
5.500000e-07	-3.199209e+04	1.516808e+02
5.600000e-07	-3.131428e+04	1.476074e+02
