Tiempo (s)	 Campo (A/m)	 Magnetizacion (A/m)
7.900000e-07	-1.338914e+04	7.545598e+00
8.000000e-07	-1.256015e+04	7.620714e+00
8.100000e-07	-1.172846e+04	7.408139e+00
8.200000e-07	-1.089364e+04	6.610661e+00
8.300000e-07	-1.005538e+04	5.836200e+00
8.400000e-07	-9.213613e+03	5.698338e+00
8.500000e-07	-8.368543e+03	5.869170e+00
8.600000e-07	-7.520740e+03	5.461660e+00
8.700000e-07	-6.671187e+03	4.264155e+00
8.800000e-07	-5.820857e+03	3.120556e+00
8.900000e-07	-4.970088e+03	2.875921e+00
9.000000e-07	-4.118473e+03	3.270828e+00
9.100000e-07	-3.265496e+03	3.273516e+00
9.200000e-07	-2.411270e+03	2.417090e+00
9.300000e-07	-1.556589e+03	1.362547e+00
9.400000e-07	-7.022771e+02	9.621721e-01
9.500000e-07	1.514338e+02	1.113867e+00
9.600000e-07	1.004932e+03	9.441690e-01
9.700000e-07	1.858817e+03	3.028282e-02
9.800000e-07	2.713517e+03	-1.023058e+00
9.900000e-07	3.569065e+03	-1.418285e+00
1.000000e-06	4.424842e+03	-1.240981e+00
1.010000e-06	5.279447e+03	-1.307464e+00
1.020000e-06	6.131160e+03	-2.027595e+00
1.030000e-06	6.979050e+03	-2.869610e+00
1.040000e-06	7.823790e+03	-3.149362e+00
1.050000e-06	8.667067e+03	-3.018156e+00
1.060000e-06	9.509822e+03	-3.258237e+00
1.070000e-06	1.035101e+04	-4.169772e+00
1.080000e-06	1.118837e+04	-5.113050e+00
1.090000e-06	1.202070e+04	-5.369266e+00
1.100000e-06	1.284902e+04	-5.143559e+00
1.110000e-06	1.367537e+04	-5.310145e+00
1.120000e-06	1.450012e+04	-6.222890e+00
1.130000e-06	1.532092e+04	-7.217301e+00
1.140000e-06	1.613454e+04	-7.502100e+00
1.150000e-06	1.693996e+04	-7.236448e+00
1.160000e-06	1.773925e+04	-7.323511e+00
1.170000e-06	1.853543e+04	-8.197990e+00
1.180000e-06	1.932943e+04	-9.255696e+00
1.190000e-06	2.011939e+04	-9.689210e+00
1.200000e-06	2.090289e+04	-9.570104e+00
1.210000e-06	2.167942e+04	-9.696688e+00
1.220000e-06	2.245043e+04	-1.044200e+01
1.230000e-06	2.321712e+04	-1.121905e+01
1.240000e-06	2.397861e+04	-1.131840e+01
1.250000e-06	2.473264e+04	-1.095550e+01
1.260000e-06	2.547770e+04	-1.104905e+01
1.270000e-06	2.621427e+04	-1.199264e+01
1.280000e-06	2.694388e+04	-1.309001e+01
1.290000e-06	2.766745e+04	-1.344376e+01
1.300000e-06	2.838463e+04	-1.310907e+01
1.310000e-06	2.909457e+04	-1.296075e+01
1.320000e-06	2.979658e+04	-1.348146e+01
1.330000e-06	3.048995e+04	-1.414588e+01
1.340000e-06	3.117364e+04	-1.423286e+01
1.350000e-06	3.184699e+04	-1.390942e+01
1.360000e-06	3.251088e+04	-1.404927e+01
1.370000e-06	3.316759e+04	-1.501208e+01
1.380000e-06	3.381874e+04	-1.608028e+01
1.390000e-06	3.446326e+04	-1.637102e+01
1.400000e-06	3.509774e+04	-1.600194e+01
1.410000e-06	3.571935e+04	-1.591186e+01
1.420000e-06	3.632843e+04	-1.657454e+01
1.430000e-06	3.692796e+04	-1.737594e+01
1.440000e-06	3.752057e+04	-1.751689e+01
1.450000e-06	3.810604e+04	-1.718245e+01
1.460000e-06	3.868197e+04	-1.732337e+01
1.470000e-06	3.924625e+04	-1.831345e+01
1.480000e-06	3.979869e+04	-1.934810e+01
1.490000e-06	4.034026e+04	-1.947986e+01
1.500000e-06	4.087141e+04	-1.892310e+01
1.510000e-06	4.139158e+04	-1.882243e+01
1.520000e-06	4.190015e+04	-1.973845e+01
1.530000e-06	4.239719e+04	-2.088215e+01
1.540000e-06	4.288297e+04	-2.116009e+01
1.550000e-06	4.335712e+04	-2.064112e+01
1.560000e-06	4.381871e+04	-2.045910e+01
1.570000e-06	4.426741e+04	-2.127637e+01
1.580000e-06	4.470398e+04	-2.239599e+01
1.590000e-06	4.512950e+04	-2.273222e+01
1.600000e-06	4.554407e+04	-2.230458e+01
1.610000e-06	4.594686e+04	-2.219445e+01
1.620000e-06	4.633720e+04	-2.301754e+01
1.630000e-06	4.671538e+04	-2.403029e+01
1.640000e-06	4.708189e+04	-2.413850e+01
1.650000e-06	4.743615e+04	-2.344154e+01
1.660000e-06	4.777644e+04	-2.315778e+01
1.670000e-06	4.810135e+04	-2.397933e+01
1.680000e-06	4.841103e+04	-2.510126e+01
1.690000e-06	4.870690e+04	-2.529879e+01
1.700000e-06	4.899027e+04	-2.461273e+01
1.710000e-06	4.926139e+04	-2.431491e+01
1.720000e-06	4.951986e+04	-2.515582e+01
1.730000e-06	4.976547e+04	-2.629442e+01
1.740000e-06	4.999812e+04	-2.642987e+01
1.750000e-06	5.021744e+04	-2.562032e+01
1.760000e-06	5.042283e+04	-2.525363e+01
1.770000e-06	5.061434e+04	-2.613223e+01
1.780000e-06	5.079301e+04	-2.728793e+01
1.790000e-06	5.095983e+04	-2.723919e+01
1.800000e-06	5.111444e+04	-2.605142e+01
1.810000e-06	5.125507e+04	-2.534788e+01
1.820000e-06	5.138032e+04	-2.614660e+01
1.830000e-06	5.149056e+04	-2.743964e+01
1.840000e-06	5.158753e+04	-2.754019e+01
1.850000e-06	5.167237e+04	-2.644340e+01
1.860000e-06	5.174448e+04	-2.592254e+01
1.870000e-06	5.180226e+04	-2.708097e+01
1.880000e-06	5.184472e+04	-2.866384e+01
1.890000e-06	5.187201e+04	-2.859976e+01
1.900000e-06	5.188480e+04	-2.686039e+01
1.910000e-06	5.188364e+04	-2.570045e+01
1.920000e-06	5.186916e+04	-2.670066e+01
1.930000e-06	5.184224e+04	-2.850149e+01
1.940000e-06	5.180340e+04	-2.851142e+01
1.950000e-06	5.175198e+04	-2.658624e+01
1.960000e-06	5.168695e+04	-2.564952e+01
1.970000e-06	5.160871e+04	-2.791218e+01
1.980000e-06	5.151948e+04	-3.135519e+01
1.990000e-06	5.142057e+04	-3.144964e+01
2.000000e-06	5.130886e+04	-2.664483e+01
2.010000e-06	5.117708e+04	-2.089373e+01
2.020000e-06	5.101937e+04	-1.950430e+01
2.030000e-06	5.083733e+04	-2.274149e+01
2.040000e-06	5.064041e+04	-2.483671e+01
2.050000e-06	5.043910e+04	-2.000312e+01
2.060000e-06	5.023686e+04	-8.778555e+00
2.070000e-06	5.002838e+04	2.448111e+00
2.080000e-06	4.980522e+04	7.945374e+00
2.090000e-06	4.956309e+04	7.664714e+00
2.100000e-06	4.930399e+04	5.614127e+00
2.110000e-06	4.903237e+04	4.503590e+00
2.120000e-06	4.875032e+04	3.406188e+00
2.130000e-06	4.845649e+04	5.749618e-01
2.140000e-06	4.814869e+04	-3.072090e+00
2.150000e-06	4.782639e+04	-4.596927e+00
2.160000e-06	4.749071e+04	-2.794299e+00
2.170000e-06	4.714272e+04	5.692597e-02
2.180000e-06	4.678260e+04	7.960381e-01
2.190000e-06	4.641025e+04	-9.877760e-01
2.200000e-06	4.602598e+04	-2.803338e+00
2.210000e-06	4.563035e+04	-2.529124e+00
2.220000e-06	4.522333e+04	-8.505571e-01
2.230000e-06	4.480406e+04	-1.679734e-02
2.240000e-06	4.437151e+04	-8.850529e-01
2.250000e-06	4.392517e+04	-2.107525e+00
2.260000e-06	4.346523e+04	-2.180500e+00
2.270000e-06	4.299238e+04	-1.378999e+00
2.280000e-06	4.250750e+04	-1.110586e+00
2.290000e-06	4.201136e+04	-1.857772e+00
2.300000e-06	4.150425e+04	-2.607181e+00
2.310000e-06	4.098583e+04	-2.389102e+00
2.320000e-06	4.045576e+04	-1.637094e+00
2.330000e-06	3.991452e+04	-1.487793e+00
2.340000e-06	3.936329e+04	-2.104709e+00
2.350000e-06	3.880273e+04	-2.436196e+00
2.360000e-06	3.823197e+04	-1.743914e+00
2.370000e-06	3.764946e+04	-7.289424e-01
2.380000e-06	3.705504e+04	-6.289532e-01
2.390000e-06	3.645078e+04	-1.486811e+00
2.400000e-06	3.583914e+04	-1.989514e+00
2.410000e-06	3.522010e+04	-1.180503e+00
2.420000e-06	3.459042e+04	2.097347e-01
2.430000e-06	3.394654e+04	6.218586e-01
2.440000e-06	3.328812e+04	-3.556100e-01
2.450000e-06	3.261873e+04	-1.444320e+00
2.460000e-06	3.194276e+04	-1.260968e+00
2.470000e-06	3.126191e+04	1.024131e-02
2.480000e-06	3.057460e+04	9.421878e-01
2.490000e-06	2.987853e+04	6.651282e-01
2.500000e-06	2.917316e+04	-1.842394e-01
2.510000e-06	2.845963e+04	-4.439779e-01
2.520000e-06	2.773903e+04	9.106445e-02
2.530000e-06	2.701130e+04	5.944172e-01
2.540000e-06	2.627610e+04	4.531085e-01
2.550000e-06	2.553397e+04	5.822172e-02
2.560000e-06	2.478608e+04	1.493392e-01
2.570000e-06	2.403285e+04	7.383059e-01
2.580000e-06	2.327336e+04	1.121064e+00
2.590000e-06	2.250636e+04	9.007815e-01
2.600000e-06	2.173182e+04	5.561629e-01
2.610000e-06	2.095107e+04	7.675199e-01
2.620000e-06	2.016548e+04	1.447797e+00
2.630000e-06	1.937514e+04	1.820727e+00
2.640000e-06	1.857923e+04	1.448389e+00
2.650000e-06	1.777736e+04	8.290705e-01
2.660000e-06	1.697049e+04	7.754547e-01
2.670000e-06	1.616031e+04	1.400049e+00
2.680000e-06	1.534789e+04	2.011372e+00
2.690000e-06	1.453299e+04	1.995245e+00
2.700000e-06	1.371450e+04	1.513309e+00
2.710000e-06	1.289137e+04	1.191489e+00
2.720000e-06	1.206316e+04	1.319206e+00
2.730000e-06	1.123007e+04	1.611269e+00
2.740000e-06	1.039266e+04	1.712929e+00
2.750000e-06	9.551741e+03	1.655502e+00
2.760000e-06	8.708300e+03	1.680815e+00
2.770000e-06	7.863304e+03	1.809836e+00
2.780000e-06	7.017440e+03	1.835392e+00
2.790000e-06	6.170894e+03	1.713207e+00
2.800000e-06	5.323325e+03	1.705750e+00
2.810000e-06	4.474054e+03	2.008968e+00
2.820000e-06	3.622446e+03	2.394040e+00
2.830000e-06	2.768349e+03	2.434015e+00
2.840000e-06	1.912344e+03	2.070384e+00
2.850000e-06	1.055607e+03	1.754407e+00
2.860000e-06	1.993936e+02	1.930426e+00
2.870000e-06	-6.555406e+02	2.505875e+00
2.880000e-06	-1.509217e+03	2.979057e+00
2.890000e-06	-2.362209e+03	3.037602e+00
2.900000e-06	-3.215033e+03	2.858651e+00
2.910000e-06	-4.067502e+03	2.789035e+00
2.920000e-06	-4.918547e+03	2.904212e+00
2.930000e-06	-5.766812e+03	3.025150e+00
2.940000e-06	-6.611760e+03	3.073473e+00
2.950000e-06	-7.454368e+03	3.191715e+00
2.960000e-06	-8.296528e+03	3.461925e+00
2.970000e-06	-9.139278e+03	3.687941e+00
2.980000e-06	-9.981331e+03	3.626851e+00
2.990000e-06	-1.081944e+04	3.374632e+00
3.000000e-06	-1.165064e+04	3.326258e+00
3.010000e-06	-1.247450e+04	3.691542e+00
3.020000e-06	-1.329331e+04	4.192119e+00
3.030000e-06	-1.411002e+04	4.372681e+00
3.040000e-06	-1.492570e+04	4.154148e+00
3.050000e-06	-1.573890e+04	3.923203e+00
3.060000e-06	-1.654703e+04	4.051548e+00
3.070000e-06	-1.734857e+04	4.469419e+00
3.080000e-06	-1.814402e+04	4.813021e+00
3.090000e-06	-1.893535e+04	4.897009e+00
3.100000e-06	-1.972443e+04	4.878029e+00
3.110000e-06	-2.051171e+04	4.953786e+00
3.120000e-06	-2.129564e+04	5.077018e+00
3.130000e-06	-2.207333e+04	5.082941e+00
3.140000e-06	-2.284222e+04	4.997745e+00
3.150000e-06	-2.360176e+04	5.038505e+00
3.160000e-06	-2.435365e+04	5.287832e+00
3.170000e-06	-2.510032e+04	5.529536e+00
3.180000e-06	-2.584266e+04	5.523167e+00
3.190000e-06	-2.657934e+04	5.359011e+00
3.200000e-06	-2.730829e+04	5.382397e+00
3.210000e-06	-2.802869e+04	5.751468e+00
3.220000e-06	-2.874137e+04	6.210102e+00
3.230000e-06	-2.944714e+04	6.390164e+00
3.240000e-06	-3.014544e+04	6.255710e+00
3.250000e-06	-3.083492e+04	6.118034e+00
3.260000e-06	-3.151517e+04	6.226611e+00
3.270000e-06	-3.218729e+04	6.486118e+00
3.280000e-06	-3.285222e+04	6.639864e+00
3.290000e-06	-3.350896e+04	6.619905e+00
3.300000e-06	-3.415505e+04	6.582374e+00
3.310000e-06	-3.478899e+04	6.632935e+00
3.320000e-06	-3.541183e+04	6.678368e+00
3.330000e-06	-3.602586e+04	6.613657e+00
3.340000e-06	-3.663199e+04	6.533323e+00
3.350000e-06	-3.722882e+04	6.617508e+00
3.360000e-06	-3.781453e+04	6.842959e+00
3.370000e-06	-3.838917e+04	6.962256e+00
3.380000e-06	-3.895452e+04	6.825853e+00
3.390000e-06	-3.951179e+04	6.606347e+00
3.400000e-06	-4.006002e+04	6.583858e+00
3.410000e-06	-4.059708e+04	6.761711e+00
3.420000e-06	-4.112187e+04	6.844900e+00
3.430000e-06	-4.163503e+04	6.630648e+00
3.440000e-06	-4.213748e+04	6.286132e+00
3.450000e-06	-4.262893e+04	6.132900e+00
3.460000e-06	-4.310810e+04	6.234005e+00
3.470000e-06	-4.357414e+04	6.346053e+00
3.480000e-06	-4.402717e+04	6.280003e+00
3.490000e-06	-4.446746e+04	6.145294e+00
3.500000e-06	-4.489463e+04	6.139865e+00
3.510000e-06	-4.530837e+04	6.219462e+00
3.520000e-06	-4.570964e+04	6.157126e+00
3.530000e-06	-4.610033e+04	5.916833e+00
3.540000e-06	-4.648149e+04	5.766799e+00
3.550000e-06	-4.685207e+04	5.909459e+00
3.560000e-06	-4.720997e+04	6.137837e+00
3.570000e-06	-4.755409e+04	6.061057e+00
3.580000e-06	-4.788508e+04	5.650033e+00
3.590000e-06	-4.820377e+04	5.337155e+00
3.600000e-06	-4.850956e+04	5.462896e+00
3.610000e-06	-4.880094e+04	5.790274e+00
3.620000e-06	-4.907736e+04	5.787326e+00
3.630000e-06	-4.934010e+04	5.346680e+00
3.640000e-06	-4.959077e+04	4.962761e+00
3.650000e-06	-4.982943e+04	5.080313e+00
3.660000e-06	-5.005472e+04	5.477045e+00
3.670000e-06	-5.026579e+04	5.547320e+00
3.680000e-06	-5.046337e+04	5.131948e+00
3.690000e-06	-5.064856e+04	4.749356e+00
3.700000e-06	-5.082105e+04	4.874719e+00
3.710000e-06	-5.097915e+04	5.253635e+00
3.720000e-06	-5.112169e+04	5.242892e+00
3.730000e-06	-5.124935e+04	4.746528e+00
3.740000e-06	-5.136359e+04	4.414376e+00
3.750000e-06	-5.146468e+04	4.738721e+00
3.760000e-06	-5.155163e+04	5.274360e+00
3.770000e-06	-5.162394e+04	5.160041e+00
3.780000e-06	-5.168281e+04	4.339124e+00
3.790000e-06	-5.172976e+04	3.772916e+00
3.800000e-06	-5.176430e+04	4.195061e+00
3.810000e-06	-5.178406e+04	5.024043e+00
3.820000e-06	-5.178733e+04	5.038316e+00
